LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1760386113.927443,1979743.000,63914,2,AY,1,100,-0.594
1760386113.967442,1979783.000,63914,2,AY,1,100,-0.619
1760386114.007108,1979822.667,63930,3,AY,1,100,-0.421
1760386114.046775,1979862.333,63930,3,AY,1,100,-0.865
1760386114.086441,1979902.000,63930,3,AY,1,100,-1.461
1760386114.126440,1979942.000,63948,2,AY,1,100,-1.506
1760386114.166440,1979982.000,63948,2,AY,1,100,-1.574
1760386114.206439,1980022.000,63964,3,AY,1,100,-1.321
1760386114.246438,1980062.000,63964,3,AY,1,100,-0.885
1760386114.286438,1980102.000,63964,3,AY,1,100,-0.671
1760386114.326437,1980142.000,63981,2,AY,1,100,-0.402
1760386114.366436,1980182.000,63981,2,AY,1,100,-0.246
1760386114.406436,1980222.000,63998,3,AY,1,100,-0.434
1760386114.446435,1980262.000,63998,3,AY,1,100,-0.721
1760386114.486435,1980302.000,63998,3,AY,1,100,-1.376
1760386114.526434,1980342.000,64015,2,AY,1,100,-1.629
1760386114.566434,1980382.000,64015,2,AY,1,100,-1.734
1760386114.606433,1980422.000,64031,3,AY,1,100,-1.767
1760386114.646433,1980462.000,64031,3,AY,1,100,-1.199
1760386114.686432,1980502.000,64031,3,AY,1,100,-0.866
1760386114.726431,1980542.000,64049,2,AY,1,100,-0.616
1760386114.766431,1980582.000,64049,2,AY,1,100,-0.534
1760386114.806430,1980622.000,64065,3,AY,1,100,-0.514
1760386114.846430,1980662.000,64065,3,AY,1,100,-0.457
1760386114.886429,1980702.000,64065,3,AY,1,100,-1.513
1760386114.926429,1980742.000,64082,3,AY,1,100,-1.714
1760386114.966428,1980782.000,64082,3,AY,1,100,-1.668
1760386115.006427,1980822.000,64082,3,AY,1,100,-1.592
1760386115.046427,1980862.000,64098,2,AY,1,100,-1.157
1760386115.086426,1980902.000,64098,2,AY,1,100,-0.821
1760386115.126426,1980942.000,64118,3,AY,1,100,-0.634
1760386115.166425,1980982.000,64118,3,AY,1,100,-0.369
1760386115.206424,1981022.000,64118,3,AY,1,100,-0.236
1760386115.246424,1981062.000,64134,2,AY,1,100,-0.349
1760386115.286423,1981102.000,64134,2,AY,1,100,-0.975
1760386115.326423,1981142.000,64151,3,AY,1,100,-1.418
1760386115.366422,1981182.000,64151,3,AY,1,100,-1.447
1760386115.406421,1981222.000,64151,3,AY,1,100,-1.832
1760386115.446421,1981262.000,64170,2,AY,1,100,-1.494
1760386115.486420,1981302.000,64170,2,AY,1,100,-1.135
1760386115.526420,1981342.000,64189,3,AY,1,100,-0.941
1760386115.566419,1981382.000,64189,3,AY,1,100,-0.655
1760386115.606419,1981422.000,64189,3,AY,1,100,-0.673
1760386115.646418,1981462.000,64203,2,AY,1,100,-0.514
1760386115.686418,1981502.000,64203,2,AY,1,100,-0.490
1760386115.726417,1981542.000,64221,3,AY,1,100,-1.579
1760386115.766416,1981582.000,64221,3,AY,1,100,-1.649
1760386115.806416,1981622.000,64221,3,AY,1,100,-1.626
1760386115.846415,1981662.000,64237,2,AY,1,100,-1.413
1760386115.886415,1981702.000,64237,2,AY,1,100,-1.010
1760386115.926414,1981742.000,64258,3,AY,1,100,-0.741
1760386115.966413,1981782.000,64258,3,AY,1,100,-0.531
1760386116.006413,1981822.000,64258,3,AY,1,100,-0.238
1760386116.046412,1981862.000,64272,2,AY,1,100,-0.335
1760386116.086412,1981902.000,64272,2,AY,1,100,-0.494
1760386116.126411,1981942.000,64292,3,AY,1,100,-1.409
1760386116.166410,1981982.000,64292,3,AY,1,100,-1.558
1760386116.206410,1982022.000,64292,3,AY,1,100,-1.601
1760386116.246409,1982062.000,64311,3,AY,1,100,-1.756
1760386116.286409,1982102.000,64311,3,AY,1,100,-1.292
1760386116.326408,1982142.000,64311,3,AY,1,100,-1.015
1760386116.366408,1982182.000,64330,3,AY,1,100,-0.752
1760386116.406407,1982222.000,64330,3,AY,1,100,-0.577
1760386116.446406,1982262.000,64330,3,AY,1,100,-0.574
1760386116.486406,1982302.000,64347,3,AY,1,100,-0.581
1760386116.526405,1982342.000,64347,3,AY,1,100,-1.079
1760386116.566405,1982382.000,64347,3,AY,1,100,-1.514
1760386116.599404,1982415.000,64363,2,AY,1,100,-1.499
1760386116.632404,1982448.000,64363,2,AY,1,100,-1.611
1760386116.672403,1982488.000,64378,3,AY,1,100,-1.324
1760386116.712403,1982528.000,64378,3,AY,1,100,-0.868
1760386116.752402,1982568.000,64378,3,AY,1,100,-0.700
1760386116.792402,1982608.000,64398,2,AY,1,100,-0.542
1760386116.832401,1982648.000,64398,2,AY,1,100,-0.319
1760386116.872400,1982688.000,64414,3,AY,1,100,-0.468
1760386116.912400,1982728.000,64414,3,AY,1,100,-0.623
1760386116.952399,1982768.000,64414,3,AY,1,100,-1.309
1760386116.992399,1982808.000,64430,2,AY,1,100,-1.416
1760386117.032398,1982848.000,64430,2,AY,1,100,-1.553
1760386117.072397,1982888.000,64446,3,AY,1,100,-1.705
1760386117.112397,1982928.000,64446,3,AY,1,100,-1.297
1760386117.152396,1982968.000,64446,3,AY,1,100,-1.004
1760386117.192396,1983008.000,64465,3,AY,1,100,-0.787
1760386117.232395,1983048.000,64465,3,AY,1,100,-0.641
1760386117.272394,1983088.000,64465,3,AY,1,100,-0.618
1760386117.312394,1983128.000,64481,2,AY,1,100,-0.530
1760386117.352393,1983168.000,64481,2,AY,1,100,-0.639
1760386117.392393,1983208.000,64499,3,AY,1,100,-1.385
1760386117.432392,1983248.000,64499,3,AY,1,100,-1.633
1760386117.472392,1983288.000,64499,3,AY,1,100,-1.667
1760386117.512391,1983328.000,64513,2,AY,1,100,-1.465
1760386117.552391,1983368.000,64513,2,AY,1,100,-0.988
1760386117.592390,1983408.000,64530,3,AY,1,100,-0.773
1760386117.632389,1983448.000,64530,3,AY,1,100,-0.551
1760386117.672389,1983488.000,64530,3,AY,1,100,-0.290
1760386117.712388,1983528.000,64548,2,AY,1,100,-0.338
1760386117.752388,1983568.000,64548,2,AY,1,100,-0.503
1760386117.792387,1983608.000,64566,3,AY,1,100,-1.385
1760386117.832386,1983648.000,64566,3,AY,1,100,-1.539
1760386117.872386,1983688.000,64566,3,AY,1,100,-1.691
1760386117.912385,1983728.000,64580,2,AY,1,100,-1.689
1760386117.952385,1983768.000,64580,2,AY,1,100,-1.312
1760386117.992384,1983808.000,64597,3,AY,1,100,-1.018
1760386118.032383,1983848.000,64597,3,AY,1,100,-0.792
1760386118.072383,1983888.000,64597,3,AY,1,100,-0.707
1760386118.112382,1983928.000,64616,2,AY,1,100,-0.655
1760386118.152382,1983968.000,64616,2,AY,1,100,-0.569
1760386118.192381,1984008.000,64633,3,AY,1,100,-1.183
1760386118.232381,1984048.000,64633,3,AY,1,100,-1.518
1760386118.272380,1984088.000,64633,3,AY,1,100,-1.427
1760386118.312379,1984128.000,64647,2,AY,1,100,-1.463
1760386118.352379,1984168.000,64647,2,AY,1,100,-1.248
1760386118.392378,1984208.000,64665,3,AY,1,100,-0.877
1760386118.432378,1984248.000,64665,3,AY,1,100,-0.592
1760386118.472377,1984288.000,64665,3,AY,1,100,-0.438
1760386118.512377,1984328.000,64683,3,AY,1,100,-0.230
1760386118.552376,1984368.000,64683,3,AY,1,100,-0.383
1760386118.592376,1984408.000,64683,3,AY,1,100,-0.955
1760386118.632375,1984448.000,64700,2,AY,1,100,-1.393
1760386118.672374,1984488.000,64700,2,AY,1,100,-1.592
1760386118.712374,1984528.000,64714,3,AY,1,100,-1.888
1760386118.752373,1984568.000,64714,3,AY,1,100,-1.527
1760386118.792372,1984608.000,64714,3,AY,1,100,-1.167
1760386118.832372,1984648.000,64732,2,AY,1,100,-0.830
1760386118.872371,1984688.000,64732,2,AY,1,100,-0.684
1760386118.912371,1984728.000,64750,3,AY,1,100,-0.525
1760386118.952370,1984768.000,64750,3,AY,1,100,-0.502
1760386118.992370,1984808.000,64750,3,AY,1,100,-0.511
1760386119.032369,1984848.000,64767,2,AY,1,100,-1.583
1760386119.072368,1984888.000,64767,2,AY,1,100,-1.552
1760386119.112368,1984928.000,64783,3,AY,1,100,-1.613
