LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1760385418.277653,1284092.000,13850,1,PI,1,100,157425
1760385418.317652,1284132.000,13857,2,PI,1,100,157424
1760385418.357652,1284172.000,13857,2,PI,1,100,157445
1760385418.397652,1284212.000,13876,3,PI,1,100,157439
1760385418.437652,1284252.000,13876,3,PI,1,100,157446
1760385418.477652,1284292.000,13876,3,PI,1,100,157467
1760385418.517652,1284332.000,13893,2,PI,1,100,157447
1760385418.557652,1284372.000,13893,2,PI,1,100,157453
1760385418.597651,1284412.000,13908,3,PI,1,100,157457
1760385418.637651,1284452.000,13908,3,PI,1,100,157446
1760385418.677651,1284492.000,13908,3,PI,1,100,157416
1760385418.717651,1284532.000,13924,2,PI,1,100,157404
1760385418.757651,1284572.000,13924,2,PI,1,100,157398
1760385418.797651,1284612.000,13942,3,PI,1,100,157399
1760385418.837651,1284652.000,13942,3,PI,1,100,157391
1760385418.877651,1284692.000,13942,3,PI,1,100,157386
1760385418.917650,1284732.000,13960,2,PI,1,100,157393
1760385418.957650,1284772.000,13960,2,PI,1,100,157387
1760385418.997650,1284812.000,13975,3,PI,1,100,157396
1760385419.037650,1284852.000,13975,3,PI,1,100,157385
1760385419.077650,1284892.000,13975,3,PI,1,100,157387
1760385419.117650,1284932.000,13993,3,PI,1,100,157410
1760385419.157650,1284972.000,13993,3,PI,1,100,157401
1760385419.197650,1285012.000,13993,3,PI,1,100,157387
1760385419.237649,1285052.000,14011,2,PI,1,100,157371
1760385419.277649,1285092.000,14011,2,PI,1,100,157383
1760385419.317649,1285132.000,14027,3,PI,1,100,157369
1760385419.357649,1285172.000,14027,3,PI,1,100,157359
1760385419.397649,1285212.000,14027,3,PI,1,100,157352
1760385419.437649,1285252.000,14042,2,PI,1,100,157363
1760385419.477649,1285292.000,14042,2,PI,1,100,157370
1760385419.517649,1285332.000,14059,3,PI,1,100,157371
1760385419.557648,1285372.000,14059,3,PI,1,100,157367
1760385419.597648,1285412.000,14059,3,PI,1,100,157380
1760385419.637648,1285452.000,14076,2,PI,1,100,157374
1760385419.677648,1285492.000,14076,2,PI,1,100,157393
1760385419.717648,1285532.000,14094,3,PI,1,100,157390
1760385419.757648,1285572.000,14094,3,PI,1,100,157378
1760385419.797648,1285612.000,14094,3,PI,1,100,157365
1760385419.837648,1285652.000,14111,2,PI,1,100,157367
1760385419.877647,1285692.000,14111,2,PI,1,100,157349
1760385419.917647,1285732.000,14126,3,PI,1,100,157342
1760385419.957647,1285772.000,14126,3,PI,1,100,157349
1760385419.997647,1285812.000,14126,3,PI,1,100,157337
1760385420.037647,1285852.000,14143,2,PI,1,100,157365
1760385420.077647,1285892.000,14143,2,PI,1,100,157361
1760385420.117647,1285932.000,14162,3,PI,1,100,157371
1760385420.157647,1285972.000,14162,3,PI,1,100,157369
1760385420.197646,1286012.000,14162,3,PI,1,100,157384
1760385420.237646,1286052.000,14181,2,PI,1,100,157396
1760385420.277646,1286092.000,14181,2,PI,1,100,157396
1760385420.317646,1286132.000,14195,3,PI,1,100,157394
1760385420.357646,1286172.000,14195,3,PI,1,100,157386
1760385420.397646,1286212.000,14195,3,PI,1,100,157385
1760385420.437646,1286252.000,14212,3,PI,1,100,157363
1760385420.477646,1286292.000,14212,3,PI,1,100,157358
1760385420.517645,1286332.000,14212,3,PI,1,100,157335
1760385420.557645,1286372.000,14231,2,PI,1,100,157347
1760385420.597645,1286412.000,14231,2,PI,1,100,157351
1760385420.637645,1286452.000,14253,3,PI,1,100,157358
1760385420.677645,1286492.000,14253,3,PI,1,100,157351
1760385420.717645,1286532.000,14253,3,PI,1,100,157364
1760385420.757645,1286572.000,14269,2,PI,1,100,157372
1760385420.797645,1286612.000,14269,2,PI,1,100,157373
1760385420.837644,1286652.000,14287,3,PI,1,100,157374
1760385420.877644,1286692.000,14287,3,PI,1,100,157386
1760385420.917644,1286732.000,14287,3,PI,1,100,157389
1760385420.957644,1286772.000,14303,2,PI,1,100,157377
1760385420.997644,1286812.000,14303,2,PI,1,100,157335
1760385421.037644,1286852.000,14320,3,PI,1,100,157342
1760385421.077644,1286892.000,14320,3,PI,1,100,157328
1760385421.117644,1286932.000,14320,3,PI,1,100,157360
1760385421.157644,1286972.000,14337,2,PI,1,100,157395
1760385421.197643,1287012.000,14337,2,PI,1,100,157327
1760385421.237643,1287052.000,14356,3,PI,1,100,157326
1760385421.277643,1287092.000,14356,3,PI,1,100,157369
1760385421.317643,1287132.000,14356,3,PI,1,100,157373
1760385421.357643,1287172.000,14372,3,PI,1,100,157376
1760385421.397643,1287212.000,14372,3,PI,1,100,157386
1760385421.437643,1287252.000,14372,3,PI,1,100,157391
1760385421.477643,1287292.000,14389,2,PI,1,100,157383
1760385421.517642,1287332.000,14389,2,PI,1,100,157405
1760385421.557642,1287372.000,14405,3,PI,1,100,157381
1760385421.597642,1287412.000,14405,3,PI,1,100,157373
1760385421.637642,1287452.000,14405,3,PI,1,100,157382
1760385421.677642,1287492.000,14421,2,PI,1,100,157389
1760385421.717642,1287532.000,14421,2,PI,1,100,157372
1760385421.764142,1287578.500,14439,2,PI,1,100,157356
1760385421.810641,1287625.000,14439,2,PI,1,100,157362
