LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760381148.299311,453186.000,7345,1,T1,1,100,32.602
1760381148.432312,453319.000,7377,1,T1,1,100,32.615
1760381148.565313,453452.000,7396,1,T1,1,100,32.656
1760381148.699314,453586.000,7412,1,T1,1,100,32.674
1760381148.832315,453719.000,7444,1,T1,1,100,32.646
1760381148.965316,453852.000,7461,1,T1,1,100,32.634
1760381149.099317,453986.000,7478,1,T1,1,100,32.700
1760381149.232318,454119.000,7511,1,T1,1,100,32.657
1760381149.365319,454252.000,7528,1,T1,1,100,32.674
1760381149.499321,454386.000,7545,1,T1,1,100,32.717
1760381149.632322,454519.000,7562,1,T1,1,100,32.700
1760381149.765323,454652.000,7594,1,T1,1,100,32.693
1760381149.898324,454785.000,7612,1,T1,1,100,32.654
1760381150.032325,454919.000,7629,1,T1,1,100,32.602
1760381150.165326,455052.000,7661,1,T1,1,100,32.580
1760381150.298327,455185.000,7677,1,T1,1,100,32.605
1760381150.432328,455319.000,7695,1,T1,1,100,32.687
1760381150.565329,455452.000,7728,1,T1,1,100,32.687
1760381150.699330,455586.000,7744,1,T1,1,100,32.617
1760381150.832331,455719.000,7762,1,T1,1,100,32.799
1760381150.965332,455852.000,7793,1,T1,1,100,32.771
1760381151.098333,455985.000,7812,1,T1,1,100,32.688
1760381151.232334,456119.000,7829,1,T1,1,100,32.652
1760381151.365335,456252.000,7861,1,T1,1,100,32.637
1760381151.498336,456385.000,7877,1,T1,1,100,32.666
1760381151.632337,456519.000,7894,1,T1,1,100,32.572
1760381151.765338,456652.000,7928,1,T1,1,100,32.602
1760381151.898339,456785.000,7944,1,T1,1,100,32.686
1760381152.032341,456919.000,7961,1,T1,1,100,32.545
1760381152.165341,457052.000,7978,1,T1,1,100,32.590
1760381152.298342,457185.000,8018,1,T1,1,100,32.610
1760381152.432343,457319.000,8036,1,T1,1,100,32.654
1760381152.565345,457452.000,8052,1,T1,1,100,32.744
1760381152.698346,457585.000,8084,1,T1,1,100,32.747
1760381152.832347,457719.000,8101,1,T1,1,100,32.642
1760381152.965348,457852.000,8117,1,T1,1,100,32.774
1760381153.098349,457985.000,8151,1,T1,1,100,32.761
1760381153.231350,458118.000,8168,1,T1,1,100,32.719
1760381153.365351,458252.000,8184,1,T1,1,100,32.630
1760381153.498352,458385.000,8216,1,T1,1,100,32.734
1760381153.631353,458518.000,8233,1,T1,1,100,32.814
1760381153.765354,458652.000,8252,1,T1,1,100,32.707
1760381153.898355,458785.000,8283,1,T1,1,100,32.660
