LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1760381796.815279,1101703,49727,1,TL,1,100,2025-10-13_14-56-31-838426
1760381796.841279,1101729,49730,1,TL,1,100,2025-10-13_14-56-36-824709
1760381801.938343,1106826,50588,1,TL,1,100,2025-10-13_14-56-36-949486
1760381801.954344,1106842,50591,1,TL,1,100,2025-10-13_14-56-41-948472
1760381807.059408,1111947,51449,1,TL,1,100,2025-10-13_14-56-42-098207
1760381807.082408,1111970,51452,1,TL,1,100,2025-10-13_14-56-47-072589
1760381812.178473,1117066,52309,1,TL,1,100,2025-10-13_14-56-47-217732
1760381812.192473,1117080,52312,1,TL,1,100,2025-10-13_14-56-52-188192
1760381817.301537,1122189,53174,1,TL,1,100,2025-10-13_14-56-52-319232
1760381817.320538,1122208,53177,1,TL,1,100,2025-10-13_14-56-57-314574
1760381822.422602,1127310,54044,1,TL,1,100,2025-10-13_14-56-57-439103
1760381822.439602,1127327,54047,1,TL,1,100,2025-10-13_14-57-02-434102
1760381827.548667,1132436,54901,1,TL,1,100,2025-10-13_14-57-02-567436
1760381827.573667,1132461,54904,1,TL,1,100,2025-10-13_14-57-07-559295
1760381832.671731,1137559,55773,1,TL,1,100,2025-10-13_14-57-07-684536
1760381832.683732,1137571,55776,1,TL,1,100,2025-10-13_14-57-12-679919
1760381837.792796,1142680,56641,1,TL,1,100,2025-10-13_14-57-12-830814
1760381837.807796,1142695,56644,1,TL,1,100,2025-10-13_14-57-17-801102
1760381842.924861,1147812,57510,1,TL,1,100,2025-10-13_14-57-17-938752
1760381842.936861,1147824,57513,1,TL,1,100,2025-10-13_14-57-22-931518
1760381848.039925,1152927,58380,1,TL,1,100,2025-10-13_14-57-23-066999
1760381848.052926,1152940,58383,1,TL,1,100,2025-10-13_14-57-28-047693
1760381853.162990,1158050,59246,1,TL,1,100,2025-10-13_14-57-28-170514
1760381853.179990,1158067,59249,1,TL,1,100,2025-10-13_14-57-33-176235
1760381858.281055,1163168,60111,1,TL,1,100,2025-10-13_14-57-33-305009
1760381858.294055,1163181,60114,1,TL,1,100,2025-10-13_14-57-38-287886
1760381863.397119,1168284,60986,1,TL,1,100,2025-10-13_14-57-38-413834
1760381863.414119,1168301,60989,1,TL,1,100,2025-10-13_14-57-43-405133
1760381868.520184,1173407,61860,1,TL,1,100,2025-10-13_14-57-43-533755
1760381868.533184,1173420,61863,1,TL,1,100,2025-10-13_14-57-48-526727
1760381873.638249,1178525,62734,1,TL,1,100,2025-10-13_14-57-48-660095
1760381873.670249,1178557,62737,1,TL,1,100,2025-10-13_14-57-53-662857
1760381878.761313,1183648,63610,1,TL,1,100,2025-10-13_14-57-53-770371
1760381878.777313,1183664,63613,1,TL,1,100,2025-10-13_14-57-58-769192
1760381883.881378,1188768,64485,1,TL,1,100,2025-10-13_14-57-58-904005
1760381883.901378,1188788,64488,1,TL,1,100,2025-10-13_14-58-03-895487
1760381889.014443,1193901,65360,1,TL,1,100,2025-10-13_14-58-04-024319
1760381889.033443,1193920,65363,1,TL,1,100,2025-10-13_14-58-09-023449
1760381894.145508,1199032,694,1,TL,1,100,2025-10-13_14-58-09-150921
1760381894.189508,1199076,697,1,TL,1,100,2025-10-13_14-58-14-183676
1760381899.253572,1204140,1564,1,TL,1,100,2025-10-13_14-58-14-220192
1760381899.291573,1204178,1567,1,TL,1,100,2025-10-13_14-58-19-283420
1760381904.361637,1209248,2429,1,TL,1,100,2025-10-13_14-58-19-318722
1760381904.394637,1209281,2432,1,TL,1,100,2025-10-13_14-58-24-390173
1760381909.472701,1214359,3297,1,TL,1,100,2025-10-13_14-58-24-423178
1760381909.489702,1214376,3300,1,TL,1,100,2025-10-13_14-58-29-485573
1760381914.597766,1219484,4180,1,TL,1,100,2025-10-13_14-58-29-512406
1760381914.611766,1219498,4183,1,TL,1,100,2025-10-13_14-58-34-605766
1760381919.706831,1224593,5048,1,TL,1,100,2025-10-13_14-58-34-702414
1760381919.725831,1224612,5051,1,TL,1,100,2025-10-13_14-58-39-716591
