LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1760381802.627352,1107515.000,50708,2,AX,1,100,-0.667
1760381802.667352,1107555.000,50725,3,AX,1,100,-0.691
1760381802.707353,1107595.000,50725,3,AX,1,100,-0.395
1760381802.747354,1107635.000,50725,3,AX,1,100,-0.594
1760381802.787354,1107675.000,50744,2,AX,1,100,-0.354
1760381802.827354,1107715.000,50744,2,AX,1,100,-0.946
1760381802.867355,1107755.000,50760,3,AX,1,100,-1.654
1760381802.907356,1107795.000,50760,3,AX,1,100,-1.542
1760381802.947356,1107835.000,50760,3,AX,1,100,-0.474
1760381802.987356,1107875.000,50778,3,AX,1,100,0.325
1760381803.027357,1107915.000,50778,3,AX,1,100,0.285
1760381803.067358,1107955.000,50778,3,AX,1,100,0.566
1760381803.100358,1107988.000,50793,2,AX,1,100,1.298
1760381803.133358,1108021.000,50793,2,AX,1,100,0.602
1760381803.173359,1108061.000,50811,3,AX,1,100,-0.067
1760381803.213359,1108101.000,50811,3,AX,1,100,-1.480
1760381803.253360,1108141.000,50811,3,AX,1,100,-1.292
1760381803.293360,1108181.000,50827,2,AX,1,100,-0.363
1760381803.333361,1108221.000,50827,2,AX,1,100,-0.878
1760381803.373361,1108261.000,50847,3,AX,1,100,-0.667
1760381803.413362,1108301.000,50847,3,AX,1,100,-0.593
1760381803.453362,1108341.000,50847,3,AX,1,100,-0.373
1760381803.493363,1108381.000,50863,3,AX,1,100,-0.533
1760381803.533363,1108421.000,50863,3,AX,1,100,-0.534
1760381803.573364,1108461.000,50863,3,AX,1,100,-0.814
1760381803.613364,1108501.000,50878,2,AX,1,100,-1.649
1760381803.653365,1108541.000,50878,2,AX,1,100,-1.831
1760381803.693365,1108581.000,50895,3,AX,1,100,-0.471
1760381803.733366,1108621.000,50895,3,AX,1,100,0.361
1760381803.773366,1108661.000,50895,3,AX,1,100,0.351
1760381803.813367,1108701.000,50914,2,AX,1,100,0.832
1760381803.853367,1108741.000,50914,2,AX,1,100,1.095
1760381803.893368,1108781.000,50930,3,AX,1,100,0.598
1760381803.933368,1108821.000,50930,3,AX,1,100,0.222
1760381803.973369,1108861.000,50930,3,AX,1,100,-1.232
1760381804.013370,1108901.000,50946,2,AX,1,100,-1.429
1760381804.053370,1108941.000,50946,2,AX,1,100,-0.433
1760381804.093370,1108981.000,50962,3,AX,1,100,-0.871
1760381804.133371,1109021.000,50962,3,AX,1,100,-0.662
1760381804.173372,1109061.000,50962,3,AX,1,100,-0.819
1760381804.213372,1109101.000,50979,2,AX,1,100,-0.527
1760381804.253372,1109141.000,50979,2,AX,1,100,-0.423
1760381804.293373,1109181.000,50998,3,AX,1,100,-0.364
1760381804.333374,1109221.000,50998,3,AX,1,100,-1.156
1760381804.373374,1109261.000,50998,3,AX,1,100,-1.364
1760381804.413374,1109301.000,51013,2,AX,1,100,-1.468
1760381804.453375,1109341.000,51013,2,AX,1,100,-0.742
1760381804.493376,1109381.000,51029,3,AX,1,100,0.115
1760381804.533376,1109421.000,51029,3,AX,1,100,0.170
1760381804.573376,1109461.000,51029,3,AX,1,100,0.669
1760381804.613377,1109501.000,51046,2,AX,1,100,1.225
1760381804.653378,1109541.000,51046,2,AX,1,100,0.625
1760381804.693378,1109581.000,51065,3,AX,1,100,0.345
1760381804.733379,1109621.000,51065,3,AX,1,100,-0.995
1760381804.773379,1109661.000,51065,3,AX,1,100,-1.628
1760381804.813380,1109701.000,51080,2,AX,1,100,-0.301
1760381804.853380,1109741.000,51080,2,AX,1,100,-0.413
1760381804.893381,1109781.000,51098,3,AX,1,100,-0.582
1760381804.933381,1109821.000,51098,3,AX,1,100,-0.693
1760381804.973382,1109861.000,51098,3,AX,1,100,-0.437
1760381805.013382,1109901.000,51116,3,AX,1,100,-0.450
1760381805.053383,1109941.000,51116,3,AX,1,100,-0.600
1760381805.093383,1109981.000,51116,3,AX,1,100,-1.071
1760381805.133384,1110021.000,51132,2,AX,1,100,-0.922
1760381805.173384,1110061.000,51132,2,AX,1,100,-1.067
1760381805.213385,1110101.000,51147,3,AX,1,100,-0.811
1760381805.253385,1110141.000,51147,3,AX,1,100,-0.085
1760381805.293386,1110181.000,51147,3,AX,1,100,0.280
1760381805.333386,1110221.000,51166,2,AX,1,100,0.608
1760381805.373387,1110261.000,51166,2,AX,1,100,1.671
1760381805.413387,1110301.000,51183,3,AX,1,100,0.821
1760381805.453388,1110341.000,51183,3,AX,1,100,0.442
1760381805.493388,1110381.000,51183,3,AX,1,100,-1.128
1760381805.533389,1110421.000,51201,2,AX,1,100,-1.417
1760381805.573389,1110461.000,51201,2,AX,1,100,-0.179
1760381805.613390,1110501.000,51217,3,AX,1,100,-0.821
1760381805.653390,1110541.000,51217,3,AX,1,100,-0.828
1760381805.693391,1110581.000,51217,3,AX,1,100,-0.920
1760381805.733391,1110621.000,51235,2,AX,1,100,-0.528
1760381805.773392,1110661.000,51235,2,AX,1,100,-0.428
1760381805.813392,1110701.000,51252,3,AX,1,100,-0.412
1760381805.853393,1110741.000,51252,3,AX,1,100,-1.143
1760381805.893393,1110781.000,51252,3,AX,1,100,-1.612
1760381805.933394,1110821.000,51268,2,AX,1,100,-1.568
1760381805.973394,1110861.000,51268,2,AX,1,100,-0.695
1760381806.013395,1110901.000,51286,3,AX,1,100,0.019
1760381806.053395,1110941.000,51286,3,AX,1,100,0.321
1760381806.093396,1110981.000,51286,3,AX,1,100,1.017
1760381806.133396,1111021.000,51302,2,AX,1,100,1.111
1760381806.173397,1111061.000,51302,2,AX,1,100,0.577
1760381806.213397,1111101.000,51321,3,AX,1,100,0.154
1760381806.253398,1111141.000,51321,3,AX,1,100,-0.826
1760381806.293398,1111181.000,51321,3,AX,1,100,-1.621
1760381806.333399,1111221.000,51338,3,AX,1,100,-0.267
1760381806.373399,1111261.000,51338,3,AX,1,100,-0.777
1760381806.413400,1111301.000,51338,3,AX,1,100,-0.706
1760381806.446900,1111334.500,51355,2,AX,1,100,-0.795
1760381806.480401,1111368.000,51355,2,AX,1,100,-0.529
1760381806.520401,1111408.000,51369,3,AX,1,100,-0.558
1760381806.560402,1111448.000,51369,3,AX,1,100,-0.386
1760381806.600402,1111488.000,51369,3,AX,1,100,-1.141
1760381806.640403,1111528.000,51389,3,AX,1,100,-1.649
1760381806.680403,1111568.000,51389,3,AX,1,100,-1.622
1760381806.720404,1111608.000,51389,3,AX,1,100,-0.577
1760381806.760404,1111648.000,51405,2,AX,1,100,0.055
1760381806.800405,1111688.000,51405,2,AX,1,100,0.279
1760381806.840405,1111728.000,51422,3,AX,1,100,0.606
1760381806.880406,1111768.000,51422,3,AX,1,100,1.107
1760381806.920406,1111808.000,51422,3,AX,1,100,0.566
1760381806.960407,1111848.000,51438,2,AX,1,100,0.221
1760381807.000407,1111888.000,51438,2,AX,1,100,-0.549
1760381807.040408,1111928.000,51463,4,AX,1,100,-1.591
1760381807.080408,1111968.000,51463,4,AX,1,100,-0.450
1760381807.120409,1112008.000,51463,4,AX,1,100,-0.685
1760381807.160409,1112048.000,51463,4,AX,1,100,-0.842
1760381807.200410,1112088.000,51479,2,AX,1,100,-0.952
1760381807.240410,1112128.000,51479,2,AX,1,100,-0.389
1760381807.280411,1112168.000,51497,3,AX,1,100,-0.382
1760381807.320411,1112208.000,51497,3,AX,1,100,-0.421
1760381807.360412,1112248.000,51497,3,AX,1,100,-0.895
1760381807.400412,1112288.000,51513,2,AX,1,100,-1.287
1760381807.440413,1112328.000,51513,2,AX,1,100,-1.754
1760381807.480413,1112368.000,51530,3,AX,1,100,-0.748
1760381807.520414,1112408.000,51530,3,AX,1,100,0.029
1760381807.560414,1112448.000,51530,3,AX,1,100,0.148
1760381807.600415,1112488.000,51544,2,AX,1,100,0.542
1760381807.640415,1112528.000,51544,2,AX,1,100,1.355
1760381807.680416,1112568.000,51564,3,AX,1,100,0.633
1760381807.720416,1112608.000,51564,3,AX,1,100,0.403
1760381807.760417,1112648.000,51564,3,AX,1,100,-0.551
1760381807.800417,1112688.000,51580,3,AX,1,100,-1.711
1760381807.840418,1112728.000,51580,3,AX,1,100,-0.739
1760381807.880418,1112768.000,51580,3,AX,1,100,-0.383
1760381807.920419,1112808.000,51597,2,AX,1,100,-0.862
1760381807.960419,1112848.000,51597,2,AX,1,100,-0.762
1760381808.000420,1112888.000,51614,3,AX,1,100,-0.587
1760381808.040420,1112928.000,51614,3,AX,1,100,-0.485
1760381808.080421,1112968.000,51614,3,AX,1,100,-0.721
1760381808.120421,1113008.000,51633,2,AX,1,100,-0.738
1760381808.160422,1113048.000,51633,2,AX,1,100,-0.793
1760381808.200422,1113088.000,51649,3,AX,1,100,-2.142
1760381808.240423,1113128.000,51649,3,AX,1,100,-0.870
1760381808.280423,1113168.000,51649,3,AX,1,100,0.086
1760381808.320424,1113208.000,51667,2,AX,1,100,0.232
1760381808.360424,1113248.000,51667,2,AX,1,100,0.580
1760381808.400425,1113288.000,51681,3,AX,1,100,1.382
1760381808.440425,1113328.000,51681,3,AX,1,100,0.577
1760381808.480426,1113368.000,51681,3,AX,1,100,0.387
1760381808.520426,1113408.000,51700,2,AX,1,100,-0.385
1760381808.560427,1113448.000,51700,2,AX,1,100,-1.675
1760381808.600427,1113488.000,51718,3,AX,1,100,-0.624
1760381808.640428,1113528.000,51718,3,AX,1,100,-0.317
1760381808.680428,1113568.000,51718,3,AX,1,100,-0.657
1760381808.720429,1113608.000,51736,3,AX,1,100,-1.086
1760381808.760429,1113648.000,51736,3,AX,1,100,-0.635
1760381808.800430,1113688.000,51736,3,AX,1,100,-0.565
1760381808.840430,1113728.000,51751,2,AX,1,100,-0.699
1760381808.880431,1113768.000,51751,2,AX,1,100,-1.039
1760381808.920431,1113808.000,51769,3,AX,1,100,-0.814
1760381808.960432,1113848.000,51769,3,AX,1,100,-1.892
1760381809.000432,1113888.000,51769,3,AX,1,100,-0.960
