LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760384204.294577,70107.000,9370,3,PR,1,100,103569
1760384204.334577,70147.000,9370,3,PR,1,100,103554
1760384204.374577,70187.000,9370,3,PR,1,100,103532
1760384204.414577,70227.000,9386,3,PR,1,100,103544
1760384204.454577,70267.000,9386,3,PR,1,100,103575
1760384204.494577,70307.000,9386,3,PR,1,100,103577
1760384204.534576,70347.000,9403,2,PR,1,100,103599
1760384204.574576,70387.000,9403,2,PR,1,100,103613
1760384204.614576,70427.000,9421,3,PR,1,100,103638
1760384204.654576,70467.000,9421,3,PR,1,100,103645
1760384204.694576,70507.000,9421,3,PR,1,100,103636
1760384204.734576,70547.000,9437,2,PR,1,100,103619
1760384204.774576,70587.000,9437,2,PR,1,100,103608
1760384204.814576,70627.000,9453,3,PR,1,100,103620
1760384204.854576,70667.000,9453,3,PR,1,100,103660
1760384204.894575,70707.000,9453,3,PR,1,100,103719
1760384204.934575,70747.000,9473,2,PR,1,100,103757
1760384204.974575,70787.000,9473,2,PR,1,100,103791
1760384205.014575,70827.000,9489,3,PR,1,100,103766
1760384205.054575,70867.000,9489,3,PR,1,100,103761
1760384205.094575,70907.000,9489,3,PR,1,100,103737
1760384205.134575,70947.000,9504,2,PR,1,100,103730
1760384205.174575,70987.000,9504,2,PR,1,100,103702
1760384205.214575,71027.000,9520,3,PR,1,100,103673
1760384205.254574,71067.000,9520,3,PR,1,100,103650
1760384205.294574,71107.000,9520,3,PR,1,100,103629
1760384205.334574,71147.000,9538,2,PR,1,100,103640
1760384205.374574,71187.000,9538,2,PR,1,100,103646
1760384205.414574,71227.000,9556,3,PR,1,100,103684
1760384205.454574,71267.000,9556,3,PR,1,100,103691
1760384205.494574,71307.000,9556,3,PR,1,100,103678
1760384205.534574,71347.000,9571,2,PR,1,100,103671
1760384205.574574,71387.000,9571,2,PR,1,100,103657
1760384205.614573,71427.000,9588,3,PR,1,100,103715
1760384205.654573,71467.000,9588,3,PR,1,100,103748
1760384205.694573,71507.000,9588,3,PR,1,100,103767
1760384205.734573,71547.000,9605,3,PR,1,100,103801
1760384205.774573,71587.000,9605,3,PR,1,100,103799
1760384205.814573,71627.000,9605,3,PR,1,100,103710
1760384205.854573,71667.000,9621,2,PR,1,100,103576
1760384205.894572,71707.000,9621,2,PR,1,100,103537
1760384205.934572,71747.000,9637,3,PR,1,100,103519
1760384205.974572,71787.000,9637,3,PR,1,100,103490
1760384206.014572,71827.000,9637,3,PR,1,100,103479
1760384206.054572,71867.000,9653,2,PR,1,100,103489
1760384206.094572,71907.000,9653,2,PR,1,100,103525
1760384206.134572,71947.000,9670,3,PR,1,100,103545
1760384206.174572,71987.000,9670,3,PR,1,100,103563
1760384206.214572,72027.000,9670,3,PR,1,100,103605
1760384206.254571,72067.000,9688,2,PR,1,100,103630
1760384206.294571,72107.000,9688,2,PR,1,100,103645
1760384206.334571,72147.000,9706,3,PR,1,100,103609
1760384206.374571,72187.000,9706,3,PR,1,100,103617
1760384206.414571,72227.000,9706,3,PR,1,100,103666
1760384206.454571,72267.000,9722,2,PR,1,100,103658
1760384206.494571,72307.000,9722,2,PR,1,100,103606
1760384206.534571,72347.000,9739,3,PR,1,100,103466
1760384206.574571,72387.000,9739,3,PR,1,100,103354
1760384206.614570,72427.000,9739,3,PR,1,100,103327
1760384206.654570,72467.000,9756,2,PR,1,100,103345
1760384206.694570,72507.000,9756,2,PR,1,100,103375
1760384206.734570,72547.000,9772,3,PR,1,100,103348
1760384206.774570,72587.000,9772,3,PR,1,100,103353
1760384206.814570,72627.000,9772,3,PR,1,100,103341
