LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760385943.288491,1809106.000,35623,1,BI,1,100,640
1760385944.088518,1809906.000,35757,1,BI,1,100,800
1760385944.808543,1810626.000,35877,1,BI,1,100,720
1760385945.568569,1811386.000,36012,1,BI,1,100,760
1760385946.288593,1812106.000,36133,1,BI,1,100,720
1760385947.048619,1812866.000,36253,1,BI,1,100,760
1760385947.648640,1813466.000,36347,1,BI,1,100,600
1760385948.501669,1814319.000,36499,1,BI,1,100,840
1760385949.221694,1815039.000,36620,1,BI,1,100,720
1760385950.021721,1815839.000,36754,1,BI,1,100,800
1760385950.741745,1816559.000,36873,1,BI,1,100,720
1760385951.541773,1817359.000,37010,1,BI,1,100,800
1760385952.301799,1818119.000,37130,1,BI,1,100,760
1760385953.061825,1818879.000,37254,1,BI,1,100,760
1760385953.821851,1819639.000,37390,1,BI,1,100,760
1760385954.660879,1820478.000,37527,1,BI,1,100,840
1760385955.420905,1821238.000,37661,1,BI,1,100,760
1760385956.100929,1821918.000,37764,1,BI,1,100,680
1760385956.860954,1822678.000,37903,1,BI,1,100,760
1760385957.620980,1823438.000,38026,1,BI,1,100,760
1760385958.261002,1824078.000,38129,1,BI,1,100,640
1760385958.581013,1824398.000,38179,1,BI,1,100,320
1760385959.194034,1825011.000,38281,1,BI,1,100,600
1760385959.914059,1825731.000,38400,1,BI,1,100,720
1760385960.674085,1826491.000,38534,1,BI,1,100,760
1760385961.474112,1827291.000,38670,1,BI,1,100,800
1760385962.234138,1828051.000,38792,1,BI,1,100,760
1760385963.194171,1829011.000,38948,1,BI,1,100,960
1760385963.754190,1829571.000,39051,1,BI,1,100,560
1760385964.674221,1830491.000,39202,1,BI,1,100,920
1760385965.274242,1831091.000,39305,1,BI,1,100,600
1760385966.194273,1832011.000,39459,1,BI,1,100,920
1760385966.954299,1832771.000,39576,1,BI,1,100,760
1760385967.593321,1833410.000,39696,1,BI,1,100,640
1760385968.433350,1834250.000,39820,1,BI,1,100,840
1760385969.247377,1835064.000,39956,1,BI,1,100,800
1760385969.967402,1835784.000,40091,1,BI,1,100,720
1760385970.727428,1836544.000,40207,1,BI,1,100,760
1760385971.446452,1837263.000,40330,1,BI,1,100,720
1760385972.206478,1838023.000,40465,1,BI,1,100,760
1760385973.046507,1838863.000,40588,1,BI,1,100,840
1760385973.606526,1839423.000,40689,1,BI,1,100,560
1760385974.526557,1840343.000,40839,1,BI,1,100,920
1760385975.126578,1840943.000,40941,1,BI,1,100,600
1760385976.006608,1841823.000,41092,1,BI,1,100,880
1760385976.646630,1842463.000,41197,1,BI,1,100,640
1760385977.566661,1843383.000,41350,1,BI,1,100,920
1760385978.326687,1844143.000,41475,1,BI,1,100,760
1760385979.126715,1844943.000,41612,1,BI,1,100,800
1760385979.899741,1845716.000,41748,1,BI,1,100,760
1760385980.659767,1846476.000,41865,1,BI,1,100,760
1760385981.459794,1847276.000,42003,1,BI,1,100,800
1760385982.379826,1848196.000,42157,1,BI,1,100,920
1760385983.939879,1849756.000,42414,1,BI,1,100,1560
1760385984.659904,1850476.000,42532,1,BI,1,100,720
1760385985.538934,1851355.000,42685,1,BI,1,100,880
1760385986.218957,1852035.000,42787,1,BI,1,100,680
1760385986.978983,1852795.000,42922,1,BI,1,100,760
1760385987.739009,1853555.000,43040,1,BI,1,100,760
1760385988.499035,1854315.000,43178,1,BI,1,100,760
1760385989.379065,1855195.000,43316,1,BI,1,100,880
1760385990.019087,1855835.000,43419,1,BI,1,100,640
1760385990.952118,1856768.000,43587,1,BI,1,100,920
1760385991.592140,1857408.000,43690,1,BI,1,100,640
1760385992.512172,1858328.000,43840,1,BI,1,100,920
1760385993.192195,1859008.000,43959,1,BI,1,100,680
1760385994.072225,1859888.000,44106,1,BI,1,100,880
1760385994.672245,1860488.000,44205,1,BI,1,100,600
1760385995.392270,1861208.000,44324,1,BI,1,100,720
1760385996.352303,1862168.000,44474,1,BI,1,100,960
1760385996.952323,1862768.000,44577,1,BI,1,100,600
1760385997.831353,1863647.000,44725,1,BI,1,100,880
1760385998.431374,1864247.000,44828,1,BI,1,100,600
1760385999.471409,1865287.000,45003,1,BI,1,100,1040
1760385999.751419,1865567.000,45039,1,BI,1,100,280
1760386000.791454,1866607.000,45220,1,BI,1,100,1040
1760386001.524479,1867340.000,45344,1,BI,1,100,720
1760386002.444511,1868260.000,45493,1,BI,1,100,920
1760386003.084532,1868900.000,45594,1,BI,1,100,640
1760386003.564549,1869380.000,45680,1,BI,1,100,480
1760386003.924561,1869740.000,45738,1,BI,1,100,360
1760386004.804591,1870620.000,45890,1,BI,1,100,880
1760386005.484615,1871300.000,45993,1,BI,1,100,680
1760386006.284642,1872100.000,46128,1,BI,1,100,800
1760386006.924664,1872740.000,46248,1,BI,1,100,640
1760386007.804694,1873620.000,46382,1,BI,1,100,880
1760386008.604721,1874420.000,46519,1,BI,1,100,800
1760386009.444750,1875260.000,46660,1,BI,1,100,840
1760386010.124773,1875940.000,46777,1,BI,1,100,680
1760386010.803796,1876619.000,46878,1,BI,1,100,680
1760386011.697827,1877513.000,47034,1,BI,1,100,880
1760386012.497854,1878313.000,47168,1,BI,1,100,800
1760386013.337883,1879153.000,47303,1,BI,1,100,840
1760386013.937903,1879753.000,47409,1,BI,1,100,600
1760386014.817933,1880633.000,47542,1,BI,1,100,880
1760386015.616961,1881432.000,47679,1,BI,1,100,800
