LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385963.553183,1829370.000,39088,1,SR,1,100,0.333333
1760385964.286208,1830103.000,39205,1,SR,1,100,0.333333
1760385965.086235,1830903.000,39325,1,SR,1,100,0.266667
1760385966.286276,1832103.000,39527,1,SR,1,100,0.266667
1760385966.686290,1832503.000,39596,1,SR,1,100,0.266667
1760385967.219308,1833036.000,39646,1,SR,1,100,0.066667
1760385967.420315,1833237.000,39715,1,SR,1,100,0.266667
1760385968.085338,1833902.000,39823,1,SR,1,100,0.266667
1760385968.485351,1834302.000,39890,1,SR,1,100,0.266667
1760385969.153374,1834970.000,39977,1,SR,1,100,0.133333
1760385970.752429,1836569.000,40244,1,SR,1,100,0.133333
1760385971.019438,1836836.000,40278,1,SR,1,100,0.066667
1760385971.352449,1837169.000,40365,1,SR,1,100,0.200000
1760385972.085474,1837902.000,40499,1,SR,1,100,0.266667
1760385972.752497,1838569.000,40567,1,SR,1,100,0.066667
1760385973.486522,1839303.000,40725,1,SR,1,100,0.266667
1760385974.618561,1840435.000,40875,1,SR,1,100,0.066667
1760385975.219581,1841036.000,40994,1,SR,1,100,0.133333
1760385975.751599,1841568.000,41095,1,SR,1,100,0.266667
1760385976.551627,1842368.000,41231,1,SR,1,100,0.200000
1760385977.352654,1843169.000,41332,1,SR,1,100,0.066667
1760385977.685665,1843502.000,41402,1,SR,1,100,0.133333
1760385978.085679,1843902.000,41478,1,SR,1,100,0.133333
1760385978.485693,1844302.000,41561,1,SR,1,100,0.266667
1760385979.018711,1844835.000,41615,1,SR,1,100,0.066667
1760385979.751736,1845568.000,41782,1,SR,1,100,0.333333
1760385980.484761,1846301.000,41885,1,SR,1,100,0.200000
1760385981.018779,1846835.000,41952,1,SR,1,100,0.066667
1760385981.417793,1847234.000,42024,1,SR,1,100,0.133333
1760385982.151818,1847968.000,42139,1,SR,1,100,0.066667
1760385982.617834,1848434.000,42225,1,SR,1,100,0.066667
1760385983.084850,1848901.000,42298,1,SR,1,100,0.133333
1760385983.951879,1849768.000,42432,1,SR,1,100,0.066667
1760385984.284891,1850101.000,42551,1,SR,1,100,0.400000
1760385984.951914,1850768.000,42618,1,SR,1,100,0.133333
1760385985.284925,1851101.000,42688,1,SR,1,100,0.266667
1760385986.217957,1852034.000,42824,1,SR,1,100,0.133333
1760385987.485000,1853301.000,43075,1,SR,1,100,0.333333
1760385988.418032,1854234.000,43197,1,SR,1,100,0.200000
1760385988.751043,1854567.000,43248,1,SR,1,100,0.133333
1760385989.018052,1854834.000,43298,1,SR,1,100,0.200000
1760385989.484068,1855300.000,43368,1,SR,1,100,0.066667
1760385989.952084,1855768.000,43453,1,SR,1,100,0.133333
1760385990.618107,1856434.000,43554,1,SR,1,100,0.133333
1760385991.418134,1857234.000,43693,1,SR,1,100,0.133333
1760385992.217162,1858033.000,43844,1,SR,1,100,0.266667
1760385993.085191,1858901.000,43962,1,SR,1,100,0.066667
1760385993.418203,1859234.000,44021,1,SR,1,100,0.066667
