LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760386215.021979,2080839.000,15232,1,BI,1,100,440
1760386215.421973,2081239.000,15299,1,BI,1,100,400
1760386215.861967,2081679.000,15367,1,BI,1,100,440
1760386216.221962,2082039.000,15436,1,BI,1,100,360
1760386216.661956,2082479.000,15503,1,BI,1,100,440
1760386217.061950,2082879.000,15570,1,BI,1,100,400
1760386217.461944,2083279.000,15637,1,BI,1,100,400
1760386217.861938,2083679.000,15705,1,BI,1,100,400
1760386218.261932,2084079.000,15772,1,BI,1,100,400
1760386218.701926,2084519.000,15844,1,BI,1,100,440
1760386219.141920,2084959.000,15912,1,BI,1,100,440
1760386219.501914,2085319.000,15981,1,BI,1,100,360
1760386219.941908,2085759.000,16048,1,BI,1,100,440
1760386220.381902,2086199.000,16129,1,BI,1,100,440
1760386220.781896,2086599.000,16182,1,BI,1,100,400
1760386221.100891,2086918.000,16249,1,BI,1,100,320
1760386221.540885,2087358.000,16319,1,BI,1,100,440
1760386221.900880,2087718.000,16369,1,BI,1,100,360
1760386222.380873,2088198.000,16453,1,BI,1,100,480
1760386222.754867,2088572.000,16520,1,BI,1,100,360
1760386223.194861,2089012.000,16587,1,BI,1,100,440
1760386223.554856,2089372.000,16655,1,BI,1,100,360
1760386224.034849,2089852.000,16743,1,BI,1,100,480
1760386224.394844,2090212.000,16794,1,BI,1,100,360
1760386224.834837,2090652.000,16861,1,BI,1,100,440
1760386225.193832,2091011.000,16929,1,BI,1,100,360
1760386225.633826,2091451.000,16996,1,BI,1,100,440
1760386225.993820,2091811.000,17063,1,BI,1,100,360
1760386226.433814,2092251.000,17132,1,BI,1,100,440
1760386226.753809,2092571.000,17184,1,BI,1,100,320
1760386227.233802,2093051.000,17267,1,BI,1,100,480
1760386227.633797,2093451.000,17334,1,BI,1,100,400
1760386228.073790,2093891.000,17402,1,BI,1,100,440
1760386228.433785,2094251.000,17469,1,BI,1,100,360
1760386228.873779,2094691.000,17543,1,BI,1,100,440
1760386229.313772,2095131.000,17624,1,BI,1,100,440
1760386229.713767,2095531.000,17691,1,BI,1,100,400
1760386230.113761,2095931.000,17744,1,BI,1,100,400
1760386230.513755,2096331.000,17811,1,BI,1,100,400
1760386230.913749,2096731.000,17879,1,BI,1,100,400
1760386231.313743,2097131.000,17948,1,BI,1,100,400
1760386231.673738,2097491.000,18015,1,BI,1,100,360
1760386232.153731,2097971.000,18099,1,BI,1,100,480
1760386232.553725,2098371.000,18166,1,BI,1,100,400
1760386232.953720,2098771.000,18217,1,BI,1,100,400
1760386233.286715,2099104.000,18284,1,BI,1,100,320
1760386233.766708,2099584.000,18351,1,BI,1,100,480
1760386234.126703,2099944.000,18423,1,BI,1,100,360
1760386234.566696,2100384.000,18491,1,BI,1,100,440
1760386234.926691,2100744.000,18558,1,BI,1,100,360
1760386235.366685,2101184.000,18625,1,BI,1,100,440
1760386235.726680,2101544.000,18692,1,BI,1,100,360
1760386236.166673,2101984.000,18761,1,BI,1,100,440
1760386236.566667,2102384.000,18829,1,BI,1,100,400
1760386236.966661,2102784.000,18896,1,BI,1,100,400
1760386237.366656,2103184.000,18964,1,BI,1,100,400
1760386237.765650,2103583.000,19032,1,BI,1,100,400
1760386238.205644,2104023.000,19100,1,BI,1,100,440
1760386238.565638,2104383.000,19167,1,BI,1,100,360
1760386238.965633,2104783.000,19239,1,BI,1,100,400
1760386239.365627,2105183.000,19306,1,BI,1,100,400
1760386239.725621,2105543.000,19356,1,BI,1,100,360
1760386240.125616,2105943.000,19423,1,BI,1,100,400
1760386240.565609,2106383.000,19491,1,BI,1,100,440
1760386240.965604,2106783.000,19558,1,BI,1,100,400
1760386241.325598,2107143.000,19627,1,BI,1,100,360
1760386241.725593,2107543.000,19694,1,BI,1,100,400
1760386242.085588,2107903.000,19747,1,BI,1,100,360
1760386242.485582,2108303.000,19814,1,BI,1,100,400
1760386242.845576,2108663.000,19882,1,BI,1,100,360
1760386243.338569,2109156.000,19963,1,BI,1,100,480
1760386243.698564,2109516.000,20016,1,BI,1,100,360
1760386244.098558,2109916.000,20083,1,BI,1,100,400
