LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760381148.560313,453447.000,7389,1,BI,1,100,640
1760381149.320319,454207.000,7504,1,BI,1,100,760
1760381149.880323,454767.000,7605,1,BI,1,100,560
1760381150.480328,455367.000,7706,1,BI,1,100,600
1760381151.120333,456007.000,7804,1,BI,1,100,640
1760381151.760338,456647.000,7905,1,BI,1,100,640
1760381152.360343,457247.000,8011,1,BI,1,100,600
1760381153.040348,457927.000,8129,1,BI,1,100,680
1760381153.733354,458620.000,8244,1,BI,1,100,680
1760381154.333359,459220.000,8344,1,BI,1,100,600
1760381155.053364,459940.000,8463,1,BI,1,100,720
1760381155.693369,460580.000,8562,1,BI,1,100,640
1760381156.293374,461180.000,8663,1,BI,1,100,600
1760381156.933379,461820.000,8763,1,BI,1,100,640
1760381157.573384,462460.000,8886,1,BI,1,100,640
1760381158.252389,463139.000,8985,1,BI,1,100,680
1760381159.012395,463899.000,9118,1,BI,1,100,760
1760381159.932402,464819.000,9267,1,BI,1,100,920
1760381160.812409,465699.000,9416,1,BI,1,100,880
1760381161.572415,466459.000,9534,1,BI,1,100,760
1760381162.372422,467259.000,9668,1,BI,1,100,800
1760381163.025427,467912.000,9772,1,BI,1,100,640
1760381163.785433,468672.000,9904,1,BI,1,100,760
1760381164.425438,469312.000,10005,1,BI,1,100,640
1760381165.065443,469952.000,10120,1,BI,1,100,640
1760381165.785448,470672.000,10237,1,BI,1,100,720
1760381166.465454,471352.000,10337,1,BI,1,100,680
1760381167.145459,472032.000,10454,1,BI,1,100,680
1760381167.745464,472632.000,10560,1,BI,1,100,600
1760381168.465469,473352.000,10676,1,BI,1,100,720
1760381169.225476,474112.000,10809,1,BI,1,100,760
1760381169.945481,474832.000,10926,1,BI,1,100,720
1760381170.825488,475712.000,11058,1,BI,1,100,880
1760381171.598494,476485.000,11191,1,BI,1,100,760
1760381172.318500,477205.000,11309,1,BI,1,100,720
1760381173.078506,477965.000,11431,1,BI,1,100,760
1760381173.838512,478725.000,11564,1,BI,1,100,760
1760381174.598518,479485.000,11680,1,BI,1,100,760
1760381175.317523,480204.000,11796,1,BI,1,100,720
1760381176.037529,480924.000,11913,1,BI,1,100,720
1760381176.717534,481604.000,12028,1,BI,1,100,680
1760381177.397540,482284.000,12147,1,BI,1,100,680
1760381178.157546,483044.000,12268,1,BI,1,100,760
1760381178.917552,483804.000,12401,1,BI,1,100,760
1760381179.637557,484524.000,12517,1,BI,1,100,720
1760381180.397563,485284.000,12634,1,BI,1,100,760
1760381181.210570,486097.000,12767,1,BI,1,100,800
1760381182.050576,486937.000,12915,1,BI,1,100,840
1760381182.690581,487577.000,13017,1,BI,1,100,640
1760381183.570588,488457.000,13171,1,BI,1,100,880
1760381184.210593,489097.000,13270,1,BI,1,100,640
1760381184.930599,489817.000,13388,1,BI,1,100,720
1760381185.770605,490657.000,13520,1,BI,1,100,840
1760381186.490611,491377.000,13635,1,BI,1,100,720
1760381187.290617,492177.000,13770,1,BI,1,100,800
1760381188.129624,493016.000,13925,1,BI,1,100,840
1760381188.849630,493736.000,14041,1,BI,1,100,720
1760381189.623636,494510.000,14158,1,BI,1,100,760
1760381190.383641,495270.000,14290,1,BI,1,100,760
1760381191.222648,496109.000,14423,1,BI,1,100,840
1760381191.902653,496789.000,14538,1,BI,1,100,680
1760381192.622659,497509.000,14658,1,BI,1,100,720
1760381193.422665,498309.000,14795,1,BI,1,100,800
1760381194.302672,499189.000,14928,1,BI,1,100,880
1760381194.982678,499869.000,15043,1,BI,1,100,680
1760381195.782684,500669.000,15175,1,BI,1,100,800
1760381196.462689,501349.000,15294,1,BI,1,100,680
1760381197.182695,502069.000,15411,1,BI,1,100,720
1760381198.022702,502909.000,15543,1,BI,1,100,840
1760381198.835708,503722.000,15683,1,BI,1,100,800
1760381199.675714,504562.000,15816,1,BI,1,100,840
1760381200.355720,505242.000,15915,1,BI,1,100,680
1760381201.075726,505962.000,16047,1,BI,1,100,720
1760381201.835732,506722.000,16165,1,BI,1,100,760
1760381202.635738,507522.000,16299,1,BI,1,100,800
1760381203.195742,508082.000,16398,1,BI,1,100,560
1760381204.155750,509042.000,16553,1,BI,1,100,960
1760381204.954756,509841.000,16685,1,BI,1,100,800
1760381205.754762,510641.000,16817,1,BI,1,100,800
1760381206.674769,511561.000,16966,1,BI,1,100,920
1760381207.434776,512321.000,17084,1,BI,1,100,760
1760381208.247782,513134.000,17218,1,BI,1,100,800
1760381208.967788,513854.000,17339,1,BI,1,100,720
1760381209.567792,514454.000,17438,1,BI,1,100,600
1760381210.167797,515054.000,17538,1,BI,1,100,600
1760381210.887803,515774.000,17655,1,BI,1,100,720
1760381211.647809,516534.000,17787,1,BI,1,100,760
1760381212.367814,517254.000,17906,1,BI,1,100,720
1760381213.127820,518014.000,18022,1,BI,1,100,760
1760381213.847826,518734.000,18142,1,BI,1,100,720
1760381214.607832,519494.000,18276,1,BI,1,100,760
1760381215.367838,520254.000,18393,1,BI,1,100,760
1760381216.127844,521014.000,18525,1,BI,1,100,760
1760381216.847849,521734.000,18641,1,BI,1,100,720
1760381217.580855,522467.000,18761,1,BI,1,100,720
1760381218.380862,523267.000,18893,1,BI,1,100,800
1760381219.140867,524027.000,19013,1,BI,1,100,760
1760381219.900873,524787.000,19146,1,BI,1,100,760
1760381220.620879,525507.000,19264,1,BI,1,100,720
1760381221.419885,526306.000,19396,1,BI,1,100,800
1760381222.179891,527066.000,19513,1,BI,1,100,760
1760381222.939897,527826.000,19646,1,BI,1,100,760
1760381223.699903,528586.000,19762,1,BI,1,100,760
1760381224.419909,529306.000,19884,1,BI,1,100,720
1760381225.179915,530066.000,20017,1,BI,1,100,760
1760381225.899920,530786.000,20133,1,BI,1,100,720
1760381226.672927,531559.000,20265,1,BI,1,100,760
1760381227.392932,532279.000,20384,1,BI,1,100,720
1760381228.192939,533079.000,20517,1,BI,1,100,800
1760381228.952945,533839.000,20638,1,BI,1,100,760
1760381229.672950,534559.000,20753,1,BI,1,100,720
1760381230.512957,535399.000,20885,1,BI,1,100,840
1760381231.312963,536199.000,21019,1,BI,1,100,800
1760381232.112969,536999.000,21152,1,BI,1,100,800
1760381232.872975,537759.000,21287,1,BI,1,100,760
1760381233.592981,538479.000,21403,1,BI,1,100,720
1760381234.431988,539318.000,21540,1,BI,1,100,840
1760381235.245994,540132.000,21673,1,BI,1,100,800
1760381236.046000,540932.000,21807,1,BI,1,100,800
1760381236.806006,541692.000,21922,1,BI,1,100,760
1760381237.526012,542412.000,22041,1,BI,1,100,720
1760381238.245018,543131.000,22158,1,BI,1,100,720
1760381238.965023,543851.000,22274,1,BI,1,100,720
1760381239.645028,544531.000,22394,1,BI,1,100,680
1760381240.405034,545291.000,22512,1,BI,1,100,760
1760381241.125040,546011.000,22627,1,BI,1,100,720
1760381241.805045,546691.000,22743,1,BI,1,100,680
1760381242.645052,547531.000,22879,1,BI,1,100,840
1760381243.365058,548251.000,22995,1,BI,1,100,720
1760381244.125064,549011.000,23127,1,BI,1,100,760
1760381244.818069,549704.000,23233,1,BI,1,100,680
1760381245.498074,550384.000,23349,1,BI,1,100,680
1760381246.218080,551104.000,23465,1,BI,1,100,720
1760381246.978086,551864.000,23597,1,BI,1,100,760
1760381247.778092,552664.000,23731,1,BI,1,100,800
1760381248.578099,553464.000,23866,1,BI,1,100,800
1760381249.378105,554264.000,23982,1,BI,1,100,800
1760381250.138111,555024.000,24119,1,BI,1,100,760
1760381250.898117,555784.000,24235,1,BI,1,100,760
1760381251.698123,556584.000,24367,1,BI,1,100,800
1760381252.458129,557344.000,24502,1,BI,1,100,760
1760381253.217135,558103.000,24620,1,BI,1,100,760
1760381254.031141,558917.000,24752,1,BI,1,100,800
1760381254.830148,559716.000,24890,1,BI,1,100,800
1760381255.550153,560436.000,25005,1,BI,1,100,720
1760381256.350160,561236.000,25138,1,BI,1,100,800
1760381257.030165,561916.000,25255,1,BI,1,100,680
1760381257.790171,562676.000,25372,1,BI,1,100,760
1760381258.550177,563436.000,25505,1,BI,1,100,760
1760381259.270183,564156.000,25623,1,BI,1,100,720
1760381259.990188,564876.000,25743,1,BI,1,100,720
1760381260.670193,565556.000,25844,1,BI,1,100,680
1760381261.390199,566276.000,25976,1,BI,1,100,720
1760381262.070204,566956.000,26075,1,BI,1,100,680
1760381262.803210,567689.000,26195,1,BI,1,100,720
1760381263.523216,568409.000,26328,1,BI,1,100,720
1760381264.243222,569129.000,26443,1,BI,1,100,720
1760381265.043228,569929.000,26580,1,BI,1,100,800
1760381265.803234,570689.000,26696,1,BI,1,100,760
1760381266.643240,571529.000,26831,1,BI,1,100,840
1760381267.363246,572249.000,26948,1,BI,1,100,720
1760381268.122252,573008.000,27080,1,BI,1,100,760
1760381268.842258,573728.000,27197,1,BI,1,100,720
1760381269.602264,574488.000,27314,1,BI,1,100,760
1760381270.322269,575208.000,27435,1,BI,1,100,720
1760381271.082275,575968.000,27567,1,BI,1,100,760
1760381271.882282,576768.000,27700,1,BI,1,100,800
1760381272.655288,577541.000,27818,1,BI,1,100,760
1760381273.455294,578341.000,27951,1,BI,1,100,800
1760381274.175300,579061.000,28067,1,BI,1,100,720
1760381274.895305,579781.000,28203,1,BI,1,100,720
1760381275.575310,580461.000,28288,1,BI,1,100,680
1760381276.335317,581221.000,28420,1,BI,1,100,760
1760381277.135323,582021.000,28555,1,BI,1,100,800
