LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760381627.514251,932399.000,21047,1,BI,1,100,560
1760381628.754228,933639.000,21251,1,BI,1,100,1240
1760381629.394216,934279.000,21352,1,BI,1,100,640
1760381629.994205,934879.000,21457,1,BI,1,100,600
1760381630.634193,935519.000,21576,1,BI,1,100,640
1760381631.234182,936119.000,21681,1,BI,1,100,600
1760381631.834171,936719.000,21768,1,BI,1,100,600
1760381632.474159,937359.000,21889,1,BI,1,100,640
1760381633.114147,937999.000,21999,1,BI,1,100,640
1760381633.727136,938612.000,22101,1,BI,1,100,600
1760381634.367124,939252.000,22206,1,BI,1,100,640
1760381635.207108,940092.000,22343,1,BI,1,100,840
1760381635.607101,940492.000,22412,1,BI,1,100,400
1760381636.207090,941092.000,22514,1,BI,1,100,600
1760381637.367068,942252.000,22720,1,BI,1,100,1160
1760381638.286051,943171.000,22881,1,BI,1,100,920
1760381639.806023,944691.000,23133,1,BI,1,100,1520
1760381640.606008,945491.000,23255,1,BI,1,100,800
1760381641.006001,945891.000,23324,1,BI,1,100,400
1760381641.605989,946491.000,23427,1,BI,1,100,600
1760381641.845985,946731.000,23479,1,BI,1,100,240
1760381642.205978,947091.000,23534,1,BI,1,100,360
1760381642.858966,947744.000,23653,1,BI,1,100,640
1760381643.418956,948304.000,23746,1,BI,1,100,560
1760381644.018945,948904.000,23849,1,BI,1,100,600
1760381644.618934,949504.000,23954,1,BI,1,100,600
1760381645.258922,950144.000,24060,1,BI,1,100,640
1760381645.818911,950704.000,24164,1,BI,1,100,560
1760381646.978890,951864.000,24350,1,BI,1,100,1160
1760381648.178868,953064.000,24558,1,BI,1,100,1200
1760381648.698858,953584.000,24647,1,BI,1,100,520
1760381649.338846,954224.000,24750,1,BI,1,100,640
1760381649.938835,954824.000,24853,1,BI,1,100,600
1760381650.578823,955464.000,24970,1,BI,1,100,640
1760381651.178812,956064.000,25059,1,BI,1,100,600
1760381651.751801,956637.000,25161,1,BI,1,100,560
1760381652.351790,957237.000,25268,1,BI,1,100,600
1760381652.951779,957837.000,25371,1,BI,1,100,600
1760381653.511769,958397.000,25460,1,BI,1,100,560
1760381654.111758,958997.000,25564,1,BI,1,100,600
1760381654.710746,959596.000,25667,1,BI,1,100,600
1760381655.310735,960196.000,25772,1,BI,1,100,600
1760381655.950723,960836.000,25876,1,BI,1,100,640
1760381656.510713,961396.000,25978,1,BI,1,100,560
1760381657.030703,961916.000,26066,1,BI,1,100,520
1760381657.670691,962556.000,26171,1,BI,1,100,640
1760381658.230681,963116.000,26276,1,BI,1,100,560
1760381658.470677,963356.000,26312,1,BI,1,100,240
1760381658.830670,963716.000,26388,1,BI,1,100,360
1760381660.070647,964956.000,26593,1,BI,1,100,1240
