LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1760381402.736438,707622.000,49109,3,AY,1,100,-1.039
1760381402.776438,707662.000,49109,3,AY,1,100,-1.047
1760381402.816438,707702.000,49130,4,AY,1,100,-1.052
1760381402.856438,707742.000,49130,4,AY,1,100,-1.005
1760381402.896437,707782.000,49130,4,AY,1,100,-0.979
1760381402.936437,707822.000,49130,4,AY,1,100,-1.010
1760381402.976437,707862.000,49147,2,AY,1,100,-1.054
1760381403.016437,707902.000,49147,2,AY,1,100,-1.037
1760381403.056436,707942.000,49164,3,AY,1,100,-1.013
1760381403.096436,707982.000,49164,3,AY,1,100,-0.995
1760381403.136436,708022.000,49164,3,AY,1,100,-1.010
1760381403.176435,708062.000,49181,2,AY,1,100,-1.029
1760381403.216435,708102.000,49181,2,AY,1,100,-1.040
1760381403.256435,708142.000,49196,3,AY,1,100,-1.041
1760381403.296435,708182.000,49196,3,AY,1,100,-1.042
1760381403.336435,708222.000,49196,3,AY,1,100,-0.998
1760381403.376434,708262.000,49213,2,AY,1,100,-0.999
1760381403.416434,708302.000,49213,2,AY,1,100,-1.003
1760381403.456434,708342.000,49229,3,AY,1,100,-1.000
1760381403.496433,708382.000,49229,3,AY,1,100,-1.047
1760381403.536433,708422.000,49229,3,AY,1,100,-1.029
1760381403.576433,708462.000,49248,2,AY,1,100,-1.013
1760381403.616433,708502.000,49248,2,AY,1,100,-1.010
1760381403.656432,708542.000,49265,3,AY,1,100,-1.022
1760381403.696432,708582.000,49265,3,AY,1,100,-1.032
1760381403.736432,708622.000,49265,3,AY,1,100,-1.021
1760381403.776432,708662.000,49280,2,AY,1,100,-1.015
1760381403.816432,708702.000,49280,2,AY,1,100,-1.017
1760381403.856431,708742.000,49296,3,AY,1,100,-1.019
1760381403.896431,708782.000,49296,3,AY,1,100,-1.031
1760381403.936431,708822.000,49296,3,AY,1,100,-1.023
1760381403.976430,708862.000,49313,2,AY,1,100,-1.021
1760381404.016430,708902.000,49313,2,AY,1,100,-1.017
1760381404.056430,708942.000,49330,3,AY,1,100,-1.022
1760381404.096430,708982.000,49330,3,AY,1,100,-1.009
1760381404.136429,709022.000,49330,3,AY,1,100,-1.018
1760381404.176429,709062.000,49345,2,AY,1,100,-1.020
1760381404.216429,709102.000,49345,2,AY,1,100,-1.029
1760381404.256429,709142.000,49361,3,AY,1,100,-1.021
1760381404.296428,709182.000,49361,3,AY,1,100,-1.018
1760381404.336428,709222.000,49361,3,AY,1,100,-1.027
1760381404.376428,709262.000,49379,3,AY,1,100,-1.022
1760381404.416428,709302.000,49379,3,AY,1,100,-1.017
1760381404.456427,709342.000,49379,3,AY,1,100,-1.021
1760381404.496427,709382.000,49395,2,AY,1,100,-1.017
1760381404.536427,709422.000,49395,2,AY,1,100,-1.025
1760381404.576427,709462.000,49410,3,AY,1,100,-1.016
1760381404.616426,709502.000,49410,3,AY,1,100,-1.017
1760381404.656426,709542.000,49410,3,AY,1,100,-1.018
1760381404.695926,709581.500,49427,2,AY,1,100,-1.017
1760381404.735425,709621.000,49427,2,AY,1,100,-1.024
1760381404.775425,709661.000,49444,3,AY,1,100,-1.025
1760381404.815425,709701.000,49444,3,AY,1,100,-1.021
1760381404.855425,709741.000,49444,3,AY,1,100,-1.016
1760381404.895425,709781.000,49460,2,AY,1,100,-1.022
1760381404.935424,709821.000,49460,2,AY,1,100,-1.015
1760381404.975757,709861.333,49475,3,AY,1,100,-1.019
1760381405.016090,709901.667,49475,3,AY,1,100,-1.024
1760381405.056423,709942.000,49475,3,AY,1,100,-1.018
1760381405.091423,709977.000,49492,3,AY,1,100,-1.019
1760381405.126423,710012.000,49492,3,AY,1,100,-1.013
1760381405.161423,710047.000,49492,3,AY,1,100,-1.015
1760381405.201423,710087.000,49509,2,AY,1,100,-1.020
1760381405.241422,710127.000,49509,2,AY,1,100,-1.018
1760381405.281422,710167.000,49527,3,AY,1,100,-1.020
1760381405.321422,710207.000,49527,3,AY,1,100,-1.022
1760381405.361422,710247.000,49527,3,AY,1,100,-1.017
1760381405.401421,710287.000,49544,2,AY,1,100,-1.019
1760381405.441421,710327.000,49544,2,AY,1,100,-1.023
1760381405.481421,710367.000,49559,3,AY,1,100,-1.016
1760381405.521420,710407.000,49559,3,AY,1,100,-1.018
1760381405.561420,710447.000,49559,3,AY,1,100,-1.010
1760381405.601420,710487.000,49576,2,AY,1,100,-1.033
1760381405.641420,710527.000,49576,2,AY,1,100,-1.017
1760381405.681420,710567.000,49593,3,AY,1,100,-1.020
1760381405.721419,710607.000,49593,3,AY,1,100,-1.031
1760381405.761419,710647.000,49593,3,AY,1,100,-1.018
1760381405.801419,710687.000,49609,2,AY,1,100,-1.016
1760381405.841419,710727.000,49609,2,AY,1,100,-1.017
1760381405.881752,710767.333,49624,3,AY,1,100,-1.020
1760381405.922085,710807.667,49624,3,AY,1,100,-1.018
1760381405.962418,710848.000,49624,3,AY,1,100,-1.001
1760381406.002084,710887.667,49642,3,AY,1,100,-1.020
1760381406.041751,710927.333,49642,3,AY,1,100,-1.023
1760381406.081417,710967.000,49642,3,AY,1,100,-1.029
1760381406.121417,711007.000,49658,2,AY,1,100,-1.018
1760381406.161417,711047.000,49658,2,AY,1,100,-1.026
1760381406.201416,711087.000,49677,3,AY,1,100,-1.027
1760381406.241416,711127.000,49677,3,AY,1,100,-1.019
1760381406.281416,711167.000,49677,3,AY,1,100,-1.022
1760381406.321415,711207.000,49691,2,AY,1,100,-1.013
1760381406.361415,711247.000,49691,2,AY,1,100,-1.008
1760381406.401415,711287.000,49709,3,AY,1,100,-1.021
1760381406.441415,711327.000,49709,3,AY,1,100,-1.031
1760381406.481414,711367.000,49709,3,AY,1,100,-1.021
1760381406.521414,711407.000,49725,2,AY,1,100,-1.010
1760381406.561414,711447.000,49725,2,AY,1,100,-1.005
1760381406.601414,711487.000,49744,3,AY,1,100,-1.022
1760381406.641413,711527.000,49744,3,AY,1,100,-1.022
1760381406.681413,711567.000,49744,3,AY,1,100,-1.020
1760381406.721413,711607.000,49759,2,AY,1,100,-1.014
1760381406.761413,711647.000,49759,2,AY,1,100,-1.011
1760381406.801412,711687.000,49778,3,AY,1,100,-1.016
1760381406.841412,711727.000,49778,3,AY,1,100,-1.016
1760381406.881412,711767.000,49778,3,AY,1,100,-1.027
1760381406.921412,711807.000,49794,3,AY,1,100,-1.024
1760381406.961411,711847.000,49794,3,AY,1,100,-1.028
1760381407.001411,711887.000,49794,3,AY,1,100,-1.036
1760381407.041411,711927.000,49812,2,AY,1,100,-1.037
1760381407.081411,711967.000,49812,2,AY,1,100,-1.021
1760381407.121410,712007.000,49828,3,AY,1,100,-1.034
1760381407.161410,712047.000,49828,3,AY,1,100,-1.029
1760381407.201410,712087.000,49828,3,AY,1,100,-1.018
1760381407.241410,712127.000,49847,2,AY,1,100,-1.010
1760381407.281409,712167.000,49847,2,AY,1,100,-0.972
1760381407.321409,712207.000,49863,3,AY,1,100,-0.973
1760381407.361409,712247.000,49863,3,AY,1,100,-0.977
1760381407.401408,712287.000,49863,3,AY,1,100,-0.983
1760381407.441408,712327.000,49881,2,AY,1,100,-1.031
1760381407.481408,712367.000,49881,2,AY,1,100,-1.027
1760381407.521408,712407.000,49896,3,AY,1,100,-1.000
1760381407.561408,712447.000,49896,3,AY,1,100,-0.977
1760381407.601407,712487.000,49896,3,AY,1,100,-0.992
1760381407.641407,712527.000,49912,2,AY,1,100,-1.000
1760381407.681407,712567.000,49912,2,AY,1,100,-1.011
1760381407.721406,712607.000,49929,3,AY,1,100,-1.007
1760381407.761406,712647.000,49929,3,AY,1,100,-0.995
1760381407.801406,712687.000,49929,3,AY,1,100,-1.013
1760381407.841406,712727.000,49946,2,AY,1,100,-1.006
1760381407.881406,712767.000,49946,2,AY,1,100,-1.005
1760381407.921405,712807.000,49970,4,AY,1,100,-1.000
1760381407.961405,712847.000,49970,4,AY,1,100,-1.008
1760381408.001405,712887.000,49970,4,AY,1,100,-1.015
1760381408.041404,712927.000,49970,4,AY,1,100,-1.020
1760381408.081404,712967.000,49987,2,AY,1,100,-1.000
1760381408.121404,713007.000,49987,2,AY,1,100,-0.989
1760381408.161404,713047.000,50002,3,AY,1,100,-1.004
1760381408.201403,713087.000,50002,3,AY,1,100,-1.031
1760381408.241403,713127.000,50002,3,AY,1,100,-1.015
1760381408.281403,713167.000,50020,3,AY,1,100,-1.011
1760381408.321403,713207.000,50020,3,AY,1,100,-1.009
1760381408.361403,713247.000,50020,3,AY,1,100,-1.015
1760381408.394902,713280.500,50038,2,AY,1,100,-1.002
1760381408.428402,713314.000,50038,2,AY,1,100,-1.003
1760381408.468402,713354.000,50054,3,AY,1,100,-1.012
1760381408.508401,713394.000,50054,3,AY,1,100,-1.004
1760381408.548401,713434.000,50054,3,AY,1,100,-1.015
1760381408.588401,713474.000,50069,2,AY,1,100,-1.019
1760381408.628401,713514.000,50069,2,AY,1,100,-1.003
1760381408.668401,713554.000,50088,3,AY,1,100,-1.004
1760381408.708400,713594.000,50088,3,AY,1,100,-1.012
1760381408.748400,713634.000,50088,3,AY,1,100,-1.007
1760381408.788400,713674.000,50105,2,AY,1,100,-1.003
1760381408.828399,713714.000,50105,2,AY,1,100,-1.008
1760381408.868399,713754.000,50121,3,AY,1,100,-1.012
1760381408.908399,713794.000,50121,3,AY,1,100,-1.015
1760381408.948399,713834.000,50121,3,AY,1,100,-1.008
1760381408.988732,713874.333,50136,3,AY,1,100,-1.008
1760381409.029065,713914.667,50136,3,AY,1,100,-1.006
1760381409.069398,713955.000,50136,3,AY,1,100,-1.012
1760381409.108898,713994.500,50153,2,AY,1,100,-1.009
1760381409.148397,714034.000,50153,2,AY,1,100,-1.006
1760381409.188397,714074.000,50170,3,AY,1,100,-1.006
1760381409.228397,714114.000,50170,3,AY,1,100,-1.009
1760381409.268397,714154.000,50170,3,AY,1,100,-1.013
1760381409.308396,714194.000,50188,2,AY,1,100,-1.005
1760381409.348396,714234.000,50188,2,AY,1,100,-0.998
1760381409.388729,714274.333,50205,3,AY,1,100,-1.002
1760381409.429062,714314.667,50205,3,AY,1,100,-1.014
1760381409.469395,714355.000,50205,3,AY,1,100,-1.008
1760381409.508895,714394.500,50220,2,AY,1,100,-1.009
1760381409.548395,714434.000,50220,2,AY,1,100,-1.007
