LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760384203.066581,68879.000,9150,2,EA,1,100,0.181981
1760384203.066581,68879.000,9150,2,EA,1,100,0.181876
1760384203.133580,68946.000,9167,1,EA,1,100,0.181685
1760384203.200080,69012.500,9183,2,EA,1,100,0.181623
1760384203.266580,69079.000,9183,2,EA,1,100,0.181571
1760384203.333580,69146.000,9203,1,EA,1,100,0.181509
1760384203.400080,69212.500,9222,2,EA,1,100,0.181533
1760384203.466579,69279.000,9222,2,EA,1,100,0.181262
1760384203.533579,69346.000,9239,1,EA,1,100,0.181201
1760384203.600079,69412.500,9256,2,EA,1,100,0.181102
1760384203.666579,69479.000,9256,2,EA,1,100,0.180870
1760384203.733579,69546.000,9273,1,EA,1,100,0.180691
1760384203.800079,69612.500,9287,2,EA,1,100,0.180494
1760384203.866578,69679.000,9287,2,EA,1,100,0.180119
1760384203.933578,69746.000,9304,1,EA,1,100,0.180030
1760384204.000078,69812.500,9321,2,EA,1,100,0.179820
1760384204.066578,69879.000,9321,2,EA,1,100,0.179564
1760384204.133578,69946.000,9340,1,EA,1,100,0.179216
1760384204.200078,70012.500,9354,2,EA,1,100,0.178971
1760384204.266577,70079.000,9354,2,EA,1,100,0.179054
1760384204.333577,70146.000,9372,1,EA,1,100,0.178952
1760384204.400077,70212.500,9388,2,EA,1,100,0.178717
1760384204.466577,70279.000,9388,2,EA,1,100,0.178464
1760384204.533576,70346.000,9405,1,EA,1,100,0.178276
1760384204.600076,70412.500,9423,2,EA,1,100,0.178212
1760384204.666576,70479.000,9423,2,EA,1,100,0.177760
1760384204.733576,70546.000,9439,1,EA,1,100,0.177577
1760384204.800076,70612.500,9455,2,EA,1,100,0.177024
1760384204.866575,70679.000,9455,2,EA,1,100,0.176322
1760384204.933075,70745.500,9475,2,EA,1,100,0.177192
1760384204.999575,70812.000,9475,2,EA,1,100,0.177364
1760384205.066575,70879.000,9491,1,EA,1,100,0.176916
1760384205.133075,70945.500,9506,2,EA,1,100,0.176952
1760384205.199574,71012.000,9506,2,EA,1,100,0.177088
1760384205.266574,71079.000,9522,1,EA,1,100,0.176853
1760384205.333074,71145.500,9540,2,EA,1,100,0.176511
1760384205.399574,71212.000,9540,2,EA,1,100,0.176179
1760384205.466574,71279.000,9558,1,EA,1,100,0.175951
1760384205.533074,71345.500,9573,2,EA,1,100,0.175826
1760384205.599573,71412.000,9573,2,EA,1,100,0.175697
1760384205.666573,71479.000,9590,1,EA,1,100,0.175568
1760384205.733073,71545.500,9607,2,EA,1,100,0.175599
1760384205.799573,71612.000,9607,2,EA,1,100,0.175555
1760384205.866573,71679.000,9623,1,EA,1,100,0.175621
1760384205.933072,71745.500,9639,2,EA,1,100,0.175537
1760384205.999572,71812.000,9639,2,EA,1,100,0.175138
1760384206.066572,71879.000,9655,1,EA,1,100,0.174948
1760384206.133072,71945.500,9672,2,EA,1,100,0.174975
1760384206.199572,72012.000,9672,2,EA,1,100,0.174789
1760384206.266572,72079.000,9690,1,EA,1,100,0.174714
1760384206.333071,72145.500,9708,2,EA,1,100,0.174895
1760384206.399571,72212.000,9708,2,EA,1,100,0.174851
1760384206.466571,72279.000,9724,1,EA,1,100,0.174780
1760384206.533071,72345.500,9741,2,EA,1,100,0.174780
1760384206.599571,72412.000,9741,2,EA,1,100,0.174446
1760384206.666570,72479.000,9758,1,EA,1,100,0.174175
1760384206.733070,72545.500,9774,2,EA,1,100,0.174105
1760384206.799570,72612.000,9774,2,EA,1,100,0.173812
1760384206.866570,72679.000,9789,1,EA,1,100,0.173817
1760384206.933069,72745.500,9807,2,EA,1,100,0.173565
1760384206.999569,72812.000,9807,2,EA,1,100,0.173352
1760384207.066069,72878.500,9823,2,EA,1,100,0.173322
1760384207.132569,72945.000,9823,2,EA,1,100,0.173084
1760384207.199569,73012.000,9842,1,EA,1,100,0.172842
1760384207.266069,73078.500,9857,2,EA,1,100,0.172412
1760384207.332568,73145.000,9857,2,EA,1,100,0.172838
1760384207.399568,73212.000,9874,1,EA,1,100,0.173300
1760384207.466068,73278.500,9890,2,EA,1,100,0.172928
1760384207.532568,73345.000,9890,2,EA,1,100,0.172687
1760384207.599568,73412.000,9907,1,EA,1,100,0.172567
1760384207.666067,73478.500,9922,2,EA,1,100,0.172477
1760384207.732567,73545.000,9922,2,EA,1,100,0.172139
1760384207.799567,73612.000,9939,1,EA,1,100,0.172032
1760384207.866067,73678.500,9955,2,EA,1,100,0.171951
1760384207.932567,73745.000,9955,2,EA,1,100,0.171989
1760384207.999567,73812.000,9973,1,EA,1,100,0.171900
1760384208.066066,73878.500,9987,2,EA,1,100,0.171947
1760384208.132566,73945.000,9987,2,EA,1,100,0.171819
1760384208.199566,74012.000,10004,1,EA,1,100,0.171738
1760384208.266066,74078.500,10021,2,EA,1,100,0.171678
1760384208.332566,74145.000,10021,2,EA,1,100,0.171768
1760384208.399565,74212.000,10038,1,EA,1,100,0.171666
1760384208.466065,74278.500,10059,2,EA,1,100,0.171267
1760384208.532565,74345.000,10059,2,EA,1,100,0.171111
1760384208.599565,74412.000,10076,1,EA,1,100,0.170900
1760384208.666065,74478.500,10093,2,EA,1,100,0.170849
1760384208.732564,74545.000,10093,2,EA,1,100,0.170774
1760384208.799564,74612.000,10110,1,EA,1,100,0.170656
1760384208.866064,74678.500,10125,2,EA,1,100,0.170513
1760384208.932564,74745.000,10125,2,EA,1,100,0.170338
1760384208.999564,74812.000,10144,1,EA,1,100,0.170279
1760384209.066063,74878.500,10160,2,EA,1,100,0.170095
1760384209.132563,74945.000,10160,2,EA,1,100,0.169920
1760384209.199563,75012.000,10177,1,EA,1,100,0.169825
1760384209.266063,75078.500,10194,2,EA,1,100,0.169658
1760384209.332563,75145.000,10194,2,EA,1,100,0.169451
1760384209.399062,75211.500,10211,2,EA,1,100,0.169277
1760384209.465562,75278.000,10211,2,EA,1,100,0.169116
1760384209.532562,75345.000,10227,1,EA,1,100,0.168890
1760384209.599062,75411.500,10245,2,EA,1,100,0.168754
1760384209.665562,75478.000,10245,2,EA,1,100,0.168680
1760384209.732562,75545.000,10261,1,EA,1,100,0.168886
1760384209.799061,75611.500,10276,2,EA,1,100,0.168952
1760384209.865561,75678.000,10276,2,EA,1,100,0.168602
1760384209.932561,75745.000,10292,1,EA,1,100,0.168316
1760384209.999061,75811.500,10310,2,EA,1,100,0.168173
1760384210.065561,75878.000,10310,2,EA,1,100,0.168198
1760384210.132560,75945.000,10326,1,EA,1,100,0.168043
1760384210.199060,76011.500,10343,2,EA,1,100,0.167779
1760384210.265560,76078.000,10343,2,EA,1,100,0.168525
1760384210.332560,76145.000,10360,1,EA,1,100,0.172057
1760384210.399060,76211.500,10377,2,EA,1,100,0.173304
1760384210.465559,76278.000,10377,2,EA,1,100,0.173604
1760384210.532559,76345.000,10395,1,EA,1,100,0.173560
1760384210.599059,76411.500,10411,2,EA,1,100,0.173257
1760384210.665559,76478.000,10411,2,EA,1,100,0.173066
1760384210.732558,76545.000,10427,1,EA,1,100,0.172743
1760384210.799058,76611.500,10444,2,EA,1,100,0.172391
1760384210.865558,76678.000,10444,2,EA,1,100,0.172156
1760384210.932558,76745.000,10462,1,EA,1,100,0.171929
1760384210.999058,76811.500,10478,2,EA,1,100,0.171772
1760384211.065558,76878.000,10478,2,EA,1,100,0.171517
1760384211.132557,76945.000,10494,1,EA,1,100,0.171161
1760384211.199057,77011.500,10511,2,EA,1,100,0.170849
1760384211.265557,77078.000,10511,2,EA,1,100,0.170560
1760384211.332557,77145.000,10530,1,EA,1,100,0.170016
1760384211.399057,77211.500,10548,2,EA,1,100,0.169692
1760384211.465556,77278.000,10548,2,EA,1,100,0.168993
1760384211.532556,77345.000,10563,1,EA,1,100,0.169712
1760384211.599056,77411.500,10581,2,EA,1,100,0.170120
1760384211.665556,77478.000,10581,2,EA,1,100,0.170024
1760384211.732056,77544.500,10597,2,EA,1,100,0.169505
1760384211.798556,77611.000,10597,2,EA,1,100,0.168956
1760384211.865555,77678.000,10614,1,EA,1,100,0.168480
1760384211.932055,77744.500,10629,2,EA,1,100,0.168181
1760384211.998555,77811.000,10629,2,EA,1,100,0.167718
1760384212.065555,77878.000,10646,1,EA,1,100,0.167604
1760384212.132055,77944.500,10662,2,EA,1,100,0.167775
1760384212.198554,78011.000,10662,2,EA,1,100,0.167422
1760384212.265554,78078.000,10679,1,EA,1,100,0.167120
1760384212.332054,78144.500,10694,2,EA,1,100,0.166842
1760384212.398554,78211.000,10694,2,EA,1,100,0.166682
1760384212.465554,78278.000,10711,1,EA,1,100,0.166474
1760384212.532053,78344.500,10729,2,EA,1,100,0.166482
1760384212.598553,78411.000,10729,2,EA,1,100,0.166426
1760384212.665553,78478.000,10747,1,EA,1,100,0.166187
1760384212.732053,78544.500,10761,2,EA,1,100,0.165920
1760384212.798553,78611.000,10761,2,EA,1,100,0.165615
1760384212.865552,78678.000,10780,1,EA,1,100,0.165512
1760384212.932052,78744.500,10797,2,EA,1,100,0.165655
1760384212.998552,78811.000,10797,2,EA,1,100,0.165181
1760384213.065552,78878.000,10814,1,EA,1,100,0.164320
1760384213.132052,78944.500,10828,2,EA,1,100,0.163727
1760384213.198551,79011.000,10828,2,EA,1,100,0.163276
1760384213.265551,79078.000,10845,1,EA,1,100,0.163176
1760384213.332051,79144.500,10862,2,EA,1,100,0.163130
1760384213.398551,79211.000,10862,2,EA,1,100,0.162793
1760384213.465551,79278.000,10881,1,EA,1,100,0.162495
1760384213.532051,79344.500,10895,2,EA,1,100,0.162146
1760384213.598550,79411.000,10895,2,EA,1,100,0.161949
1760384213.665550,79478.000,10918,1,EA,1,100,0.161949
1760384213.732050,79544.500,10934,2,EA,1,100,0.161941
1760384213.798550,79611.000,10934,2,EA,1,100,0.161786
1760384213.865550,79678.000,10951,1,EA,1,100,0.161568
1760384213.932049,79744.500,10967,2,EA,1,100,0.161252
1760384213.998549,79811.000,10967,2,EA,1,100,0.160934
1760384214.065549,79878.000,10983,1,EA,1,100,0.160729
1760384214.132049,79944.500,10999,2,EA,1,100,0.160658
1760384214.198549,80011.000,10999,2,EA,1,100,0.160617
1760384214.265548,80078.000,11017,2,EA,1,100,0.160432
1760384214.332548,80145.000,11017,2,EA,1,100,0.160165
1760384214.398548,80211.000,11033,1,EA,1,100,0.160021
1760384214.465548,80278.000,11048,2,EA,1,100,0.159755
1760384214.532548,80345.000,11048,2,EA,1,100,0.159568
1760384214.598547,80411.000,11064,1,EA,1,100,0.159623
1760384214.665047,80477.500,11082,2,EA,1,100,0.159491
1760384214.731547,80544.000,11082,2,EA,1,100,0.159238
1760384214.798547,80611.000,11100,1,EA,1,100,0.159129
1760384214.865047,80677.500,11115,2,EA,1,100,0.159008
1760384214.931546,80744.000,11115,2,EA,1,100,0.158666
1760384214.998546,80811.000,11132,1,EA,1,100,0.158405
1760384215.065046,80877.500,11149,2,EA,1,100,0.158196
1760384215.131546,80944.000,11149,2,EA,1,100,0.158116
1760384215.198546,81011.000,11165,1,EA,1,100,0.158034
1760384215.265046,81077.500,11181,2,EA,1,100,0.158070
1760384215.331545,81144.000,11181,2,EA,1,100,0.158844
1760384215.398545,81211.000,11197,1,EA,1,100,0.160065
1760384215.465045,81277.500,11216,2,EA,1,100,0.161538
1760384215.531545,81344.000,11216,2,EA,1,100,0.161915
1760384215.598545,81411.000,11232,1,EA,1,100,0.161658
1760384215.665044,81477.500,11248,2,EA,1,100,0.161387
1760384215.731544,81544.000,11248,2,EA,1,100,0.160960
1760384215.798544,81611.000,11264,1,EA,1,100,0.160539
