LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1760386116.255409,1982071,64300,1,TL,1,100,2025-10-13_16-08-31-270729
1760386121.362335,1987178,65147,1,TL,1,100,2025-10-13_16-08-36-265547
1760386121.367335,1987183,65149,1,TL,1,100,2025-10-13_16-08-36-402171
1760386121.396335,1987212,65152,1,TL,1,100,2025-10-13_16-08-41-388663
1760386126.486261,1992302,464,1,TL,1,100,2025-10-13_16-08-41-507441
1760386126.503261,1992319,467,1,TL,1,100,2025-10-13_16-08-46-496113
1760386131.593187,1997409,1315,1,TL,1,100,2025-10-13_16-08-46-588573
1760386131.608187,1997424,1318,1,TL,1,100,2025-10-13_16-08-51-601687
1760386136.701113,2002517,2164,1,TL,1,100,2025-10-13_16-08-51-656687
1760386136.719113,2002535,2167,1,TL,1,100,2025-10-13_16-08-56-713692
1760386141.823039,2007639,3025,1,TL,1,100,2025-10-13_16-08-56-745673
1760386141.839039,2007655,3028,1,TL,1,100,2025-10-13_16-09-01-833022
1760386146.930965,2012747,3875,1,TL,1,100,2025-10-13_16-09-01-918917
1760386146.949965,2012766,3878,1,TL,1,100,2025-10-13_16-09-06-940881
1760386152.038891,2017855,4724,1,TL,1,100,2025-10-13_16-09-07-003196
1760386152.062891,2017879,4727,1,TL,1,100,2025-10-13_16-09-12-054520
1760386157.175817,2022992,5590,1,TL,1,100,2025-10-13_16-09-12-088402
1760386157.203816,2023020,5593,1,TL,1,100,2025-10-13_16-09-17-192143
1760386162.282743,2028099,6440,1,TL,1,100,2025-10-13_16-09-17-276581
1760386162.296743,2028113,6443,1,TL,1,100,2025-10-13_16-09-22-291236
1760386167.390669,2033207,7287,1,TL,1,100,2025-10-13_16-09-22-350083
1760386167.410669,2033227,7290,1,TL,1,100,2025-10-13_16-09-27-404033
1760386172.528594,2038345,8153,1,TL,1,100,2025-10-13_16-09-27-436332
1760386172.587594,2038404,8156,1,TL,1,100,2025-10-13_16-09-32-574091
1760386177.636521,2043453,9002,1,TL,1,100,2025-10-13_16-09-32-615126
1760386177.687520,2043504,9005,1,TL,1,100,2025-10-13_16-09-37-675333
1760386182.747447,2048564,9852,1,TL,1,100,2025-10-13_16-09-37-713912
1760386182.833445,2048650,9855,1,TL,1,100,2025-10-13_16-09-42-824029
1760386187.855373,2053672,10700,1,TL,1,100,2025-10-13_16-09-42-874112
1760386187.906372,2053723,10703,1,TL,1,100,2025-10-13_16-09-47-870626
1760386192.963299,2058780,11548,1,TL,1,100,2025-10-13_16-09-47-955716
1760386193.005298,2058822,11551,1,TL,1,100,2025-10-13_16-09-52-997594
1760386198.071225,2063888,12398,1,TL,1,100,2025-10-13_16-09-53-041230
1760386198.091224,2063908,12401,1,TL,1,100,2025-10-13_16-09-58-081515
1760386203.199150,2069016,13263,1,TL,1,100,2025-10-13_16-09-58-119768
1760386203.225150,2069042,13266,1,TL,1,100,2025-10-13_16-10-03-214148
1760386208.308076,2074125,14110,1,TL,1,100,2025-10-13_16-10-03-301599
1760386208.324076,2074141,14113,1,TL,1,100,2025-10-13_16-10-08-316515
1760386213.415003,2079232,14957,1,TL,1,100,2025-10-13_16-10-08-366705
1760386213.465002,2079282,14960,1,TL,1,100,2025-10-13_16-10-13-430146
1760386218.522928,2084340,15807,1,TL,1,100,2025-10-13_16-10-13-505676
1760386218.542928,2084360,15810,1,TL,1,100,2025-10-13_16-10-18-536069
1760386223.662854,2089480,16673,1,TL,1,100,2025-10-13_16-10-18-574787
1760386223.688854,2089506,16676,1,TL,1,100,2025-10-13_16-10-23-672369
1760386228.770780,2094588,17520,1,TL,1,100,2025-10-13_16-10-23-762024
1760386228.785780,2094603,17523,1,TL,1,100,2025-10-13_16-10-28-779780
1760386233.909706,2099727,18386,1,TL,1,100,2025-10-13_16-10-28-832605
1760386233.927706,2099745,18389,1,TL,1,100,2025-10-13_16-10-33-922156
1760386239.019632,2104837,19234,1,TL,1,100,2025-10-13_16-10-33-999891
1760386239.034631,2104852,19237,1,TL,1,100,2025-10-13_16-10-39-026276
1760386244.159557,2109977,20100,1,TL,1,100,2025-10-13_16-10-39-093058
1760386244.180557,2109998,20103,1,TL,1,100,2025-10-13_16-10-44-170321
