LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760381794.840254,1099728.000,49403,1,EL,1,100,-13267.599609
1760381794.907254,1099795.000,49408,1,EL,1,100,-13200.200195
1760381794.973755,1099861.500,49428,2,EL,1,100,-13251.400391
1760381795.040256,1099928.000,49428,2,EL,1,100,-13319.000000
1760381795.107257,1099995.000,49444,1,EL,1,100,-13378.599609
1760381795.173758,1100061.500,49459,2,EL,1,100,-13355.000000
1760381795.240259,1100128.000,49459,2,EL,1,100,-13222.400391
1760381795.306259,1100194.000,49475,1,EL,1,100,-13229.200195
1760381795.373260,1100261.000,49495,2,EL,1,100,-13340.400391
1760381795.440261,1100328.000,49495,2,EL,1,100,-13377.200195
1760381795.506262,1100394.000,49511,1,EL,1,100,-13391.599609
1760381795.573263,1100461.000,49528,2,EL,1,100,-13309.400391
1760381795.640264,1100528.000,49528,2,EL,1,100,-13212.799805
1760381795.706264,1100594.000,49545,1,EL,1,100,-13234.400391
1760381795.773265,1100661.000,49564,2,EL,1,100,-13306.000000
1760381795.840266,1100728.000,49564,2,EL,1,100,-13361.799805
1760381795.907267,1100795.000,49580,1,EL,1,100,-13392.799805
1760381795.973768,1100861.500,49599,2,EL,1,100,-13278.000000
1760381796.040269,1100928.000,49599,2,EL,1,100,-13227.799805
1760381796.107270,1100995.000,49614,1,EL,1,100,-13313.599609
1760381796.173770,1101061.500,49631,2,EL,1,100,-13373.400391
1760381796.240271,1101128.000,49631,2,EL,1,100,-13394.200195
1760381796.306772,1101194.500,49648,2,EL,1,100,-13364.400391
1760381796.373273,1101261.000,49648,2,EL,1,100,-13252.400391
1760381796.440274,1101328.000,49665,1,EL,1,100,-13215.799805
1760381796.506775,1101394.500,49681,2,EL,1,100,-13285.400391
1760381796.573276,1101461.000,49681,2,EL,1,100,-13338.799805
1760381796.640276,1101528.000,49698,1,EL,1,100,-13396.799805
1760381796.706777,1101594.500,49715,2,EL,1,100,-13329.400391
1760381796.773278,1101661.000,49715,2,EL,1,100,-13238.799805
1760381796.839779,1101727.500,49737,2,EL,1,100,-13295.599609
1760381796.906280,1101794.000,49737,2,EL,1,100,-13385.000000
1760381796.973280,1101861.000,49755,1,EL,1,100,-13390.200195
1760381797.039781,1101927.500,49775,2,EL,1,100,-13390.799805
1760381797.106282,1101994.000,49775,2,EL,1,100,-13299.400391
1760381797.173283,1102061.000,49791,1,EL,1,100,-13249.200195
1760381797.239784,1102127.500,49810,2,EL,1,100,-13276.599609
1760381797.306285,1102194.000,49810,2,EL,1,100,-13322.200195
1760381797.373286,1102261.000,49827,1,EL,1,100,-13388.599609
1760381797.439786,1102327.500,49843,2,EL,1,100,-13378.000000
1760381797.506287,1102394.000,49843,2,EL,1,100,-13238.599609
1760381797.573288,1102461.000,49858,1,EL,1,100,-13256.799805
1760381797.639789,1102527.500,49876,2,EL,1,100,-13370.799805
1760381797.706290,1102594.000,49876,2,EL,1,100,-13407.200195
1760381797.773291,1102661.000,49894,2,EL,1,100,-13418.400391
1760381797.840292,1102728.000,49894,2,EL,1,100,-13342.799805
1760381797.906292,1102794.000,49911,1,EL,1,100,-13234.799805
1760381797.972793,1102860.500,49926,2,EL,1,100,-13274.200195
1760381798.039294,1102927.000,49926,2,EL,1,100,-13329.000000
1760381798.106295,1102994.000,49945,1,EL,1,100,-13381.599609
1760381798.172796,1103060.500,49963,2,EL,1,100,-13422.599609
1760381798.239296,1103127.000,49963,2,EL,1,100,-13314.400391
1760381798.306297,1103194.000,49980,1,EL,1,100,-13236.599609
1760381798.372798,1103260.500,49995,2,EL,1,100,-13325.799805
1760381798.439299,1103327.000,49995,2,EL,1,100,-13406.200195
1760381798.506300,1103394.000,50014,1,EL,1,100,-13413.400391
1760381798.572801,1103460.500,50030,2,EL,1,100,-13396.400391
1760381798.639302,1103527.000,50030,2,EL,1,100,-13293.400391
1760381798.706302,1103594.000,50048,1,EL,1,100,-13248.799805
1760381798.772803,1103660.500,50064,2,EL,1,100,-13306.799805
1760381798.839304,1103727.000,50064,2,EL,1,100,-13349.400391
1760381798.906305,1103794.000,50081,1,EL,1,100,-13412.400391
1760381798.972806,1103860.500,50098,2,EL,1,100,-13394.000000
1760381799.039307,1103927.000,50098,2,EL,1,100,-13279.200195
1760381799.106308,1103994.000,50115,1,EL,1,100,-13295.000000
1760381799.172808,1104060.500,50129,2,EL,1,100,-13381.000000
1760381799.239309,1104127.000,50129,2,EL,1,100,-13409.000000
1760381799.306310,1104194.000,50148,1,EL,1,100,-13430.799805
1760381799.372811,1104260.500,50167,2,EL,1,100,-13361.799805
1760381799.439312,1104327.000,50167,2,EL,1,100,-13272.200195
1760381799.506313,1104394.000,50184,1,EL,1,100,-13288.400391
1760381799.572813,1104460.500,50200,2,EL,1,100,-13342.799805
1760381799.639314,1104527.000,50200,2,EL,1,100,-13380.799805
1760381799.706315,1104594.000,50218,1,EL,1,100,-13440.799805
1760381799.772816,1104660.500,50234,2,EL,1,100,-13338.400391
1760381799.839317,1104727.000,50234,2,EL,1,100,-13270.000000
1760381799.906317,1104794.000,50251,1,EL,1,100,-13320.599609
1760381799.972818,1104860.500,50269,2,EL,1,100,-13401.799805
1760381800.039319,1104927.000,50269,2,EL,1,100,-13424.200195
1760381800.106320,1104994.000,50287,2,EL,1,100,-13427.799805
1760381800.173321,1105061.000,50287,2,EL,1,100,-13326.000000
1760381800.239322,1105127.000,50303,1,EL,1,100,-13283.000000
1760381800.306323,1105194.000,50321,2,EL,1,100,-13331.400391
1760381800.373323,1105261.000,50321,2,EL,1,100,-13369.799805
1760381800.439324,1105327.000,50339,1,EL,1,100,-13427.200195
1760381800.506325,1105394.000,50354,2,EL,1,100,-13408.400391
1760381800.573326,1105461.000,50354,2,EL,1,100,-13289.799805
1760381800.639327,1105527.000,50370,1,EL,1,100,-13331.599609
1760381800.706328,1105594.000,50390,2,EL,1,100,-13399.400391
1760381800.773329,1105661.000,50390,2,EL,1,100,-13430.200195
1760381800.839329,1105727.000,50406,1,EL,1,100,-13448.599609
1760381800.906330,1105794.000,50423,2,EL,1,100,-13376.000000
1760381800.973331,1105861.000,50423,2,EL,1,100,-13279.799805
1760381801.039332,1105927.000,50440,1,EL,1,100,-13314.200195
1760381801.106333,1105994.000,50459,2,EL,1,100,-13375.400391
1760381801.173334,1106061.000,50459,2,EL,1,100,-13420.400391
1760381801.239334,1106127.000,50475,1,EL,1,100,-13468.200195
1760381801.305835,1106193.500,50493,2,EL,1,100,-13370.200195
1760381801.372336,1106260.000,50493,2,EL,1,100,-13311.200195
1760381801.439337,1106327.000,50509,1,EL,1,100,-13353.000000
1760381801.505838,1106393.500,50528,2,EL,1,100,-13445.599609
1760381801.572339,1106460.000,50528,2,EL,1,100,-13469.400391
1760381801.639339,1106527.000,50544,1,EL,1,100,-13433.200195
1760381801.705840,1106593.500,50561,2,EL,1,100,-13319.799805
1760381801.772341,1106660.000,50561,2,EL,1,100,-13302.000000
1760381801.839342,1106727.000,50576,1,EL,1,100,-13369.000000
1760381801.906009,1106793.667,50601,3,EL,1,100,-13413.400391
1760381801.972677,1106860.333,50601,3,EL,1,100,-13476.799805
1760381802.039345,1106927.000,50601,3,EL,1,100,-13414.000000
1760381802.106345,1106994.000,50619,1,EL,1,100,-13297.000000
1760381802.172846,1107060.500,50636,2,EL,1,100,-13336.599609
1760381802.239347,1107127.000,50636,2,EL,1,100,-13451.000000
1760381802.306348,1107194.000,50654,1,EL,1,100,-13472.400391
1760381802.372849,1107260.500,50672,2,EL,1,100,-13470.599609
1760381802.439350,1107327.000,50672,2,EL,1,100,-13362.200195
1760381802.506351,1107394.000,50688,1,EL,1,100,-13293.599609
1760381802.572851,1107460.500,50705,2,EL,1,100,-13356.000000
1760381802.639352,1107527.000,50705,2,EL,1,100,-13402.000000
1760381802.706353,1107594.000,50724,1,EL,1,100,-13456.599609
1760381802.772854,1107660.500,50741,2,EL,1,100,-13469.200195
1760381802.839355,1107727.000,50741,2,EL,1,100,-13346.000000
1760381802.906355,1107794.000,50757,1,EL,1,100,-13321.200195
1760381802.972856,1107860.500,50775,2,EL,1,100,-13411.799805
1760381803.039357,1107927.000,50775,2,EL,1,100,-13469.799805
1760381803.106358,1107994.000,50791,1,EL,1,100,-13476.799805
1760381803.172859,1108060.500,50809,2,EL,1,100,-13426.200195
1760381803.239360,1108127.000,50809,2,EL,1,100,-13325.000000
1760381803.306360,1108194.000,50824,1,EL,1,100,-13334.200195
1760381803.372861,1108260.500,50844,2,EL,1,100,-13394.000000
1760381803.439362,1108327.000,50844,2,EL,1,100,-13440.200195
1760381803.506363,1108394.000,50860,1,EL,1,100,-13493.599609
1760381803.572864,1108460.500,50877,2,EL,1,100,-13403.000000
1760381803.639365,1108527.000,50877,2,EL,1,100,-13314.000000
1760381803.705866,1108593.500,50892,2,EL,1,100,-13367.799805
1760381803.772366,1108660.000,50892,2,EL,1,100,-13474.200195
1760381803.839367,1108727.000,50911,1,EL,1,100,-13482.200195
1760381803.905868,1108793.500,50927,2,EL,1,100,-13473.200195
1760381803.972369,1108860.000,50927,2,EL,1,100,-13376.000000
1760381804.039370,1108927.000,50945,1,EL,1,100,-13316.000000
1760381804.105871,1108993.500,50959,2,EL,1,100,-13375.200195
1760381804.172371,1109060.000,50959,2,EL,1,100,-13422.000000
1760381804.239372,1109127.000,50976,1,EL,1,100,-13485.000000
1760381804.305873,1109193.500,50995,2,EL,1,100,-13493.200195
1760381804.372374,1109260.000,50995,2,EL,1,100,-13355.799805
1760381804.439375,1109327.000,51012,1,EL,1,100,-13353.400391
1760381804.505876,1109393.500,51026,2,EL,1,100,-13444.599609
1760381804.572376,1109460.000,51026,2,EL,1,100,-13477.400391
1760381804.639377,1109527.000,51043,1,EL,1,100,-13497.200195
1760381804.705878,1109593.500,51062,2,EL,1,100,-13435.000000
1760381804.772379,1109660.000,51062,2,EL,1,100,-13345.400391
1760381804.839380,1109727.000,51079,1,EL,1,100,-13353.200195
1760381804.905881,1109793.500,51095,2,EL,1,100,-13417.599609
