LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760382020.218570,1325105.000,21653,2,EA,1,100,1.612966
1760382020.218570,1325105.000,21653,2,EA,1,100,1.609224
1760382020.285572,1325172.000,21671,2,EA,1,100,1.608105
1760382020.352573,1325239.000,21671,2,EA,1,100,1.608852
1760382020.418575,1325305.000,21689,1,EA,1,100,1.606988
1760382020.485577,1325372.000,21704,2,EA,1,100,1.607734
1760382020.552578,1325439.000,21704,2,EA,1,100,1.608852
1760382020.618580,1325505.000,21720,1,EA,1,100,1.609224
1760382020.685582,1325572.000,21738,2,EA,1,100,1.609600
1760382020.752583,1325639.000,21738,2,EA,1,100,1.608105
1760382020.818585,1325705.000,21754,1,EA,1,100,1.606243
1760382020.885587,1325772.000,21769,2,EA,1,100,1.607359
1760382020.952588,1325839.000,21769,2,EA,1,100,1.605499
1760382021.018590,1325905.000,21788,1,EA,1,100,1.605499
1760382021.085592,1325972.000,21805,2,EA,1,100,1.607734
1760382021.152593,1326039.000,21805,2,EA,1,100,1.606614
1760382021.218595,1326105.000,21821,1,EA,1,100,1.605129
1760382021.285097,1326171.500,21837,2,EA,1,100,1.606988
1760382021.351598,1326238.000,21837,2,EA,1,100,1.605873
1760382021.418600,1326305.000,21853,1,EA,1,100,1.605499
1760382021.485102,1326371.500,21870,2,EA,1,100,1.604385
1760382021.551603,1326438.000,21870,2,EA,1,100,1.604016
1760382021.618605,1326505.000,21888,1,EA,1,100,1.604385
1760382021.685107,1326571.500,21904,2,EA,1,100,1.605129
1760382021.751608,1326638.000,21904,2,EA,1,100,1.602532
1760382021.818610,1326705.000,21920,1,EA,1,100,1.603642
1760382021.885112,1326771.500,21942,2,EA,1,100,1.604016
1760382021.951613,1326838.000,21942,2,EA,1,100,1.603273
1760382022.018615,1326905.000,21959,1,EA,1,100,1.602532
1760382022.085117,1326971.500,21977,2,EA,1,100,1.603273
1760382022.151618,1327038.000,21977,2,EA,1,100,1.601422
1760382022.218620,1327105.000,21992,1,EA,1,100,1.601050
1760382022.285122,1327171.500,22012,2,EA,1,100,1.600682
1760382022.351623,1327238.000,22012,2,EA,1,100,1.599943
1760382022.418625,1327305.000,22028,2,EA,1,100,1.600314
1760382022.485627,1327372.000,22028,2,EA,1,100,1.602163
1760382022.551628,1327438.000,22045,1,EA,1,100,1.599943
1760382022.618630,1327505.000,22060,2,EA,1,100,1.602532
1760382022.685632,1327572.000,22060,2,EA,1,100,1.600682
1760382022.751633,1327638.000,22077,1,EA,1,100,1.599576
1760382022.818635,1327705.000,22093,2,EA,1,100,1.599576
1760382022.885637,1327772.000,22093,2,EA,1,100,1.598470
1760382022.951638,1327838.000,22112,1,EA,1,100,1.599205
1760382023.018640,1327905.000,22127,2,EA,1,100,1.598470
1760382023.085642,1327972.000,22127,2,EA,1,100,1.599943
1760382023.151643,1328038.000,22144,1,EA,1,100,1.599576
1760382023.218645,1328105.000,22160,2,EA,1,100,1.598837
1760382023.285647,1328172.000,22160,2,EA,1,100,1.599943
1760382023.351648,1328238.000,22178,1,EA,1,100,1.598837
1760382023.418650,1328305.000,22192,2,EA,1,100,1.601791
1760382023.485652,1328372.000,22192,2,EA,1,100,1.598837
1760382023.551653,1328438.000,22209,1,EA,1,100,1.598100
1760382023.618655,1328505.000,22226,2,EA,1,100,1.596997
1760382023.685657,1328572.000,22226,2,EA,1,100,1.599576
1760382023.751658,1328638.000,22245,1,EA,1,100,1.600314
1760382023.818660,1328705.000,22259,2,EA,1,100,1.596997
1760382023.885662,1328772.000,22259,2,EA,1,100,1.596261
