LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1760386311.773044,2177590.000,31176,1,PG,1,100,5870
1760386311.812543,2177629.500,31189,2,PG,1,100,5878
1760386311.852043,2177669.000,31189,2,PG,1,100,5868
1760386311.892042,2177709.000,31206,3,PG,1,100,5876
1760386311.932041,2177749.000,31206,3,PG,1,100,5876
1760386311.972041,2177789.000,31206,3,PG,1,100,5877
1760386312.012040,2177829.000,31223,2,PG,1,100,5863
1760386312.052040,2177869.000,31223,2,PG,1,100,5880
1760386312.092039,2177909.000,31240,3,PG,1,100,5888
1760386312.132038,2177949.000,31240,3,PG,1,100,5897
1760386312.172038,2177989.000,31240,3,PG,1,100,5879
1760386312.212037,2178029.000,31256,2,PG,1,100,5863
1760386312.252036,2178069.000,31256,2,PG,1,100,5857
1760386312.292036,2178109.000,31273,3,PG,1,100,5839
1760386312.332035,2178149.000,31273,3,PG,1,100,5842
1760386312.372034,2178189.000,31273,3,PG,1,100,5861
1760386312.412034,2178229.000,31291,2,PG,1,100,5867
1760386312.452033,2178269.000,31291,2,PG,1,100,5874
1760386312.492033,2178309.000,31307,3,PG,1,100,5867
1760386312.532032,2178349.000,31307,3,PG,1,100,5875
1760386312.572031,2178389.000,31307,3,PG,1,100,5874
1760386312.612031,2178429.000,31323,2,PG,1,100,5875
1760386312.652030,2178469.000,31323,2,PG,1,100,5881
1760386312.696696,2178513.667,31341,3,PG,1,100,5883
1760386312.741362,2178558.333,31341,3,PG,1,100,5859
1760386312.786028,2178603.000,31341,3,PG,1,100,5856
1760386312.826027,2178643.000,31357,2,PG,1,100,5855
1760386312.866026,2178683.000,31357,2,PG,1,100,5845
1760386312.906026,2178723.000,31374,3,PG,1,100,5847
1760386312.946025,2178763.000,31374,3,PG,1,100,5852
1760386312.986025,2178803.000,31374,3,PG,1,100,5866
1760386313.026024,2178843.000,31390,2,PG,1,100,5873
1760386313.066023,2178883.000,31390,2,PG,1,100,5881
1760386313.106023,2178923.000,31408,3,PG,1,100,5892
1760386313.146022,2178963.000,31408,3,PG,1,100,5883
1760386313.186021,2179003.000,31408,3,PG,1,100,5880
1760386313.226021,2179043.000,31424,2,PG,1,100,5882
1760386313.266020,2179083.000,31424,2,PG,1,100,5863
1760386313.306019,2179123.000,31439,3,PG,1,100,5857
1760386313.346019,2179163.000,31439,3,PG,1,100,5847
1760386313.386018,2179203.000,31439,3,PG,1,100,5845
1760386313.426018,2179243.000,31456,2,PG,1,100,5847
1760386313.466017,2179283.000,31456,2,PG,1,100,5842
1760386313.506016,2179323.000,31473,3,PG,1,100,5851
1760386313.546016,2179363.000,31473,3,PG,1,100,5847
1760386313.586015,2179403.000,31473,3,PG,1,100,5861
1760386313.626014,2179443.000,31491,2,PG,1,100,5854
1760386313.666013,2179483.000,31491,2,PG,1,100,5873
1760386313.706013,2179523.000,31507,3,PG,1,100,5866
1760386313.746012,2179563.000,31507,3,PG,1,100,5868
1760386313.786012,2179603.000,31507,3,PG,1,100,5859
1760386313.826011,2179643.000,31523,3,PG,1,100,5843
1760386313.866010,2179683.000,31523,3,PG,1,100,5837
1760386313.906010,2179723.000,31523,3,PG,1,100,5822
1760386313.946009,2179763.000,31540,2,PG,1,100,5806
1760386313.986008,2179803.000,31540,2,PG,1,100,5807
1760386314.026008,2179843.000,31556,3,PG,1,100,5816
1760386314.066007,2179883.000,31556,3,PG,1,100,5818
1760386314.106006,2179923.000,31556,3,PG,1,100,5824
1760386314.146006,2179963.000,31574,2,PG,1,100,5840
1760386314.186005,2180003.000,31574,2,PG,1,100,5840
1760386314.226005,2180043.000,31590,3,PG,1,100,5840
1760386314.266004,2180083.000,31590,3,PG,1,100,5841
1760386314.306003,2180123.000,31590,3,PG,1,100,5820
1760386314.346003,2180163.000,31607,2,PG,1,100,5819
1760386314.386002,2180203.000,31607,2,PG,1,100,5808
1760386314.425668,2180242.667,31624,3,PG,1,100,5813
1760386314.465334,2180282.333,31624,3,PG,1,100,5793
1760386314.505000,2180322.000,31624,3,PG,1,100,5801
1760386314.544999,2180362.000,31640,2,PG,1,100,5795
1760386314.584999,2180402.000,31640,2,PG,1,100,5802
1760386314.624998,2180442.000,31657,3,PG,1,100,5800
1760386314.664998,2180482.000,31657,3,PG,1,100,5809
1760386314.704997,2180522.000,31657,3,PG,1,100,5818
1760386314.745496,2180562.500,31675,2,PG,1,100,5826
1760386314.785995,2180603.000,31675,2,PG,1,100,5827
1760386314.825662,2180642.667,31691,3,PG,1,100,5807
1760386314.865328,2180682.333,31691,3,PG,1,100,5800
1760386314.904994,2180722.000,31691,3,PG,1,100,5793
1760386314.944993,2180762.000,31708,2,PG,1,100,5792
1760386314.984992,2180802.000,31708,2,PG,1,100,5784
1760386315.024992,2180842.000,31725,3,PG,1,100,5805
1760386315.064991,2180882.000,31725,3,PG,1,100,5812
1760386315.104990,2180922.000,31725,3,PG,1,100,5804
1760386315.144990,2180962.000,31742,3,PG,1,100,5816
