LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1760380448.121061,462992.000,9268,1,SF,1,100,33.7153
1760380448.521037,463392.000,9333,1,SF,1,100,33.3253
1760380448.788021,463659.000,9384,1,SF,1,100,32.9398
1760380449.121001,463992.000,9434,1,SF,1,100,32.5588
1760380449.520977,464392.000,9499,1,SF,1,100,32.1821
1760380449.787961,464659.000,9548,1,SF,1,100,31.8098
1760380450.120940,464992.000,9599,1,SF,1,100,31.4419
1760380450.453920,465325.000,9649,1,SF,1,100,31.0781
1760380450.853896,465725.000,9714,1,SF,1,100,30.7186
1760380451.120880,465992.000,9762,1,SF,1,100,30.3633
1760380451.453860,466325.000,9813,1,SF,1,100,30.0120
1760380451.853836,466725.000,9878,1,SF,1,100,29.6648
1760380452.120819,466992.000,9930,1,SF,1,100,31.4039
1760380452.453799,467325.000,9986,1,SF,1,100,31.0406
1760380452.786779,467658.000,10038,1,SF,1,100,32.7638
1760380453.186755,468058.000,10103,1,SF,1,100,32.3848
1760380453.453739,468325.000,10156,1,SF,1,100,32.0102
1760380453.786719,468658.000,10206,1,SF,1,100,31.6399
1760380454.186695,469058.000,10273,1,SF,1,100,31.2739
1760380454.453678,469325.000,10322,1,SF,1,100,30.9121
1760380454.786658,469658.000,10374,1,SF,1,100,30.5545
1760380455.120638,469992.000,10423,1,SF,1,100,30.2010
1760380455.520614,470392.000,10492,1,SF,1,100,31.9339
1760380455.786598,470658.000,10540,1,SF,1,100,31.5645
1760380456.119578,470991.000,10589,1,SF,1,100,31.1994
1760380456.519554,471391.000,10655,1,SF,1,100,30.8385
1760380456.853534,471725.000,10706,1,SF,1,100,30.4817
1760380457.119517,471991.000,10755,1,SF,1,100,30.1291
1760380457.453497,472325.000,10812,1,SF,1,100,31.8628
1760380457.853473,472725.000,10880,1,SF,1,100,31.4942
1760380458.119457,472991.000,10932,1,SF,1,100,31.1299
1760380458.453437,473325.000,10980,1,SF,1,100,30.7698
1760380458.786417,473658.000,11033,1,SF,1,100,32.4961
1760380459.186393,474058.000,11100,1,SF,1,100,34.2024
1760380459.453376,474325.000,11152,1,SF,1,100,33.8068
1760380459.786356,474658.000,11203,1,SF,1,100,35.4979
1760380460.186332,475058.000,11270,1,SF,1,100,35.0873
1760380460.453316,475325.000,11318,1,SF,1,100,34.6814
1760380460.786296,475658.000,11370,1,SF,1,100,34.2802
1760380461.119276,475991.000,11421,1,SF,1,100,35.9659
1760380461.519252,476391.000,11488,1,SF,1,100,35.5498
1760380461.786235,476658.000,11539,1,SF,1,100,37.2209
1760380462.119215,476991.000,11589,1,SF,1,100,36.7903
1760380462.519191,477391.000,11656,1,SF,1,100,36.3647
1760380462.786175,477658.000,11714,1,SF,1,100,35.9440
1760380463.119155,477991.000,11764,1,SF,1,100,37.6105
