LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760381701.691875,1006578.000,33710,1,HR,1,100,96.19
1760381702.171865,1007058.000,33798,1,HR,1,100,102.59
1760381702.771854,1007658.000,33901,1,HR,1,100,102.02
1760381703.411843,1008298.000,34005,1,HR,1,100,100.18
1760381704.011831,1008898.000,34108,1,HR,1,100,100.14
1760381704.611820,1009498.000,34213,1,HR,1,100,100.11
1760381705.331807,1010218.000,34323,1,HR,1,100,96.38
1760381705.811798,1010698.000,34412,1,HR,1,100,102.74
1760381706.384787,1011271.000,34510,1,HR,1,100,103.72
1760381707.064775,1011951.000,34634,1,HR,1,100,100.28
1760381707.784761,1012671.000,34752,1,HR,1,100,96.51
1760381708.264752,1013151.000,34821,1,HR,1,100,102.84
1760381709.464730,1014351.000,35027,1,HR,1,100,91.10
1760381710.064719,1014951.000,35136,1,HR,1,100,93.08
1760381710.224716,1015111.000,35155,1,HR,1,100,155.73
1760381710.664708,1015551.000,35241,1,HR,1,100,151.43
1760381711.264697,1016151.000,35344,1,HR,1,100,140.00
1760381711.904685,1016791.000,35447,1,HR,1,100,129.72
1760381713.064663,1017951.000,35637,1,HR,1,100,112.39
1760381714.304640,1019191.000,35841,1,HR,1,100,98.16
1760381715.037627,1019924.000,35966,1,HR,1,100,94.87
1760381715.437619,1020324.000,36035,1,HR,1,100,107.12
1760381716.037608,1020924.000,36138,1,HR,1,100,105.54
1760381716.637597,1021524.000,36241,1,HR,1,100,104.31
1760381717.197587,1022084.000,36329,1,HR,1,100,104.94
1760381717.836575,1022723.000,36449,1,HR,1,100,102.45
1760381718.397564,1023284.000,36534,1,HR,1,100,103.49
1760381718.996553,1023883.000,36635,1,HR,1,100,102.72
1760381719.596542,1024483.000,36734,1,HR,1,100,102.11
1760381720.196531,1025083.000,36842,1,HR,1,100,101.64
1760381720.836519,1025723.000,36947,1,HR,1,100,99.89
1760381721.396509,1026283.000,37031,1,HR,1,100,101.50
1760381722.036497,1026923.000,37150,1,HR,1,100,99.78
1760381722.636486,1027523.000,37251,1,HR,1,100,99.83
1760381723.156476,1028043.000,37336,1,HR,1,100,103.29
1760381723.796464,1028683.000,37441,1,HR,1,100,101.17
1760381724.969442,1029856.000,37646,1,HR,1,100,90.18
1760381725.529432,1030416.000,37735,1,HR,1,100,93.95
1760381726.169420,1031056.000,37840,1,HR,1,100,93.90
1760381726.729410,1031616.000,37922,1,HR,1,100,96.85
1760381727.409397,1032296.000,38045,1,HR,1,100,94.93
1760381728.049385,1032936.000,38148,1,HR,1,100,94.67
1760381728.609375,1033496.000,38253,1,HR,1,100,97.44
1760381729.249363,1034136.000,38357,1,HR,1,100,96.62
1760381729.849352,1034736.000,38461,1,HR,1,100,97.37
1760381730.609338,1035496.000,38590,1,HR,1,100,93.28
1760381731.088329,1035975.000,38673,1,HR,1,100,100.33
1760381731.768316,1036655.000,38794,1,HR,1,100,97.64
1760381732.288306,1037175.000,38881,1,HR,1,100,101.58
1760381732.982294,1037869.000,39001,1,HR,1,100,98.62
1760381733.502284,1038389.000,39089,1,HR,1,100,102.34
1760381734.222271,1039109.000,39209,1,HR,1,100,98.12
1760381734.741261,1039628.000,39296,1,HR,1,100,101.96
1760381735.381249,1040268.000,39399,1,HR,1,100,100.13
1760381735.941239,1040828.000,39493,1,HR,1,100,101.69
1760381737.101217,1041988.000,39697,1,HR,1,100,90.59
1760381737.661207,1042548.000,39781,1,HR,1,100,94.27
1760381738.261196,1043148.000,39883,1,HR,1,100,95.54
1760381739.061181,1043948.000,40019,1,HR,1,100,90.98
1760381739.501173,1044388.000,40089,1,HR,1,100,101.06
1760381740.101161,1044988.000,40193,1,HR,1,100,100.83
1760381740.701150,1045588.000,40301,1,HR,1,100,100.64
1760381741.301139,1046188.000,40404,1,HR,1,100,100.50
1760381741.874129,1046761.000,40489,1,HR,1,100,101.98
1760381742.514117,1047401.000,40610,1,HR,1,100,100.15
1760381743.114106,1048001.000,40715,1,HR,1,100,100.12
1760381743.674095,1048561.000,40803,1,HR,1,100,101.68
1760381744.314083,1049201.000,40906,1,HR,1,100,99.92
1760381744.874073,1049761.000,41009,1,HR,1,100,101.52
1760381745.514061,1050401.000,41110,1,HR,1,100,99.79
1760381746.074051,1050961.000,41202,1,HR,1,100,101.43
1760381746.714039,1051601.000,41318,1,HR,1,100,99.72
1760381747.314028,1052201.000,41421,1,HR,1,100,99.78
1760381747.954016,1052841.000,41526,1,HR,1,100,98.44
1760381748.513005,1053400.000,41614,1,HR,1,100,100.38
1760381749.152994,1054040.000,41732,1,HR,1,100,98.90
1760381749.752982,1054640.000,41833,1,HR,1,100,99.15
1760381749.952979,1054840.000,41866,1,HR,1,100,143.78
1760381750.312972,1055200.000,41917,1,HR,1,100,148.87
1760381750.925961,1055813.000,42024,1,HR,1,100,138.01
1760381751.605948,1056493.000,42126,1,HR,1,100,126.95
1760381752.325935,1057213.000,42244,1,HR,1,100,117.25
1760381752.725927,1057613.000,42313,1,HR,1,100,124.53
