LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1760381805.773392,1110661.000,51242,2,MY,1,100,-7
1760381805.813392,1110701.000,51259,3,MY,1,100,-7
1760381805.853393,1110741.000,51259,3,MY,1,100,-12
1760381805.893393,1110781.000,51259,3,MY,1,100,-14
1760381805.933394,1110821.000,51275,2,MY,1,100,-17
1760381805.973394,1110861.000,51275,2,MY,1,100,-20
1760381806.013395,1110901.000,51293,3,MY,1,100,-21
1760381806.053395,1110941.000,51293,3,MY,1,100,-24
1760381806.093396,1110981.000,51293,3,MY,1,100,-24
1760381806.133396,1111021.000,51309,2,MY,1,100,-24
1760381806.173397,1111061.000,51309,2,MY,1,100,-21
1760381806.213397,1111101.000,51328,3,MY,1,100,-18
1760381806.253398,1111141.000,51328,3,MY,1,100,-15
1760381806.293398,1111181.000,51328,3,MY,1,100,-9
1760381806.333399,1111221.000,51345,3,MY,1,100,-7
1760381806.373399,1111261.000,51345,3,MY,1,100,-5
1760381806.413400,1111301.000,51345,3,MY,1,100,-5
1760381806.446900,1111334.500,51362,2,MY,1,100,-6
1760381806.480401,1111368.000,51362,2,MY,1,100,-7
1760381806.520401,1111408.000,51376,3,MY,1,100,-8
1760381806.560402,1111448.000,51376,3,MY,1,100,-10
1760381806.600402,1111488.000,51376,3,MY,1,100,-12
1760381806.640403,1111528.000,51396,3,MY,1,100,-12
1760381806.680403,1111568.000,51396,3,MY,1,100,-15
1760381806.720404,1111608.000,51396,3,MY,1,100,-18
1760381806.760404,1111648.000,51412,2,MY,1,100,-20
1760381806.800405,1111688.000,51412,2,MY,1,100,-21
1760381806.840405,1111728.000,51429,3,MY,1,100,-21
1760381806.880406,1111768.000,51429,3,MY,1,100,-21
1760381806.920406,1111808.000,51429,3,MY,1,100,-20
1760381806.960407,1111848.000,51445,2,MY,1,100,-18
1760381807.000407,1111888.000,51445,2,MY,1,100,-14
1760381807.040408,1111928.000,51470,4,MY,1,100,-10
1760381807.080408,1111968.000,51470,4,MY,1,100,-6
1760381807.120409,1112008.000,51470,4,MY,1,100,-5
1760381807.160409,1112048.000,51470,4,MY,1,100,-4
1760381807.200410,1112088.000,51486,2,MY,1,100,-7
1760381807.240410,1112128.000,51486,2,MY,1,100,-7
1760381807.280411,1112168.000,51504,3,MY,1,100,-7
1760381807.320411,1112208.000,51504,3,MY,1,100,-8
1760381807.360412,1112248.000,51504,3,MY,1,100,-11
1760381807.400412,1112288.000,51520,2,MY,1,100,-13
1760381807.440413,1112328.000,51520,2,MY,1,100,-15
1760381807.480413,1112368.000,51537,3,MY,1,100,-17
1760381807.520414,1112408.000,51537,3,MY,1,100,-18
1760381807.560414,1112448.000,51537,3,MY,1,100,-20
1760381807.600415,1112488.000,51551,2,MY,1,100,-22
1760381807.640415,1112528.000,51551,2,MY,1,100,-22
1760381807.680416,1112568.000,51571,3,MY,1,100,-20
1760381807.720416,1112608.000,51571,3,MY,1,100,-16
1760381807.760417,1112648.000,51571,3,MY,1,100,-13
1760381807.800417,1112688.000,51587,3,MY,1,100,-11
1760381807.840418,1112728.000,51587,3,MY,1,100,-6
1760381807.880418,1112768.000,51587,3,MY,1,100,-3
1760381807.920419,1112808.000,51604,2,MY,1,100,-4
1760381807.960419,1112848.000,51604,2,MY,1,100,-5
1760381808.000420,1112888.000,51621,3,MY,1,100,-5
1760381808.040420,1112928.000,51621,3,MY,1,100,-5
1760381808.080421,1112968.000,51621,3,MY,1,100,-8
1760381808.120421,1113008.000,51640,2,MY,1,100,-9
1760381808.160422,1113048.000,51640,2,MY,1,100,-12
1760381808.200422,1113088.000,51656,3,MY,1,100,-15
1760381808.240423,1113128.000,51656,3,MY,1,100,-17
1760381808.280423,1113168.000,51656,3,MY,1,100,-18
1760381808.320424,1113208.000,51674,2,MY,1,100,-19
1760381808.360424,1113248.000,51674,2,MY,1,100,-21
1760381808.400425,1113288.000,51688,3,MY,1,100,-22
1760381808.440425,1113328.000,51688,3,MY,1,100,-20
1760381808.480426,1113368.000,51688,3,MY,1,100,-19
1760381808.520426,1113408.000,51707,2,MY,1,100,-15
1760381808.560427,1113448.000,51707,2,MY,1,100,-11
1760381808.600427,1113488.000,51725,3,MY,1,100,-7
1760381808.640428,1113528.000,51725,3,MY,1,100,-5
1760381808.680428,1113568.000,51725,3,MY,1,100,-5
1760381808.720429,1113608.000,51743,3,MY,1,100,-4
1760381808.760429,1113648.000,51743,3,MY,1,100,-5
1760381808.800430,1113688.000,51743,3,MY,1,100,-6
1760381808.840430,1113728.000,51758,2,MY,1,100,-9
1760381808.880431,1113768.000,51758,2,MY,1,100,-10
1760381808.920431,1113808.000,51776,3,MY,1,100,-11
1760381808.960432,1113848.000,51776,3,MY,1,100,-14
1760381809.000432,1113888.000,51776,3,MY,1,100,-16
1760381809.040433,1113928.000,51793,2,MY,1,100,-19
1760381809.080433,1113968.000,51793,2,MY,1,100,-21
1760381809.120434,1114008.000,51810,3,MY,1,100,-23
1760381809.160434,1114048.000,51810,3,MY,1,100,-24
1760381809.200435,1114088.000,51810,3,MY,1,100,-23
1760381809.240435,1114128.000,51826,2,MY,1,100,-20
1760381809.280436,1114168.000,51826,2,MY,1,100,-16
1760381809.320436,1114208.000,51842,3,MY,1,100,-11
1760381809.360437,1114248.000,51842,3,MY,1,100,-9
1760381809.400438,1114288.000,51842,3,MY,1,100,-7
1760381809.440438,1114328.000,51858,2,MY,1,100,-8
1760381809.480438,1114368.000,51858,2,MY,1,100,-7
1760381809.520439,1114408.000,51877,3,MY,1,100,-8
1760381809.560440,1114448.000,51877,3,MY,1,100,-9
1760381809.600440,1114488.000,51877,3,MY,1,100,-9
1760381809.640440,1114528.000,51894,2,MY,1,100,-10
1760381809.680441,1114568.000,51894,2,MY,1,100,-13
1760381809.720442,1114608.000,51909,3,MY,1,100,-13
1760381809.760442,1114648.000,51909,3,MY,1,100,-19
1760381809.800442,1114688.000,51909,3,MY,1,100,-18
1760381809.840443,1114728.000,51925,2,MY,1,100,-21
1760381809.880444,1114768.000,51925,2,MY,1,100,-22
1760381809.920444,1114808.000,51942,3,MY,1,100,-21
1760381809.960444,1114848.000,51942,3,MY,1,100,-23
1760381810.000445,1114888.000,51942,3,MY,1,100,-20
1760381810.040446,1114928.000,51961,2,MY,1,100,-16
1760381810.080446,1114968.000,51961,2,MY,1,100,-13
1760381810.115780,1115003.333,51976,3,MY,1,100,-9
1760381810.151114,1115038.667,51976,3,MY,1,100,-7
1760381810.186447,1115074.000,51976,3,MY,1,100,-7
1760381810.226448,1115114.000,51994,3,MY,1,100,-7
1760381810.266448,1115154.000,51994,3,MY,1,100,-8
1760381810.306449,1115194.000,51994,3,MY,1,100,-8
1760381810.346449,1115234.000,52012,2,MY,1,100,-7
1760381810.386450,1115274.000,52012,2,MY,1,100,-10
1760381810.426450,1115314.000,52030,3,MY,1,100,-13
1760381810.466451,1115354.000,52030,3,MY,1,100,-14
1760381810.506451,1115394.000,52030,3,MY,1,100,-16
1760381810.546452,1115434.000,52045,2,MY,1,100,-16
1760381810.586452,1115474.000,52045,2,MY,1,100,-18
1760381810.626453,1115514.000,52062,3,MY,1,100,-20
1760381810.666453,1115554.000,52062,3,MY,1,100,-20
1760381810.706454,1115594.000,52062,3,MY,1,100,-22
1760381810.746454,1115634.000,52079,3,MY,1,100,-18
1760381810.786455,1115674.000,52079,3,MY,1,100,-18
1760381810.826456,1115714.000,52079,3,MY,1,100,-14
1760381810.866456,1115754.000,52097,2,MY,1,100,-11
1760381810.906456,1115794.000,52097,2,MY,1,100,-8
1760381810.946457,1115834.000,52112,3,MY,1,100,-6
1760381810.986458,1115874.000,52112,3,MY,1,100,-8
1760381811.026458,1115914.000,52112,3,MY,1,100,-8
1760381811.066458,1115954.000,52131,2,MY,1,100,-8
1760381811.106459,1115994.000,52131,2,MY,1,100,-9
1760381811.146460,1116034.000,52148,3,MY,1,100,-8
1760381811.186460,1116074.000,52148,3,MY,1,100,-10
1760381811.226460,1116114.000,52148,3,MY,1,100,-11
1760381811.266461,1116154.000,52166,2,MY,1,100,-11
1760381811.306462,1116194.000,52166,2,MY,1,100,-13
1760381811.346129,1116233.667,52185,3,MY,1,100,-12
1760381811.385796,1116273.333,52185,3,MY,1,100,-16
1760381811.425463,1116313.000,52185,3,MY,1,100,-18
1760381811.465964,1116353.500,52200,2,MY,1,100,-20
1760381811.506464,1116394.000,52200,2,MY,1,100,-19
1760381811.546131,1116433.667,52219,3,MY,1,100,-17
1760381811.585799,1116473.333,52219,3,MY,1,100,-11
1760381811.625466,1116513.000,52219,3,MY,1,100,-9
1760381811.665966,1116553.500,52236,2,MY,1,100,-6
1760381811.706467,1116594.000,52236,2,MY,1,100,-4
1760381811.746134,1116633.667,52255,3,MY,1,100,-4
1760381811.785801,1116673.333,52255,3,MY,1,100,-6
1760381811.825468,1116713.000,52255,3,MY,1,100,-6
1760381811.865469,1116753.000,52269,2,MY,1,100,-6
1760381811.905469,1116793.000,52269,2,MY,1,100,-7
1760381811.945470,1116833.000,52289,3,MY,1,100,-8
1760381811.985470,1116873.000,52289,3,MY,1,100,-10
1760381812.025471,1116913.000,52289,3,MY,1,100,-13
1760381812.065804,1116953.333,52307,3,MY,1,100,-14
1760381812.106138,1116993.667,52307,3,MY,1,100,-18
1760381812.146472,1117034.000,52307,3,MY,1,100,-18
1760381812.186139,1117073.667,52329,3,MY,1,100,-21
1760381812.225806,1117113.333,52329,3,MY,1,100,-22
1760381812.265474,1117153.000,52329,3,MY,1,100,-20
1760381812.305474,1117193.000,52346,3,MY,1,100,-17
1760381812.345475,1117233.000,52346,3,MY,1,100,-14
1760381812.385475,1117273.000,52346,3,MY,1,100,-11
1760381812.425476,1117313.000,52361,2,MY,1,100,-5
1760381812.465476,1117353.000,52361,2,MY,1,100,-4
1760381812.505477,1117393.000,52379,3,MY,1,100,-5
1760381812.545477,1117433.000,52379,3,MY,1,100,-5
1760381812.585478,1117473.000,52379,3,MY,1,100,-5
1760381812.625478,1117513.000,52396,2,MY,1,100,-5
1760381812.665479,1117553.000,52396,2,MY,1,100,-7
1760381812.705479,1117593.000,52415,3,MY,1,100,-9
1760381812.745480,1117633.000,52415,3,MY,1,100,-11
1760381812.785480,1117673.000,52415,3,MY,1,100,-13
1760381812.825481,1117713.000,52431,2,MY,1,100,-13
1760381812.865481,1117753.000,52431,2,MY,1,100,-17
1760381812.905482,1117793.000,52446,3,MY,1,100,-19
1760381812.945482,1117833.000,52446,3,MY,1,100,-22
1760381812.985483,1117873.000,52446,3,MY,1,100,-22
1760381813.025817,1117913.333,52464,3,MY,1,100,-23
1760381813.066150,1117953.667,52464,3,MY,1,100,-19
1760381813.106484,1117994.000,52464,3,MY,1,100,-15
1760381813.145985,1118033.500,52482,2,MY,1,100,-13
1760381813.185485,1118073.000,52482,2,MY,1,100,-8
1760381813.225486,1118113.000,52499,3,MY,1,100,-5
1760381813.265486,1118153.000,52499,3,MY,1,100,-6
1760381813.305487,1118193.000,52499,3,MY,1,100,-5
1760381813.345487,1118233.000,52516,2,MY,1,100,-8
1760381813.385488,1118273.000,52516,2,MY,1,100,-7
1760381813.425488,1118313.000,52535,3,MY,1,100,-7
1760381813.465489,1118353.000,52535,3,MY,1,100,-10
1760381813.505489,1118393.000,52535,3,MY,1,100,-12
1760381813.545490,1118433.000,52551,2,MY,1,100,-15
1760381813.585490,1118473.000,52551,2,MY,1,100,-18
1760381813.625491,1118513.000,52569,3,MY,1,100,-19
1760381813.665491,1118553.000,52569,3,MY,1,100,-22
1760381813.705492,1118593.000,52569,3,MY,1,100,-23
1760381813.741159,1118628.667,52583,3,MY,1,100,-24
1760381813.776826,1118664.333,52583,3,MY,1,100,-23
