LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760381627.926243,932811.000,21168,1,SR,1,100,0.200000
1760381628.927225,933812.000,21320,1,SR,1,100,0.133333
1760381629.327217,934212.000,21372,1,SR,1,100,0.066667
1760381629.727210,934612.000,21439,1,SR,1,100,0.066667
1760381629.927206,934812.000,21476,1,SR,1,100,0.066667
1760381630.127203,935012.000,21527,1,SR,1,100,0.133333
1760381630.527195,935412.000,21579,1,SR,1,100,0.066667
1760381630.926188,935811.000,21647,1,SR,1,100,0.133333
1760381631.326180,936211.000,21749,1,SR,1,100,0.333333
1760381631.792172,936677.000,21785,1,SR,1,100,0.066667
1760381632.126165,937011.000,21855,1,SR,1,100,0.133333
1760381632.392160,937277.000,21892,1,SR,1,100,0.066667
1760381632.592157,937477.000,21943,1,SR,1,100,0.133333
1760381632.993149,937878.000,22002,1,SR,1,100,0.066667
1760381633.193146,938078.000,22084,1,SR,1,100,0.333333
1760381633.793134,938678.000,22154,1,SR,1,100,0.133333
1760381634.059129,938944.000,22189,1,SR,1,100,0.066667
1760381634.592120,939477.000,22275,1,SR,1,100,0.133333
1760381634.859115,939744.000,22308,1,SR,1,100,0.066667
1760381635.192109,940077.000,22377,1,SR,1,100,0.133333
1760381635.459104,940344.000,22415,1,SR,1,100,0.066667
1760381636.126091,941011.000,22582,1,SR,1,100,0.333333
1760381636.592083,941477.000,22617,1,SR,1,100,0.133333
1760381636.859078,941744.000,22686,1,SR,1,100,0.266667
1760381637.259070,942144.000,22723,1,SR,1,100,0.066667
1760381637.459066,942344.000,22791,1,SR,1,100,0.266667
1760381637.859059,942744.000,22824,1,SR,1,100,0.066667
1760381638.192053,943077.000,22899,1,SR,1,100,0.200000
1760381639.058037,943943.000,23032,1,SR,1,100,0.133333
1760381639.458030,944343.000,23100,1,SR,1,100,0.133333
1760381639.726024,944611.000,23136,1,SR,1,100,0.066667
1760381639.926021,944811.000,23187,1,SR,1,100,0.200000
1760381640.258014,945143.000,23239,1,SR,1,100,0.133333
1760381640.526010,945411.000,23292,1,SR,1,100,0.200000
1760381640.858003,945743.000,23343,1,SR,1,100,0.133333
1760381641.125998,946011.000,23446,1,SR,1,100,0.466667
1760381642.124980,947010.000,23551,1,SR,1,100,0.066667
1760381642.324976,947210.000,23587,1,SR,1,100,0.066667
1760381642.658970,947544.000,23656,1,SR,1,100,0.133333
1760381642.924965,947810.000,23712,1,SR,1,100,0.266667
1760381643.324958,948210.000,23750,1,SR,1,100,0.066667
1760381643.524954,948410.000,23817,1,SR,1,100,0.200000
1760381643.857948,948743.000,23852,1,SR,1,100,0.133333
1760381644.124943,949010.000,23904,1,SR,1,100,0.133333
1760381644.524935,949410.000,23957,1,SR,1,100,0.066667
1760381644.724932,949610.000,23992,1,SR,1,100,0.066667
1760381644.924928,949810.000,24026,1,SR,1,100,0.066667
1760381645.124924,950010.000,24063,1,SR,1,100,0.066667
1760381645.324920,950210.000,24114,1,SR,1,100,0.133333
1760381645.924909,950810.000,24200,1,SR,1,100,0.066667
1760381646.257903,951143.000,24268,1,SR,1,100,0.133333
1760381646.524898,951410.000,24317,1,SR,1,100,0.133333
1760381647.057888,951943.000,24406,1,SR,1,100,0.133333
1760381647.457881,952343.000,24473,1,SR,1,100,0.133333
1760381647.723876,952609.000,24507,1,SR,1,100,0.133333
