LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760386111.740475,1977556.000,63545,1,GY,1,100,-96.863
1760386111.780141,1977595.667,63560,3,GY,1,100,-75.195
1760386111.819807,1977635.333,63560,3,GY,1,100,-12.939
1760386111.859473,1977675.000,63560,3,GY,1,100,2.045
1760386111.899472,1977715.000,63577,2,GY,1,100,28.137
1760386111.939472,1977755.000,63577,2,GY,1,100,14.374
1760386111.979471,1977795.000,63595,3,GY,1,100,-6.500
1760386112.019471,1977835.000,63595,3,GY,1,100,20.386
1760386112.059470,1977875.000,63595,3,GY,1,100,120.331
1760386112.099469,1977915.000,63613,2,GY,1,100,145.294
1760386112.139469,1977955.000,63613,2,GY,1,100,116.425
1760386112.179468,1977995.000,63628,3,GY,1,100,39.856
1760386112.219468,1978035.000,63628,3,GY,1,100,-2.594
1760386112.259467,1978075.000,63628,3,GY,1,100,49.438
1760386112.299467,1978115.000,63646,2,GY,1,100,57.556
1760386112.339466,1978155.000,63646,2,GY,1,100,20.477
1760386112.379465,1978195.000,63662,3,GY,1,100,-36.682
1760386112.419465,1978235.000,63662,3,GY,1,100,-90.454
1760386112.459464,1978275.000,63662,3,GY,1,100,-97.504
1760386112.499464,1978315.000,63680,2,GY,1,100,-89.111
1760386112.539463,1978355.000,63680,2,GY,1,100,-63.324
1760386112.579463,1978395.000,63695,3,GY,1,100,-92.712
1760386112.619462,1978435.000,63695,3,GY,1,100,-91.675
1760386112.659461,1978475.000,63695,3,GY,1,100,-56.488
1760386112.699461,1978515.000,63713,2,GY,1,100,-32.379
1760386112.739460,1978555.000,63713,2,GY,1,100,-41.077
1760386112.779459,1978595.000,63730,3,GY,1,100,-50.568
1760386112.819459,1978635.000,63730,3,GY,1,100,-23.773
1760386112.859458,1978675.000,63730,3,GY,1,100,45.532
1760386112.895458,1978711.000,63747,3,GY,1,100,136.597
1760386112.931457,1978747.000,63747,3,GY,1,100,153.198
1760386112.967457,1978783.000,63747,3,GY,1,100,149.445
1760386113.007456,1978823.000,63763,2,GY,1,100,42.297
1760386113.047456,1978863.000,63763,2,GY,1,100,11.871
1760386113.087455,1978903.000,63779,3,GY,1,100,37.231
1760386113.127455,1978943.000,63779,3,GY,1,100,19.348
1760386113.167454,1978983.000,63779,3,GY,1,100,-16.357
1760386113.207453,1979023.000,63795,2,GY,1,100,-25.421
1760386113.247453,1979063.000,63795,2,GY,1,100,-21.942
1760386113.287452,1979103.000,63812,3,GY,1,100,-66.620
1760386113.327452,1979143.000,63812,3,GY,1,100,-89.783
1760386113.367451,1979183.000,63812,3,GY,1,100,-57.770
1760386113.407450,1979223.000,63829,2,GY,1,100,-90.363
1760386113.447450,1979263.000,63829,2,GY,1,100,-71.136
1760386113.487449,1979303.000,63848,3,GY,1,100,-16.357
1760386113.527449,1979343.000,63848,3,GY,1,100,-26.703
1760386113.567448,1979383.000,63848,3,GY,1,100,-21.729
1760386113.607448,1979423.000,63864,3,GY,1,100,-6.866
1760386113.647447,1979463.000,63864,3,GY,1,100,19.714
1760386113.687446,1979503.000,63864,3,GY,1,100,88.226
1760386113.727446,1979543.000,63881,2,GY,1,100,129.700
1760386113.767445,1979583.000,63881,2,GY,1,100,142.426
1760386113.807445,1979623.000,63902,3,GY,1,100,90.607
1760386113.847444,1979663.000,63902,3,GY,1,100,25.909
1760386113.887444,1979703.000,63902,3,GY,1,100,19.104
1760386113.927443,1979743.000,63917,2,GY,1,100,31.219
1760386113.967442,1979783.000,63917,2,GY,1,100,22.369
1760386114.007108,1979822.667,63933,3,GY,1,100,-11.780
1760386114.046775,1979862.333,63933,3,GY,1,100,-24.170
1760386114.086441,1979902.000,63933,3,GY,1,100,-95.703
1760386114.126440,1979942.000,63951,2,GY,1,100,-140.839
1760386114.166440,1979982.000,63951,2,GY,1,100,-80.658
1760386114.206439,1980022.000,63967,3,GY,1,100,-76.538
1760386114.246438,1980062.000,63967,3,GY,1,100,-104.309
1760386114.286438,1980102.000,63967,3,GY,1,100,-63.690
1760386114.326437,1980142.000,63984,2,GY,1,100,-31.525
