LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760386013.082874,1878898.000,47305,1,SA,1,100,0.000064
1760386014.815933,1880631.000,47576,1,SA,1,100,0.000028
1760386015.082942,1880898.000,47628,1,SA,1,100,0.000248
1760386015.482956,1881298.000,47697,1,SA,1,100,0.000110
1760386016.748999,1882564.000,47901,1,SA,1,100,0.000055
1760386017.083010,1882898.000,47970,1,SA,1,100,0.000083
1760386017.549026,1883364.000,48037,1,SA,1,100,0.000111
1760386017.816036,1883631.000,48106,1,SA,1,100,0.000148
1760386018.682065,1884497.000,48223,1,SA,1,100,0.000102
1760386019.216083,1885031.000,48313,1,SA,1,100,0.000075
1760386019.416090,1885231.000,48368,1,SA,1,100,0.000168
1760386021.149149,1886964.000,48637,1,SA,1,100,0.000056
1760386021.883174,1887698.000,48754,1,SA,1,100,0.000047
1760386022.616199,1888431.000,48888,1,SA,1,100,0.000085
1760386023.482229,1889297.000,49040,1,SA,1,100,0.000123
1760386024.283256,1890098.000,49165,1,SA,1,100,0.000066
1760386025.682304,1891497.000,49400,1,SA,1,100,0.000057
1760386025.948313,1891763.000,49435,1,SA,1,100,0.000048
1760386026.148320,1891963.000,49472,1,SA,1,100,0.000067
1760386026.816343,1892631.000,49574,1,SA,1,100,0.000124
1760386028.949416,1894764.000,49941,1,SA,1,100,0.000058
1760386030.481468,1896296.000,50182,1,SA,1,100,0.000077
1760386031.748511,1897563.000,50434,1,SA,1,100,0.000321
1760386033.214561,1899029.000,50635,1,SA,1,100,0.000098
1760386033.414568,1899229.000,50670,1,SA,1,100,0.000195
1760386034.815616,1900630.000,50893,1,SA,1,100,0.000039
1760386035.147627,1900962.000,50962,1,SA,1,100,0.000128
1760386035.948655,1901763.000,51082,1,SA,1,100,0.000010
1760386036.148662,1901963.000,51134,1,SA,1,100,0.000128
1760386036.748682,1902563.000,51221,1,SA,1,100,0.000020
1760386038.614746,1904429.000,51535,1,SA,1,100,0.000209
1760386038.881755,1904696.000,51571,1,SA,1,100,0.000030
1760386039.081762,1904896.000,51607,1,SA,1,100,0.000070
1760386039.880789,1905695.000,51731,1,SA,1,100,0.000110
