LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760380768.828595,73712.000,10039,3,PR,1,100,122960
1760380768.828595,73712.000,10039,3,PR,1,100,122930
1760380768.828595,73712.000,10039,3,PR,1,100,122952
1760380768.868594,73752.000,10056,2,PR,1,100,122951
1760380768.908593,73792.000,10056,2,PR,1,100,123006
1760380768.948592,73832.000,10074,3,PR,1,100,123061
1760380768.988591,73872.000,10074,3,PR,1,100,123059
1760380769.028590,73912.000,10074,3,PR,1,100,122981
1760380769.068590,73952.000,10091,2,PR,1,100,122847
1760380769.108589,73992.000,10091,2,PR,1,100,122825
1760380769.148588,74032.000,10106,3,PR,1,100,122822
1760380769.188587,74072.000,10106,3,PR,1,100,122813
1760380769.228586,74112.000,10106,3,PR,1,100,122863
1760380769.268585,74152.000,10123,2,PR,1,100,122897
1760380769.308585,74192.000,10123,2,PR,1,100,123006
1760380769.355084,74238.500,10141,2,PR,1,100,122977
1760380769.401583,74285.000,10141,2,PR,1,100,122922
1760380769.441582,74325.000,10159,3,PR,1,100,122846
1760380769.481581,74365.000,10159,3,PR,1,100,122812
1760380769.521580,74405.000,10159,3,PR,1,100,122779
1760380769.561579,74445.000,10173,2,PR,1,100,122759
1760380769.601579,74485.000,10173,2,PR,1,100,122772
1760380769.641578,74525.000,10190,3,PR,1,100,122807
1760380769.681577,74565.000,10190,3,PR,1,100,122785
1760380769.721576,74605.000,10190,3,PR,1,100,122717
1760380769.761575,74645.000,10207,3,PR,1,100,122649
1760380769.801574,74685.000,10207,3,PR,1,100,122621
1760380769.841574,74725.000,10207,3,PR,1,100,122652
1760380769.881573,74765.000,10224,2,PR,1,100,122708
1760380769.921572,74805.000,10224,2,PR,1,100,122798
1760380769.961571,74845.000,10241,3,PR,1,100,122860
1760380770.001570,74885.000,10241,3,PR,1,100,122898
1760380770.041569,74925.000,10241,3,PR,1,100,122870
1760380770.081569,74965.000,10258,2,PR,1,100,122788
1760380770.121568,75005.000,10258,2,PR,1,100,122719
1760380770.161567,75045.000,10274,3,PR,1,100,122690
1760380770.201566,75085.000,10274,3,PR,1,100,122695
1760380770.241565,75125.000,10274,3,PR,1,100,122699
1760380770.281564,75165.000,10291,2,PR,1,100,122743
1760380770.321564,75205.000,10291,2,PR,1,100,122762
1760380770.361563,75245.000,10307,3,PR,1,100,122789
1760380770.401562,75285.000,10307,3,PR,1,100,122737
1760380770.441561,75325.000,10307,3,PR,1,100,122665
1760380770.481560,75365.000,10323,2,PR,1,100,122611
1760380770.521559,75405.000,10323,2,PR,1,100,122630
1760380770.561559,75445.000,10339,3,PR,1,100,122635
1760380770.601558,75485.000,10339,3,PR,1,100,122698
1760380770.641557,75525.000,10339,3,PR,1,100,122742
1760380770.681556,75565.000,10358,2,PR,1,100,122834
1760380770.721555,75605.000,10358,2,PR,1,100,122893
1760380770.761555,75645.000,10375,3,PR,1,100,122890
1760380770.801554,75685.000,10375,3,PR,1,100,122829
1760380770.841553,75725.000,10375,3,PR,1,100,122796
1760380770.881552,75765.000,10390,2,PR,1,100,122789
1760380770.921551,75805.000,10390,2,PR,1,100,122800
1760380770.961550,75845.000,10406,3,PR,1,100,122778
1760380771.001550,75885.000,10406,3,PR,1,100,122836
1760380771.041549,75925.000,10406,3,PR,1,100,122813
1760380771.081548,75965.000,10426,3,PR,1,100,122803
1760380771.121547,76005.000,10426,3,PR,1,100,122832
1760380771.161546,76045.000,10426,3,PR,1,100,122819
1760380771.201545,76085.000,10442,2,PR,1,100,122878
1760380771.241545,76125.000,10442,2,PR,1,100,122920
1760380771.281544,76165.000,10457,3,PR,1,100,122988
1760380771.321543,76205.000,10457,3,PR,1,100,123117
1760380771.361542,76245.000,10457,3,PR,1,100,123117
1760380771.401541,76285.000,10473,2,PR,1,100,123132
1760380771.441540,76325.000,10473,2,PR,1,100,123165
1760380771.481540,76365.000,10491,3,PR,1,100,123169
1760380771.521539,76405.000,10491,3,PR,1,100,123180
1760380771.561538,76445.000,10491,3,PR,1,100,123186
