LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1760384801.606559,667419.000,42252,1,SF,1,100,2.6478
1760384801.939548,667752.000,42291,1,SF,1,100,2.6172
1760384802.339536,668152.000,42357,1,SF,1,100,2.5869
1760384802.673525,668486.000,42407,1,SF,1,100,2.5570
1760384802.939517,668752.000,42455,1,SF,1,100,2.5274
1760384803.273506,669086.000,42504,1,SF,1,100,2.4982
1760384803.673493,669486.000,42569,1,SF,1,100,2.4693
1760384803.939485,669752.000,42619,1,SF,1,100,2.4407
1760384804.273474,670086.000,42670,1,SF,1,100,2.4125
1760384804.606463,670419.000,42718,1,SF,1,100,2.3846
1760384805.006450,670819.000,42783,1,SF,1,100,2.3570
1760384805.272442,671085.000,42834,1,SF,1,100,2.3297
1760384805.606431,671419.000,42882,1,SF,1,100,2.3028
1760384806.006419,671819.000,42947,1,SF,1,100,2.2761
1760384806.272410,672085.000,42996,1,SF,1,100,2.2498
1760384806.606400,672419.000,43048,1,SF,1,100,2.2238
1760384806.939389,672752.000,43102,1,SF,1,100,2.1980
1760384807.272378,673085.000,43150,1,SF,1,100,2.1726
1760384807.672365,673485.000,43216,1,SF,1,100,2.1475
1760384807.939357,673752.000,43266,1,SF,1,100,2.1226
1760384808.272346,674085.000,43314,1,SF,1,100,2.0981
1760384808.605336,674418.000,43363,1,SF,1,100,2.0738
1760384809.005323,674818.000,43428,1,SF,1,100,2.0498
1760384809.272314,675085.000,43478,1,SF,1,100,2.0261
1760384809.605304,675418.000,43527,1,SF,1,100,2.0027
1760384810.005291,675818.000,43592,1,SF,1,100,1.9795
1760384810.272283,676085.000,43640,1,SF,1,100,1.9566
1760384810.605272,676418.000,43691,1,SF,1,100,1.9340
1760384810.939261,676752.000,43739,1,SF,1,100,1.9116
1760384811.338248,677151.000,43806,1,SF,1,100,1.8895
1760384811.605240,677418.000,43855,1,SF,1,100,1.8676
1760384811.938229,677751.000,43903,1,SF,1,100,1.8460
1760384812.272219,678085.000,43959,1,SF,1,100,1.8247
1760384812.605208,678418.000,44007,1,SF,1,100,1.8036
1760384813.005195,678818.000,44072,1,SF,1,100,1.7827
1760384813.272187,679085.000,44123,1,SF,1,100,1.7621
1760384813.605176,679418.000,44171,1,SF,1,100,1.7417
1760384814.005163,679818.000,44236,1,SF,1,100,1.7215
1760384814.338153,680151.000,44285,1,SF,1,100,1.7016
1760384814.605144,680418.000,44335,1,SF,1,100,1.6819
1760384814.938134,680751.000,44384,1,SF,1,100,1.6625
1760384815.338121,681151.000,44449,1,SF,1,100,1.6432
1760384815.605112,681418.000,44497,1,SF,1,100,1.6242
1760384815.938102,681751.000,44546,1,SF,1,100,1.6055
1760384816.338089,682151.000,44614,1,SF,1,100,1.5869
1760384816.671078,682484.000,44663,1,SF,1,100,1.5685
1760384816.938070,682751.000,44712,1,SF,1,100,1.5504
1760384817.271059,683084.000,44767,1,SF,1,100,1.5324
1760384817.605049,683418.000,44816,1,SF,1,100,1.5147
1760384818.004036,683817.000,44881,1,SF,1,100,1.4972
1760384818.338025,684151.000,44929,1,SF,1,100,1.4799
1760384818.604017,684417.000,44980,1,SF,1,100,1.4628
1760384818.938006,684751.000,45028,1,SF,1,100,1.4458
1760384819.337993,685151.000,45093,1,SF,1,100,1.4291
1760384819.603985,685417.000,45142,1,SF,1,100,1.4126
1760384819.937974,685751.000,45190,1,SF,1,100,1.3962
1760384820.337961,686151.000,45255,1,SF,1,100,1.3801
1760384820.603953,686417.000,45306,1,SF,1,100,1.3641
1760384820.937942,686751.000,45354,1,SF,1,100,1.3483
1760384821.270931,687084.000,45403,1,SF,1,100,1.3327
1760384821.670919,687484.000,45470,1,SF,1,100,1.3173
1760384821.936910,687750.000,45520,1,SF,1,100,1.3021
1760384822.270900,688084.000,45572,1,SF,1,100,1.2870
1760384822.603889,688417.000,45621,1,SF,1,100,1.2721
1760384822.936878,688750.000,45671,1,SF,1,100,1.2574
1760384823.336866,689150.000,45736,1,SF,1,100,1.2429
1760384823.603857,689417.000,45784,1,SF,1,100,1.2285
1760384823.936846,689750.000,45833,1,SF,1,100,1.2143
1760384824.336834,690150.000,45899,1,SF,1,100,1.2002
1760384824.669823,690483.000,45948,1,SF,1,100,1.1863
1760384824.936815,690750.000,45997,1,SF,1,100,1.1726
1760384825.269804,691083.000,46045,1,SF,1,100,1.1591
1760384825.669791,691483.000,46110,1,SF,1,100,1.1457
1760384825.936783,691750.000,46161,1,SF,1,100,1.1324
1760384826.269772,692083.000,46209,1,SF,1,100,1.1193
1760384826.603761,692417.000,46260,1,SF,1,100,1.1064
1760384827.003749,692817.000,46325,1,SF,1,100,1.0936
1760384827.269740,693083.000,46375,1,SF,1,100,1.0809
1760384827.603729,693417.000,46430,1,SF,1,100,1.0684
1760384827.936719,693750.000,46479,1,SF,1,100,1.0560
1760384828.269708,694083.000,46529,1,SF,1,100,1.0438
1760384828.669696,694483.000,46594,1,SF,1,100,1.0317
1760384828.936687,694750.000,46642,1,SF,1,100,1.0198
1760384829.269676,695083.000,46691,1,SF,1,100,1.0080
1760384829.669664,695483.000,46756,1,SF,1,100,0.9964
1760384829.936655,695750.000,46806,1,SF,1,100,0.9848
1760384830.269644,696083.000,46855,1,SF,1,100,0.9734
1760384830.602634,696416.000,46903,1,SF,1,100,0.9622
1760384831.002621,696816.000,46968,1,SF,1,100,0.9510
1760384831.269613,697083.000,47019,1,SF,1,100,0.9400
1760384831.602602,697416.000,47069,1,SF,1,100,0.9292
1760384832.002589,697816.000,47134,1,SF,1,100,0.9184
1760384832.269581,698083.000,47183,1,SF,1,100,0.9078
1760384832.669568,698483.000,47238,1,SF,1,100,0.8973
1760384832.935560,698749.000,47287,1,SF,1,100,0.8869
1760384833.269549,699083.000,47335,1,SF,1,100,0.8767
1760384833.669536,699483.000,47400,1,SF,1,100,0.8665
1760384833.935528,699749.000,47451,1,SF,1,100,0.8565
1760384834.268517,700082.000,47499,1,SF,1,100,0.8466
1760384834.602506,700416.000,47548,1,SF,1,100,0.8368
1760384835.002493,700816.000,47613,1,SF,1,100,0.8271
1760384835.268485,701082.000,47663,1,SF,1,100,0.8175
1760384835.602474,701416.000,47712,1,SF,1,100,0.8081
1760384836.002461,701816.000,47777,1,SF,1,100,0.7987
1760384836.268453,702082.000,47825,1,SF,1,100,0.7895
1760384836.602443,702416.000,47878,1,SF,1,100,0.7804
1760384836.935432,702749.000,47926,1,SF,1,100,0.7713
1760384837.335419,703149.000,47991,1,SF,1,100,0.7624
1760384837.668408,703482.000,48045,1,SF,1,100,0.7536
1760384837.935400,703749.000,48095,1,SF,1,100,0.7449
1760384838.268389,704082.000,48144,1,SF,1,100,0.7363
1760384838.668376,704482.000,48209,1,SF,1,100,0.7277
1760384839.001366,704815.000,48257,1,SF,1,100,0.7193
1760384839.268357,705082.000,48308,1,SF,1,100,0.7110
1760384839.601347,705415.000,48356,1,SF,1,100,0.7028
1760384840.001334,705815.000,48421,1,SF,1,100,0.6946
1760384840.268325,706082.000,48470,1,SF,1,100,0.6866
1760384840.601315,706415.000,48519,1,SF,1,100,0.6787
1760384840.935304,706749.000,48569,1,SF,1,100,0.6708
1760384841.334291,707148.000,48636,1,SF,1,100,0.6631
1760384841.601283,707415.000,48684,1,SF,1,100,0.6554
1760384841.934272,707748.000,48733,1,SF,1,100,0.6478
1760384842.334260,708148.000,48798,1,SF,1,100,0.6403
