LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760382196.949208,1501836.000,50554,1,BI,1,100,440
1760382198.508178,1503395.000,50802,1,BI,1,100,1560
1760382200.308143,1505195.000,51098,1,BI,1,100,1800
1760382202.188106,1507075.000,51403,1,BI,1,100,1880
1760382204.188067,1509075.000,51731,1,BI,1,100,2000
1760382206.161029,1511048.000,52049,1,BI,1,100,1960
1760382206.401024,1511288.000,52085,1,BI,1,100,240
1760382210.760940,1515648.000,52790,1,BI,1,100,4360
1760382211.960917,1516848.000,52978,1,BI,1,100,1200
1760382213.119894,1518007.000,53178,1,BI,1,100,1160
1760382215.012857,1519900.000,53491,1,BI,1,100,1880
1760382217.172815,1522060.000,53825,1,BI,1,100,2160
1760382217.452810,1522340.000,53876,1,BI,1,100,280
1760382217.852802,1522740.000,53944,1,BI,1,100,400
1760382238.077410,1542965.000,57209,1,BI,1,100,20200
1760382248.089216,1552977.000,58832,1,BI,1,100,10000
1760382249.689185,1554577.000,59095,1,BI,1,100,1600
1760382250.569168,1555457.000,59227,1,BI,1,100,880
1760382253.049119,1557937.000,59625,1,BI,1,100,2480
1760382262.060945,1566949.000,61092,1,BI,1,100,9000
1760382263.900909,1568789.000,61378,1,BI,1,100,1840
1760382279.365609,1584254.000,63867,1,BI,1,100,15440
1760382283.005538,1587894.000,64463,1,BI,1,100,3640
1760382284.245514,1589134.000,64663,1,BI,1,100,1240
1760382287.298455,1592187.000,65155,1,BI,1,100,3040
1760382291.097381,1595986.000,233,1,BI,1,100,3800
1760382292.897346,1597786.000,531,1,BI,1,100,1800
1760382293.737330,1598626.000,669,1,BI,1,100,840
1760382297.297261,1602186.000,1242,1,BI,1,100,3560
1760382299.390221,1604279.000,1593,1,BI,1,100,2080
1760382301.029189,1605918.000,1858,1,BI,1,100,1640
1760382301.790174,1606679.000,1973,1,BI,1,100,760
1760382306.069091,1610958.000,2667,1,BI,1,100,4280
1760382306.829076,1611718.000,2800,1,BI,1,100,760
1760382321.373794,1626263.000,5159,1,BI,1,100,14520
1760382322.333776,1627223.000,5309,1,BI,1,100,960
1760382325.813708,1630703.000,5872,1,BI,1,100,3480
1760382326.493695,1631383.000,5988,1,BI,1,100,680
1760382327.013685,1631903.000,6071,1,BI,1,100,520
