LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1760384359.412641,225224.000,34909,1,MZ,1,100,11
1760384359.452640,225264.000,34925,2,MZ,1,100,13
1760384359.492640,225304.000,34925,2,MZ,1,100,15
1760384359.528306,225339.667,34942,3,MZ,1,100,15
1760384359.563972,225375.333,34942,3,MZ,1,100,15
1760384359.599638,225411.000,34942,3,MZ,1,100,15
1760384359.639637,225451.000,34959,3,MZ,1,100,14
1760384359.679636,225491.000,34959,3,MZ,1,100,13
1760384359.719635,225531.000,34959,3,MZ,1,100,11
1760384359.759635,225571.000,34976,2,MZ,1,100,10
1760384359.799634,225611.000,34976,2,MZ,1,100, 9
1760384359.839633,225651.000,34992,3,MZ,1,100, 9
1760384359.879633,225691.000,34992,3,MZ,1,100, 9
1760384359.919632,225731.000,34992,3,MZ,1,100, 8
1760384359.959631,225771.000,35010,2,MZ,1,100, 7
1760384359.999630,225811.000,35010,2,MZ,1,100, 9
1760384360.039630,225851.000,35026,3,MZ,1,100,10
1760384360.079629,225891.000,35026,3,MZ,1,100,10
1760384360.119628,225931.000,35026,3,MZ,1,100,13
1760384360.159628,225971.000,35043,2,MZ,1,100,13
1760384360.199627,226011.000,35043,2,MZ,1,100,13
1760384360.239626,226051.000,35060,3,MZ,1,100,12
1760384360.279625,226091.000,35060,3,MZ,1,100,11
1760384360.319625,226131.000,35060,3,MZ,1,100,12
1760384360.359624,226171.000,35077,2,MZ,1,100,13
1760384360.399623,226211.000,35077,2,MZ,1,100,13
1760384360.439623,226251.000,35093,3,MZ,1,100,14
1760384360.479622,226291.000,35093,3,MZ,1,100,12
1760384360.519621,226331.000,35093,3,MZ,1,100,12
1760384360.559620,226371.000,35110,3,MZ,1,100,10
1760384360.599620,226411.000,35110,3,MZ,1,100, 9
1760384360.639619,226451.000,35110,3,MZ,1,100, 9
1760384360.679618,226491.000,35129,2,MZ,1,100, 8
1760384360.719618,226531.000,35129,2,MZ,1,100, 7
1760384360.759617,226571.000,35146,3,MZ,1,100, 9
1760384360.799616,226611.000,35146,3,MZ,1,100, 8
1760384360.839615,226651.000,35146,3,MZ,1,100, 9
1760384360.879615,226691.000,35162,2,MZ,1,100,11
1760384360.919614,226731.000,35162,2,MZ,1,100,13
1760384360.959613,226771.000,35180,3,MZ,1,100,13
1760384360.999613,226811.000,35180,3,MZ,1,100,14
1760384361.039612,226851.000,35180,3,MZ,1,100,15
1760384361.079611,226891.000,35198,2,MZ,1,100,14
1760384361.119610,226931.000,35198,2,MZ,1,100,15
1760384361.159610,226971.000,35216,3,MZ,1,100,15
1760384361.199609,227011.000,35216,3,MZ,1,100,16
1760384361.239608,227051.000,35216,3,MZ,1,100,14
1760384361.279608,227091.000,35232,2,MZ,1,100,11
1760384361.319607,227131.000,35232,2,MZ,1,100, 9
1760384361.359606,227171.000,35251,3,MZ,1,100, 9
1760384361.399605,227211.000,35251,3,MZ,1,100,10
1760384361.439605,227251.000,35251,3,MZ,1,100, 8
1760384361.479604,227291.000,35271,2,MZ,1,100, 7
1760384361.519603,227331.000,35271,2,MZ,1,100, 9
1760384361.559602,227371.000,35289,3,MZ,1,100, 9
1760384361.599602,227411.000,35289,3,MZ,1,100, 9
1760384361.639601,227451.000,35289,3,MZ,1,100,11
1760384361.679600,227491.000,35303,2,MZ,1,100,13
1760384361.719599,227531.000,35303,2,MZ,1,100,14
1760384361.759599,227571.000,35320,3,MZ,1,100,12
1760384361.799598,227611.000,35320,3,MZ,1,100,13
1760384361.839597,227651.000,35320,3,MZ,1,100,15
1760384361.879597,227691.000,35338,3,MZ,1,100,15
1760384361.919596,227731.000,35338,3,MZ,1,100,14
1760384361.959595,227771.000,35338,3,MZ,1,100,14
1760384361.999594,227811.000,35363,3,MZ,1,100,11
1760384362.039594,227851.000,35363,3,MZ,1,100,11
1760384362.079593,227891.000,35363,3,MZ,1,100,10
1760384362.119592,227931.000,35379,3,MZ,1,100,11
1760384362.159592,227971.000,35379,3,MZ,1,100, 9
1760384362.199591,228011.000,35379,3,MZ,1,100, 9
1760384362.239590,228051.000,35394,2,MZ,1,100, 9
1760384362.279589,228091.000,35394,2,MZ,1,100, 7
1760384362.319589,228131.000,35413,3,MZ,1,100, 7
1760384362.359588,228171.000,35413,3,MZ,1,100, 7
1760384362.399587,228211.000,35413,3,MZ,1,100, 5
1760384362.439587,228251.000,35430,2,MZ,1,100, 2
1760384362.479586,228291.000,35430,2,MZ,1,100, 2
1760384362.519585,228331.000,35448,3,MZ,1,100, 4
1760384362.559584,228371.000,35448,3,MZ,1,100, 7
1760384362.599584,228411.000,35448,3,MZ,1,100, 8
1760384362.639583,228451.000,35464,2,MZ,1,100,10
1760384362.679582,228491.000,35464,2,MZ,1,100,11
1760384362.719582,228531.000,35482,3,MZ,1,100,12
1760384362.759581,228571.000,35482,3,MZ,1,100,11
1760384362.799580,228611.000,35482,3,MZ,1,100, 9
1760384362.839579,228651.000,35499,2,MZ,1,100, 7
1760384362.879579,228691.000,35499,2,MZ,1,100, 7
1760384362.919578,228731.000,35518,3,MZ,1,100, 6
1760384362.959577,228771.000,35518,3,MZ,1,100, 5
1760384362.999577,228811.000,35518,3,MZ,1,100, 6
1760384363.039576,228851.000,35534,2,MZ,1,100, 7
1760384363.079575,228891.000,35534,2,MZ,1,100, 5
1760384363.119574,228931.000,35551,3,MZ,1,100, 6
1760384363.159574,228971.000,35551,3,MZ,1,100, 8
1760384363.199573,229011.000,35551,3,MZ,1,100, 8
1760384363.234905,229046.333,35568,3,MZ,1,100, 8
1760384363.270238,229081.667,35568,3,MZ,1,100, 5
1760384363.305571,229117.000,35568,3,MZ,1,100, 7
1760384363.345570,229157.000,35585,2,MZ,1,100, 8
1760384363.385570,229197.000,35585,2,MZ,1,100, 9
1760384363.425569,229237.000,35604,3,MZ,1,100,12
1760384363.465568,229277.000,35604,3,MZ,1,100,11
1760384363.505567,229317.000,35604,3,MZ,1,100, 9
1760384363.545567,229357.000,35618,2,MZ,1,100, 8
1760384363.585566,229397.000,35618,2,MZ,1,100, 8
1760384363.625565,229437.000,35636,3,MZ,1,100, 8
1760384363.665565,229477.000,35636,3,MZ,1,100, 8
1760384363.705564,229517.000,35636,3,MZ,1,100, 8
1760384363.745563,229557.000,35654,3,MZ,1,100, 9
1760384363.785562,229597.000,35654,3,MZ,1,100, 8
1760384363.825562,229637.000,35654,3,MZ,1,100, 8
1760384363.865561,229677.000,35673,2,MZ,1,100, 8
1760384363.905560,229717.000,35673,2,MZ,1,100, 7
1760384363.945560,229757.000,35688,3,MZ,1,100, 9
1760384363.985559,229797.000,35688,3,MZ,1,100, 9
1760384364.025558,229837.000,35688,3,MZ,1,100,11
1760384364.065557,229877.000,35707,2,MZ,1,100,11
1760384364.105556,229917.000,35707,2,MZ,1,100,13
1760384364.145556,229957.000,35725,3,MZ,1,100,12
1760384364.185555,229997.000,35725,3,MZ,1,100,13
1760384364.225554,230037.000,35725,3,MZ,1,100,11
1760384364.265554,230077.000,35743,2,MZ,1,100, 9
1760384364.305553,230117.000,35743,2,MZ,1,100, 9
1760384364.345552,230157.000,35757,3,MZ,1,100, 7
1760384364.385551,230197.000,35757,3,MZ,1,100, 6
1760384364.425551,230237.000,35757,3,MZ,1,100, 7
1760384364.465550,230277.000,35776,2,MZ,1,100, 8
1760384364.505549,230317.000,35776,2,MZ,1,100, 7
1760384364.545549,230357.000,35792,3,MZ,1,100, 7
1760384364.585548,230397.000,35792,3,MZ,1,100, 7
1760384364.625547,230437.000,35792,3,MZ,1,100, 8
1760384364.665546,230477.000,35810,2,MZ,1,100, 9
1760384364.705546,230517.000,35810,2,MZ,1,100,11
1760384364.745545,230557.000,35824,3,MZ,1,100,10
