LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760381148.200310,453087.000,7333,1,GY,1,100,-1.373
1760381148.240311,453127.000,7351,2,GY,1,100,-3.662
1760381148.280311,453167.000,7351,2,GY,1,100,-11.383
1760381148.320311,453207.000,7366,3,GY,1,100,-10.468
1760381148.360312,453247.000,7366,3,GY,1,100,-7.446
1760381148.400312,453287.000,7366,3,GY,1,100,-0.244
1760381148.440312,453327.000,7383,2,GY,1,100,3.052
1760381148.480313,453367.000,7383,2,GY,1,100,-1.190
1760381148.520313,453407.000,7402,3,GY,1,100,-4.150
1760381148.560313,453447.000,7402,3,GY,1,100,-6.134
1760381148.600313,453487.000,7402,3,GY,1,100,-3.815
1760381148.640314,453527.000,7418,3,GY,1,100,1.556
1760381148.680314,453567.000,7418,3,GY,1,100,9.064
1760381148.720315,453607.000,7418,3,GY,1,100,12.207
1760381148.760315,453647.000,7434,2,GY,1,100,5.920
1760381148.800315,453687.000,7434,2,GY,1,100,4.669
1760381148.840315,453727.000,7450,3,GY,1,100,-0.824
1760381148.880316,453767.000,7450,3,GY,1,100,0.458
1760381148.920316,453807.000,7450,3,GY,1,100,-3.204
1760381148.960316,453847.000,7467,2,GY,1,100,-7.111
1760381149.000317,453887.000,7467,2,GY,1,100,-7.080
1760381149.040317,453927.000,7484,3,GY,1,100,-2.228
1760381149.080317,453967.000,7484,3,GY,1,100,3.296
1760381149.120317,454007.000,7484,3,GY,1,100,2.289
1760381149.160318,454047.000,7499,2,GY,1,100,0.702
1760381149.200318,454087.000,7499,2,GY,1,100,1.648
1760381149.240319,454127.000,7517,3,GY,1,100,0.854
1760381149.280319,454167.000,7517,3,GY,1,100,0.366
1760381149.320319,454207.000,7517,3,GY,1,100,-1.953
1760381149.360319,454247.000,7534,2,GY,1,100,-4.852
1760381149.400320,454287.000,7534,2,GY,1,100,-3.754
1760381149.440320,454327.000,7551,3,GY,1,100,-0.946
1760381149.480320,454367.000,7551,3,GY,1,100,0.732
1760381149.520321,454407.000,7551,3,GY,1,100,0.366
1760381149.560321,454447.000,7567,2,GY,1,100,0.916
1760381149.600321,454487.000,7567,2,GY,1,100,0.458
1760381149.640322,454527.000,7582,3,GY,1,100,1.099
1760381149.680322,454567.000,7582,3,GY,1,100,-0.122
1760381149.720322,454607.000,7582,3,GY,1,100,-1.404
1760381149.760323,454647.000,7600,2,GY,1,100,-1.495
1760381149.800323,454687.000,7600,2,GY,1,100,-1.648
1760381149.840323,454727.000,7618,3,GY,1,100,-1.038
1760381149.880323,454767.000,7618,3,GY,1,100,0.122
1760381149.920324,454807.000,7618,3,GY,1,100,0.153
1760381149.960324,454847.000,7634,2,GY,1,100,0.397
1760381150.000324,454887.000,7634,2,GY,1,100,0.031
1760381150.040325,454927.000,7650,3,GY,1,100,-0.366
1760381150.080325,454967.000,7650,3,GY,1,100,1.068
