LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760385218.232481,1084045.333,45773,3,AZ,1,100,0.082
1760385218.272814,1084085.667,45773,3,AZ,1,100,0.175
1760385218.313145,1084126.000,45773,3,AZ,1,100,0.344
1760385218.352811,1084165.667,45791,3,AZ,1,100,0.522
1760385218.392476,1084205.333,45791,3,AZ,1,100,0.458
1760385218.432141,1084245.000,45791,3,AZ,1,100,0.112
1760385218.472140,1084285.000,45810,2,AZ,1,100,-0.259
1760385218.512139,1084325.000,45810,2,AZ,1,100,-0.154
1760385218.552137,1084365.000,45827,3,AZ,1,100,-0.046
1760385218.592136,1084405.000,45827,3,AZ,1,100,-0.139
1760385218.632134,1084445.000,45827,3,AZ,1,100,-0.227
1760385218.672133,1084485.000,45842,2,AZ,1,100,-0.359
1760385218.712132,1084525.000,45842,2,AZ,1,100,-0.402
1760385218.752130,1084565.000,45858,3,AZ,1,100,-0.385
1760385218.792129,1084605.000,45858,3,AZ,1,100,-0.340
1760385218.832128,1084645.000,45858,3,AZ,1,100,-0.369
1760385218.872126,1084685.000,45876,2,AZ,1,100,-0.417
1760385218.912125,1084725.000,45876,2,AZ,1,100,-0.068
1760385218.952123,1084765.000,45894,3,AZ,1,100,0.048
1760385218.992122,1084805.000,45894,3,AZ,1,100,-0.021
1760385219.032121,1084845.000,45894,3,AZ,1,100,0.060
1760385219.072119,1084885.000,45911,2,AZ,1,100,0.098
1760385219.112118,1084925.000,45911,2,AZ,1,100,0.280
1760385219.152117,1084965.000,45928,3,AZ,1,100,0.539
1760385219.192115,1085005.000,45928,3,AZ,1,100,0.435
1760385219.232114,1085045.000,45928,3,AZ,1,100,0.334
1760385219.272112,1085085.000,45947,3,AZ,1,100,0.021
1760385219.312111,1085125.000,45947,3,AZ,1,100,-0.076
1760385219.352110,1085165.000,45947,3,AZ,1,100,-0.203
1760385219.392108,1085205.000,45963,2,AZ,1,100,-0.175
1760385219.432107,1085245.000,45963,2,AZ,1,100,-0.264
1760385219.472106,1085285.000,45978,2,AZ,1,100,-0.323
1760385219.512104,1085325.000,45978,2,AZ,1,100,-0.513
1760385219.552103,1085365.000,45995,3,AZ,1,100,-0.466
1760385219.592101,1085405.000,45995,3,AZ,1,100,-0.321
1760385219.632100,1085445.000,45995,3,AZ,1,100,-0.267
1760385219.672099,1085485.000,46014,3,AZ,1,100,-0.318
1760385219.712097,1085525.000,46014,3,AZ,1,100,0.124
1760385219.752096,1085565.000,46014,3,AZ,1,100,0.218
1760385219.792094,1085605.000,46032,2,AZ,1,100,0.156
1760385219.832093,1085645.000,46032,2,AZ,1,100,0.140
1760385219.872092,1085685.000,46051,3,AZ,1,100,0.251
1760385219.912090,1085725.000,46051,3,AZ,1,100,0.482
1760385219.952089,1085765.000,46051,3,AZ,1,100,0.510
1760385219.992088,1085805.000,46066,2,AZ,1,100,0.462
1760385220.032086,1085845.000,46066,2,AZ,1,100,0.275
1760385220.072085,1085885.000,46083,3,AZ,1,100,0.052
1760385220.112083,1085925.000,46083,3,AZ,1,100,-0.003
1760385220.152082,1085965.000,46083,3,AZ,1,100,0.021
1760385220.192080,1086005.000,46102,2,AZ,1,100,-0.089
1760385220.232079,1086045.000,46102,2,AZ,1,100,-0.135
1760385220.272078,1086085.000,46118,3,AZ,1,100,-0.142
1760385220.312077,1086125.000,46118,3,AZ,1,100,-0.313
1760385220.352075,1086165.000,46118,3,AZ,1,100,-0.407
1760385220.392074,1086205.000,46133,2,AZ,1,100,-0.392
1760385220.432072,1086245.000,46133,2,AZ,1,100,-0.292
1760385220.472071,1086285.000,46153,3,AZ,1,100,-0.184
1760385220.512069,1086325.000,46153,3,AZ,1,100,0.031
1760385220.552068,1086365.000,46153,3,AZ,1,100,0.131
1760385220.592067,1086405.000,46169,2,AZ,1,100,0.177
1760385220.632066,1086445.000,46169,2,AZ,1,100,0.106
1760385220.672064,1086485.000,46188,3,AZ,1,100,0.092
1760385220.712063,1086525.000,46188,3,AZ,1,100,0.182
1760385220.752061,1086565.000,46188,3,AZ,1,100,0.379
1760385220.792060,1086605.000,46202,2,AZ,1,100,0.622
1760385220.832058,1086645.000,46202,2,AZ,1,100,0.513
1760385220.872057,1086685.000,46222,3,AZ,1,100,0.262
1760385220.912056,1086725.000,46222,3,AZ,1,100,-0.153
1760385220.952055,1086765.000,46222,3,AZ,1,100,-0.389
1760385220.992053,1086805.000,46238,3,AZ,1,100,-0.328
1760385221.032052,1086845.000,46238,3,AZ,1,100,-0.437
1760385221.072050,1086885.000,46238,3,AZ,1,100,-0.375
1760385221.108549,1086921.500,46260,4,AZ,1,100,-0.323
1760385221.145048,1086958.000,46260,4,AZ,1,100,-0.258
1760385221.181546,1086994.500,46260,4,AZ,1,100,-0.264
1760385221.218045,1087031.000,46260,4,AZ,1,100,-0.237
1760385221.258044,1087071.000,46281,2,AZ,1,100,-0.375
1760385221.298043,1087111.000,46281,2,AZ,1,100,-0.149
1760385221.338041,1087151.000,46298,3,AZ,1,100,-0.145
1760385221.378040,1087191.000,46298,3,AZ,1,100,-0.073
