LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1760381148.200310,453087.000,7337,1,MZ,1,100,35
1760381148.240311,453127.000,7355,2,MZ,1,100,37
1760381148.280311,453167.000,7355,2,MZ,1,100,37
1760381148.320311,453207.000,7370,3,MZ,1,100,38
1760381148.360312,453247.000,7370,3,MZ,1,100,37
1760381148.400312,453287.000,7370,3,MZ,1,100,37
1760381148.440312,453327.000,7387,2,MZ,1,100,38
1760381148.480313,453367.000,7387,2,MZ,1,100,36
1760381148.520313,453407.000,7406,3,MZ,1,100,39
1760381148.560313,453447.000,7406,3,MZ,1,100,39
1760381148.600313,453487.000,7406,3,MZ,1,100,37
1760381148.640314,453527.000,7422,3,MZ,1,100,37
1760381148.680314,453567.000,7422,3,MZ,1,100,38
1760381148.720315,453607.000,7422,3,MZ,1,100,37
1760381148.760315,453647.000,7438,2,MZ,1,100,37
1760381148.800315,453687.000,7438,2,MZ,1,100,36
1760381148.840315,453727.000,7454,3,MZ,1,100,38
1760381148.880316,453767.000,7454,3,MZ,1,100,37
1760381148.920316,453807.000,7454,3,MZ,1,100,37
1760381148.960316,453847.000,7471,2,MZ,1,100,37
1760381149.000317,453887.000,7471,2,MZ,1,100,36
1760381149.040317,453927.000,7488,3,MZ,1,100,36
1760381149.080317,453967.000,7488,3,MZ,1,100,37
1760381149.120317,454007.000,7488,3,MZ,1,100,38
1760381149.160318,454047.000,7503,2,MZ,1,100,37
1760381149.200318,454087.000,7503,2,MZ,1,100,37
1760381149.240319,454127.000,7521,3,MZ,1,100,37
1760381149.280319,454167.000,7521,3,MZ,1,100,37
1760381149.320319,454207.000,7521,3,MZ,1,100,38
1760381149.360319,454247.000,7538,2,MZ,1,100,37
1760381149.400320,454287.000,7538,2,MZ,1,100,37
1760381149.440320,454327.000,7555,3,MZ,1,100,37
1760381149.480320,454367.000,7555,3,MZ,1,100,37
1760381149.520321,454407.000,7555,3,MZ,1,100,37
1760381149.560321,454447.000,7571,2,MZ,1,100,36
1760381149.600321,454487.000,7571,2,MZ,1,100,37
1760381149.640322,454527.000,7586,3,MZ,1,100,37
1760381149.680322,454567.000,7586,3,MZ,1,100,38
1760381149.720322,454607.000,7586,3,MZ,1,100,38
1760381149.760323,454647.000,7604,2,MZ,1,100,37
1760381149.800323,454687.000,7604,2,MZ,1,100,37
1760381149.840323,454727.000,7622,3,MZ,1,100,37
1760381149.880323,454767.000,7622,3,MZ,1,100,38
1760381149.920324,454807.000,7622,3,MZ,1,100,37
1760381149.960324,454847.000,7638,2,MZ,1,100,37
1760381150.000324,454887.000,7638,2,MZ,1,100,37
1760381150.040325,454927.000,7654,3,MZ,1,100,38
1760381150.080325,454967.000,7654,3,MZ,1,100,37
1760381150.120325,455007.000,7654,3,MZ,1,100,37
1760381150.160326,455047.000,7671,3,MZ,1,100,37
1760381150.200326,455087.000,7671,3,MZ,1,100,39
1760381150.240326,455127.000,7671,3,MZ,1,100,37
1760381150.280327,455167.000,7687,2,MZ,1,100,37
1760381150.320327,455207.000,7687,2,MZ,1,100,36
1760381150.360327,455247.000,7705,3,MZ,1,100,37
1760381150.400328,455287.000,7705,3,MZ,1,100,36
1760381150.440328,455327.000,7705,3,MZ,1,100,38
1760381150.480328,455367.000,7721,2,MZ,1,100,36
1760381150.520329,455407.000,7721,2,MZ,1,100,37
1760381150.560329,455447.000,7738,3,MZ,1,100,37
1760381150.600329,455487.000,7738,3,MZ,1,100,37
1760381150.640330,455527.000,7738,3,MZ,1,100,37
1760381150.680330,455567.000,7754,2,MZ,1,100,36
1760381150.720330,455607.000,7754,2,MZ,1,100,36
1760381150.760330,455647.000,7772,3,MZ,1,100,38
1760381150.800331,455687.000,7772,3,MZ,1,100,37
1760381150.840331,455727.000,7772,3,MZ,1,100,37
1760381150.880331,455767.000,7786,2,MZ,1,100,38
1760381150.920332,455807.000,7786,2,MZ,1,100,37
1760381150.960332,455847.000,7803,3,MZ,1,100,37
1760381151.000332,455887.000,7803,3,MZ,1,100,36
1760381151.040333,455927.000,7803,3,MZ,1,100,38
1760381151.080333,455967.000,7822,2,MZ,1,100,36
1760381151.120333,456007.000,7822,2,MZ,1,100,37
1760381151.160334,456047.000,7839,3,MZ,1,100,37
1760381151.200334,456087.000,7839,3,MZ,1,100,37
1760381151.240334,456127.000,7839,3,MZ,1,100,37
1760381151.280334,456167.000,7853,2,MZ,1,100,38
1760381151.320335,456207.000,7853,2,MZ,1,100,37
1760381151.360335,456247.000,7871,3,MZ,1,100,37
1760381151.400336,456287.000,7871,3,MZ,1,100,37
1760381151.440336,456327.000,7871,3,MZ,1,100,37
1760381151.480336,456367.000,7887,3,MZ,1,100,36
1760381151.520336,456407.000,7887,3,MZ,1,100,37
1760381151.560337,456447.000,7887,3,MZ,1,100,38
1760381151.600337,456487.000,7904,2,MZ,1,100,37
1760381151.640337,456527.000,7904,2,MZ,1,100,37
1760381151.680338,456567.000,7920,3,MZ,1,100,37
1760381151.720338,456607.000,7920,3,MZ,1,100,37
1760381151.760338,456647.000,7920,3,MZ,1,100,37
1760381151.795672,456682.333,7938,3,MZ,1,100,37
1760381151.831006,456717.667,7938,3,MZ,1,100,36
1760381151.866339,456753.000,7938,3,MZ,1,100,37
1760381151.906339,456793.000,7954,2,MZ,1,100,37
1760381151.946340,456833.000,7954,2,MZ,1,100,37
1760381151.986340,456873.000,7971,3,MZ,1,100,36
1760381152.026340,456913.000,7971,3,MZ,1,100,39
1760381152.066341,456953.000,7971,3,MZ,1,100,36
1760381152.106341,456993.000,7987,2,MZ,1,100,37
1760381152.146341,457033.000,7987,2,MZ,1,100,37
1760381152.186342,457073.000,8010,3,MZ,1,100,38
1760381152.226342,457113.000,8010,3,MZ,1,100,37
1760381152.266342,457153.000,8010,3,MZ,1,100,37
1760381152.306343,457193.000,8028,2,MZ,1,100,37
1760381152.346343,457233.000,8028,2,MZ,1,100,37
1760381152.386343,457273.000,8046,3,MZ,1,100,38
1760381152.426343,457313.000,8046,3,MZ,1,100,37
1760381152.466344,457353.000,8046,3,MZ,1,100,37
1760381152.506344,457393.000,8062,2,MZ,1,100,37
1760381152.546345,457433.000,8062,2,MZ,1,100,37
1760381152.586345,457473.000,8077,3,MZ,1,100,37
1760381152.626345,457513.000,8077,3,MZ,1,100,37
1760381152.666345,457553.000,8077,3,MZ,1,100,37
1760381152.706346,457593.000,8094,2,MZ,1,100,37
1760381152.746346,457633.000,8094,2,MZ,1,100,38
1760381152.786346,457673.000,8111,3,MZ,1,100,39
1760381152.826347,457713.000,8111,3,MZ,1,100,38
1760381152.866347,457753.000,8111,3,MZ,1,100,37
1760381152.906347,457793.000,8127,2,MZ,1,100,37
1760381152.946348,457833.000,8127,2,MZ,1,100,36
1760381152.986348,457873.000,8144,3,MZ,1,100,38
1760381153.026348,457913.000,8144,3,MZ,1,100,37
1760381153.066349,457953.000,8144,3,MZ,1,100,37
1760381153.106349,457993.000,8161,3,MZ,1,100,37
1760381153.146349,458033.000,8161,3,MZ,1,100,37
1760381153.186349,458073.000,8161,3,MZ,1,100,37
1760381153.226350,458113.000,8178,2,MZ,1,100,37
1760381153.266350,458153.000,8178,2,MZ,1,100,38
1760381153.306350,458193.000,8194,3,MZ,1,100,36
1760381153.346351,458233.000,8194,3,MZ,1,100,37
1760381153.386351,458273.000,8194,3,MZ,1,100,36
1760381153.426351,458313.000,8210,2,MZ,1,100,37
1760381153.466352,458353.000,8210,2,MZ,1,100,36
1760381153.506352,458393.000,8226,3,MZ,1,100,36
1760381153.546352,458433.000,8226,3,MZ,1,100,37
1760381153.586353,458473.000,8226,3,MZ,1,100,37
1760381153.626353,458513.000,8243,2,MZ,1,100,37
1760381153.666353,458553.000,8243,2,MZ,1,100,37
1760381153.706354,458593.000,8262,3,MZ,1,100,36
1760381153.746354,458633.000,8262,3,MZ,1,100,37
1760381153.786354,458673.000,8262,3,MZ,1,100,37
1760381153.826355,458713.000,8277,2,MZ,1,100,38
1760381153.866355,458753.000,8277,2,MZ,1,100,36
1760381153.906355,458793.000,8293,3,MZ,1,100,37
1760381153.946355,458833.000,8293,3,MZ,1,100,37
1760381153.986356,458873.000,8293,3,MZ,1,100,37
1760381154.026356,458913.000,8310,2,MZ,1,100,37
1760381154.066356,458953.000,8310,2,MZ,1,100,37
1760381154.106357,458993.000,8327,3,MZ,1,100,36
1760381154.146357,459033.000,8327,3,MZ,1,100,36
1760381154.186357,459073.000,8327,3,MZ,1,100,36
1760381154.226358,459113.000,8343,2,MZ,1,100,36
1760381154.266358,459153.000,8343,2,MZ,1,100,36
1760381154.306358,459193.000,8360,3,MZ,1,100,36
1760381154.346359,459233.000,8360,3,MZ,1,100,37
1760381154.386359,459273.000,8360,3,MZ,1,100,37
1760381154.426359,459313.000,8378,2,MZ,1,100,37
1760381154.466360,459353.000,8378,2,MZ,1,100,36
1760381154.506360,459393.000,8394,3,MZ,1,100,37
1760381154.546360,459433.000,8394,3,MZ,1,100,35
1760381154.586360,459473.000,8394,3,MZ,1,100,36
1760381154.626361,459513.000,8412,2,MZ,1,100,37
1760381154.666361,459553.000,8412,2,MZ,1,100,36
1760381154.706362,459593.000,8428,3,MZ,1,100,37
1760381154.746362,459633.000,8428,3,MZ,1,100,36
1760381154.786362,459673.000,8428,3,MZ,1,100,37
1760381154.826362,459713.000,8445,3,MZ,1,100,36
1760381154.866363,459753.000,8445,3,MZ,1,100,37
1760381154.906363,459793.000,8445,3,MZ,1,100,36
1760381154.946363,459833.000,8461,2,MZ,1,100,37
1760381154.986364,459873.000,8461,2,MZ,1,100,37
1760381155.026364,459913.000,8481,3,MZ,1,100,37
1760381155.066364,459953.000,8481,3,MZ,1,100,37
1760381155.106364,459993.000,8481,3,MZ,1,100,37
1760381155.139865,460026.500,8495,2,MZ,1,100,37
1760381155.173365,460060.000,8495,2,MZ,1,100,37
1760381155.213365,460100.000,8512,3,MZ,1,100,38
1760381155.253366,460140.000,8512,3,MZ,1,100,37
1760381155.293366,460180.000,8512,3,MZ,1,100,36
1760381155.333366,460220.000,8528,3,MZ,1,100,37
1760381155.373367,460260.000,8528,3,MZ,1,100,36
1760381155.413367,460300.000,8528,3,MZ,1,100,37
1760381155.453367,460340.000,8546,2,MZ,1,100,36
1760381155.493368,460380.000,8546,2,MZ,1,100,36
1760381155.533368,460420.000,8560,3,MZ,1,100,37
1760381155.573368,460460.000,8560,3,MZ,1,100,37
1760381155.613369,460500.000,8560,3,MZ,1,100,38
1760381155.653369,460540.000,8579,2,MZ,1,100,37
1760381155.693369,460580.000,8579,2,MZ,1,100,37
1760381155.733370,460620.000,8596,3,MZ,1,100,37
1760381155.773370,460660.000,8596,3,MZ,1,100,37
1760381155.813370,460700.000,8596,3,MZ,1,100,37
1760381155.853370,460740.000,8613,2,MZ,1,100,36
