LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760380822.607481,127492.000,19165,1,SA,1,100,0.024048
1760380824.473443,129358.000,19386,1,SA,1,100,0.000813
1760380824.673439,129558.000,19525,1,SA,1,100,0.015079
1760380825.406423,130291.000,19577,1,SA,1,100,0.007181
1760380825.740416,130625.000,19629,1,SA,1,100,0.005682
1760380826.073410,130958.000,19698,1,SA,1,100,0.005624
1760380826.406403,131291.000,19749,1,SA,1,100,0.006294
1760380827.140387,132025.000,19852,1,SA,1,100,0.002810
1760380827.540379,132425.000,19919,1,SA,1,100,0.001225
1760380827.873372,132758.000,19974,1,SA,1,100,0.000712
1760380828.206365,133091.000,20024,1,SA,1,100,0.000802
1760380830.473318,135358.000,20497,1,SA,1,100,0.014216
1760380831.206303,136091.000,20552,1,SA,1,100,0.004293
1760380831.940288,136825.000,20673,1,SA,1,100,0.001694
1760380833.339259,138224.000,20964,1,SA,1,100,0.011825
1760380833.939247,138824.000,21014,1,SA,1,100,0.008333
1760380834.673231,139558.000,21116,1,SA,1,100,0.001184
1760380835.006225,139891.000,21191,1,SA,1,100,0.001608
1760380835.406216,140291.000,21242,1,SA,1,100,0.001157
1760380835.739209,140624.000,21309,1,SA,1,100,0.001035
1760380836.006204,140891.000,21362,1,SA,1,100,0.005443
1760380836.339197,141224.000,21416,1,SA,1,100,0.005097
1760380836.672190,141557.000,21485,1,SA,1,100,0.008271
1760380837.072182,141957.000,21655,1,SA,1,100,0.048887
1760380838.805146,143690.000,21806,1,SA,1,100,0.001254
1760380839.538131,144423.000,21944,1,SA,1,100,0.001065
1760380839.872124,144757.000,21997,1,SA,1,100,0.000605
1760380840.205117,145090.000,22049,1,SA,1,100,0.000654
1760380840.538110,145423.000,22123,1,SA,1,100,0.000500
1760380840.872103,145757.000,22174,1,SA,1,100,0.000240
1760380843.005059,147890.000,22528,1,SA,1,100,0.000109
1760380843.205055,148090.000,22581,1,SA,1,100,0.005026
1760380843.539048,148424.000,22633,1,SA,1,100,0.006796
1760380844.005038,148890.000,22700,1,SA,1,100,0.001276
1760380844.339031,149224.000,22753,1,SA,1,100,0.000532
1760380844.671025,149556.000,22823,1,SA,1,100,0.000418
1760380845.004018,149889.000,22874,1,SA,1,100,0.000973
1760380845.404009,150289.000,22931,1,SA,1,100,0.000490
1760380845.604005,150489.000,23000,1,SA,1,100,0.006643
1760380846.071995,150957.000,23050,1,SA,1,100,0.000873
1760380846.403989,151289.000,23103,1,SA,1,100,0.000992
1760380849.136932,154022.000,23577,1,SA,1,100,0.001549
1760380849.404927,154290.000,23627,1,SA,1,100,0.007837
1760380849.737920,154623.000,23745,1,SA,1,100,0.024223
1760380850.470904,155356.000,23804,1,SA,1,100,0.007023
1760380850.870896,155756.000,23855,1,SA,1,100,0.001675
1760380851.203889,156089.000,23907,1,SA,1,100,0.003591
1760380851.536882,156422.000,23974,1,SA,1,100,0.001928
1760380851.870875,156756.000,24043,1,SA,1,100,0.005080
1760380852.536862,157422.000,24148,1,SA,1,100,0.002501
1760380852.936853,157822.000,24201,1,SA,1,100,0.000149
1760380856.269784,161155.000,24794,1,SA,1,100,0.007375
1760380856.602777,161488.000,24966,1,SA,1,100,0.051346
1760380857.670755,162556.000,25019,1,SA,1,100,0.009155
1760380858.735733,163621.000,25187,1,SA,1,100,0.002941
1760380859.069726,163955.000,25257,1,SA,1,100,0.003487
1760380859.335721,164221.000,25310,1,SA,1,100,0.009388
1760380859.803711,164689.000,25363,1,SA,1,100,0.001575
1760380860.135704,165021.000,25413,1,SA,1,100,0.002077
1760380860.469697,165355.000,25482,1,SA,1,100,0.001975
1760380860.803690,165689.000,25554,1,SA,1,100,0.002801
1760380861.069685,165955.000,25609,1,SA,1,100,0.007844
1760380861.402678,166288.000,25663,1,SA,1,100,0.011944
1760380861.736671,166622.000,25714,1,SA,1,100,0.010657
1760380862.068664,166954.000,25787,1,SA,1,100,0.013306
1760380862.402657,167288.000,25839,1,SA,1,100,0.009446
1760380862.868648,167754.000,25892,1,SA,1,100,0.003361
1760380863.202641,168088.000,25961,1,SA,1,100,0.002338
1760380863.536634,168422.000,26028,1,SA,1,100,0.004419
1760380863.802628,168688.000,26078,1,SA,1,100,0.007783
1760380864.135622,169021.000,26133,1,SA,1,100,0.010736
1760380864.469615,169355.000,26202,1,SA,1,100,0.014846
1760380864.869606,169755.000,26254,1,SA,1,100,0.008105
1760380865.269598,170155.000,26305,1,SA,1,100,0.001746
1760380865.602591,170488.000,26358,1,SA,1,100,0.002984
1760380865.935584,170821.000,26434,1,SA,1,100,0.005270
1760380866.201579,171087.000,26486,1,SA,1,100,0.019365
1760380866.535572,171421.000,26538,1,SA,1,100,0.014056
1760380866.868565,171754.000,26593,1,SA,1,100,0.016547
1760380867.601550,172487.000,26715,1,SA,1,100,0.008890
1760380868.268536,173154.000,26835,1,SA,1,100,0.008670
1760380868.601529,173487.000,26905,1,SA,1,100,0.007080
1760380869.068519,173954.000,26959,1,SA,1,100,0.000963
1760380869.734506,174620.000,27078,1,SA,1,100,0.001317
1760380870.002500,174888.000,27131,1,SA,1,100,0.019668
1760380870.334493,175220.000,27198,1,SA,1,100,0.017871
1760380870.734485,175620.000,27250,1,SA,1,100,0.014837
1760380871.002479,175888.000,27324,1,SA,1,100,0.024587
1760380873.801421,178687.000,27778,1,SA,1,100,0.016271
1760380874.134414,179020.000,27832,1,SA,1,100,0.016259
1760380874.468408,179354.000,27883,1,SA,1,100,0.012978
1760380874.801401,179687.000,27933,1,SA,1,100,0.016531
1760380875.134394,180020.000,27986,1,SA,1,100,0.011165
1760380879.067312,183953.000,28638,1,SA,1,100,0.000517
1760380879.400306,184286.000,28690,1,SA,1,100,0.002096
1760380879.733299,184619.000,28741,1,SA,1,100,0.001394
1760380880.401285,185287.000,28877,1,SA,1,100,0.000352
1760380880.733278,185619.000,28929,1,SA,1,100,0.007717
1760380881.001272,185887.000,28985,1,SA,1,100,0.012394
1760380881.334265,186220.000,29038,1,SA,1,100,0.017376
1760380882.133249,187019.000,29159,1,SA,1,100,0.002100
1760380883.533220,188419.000,29396,1,SA,1,100,0.000842
1760380883.733216,188619.000,29465,1,SA,1,100,0.016929
1760380884.133208,189019.000,29503,1,SA,1,100,0.013618
1760380884.533199,189419.000,29553,1,SA,1,100,0.004297
1760380884.866192,189752.000,29624,1,SA,1,100,0.007959
1760380885.133187,190019.000,29693,1,SA,1,100,0.020144
1760380885.466180,190352.000,29748,1,SA,1,100,0.031358
1760380885.933170,190819.000,29800,1,SA,1,100,0.000464
1760380886.266163,191152.000,29856,1,SA,1,100,0.003533
1760380886.599156,191485.000,29926,1,SA,1,100,0.000352
1760380886.933150,191819.000,29981,1,SA,1,100,0.003167
1760380889.066105,193952.000,30341,1,SA,1,100,0.003842
1760380889.266101,194152.000,30393,1,SA,1,100,0.023161
1760380889.599094,194485.000,30462,1,SA,1,100,0.032819
1760380890.000086,194886.000,30515,1,SA,1,100,0.011230
1760380890.400078,195286.000,30567,1,SA,1,100,0.004435
1760380891.000065,195886.000,30689,1,SA,1,100,0.012350
1760380893.199020,198085.000,31050,1,SA,1,100,0.000798
1760380893.465014,198351.000,31170,1,SA,1,100,0.043116
1760380894.132000,199018.000,31208,1,SA,1,100,0.015122
1760380894.398995,199285.000,31277,1,SA,1,100,0.034346
1760380894.797987,199684.000,31329,1,SA,1,100,0.013919
1760380895.197978,200084.000,31398,1,SA,1,100,0.014069
1760380895.597970,200484.000,31449,1,SA,1,100,0.003703
