LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760381493.071861,797958.000,64174,1,SA,1,100,0.000098
1760381493.738857,798625.000,64290,1,SA,1,100,0.000143
1760381494.071855,798958.000,64326,1,SA,1,100,0.000063
1760381494.671851,799558.000,64443,1,SA,1,100,0.000074
1760381495.337847,800224.000,64549,1,SA,1,100,0.000083
1760381495.737844,800624.000,64618,1,SA,1,100,0.000065
1760381496.005842,800892.000,64669,1,SA,1,100,0.000131
1760381496.537839,801424.000,64754,1,SA,1,100,0.000058
1760381496.805837,801692.000,64805,1,SA,1,100,0.000084
1760381497.471833,802358.000,64908,1,SA,1,100,0.000125
1760381497.738831,802625.000,64958,1,SA,1,100,0.000075
1760381498.270828,803157.000,65045,1,SA,1,100,0.000086
1760381498.804824,803691.000,65160,1,SA,1,100,0.000205
1760381499.204822,804091.000,65194,1,SA,1,100,0.000049
1760381499.804818,804691.000,65278,1,SA,1,100,0.000064
1760381500.004817,804891.000,65321,1,SA,1,100,0.000066
1760381500.337815,805224.000,65371,1,SA,1,100,0.000046
1760381500.537813,805424.000,65440,1,SA,1,100,0.000137
1760381500.937811,805824.000,65493,1,SA,1,100,0.000093
1760381501.737806,806624.000,123,1,SA,1,100,0.000171
1760381502.270802,807157.000,190,1,SA,1,100,0.000182
1760381502.670799,807557.000,226,1,SA,1,100,0.000045
1760381502.870798,807757.000,259,1,SA,1,100,0.000067
1760381503.070797,807957.000,297,1,SA,1,100,0.000036
1760381503.270796,808157.000,397,1,SA,1,100,0.000257
1760381504.137790,809024.000,479,1,SA,1,100,0.000093
1760381504.403789,809290.000,614,1,SA,1,100,0.000635
1760381505.336782,810223.000,688,1,SA,1,100,0.000057
1760381505.670780,810557.000,756,1,SA,1,100,0.000177
1760381505.936779,810823.000,791,1,SA,1,100,0.000172
1760381506.336776,811223.000,842,1,SA,1,100,0.000076
1760381506.536775,811423.000,893,1,SA,1,100,0.000105
1760381506.936772,811823.000,944,1,SA,1,100,0.000058
1760381507.136771,812023.000,1013,1,SA,1,100,0.000140
1760381507.736767,812623.000,1131,1,SA,1,100,0.000163
1760381508.203764,813090.000,1166,1,SA,1,100,0.000040
1760381508.937760,813824.000,1330,1,SA,1,100,0.000248
1760381509.469756,814356.000,1366,1,SA,1,100,0.000021
1760381509.669755,814556.000,1400,1,SA,1,100,0.000063
1760381509.869754,814756.000,1435,1,SA,1,100,0.000039
1760381510.069752,814956.000,1469,1,SA,1,100,0.000042
1760381510.269751,815156.000,1542,1,SA,1,100,0.000134
1760381510.736748,815623.000,1594,1,SA,1,100,0.000042
1760381511.602742,816489.000,1760,1,SA,1,100,0.000125
1760381512.336738,817223.000,1865,1,SA,1,100,0.000066
1760381512.602736,817489.000,1899,1,SA,1,100,0.000084
1760381512.936734,817823.000,1968,1,SA,1,100,0.000070
1760381513.469731,818356.000,2049,1,SA,1,100,0.000055
1760381513.736729,818623.000,2167,1,SA,1,100,0.000262
1760381514.536724,819423.000,2234,1,SA,1,100,0.000068
1760381514.936721,819823.000,2302,1,SA,1,100,0.000045
1760381515.869715,820756.000,2473,1,SA,1,100,0.000139
1760381516.269713,821156.000,2508,1,SA,1,100,0.000047
1760381516.469711,821356.000,2594,1,SA,1,100,0.000169
1760381517.336706,822223.000,2730,1,SA,1,100,0.000145
1760381517.735703,822622.000,2797,1,SA,1,100,0.000129
1760381518.269700,823156.000,2867,1,SA,1,100,0.000066
1760381518.535698,823422.000,2900,1,SA,1,100,0.000084
1760381518.935696,823822.000,2968,1,SA,1,100,0.000118
1760381519.202694,824089.000,3036,1,SA,1,100,0.000188
1760381520.002689,824889.000,3169,1,SA,1,100,0.000199
1760381520.535685,825422.000,3227,1,SA,1,100,0.000054
1760381521.135682,826022.000,3326,1,SA,1,100,0.000099
1760381521.335680,826222.000,3380,1,SA,1,100,0.000097
1760381521.868677,826755.000,3516,1,SA,1,100,0.000216
1760381522.535673,827422.000,3601,1,SA,1,100,0.000171
1760381523.068669,827955.000,3668,1,SA,1,100,0.000091
1760381523.468667,828355.000,3735,1,SA,1,100,0.000068
1760381524.269661,829156.000,3933,1,SA,1,100,0.000261
1760381525.602653,830489.000,4072,1,SA,1,100,0.000043
1760381525.934651,830821.000,4124,1,SA,1,100,0.000040
1760381526.668646,831555.000,4377,1,SA,1,100,0.000535
1760381527.735639,832622.000,4591,1,SA,1,100,0.001043
1760381529.067631,833954.000,4658,1,SA,1,100,0.000072
