LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760380187.226420,202100.000,31547,1,HR,1,100,73.51
1760380187.906427,202780.000,31672,1,HR,1,100,76.78
1760380188.546434,203420.000,31772,1,HR,1,100,80.55
1760380189.946450,204820.000,32010,1,HR,1,100,72.18
1760380191.305465,206179.000,32245,1,HR,1,100,65.94
1760380192.945483,207819.000,32525,1,HR,1,100,59.42
1760380193.825493,208699.000,32657,1,HR,1,100,61.37
1760380194.665502,209539.000,32810,1,HR,1,100,63.60
1760380195.318509,210192.000,32911,1,HR,1,100,70.30
1760380196.078518,210952.000,33045,1,HR,1,100,72.22
1760380196.758525,211632.000,33137,1,HR,1,100,75.78
1760380197.598534,212472.000,33293,1,HR,1,100,74.81
1760380198.198541,213072.000,33394,1,HR,1,100,80.41
1760380200.798570,215672.000,33817,1,HR,1,100,67.67
1760380202.637590,217511.000,34129,1,HR,1,100,59.88
1760380203.397599,218271.000,34247,1,HR,1,100,64.12
1760380205.291620,220165.000,34566,1,HR,1,100,56.96
1760380206.970638,221844.000,34842,1,HR,1,100,52.24
1760380207.690646,222564.000,34964,1,HR,1,100,59.15
1760380210.010672,224884.000,35352,1,HR,1,100,51.75
1760380210.490677,225364.000,35436,1,HR,1,100,68.03
1760380211.330686,226204.000,35574,1,HR,1,100,68.78
1760380212.050694,226924.000,35699,1,HR,1,100,72.02
1760380212.970704,227844.000,35853,1,HR,1,100,70.51
1760380213.650712,228524.000,35956,1,HR,1,100,74.45
1760380214.570722,229444.000,36126,1,HR,1,100,72.40
1760380215.183729,230057.000,36229,1,HR,1,100,78.53
1760380216.783746,231657.000,36478,1,HR,1,100,69.41
1760380217.703757,232577.000,36639,1,HR,1,100,68.48
1760380218.503766,233377.000,36775,1,HR,1,100,69.93
1760380219.503777,234377.000,36943,1,HR,1,100,67.72
1760380220.822791,235696.000,37161,1,HR,1,100,62.77
1760380221.702801,236576.000,37295,1,HR,1,100,63.98
1760380222.622811,237496.000,37452,1,HR,1,100,64.25
1760380223.422820,238296.000,37588,1,HR,1,100,66.64
1760380224.102828,238976.000,37691,1,HR,1,100,71.44
1760380224.662834,239536.000,37794,1,HR,1,100,79.37
1760380226.595855,241469.000,38117,1,HR,1,100,68.68
1760380227.315863,242189.000,38242,1,HR,1,100,71.94
1760380228.435875,243309.000,38427,1,HR,1,100,67.85
1760380229.035882,243909.000,38530,1,HR,1,100,75.00
1760380229.875891,244749.000,38663,1,HR,1,100,74.21
1760380230.395897,245269.000,38749,1,HR,1,100,83.36
1760380231.115905,245989.000,38866,1,HR,1,100,83.35
1760380231.955914,246829.000,39001,1,HR,1,100,80.70
1760380234.074938,248948.000,39363,1,HR,1,100,69.06
1760380234.674944,249548.000,39468,1,HR,1,100,75.93
1760380236.487964,251361.000,39769,1,HR,1,100,66.47
1760380237.207972,252081.000,39890,1,HR,1,100,70.21
1760380239.007992,253881.000,40185,1,HR,1,100,62.02
1760380239.848001,254721.000,40321,1,HR,1,100,64.11
1760380240.688011,255561.000,40456,1,HR,1,100,65.74
1760380241.328018,256201.000,40575,1,HR,1,100,71.96
1760380242.128027,257001.000,40711,1,HR,1,100,72.64
1760380243.888046,258761.000,40985,1,HR,1,100,64.07
1760380244.408052,259281.000,41090,1,HR,1,100,75.47
1760380245.261061,260134.000,41229,1,HR,1,100,74.58
1760380246.141071,261014.000,41382,1,HR,1,100,73.15
1760380246.941080,261814.000,41519,1,HR,1,100,73.56
1760380248.541098,263414.000,41782,1,HR,1,100,65.55
