LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760382026.192719,1331079.000,22649,3,GZ,1,100,0.031
1760382026.232720,1331119.000,22649,3,GZ,1,100,0.275
1760382026.272722,1331159.000,22663,2,GZ,1,100,0.336
1760382026.312722,1331199.000,22663,2,GZ,1,100,-0.275
1760382026.352723,1331239.000,22683,3,GZ,1,100,-0.824
1760382026.392725,1331279.000,22683,3,GZ,1,100,-0.702
1760382026.432725,1331319.000,22683,3,GZ,1,100,0.305
1760382026.472726,1331359.000,22699,2,GZ,1,100,0.610
1760382026.512727,1331399.000,22699,2,GZ,1,100,0.458
1760382026.552728,1331439.000,22716,3,GZ,1,100,0.610
1760382026.592729,1331479.000,22716,3,GZ,1,100,0.305
1760382026.632730,1331519.000,22716,3,GZ,1,100,0.244
1760382026.672731,1331559.000,22733,3,GZ,1,100,0.488
1760382026.712733,1331599.000,22733,3,GZ,1,100,0.397
1760382026.752733,1331639.000,22733,3,GZ,1,100,0.092
1760382026.792734,1331679.000,22748,2,GZ,1,100,0.244
1760382026.832736,1331719.000,22748,2,GZ,1,100,0.336
1760382026.872736,1331759.000,22764,3,GZ,1,100,0.305
1760382026.912737,1331799.000,22764,3,GZ,1,100,0.305
1760382026.952739,1331839.000,22764,3,GZ,1,100,0.397
1760382026.992739,1331879.000,22789,2,GZ,1,100,0.305
1760382027.032740,1331919.000,22789,2,GZ,1,100,0.061
1760382027.072742,1331959.000,22807,3,GZ,1,100,0.153
1760382027.112742,1331999.000,22807,3,GZ,1,100,0.519
1760382027.152743,1332039.000,22807,3,GZ,1,100,0.275
1760382027.192744,1332079.000,22822,2,GZ,1,100,0.214
1760382027.232745,1332119.000,22822,2,GZ,1,100,0.732
1760382027.272747,1332159.000,22839,3,GZ,1,100,-0.122
1760382027.312747,1332199.000,22839,3,GZ,1,100,0.061
1760382027.352748,1332239.000,22839,3,GZ,1,100,0.397
1760382027.392750,1332279.000,22856,3,GZ,1,100,0.092
1760382027.432750,1332319.000,22856,3,GZ,1,100,0.061
1760382027.472751,1332359.000,22856,3,GZ,1,100,0.336
1760382027.512753,1332399.000,22872,2,GZ,1,100,0.305
1760382027.552753,1332439.000,22872,2,GZ,1,100,0.061
1760382027.592754,1332479.000,22887,3,GZ,1,100,0.275
1760382027.632756,1332519.000,22887,3,GZ,1,100,0.305
1760382027.672756,1332559.000,22887,3,GZ,1,100,0.153
1760382027.712757,1332599.000,22906,2,GZ,1,100,0.092
1760382027.752759,1332639.000,22906,2,GZ,1,100,0.122
1760382027.792759,1332679.000,22923,3,GZ,1,100,0.153
1760382027.832761,1332719.000,22923,3,GZ,1,100,0.275
1760382027.872761,1332759.000,22923,3,GZ,1,100,0.366
1760382027.912762,1332799.000,22939,2,GZ,1,100,0.122
1760382027.952764,1332839.000,22939,2,GZ,1,100,0.305
1760382027.992431,1332878.667,22956,3,GZ,1,100,0.488
1760382028.032099,1332918.333,22956,3,GZ,1,100,-0.397
1760382028.071766,1332958.000,22956,3,GZ,1,100,0.366
1760382028.112267,1332998.500,22971,2,GZ,1,100,0.458
1760382028.152768,1333039.000,22971,2,GZ,1,100,0.275
1760382028.192770,1333079.000,22988,3,GZ,1,100,0.336
1760382028.232770,1333119.000,22988,3,GZ,1,100,0.122
1760382028.272771,1333159.000,22988,3,GZ,1,100,0.061
1760382028.312773,1333199.000,23005,2,GZ,1,100,0.092
1760382028.352773,1333239.000,23005,2,GZ,1,100,0.183
1760382028.392441,1333278.667,23024,3,GZ,1,100,0.031
1760382028.432109,1333318.333,23024,3,GZ,1,100,0.031
1760382028.471776,1333358.000,23024,3,GZ,1,100,0.000
1760382028.511777,1333398.000,23038,2,GZ,1,100,0.122
1760382028.551779,1333438.000,23038,2,GZ,1,100,0.122
1760382028.591779,1333478.000,23056,3,GZ,1,100,0.092
1760382028.631780,1333518.000,23056,3,GZ,1,100,0.122
1760382028.671782,1333558.000,23056,3,GZ,1,100,0.214
1760382028.712116,1333598.333,23072,3,GZ,1,100,0.336
1760382028.752450,1333638.667,23072,3,GZ,1,100,0.336
1760382028.792784,1333679.000,23072,3,GZ,1,100,0.336
1760382028.832285,1333718.500,23089,2,GZ,1,100,0.458
1760382028.871786,1333758.000,23089,2,GZ,1,100,0.031
1760382028.907454,1333793.667,23103,3,GZ,1,100,-0.214
1760382028.943122,1333829.333,23103,3,GZ,1,100,0.275
1760382028.978789,1333865.000,23103,3,GZ,1,100,0.153
1760382029.018790,1333905.000,23121,3,GZ,1,100,-0.092
1760382029.058791,1333945.000,23121,3,GZ,1,100,-0.275
1760382029.098792,1333985.000,23121,3,GZ,1,100,-0.183
1760382029.138793,1334025.000,23137,2,GZ,1,100,-0.122
1760382029.178794,1334065.000,23137,2,GZ,1,100,0.153
1760382029.218795,1334105.000,23154,3,GZ,1,100,-0.031
1760382029.258796,1334145.000,23154,3,GZ,1,100,0.122
1760382029.298797,1334185.000,23154,3,GZ,1,100,0.031
1760382029.338798,1334225.000,23171,2,GZ,1,100,-0.061
1760382029.378799,1334265.000,23171,2,GZ,1,100,0.031
1760382029.418800,1334305.000,23188,3,GZ,1,100,0.092
1760382029.458801,1334345.000,23188,3,GZ,1,100,0.183
1760382029.498802,1334385.000,23188,3,GZ,1,100,0.458
1760382029.538803,1334425.000,23204,2,GZ,1,100,0.366
1760382029.578804,1334465.000,23204,2,GZ,1,100,0.336
1760382029.618805,1334505.000,23222,3,GZ,1,100,0.122
1760382029.658806,1334545.000,23222,3,GZ,1,100,-0.153
