LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760385711.311408,1577128.000,62479,2,EL,1,100,7226.600098
1760385711.311408,1577128.000,62479,2,EL,1,100,7193.399902
1760385711.378411,1577195.000,62496,1,EL,1,100,7157.399902
1760385711.444914,1577261.500,62513,2,EL,1,100,7111.600098
1760385711.511416,1577328.000,62513,2,EL,1,100,7070.399902
1760385711.578419,1577395.000,62530,1,EL,1,100,7031.200195
1760385711.644922,1577461.500,62544,2,EL,1,100,6987.600098
1760385711.711425,1577528.000,62544,2,EL,1,100,6948.399902
1760385711.778428,1577595.000,62561,1,EL,1,100,6905.399902
1760385711.844930,1577661.500,62580,2,EL,1,100,6855.000000
1760385711.911433,1577728.000,62580,2,EL,1,100,6814.600098
1760385711.978436,1577795.000,62597,1,EL,1,100,6770.200195
1760385712.045105,1577861.667,62617,3,EL,1,100,6730.200195
1760385712.111775,1577928.333,62617,3,EL,1,100,6686.600098
1760385712.178444,1577995.000,62617,3,EL,1,100,6640.200195
1760385712.244947,1578061.500,62634,2,EL,1,100,6597.200195
1760385712.311450,1578128.000,62634,2,EL,1,100,6547.399902
1760385712.378453,1578195.000,62650,1,EL,1,100,6500.600098
1760385712.444956,1578261.500,62668,2,EL,1,100,6457.399902
1760385712.511458,1578328.000,62668,2,EL,1,100,6417.200195
1760385712.578461,1578395.000,62684,1,EL,1,100,6374.799805
1760385712.644964,1578461.500,62703,2,EL,1,100,6330.799805
1760385712.711467,1578528.000,62703,2,EL,1,100,6290.200195
1760385712.778470,1578595.000,62719,1,EL,1,100,6246.799805
1760385712.844972,1578661.500,62735,2,EL,1,100,6204.399902
1760385712.911475,1578728.000,62735,2,EL,1,100,6161.000000
1760385712.978478,1578795.000,62751,1,EL,1,100,6122.399902
1760385713.044981,1578861.500,62770,2,EL,1,100,6078.600098
1760385713.111483,1578928.000,62770,2,EL,1,100,6035.399902
1760385713.178486,1578995.000,62789,1,EL,1,100,5995.399902
1760385713.244989,1579061.500,62804,2,EL,1,100,5955.200195
1760385713.311492,1579128.000,62804,2,EL,1,100,5914.000000
1760385713.378495,1579195.000,62820,1,EL,1,100,5870.200195
1760385713.444997,1579261.500,62840,2,EL,1,100,5827.799805
1760385713.511500,1579328.000,62840,2,EL,1,100,5788.799805
1760385713.578503,1579395.000,62856,1,EL,1,100,5749.200195
1760385713.645006,1579461.500,62871,2,EL,1,100,5708.200195
1760385713.711509,1579528.000,62871,2,EL,1,100,5667.200195
1760385713.778511,1579595.000,62887,1,EL,1,100,5627.000000
1760385713.845014,1579661.500,62905,2,EL,1,100,5590.200195
1760385713.911517,1579728.000,62905,2,EL,1,100,5549.799805
1760385713.978520,1579795.000,62921,1,EL,1,100,5509.799805
1760385714.045022,1579861.500,62937,2,EL,1,100,5472.000000
1760385714.111525,1579928.000,62937,2,EL,1,100,5434.200195
1760385714.178028,1579994.500,62953,2,EL,1,100,5395.000000
1760385714.244531,1580061.000,62953,2,EL,1,100,5354.000000
1760385714.311534,1580128.000,62970,1,EL,1,100,5315.799805
1760385714.378036,1580194.500,62986,2,EL,1,100,5274.799805
1760385714.444539,1580261.000,62986,2,EL,1,100,5237.799805
1760385714.511542,1580328.000,63004,1,EL,1,100,5201.000000
1760385714.578045,1580394.500,63018,2,EL,1,100,5156.000000
1760385714.644547,1580461.000,63018,2,EL,1,100,5116.600098
1760385714.711550,1580528.000,63035,1,EL,1,100,5078.600098
1760385714.778053,1580594.500,63052,2,EL,1,100,5034.600098
1760385714.844556,1580661.000,63052,2,EL,1,100,4997.799805
1760385714.911559,1580728.000,63071,1,EL,1,100,4961.399902
1760385714.978061,1580794.500,63085,2,EL,1,100,4924.200195
1760385715.044564,1580861.000,63085,2,EL,1,100,4886.799805
1760385715.111567,1580928.000,63102,1,EL,1,100,4848.799805
1760385715.178070,1580994.500,63119,2,EL,1,100,4813.200195
1760385715.244573,1581061.000,63119,2,EL,1,100,4774.799805
1760385715.311575,1581128.000,63136,1,EL,1,100,4731.799805
1760385715.378078,1581194.500,63150,2,EL,1,100,4693.799805
1760385715.444581,1581261.000,63150,2,EL,1,100,4655.200195
1760385715.511584,1581328.000,63168,1,EL,1,100,4617.799805
1760385715.578087,1581394.500,63186,2,EL,1,100,4580.799805
1760385715.644589,1581461.000,63186,2,EL,1,100,4545.799805
1760385715.711592,1581528.000,63203,1,EL,1,100,4511.399902
1760385715.778095,1581594.500,63218,2,EL,1,100,4472.399902
1760385715.844598,1581661.000,63218,2,EL,1,100,4440.600098
1760385715.911601,1581728.000,63235,1,EL,1,100,4406.399902
1760385715.978103,1581794.500,63251,2,EL,1,100,4363.600098
1760385716.044606,1581861.000,63251,2,EL,1,100,4322.799805
1760385716.111609,1581928.000,63268,1,EL,1,100,4285.000000
1760385716.178112,1581994.500,63288,2,EL,1,100,4251.200195
1760385716.244614,1582061.000,63288,2,EL,1,100,4219.600098
1760385716.311617,1582128.000,63304,1,EL,1,100,4185.000000
1760385716.378120,1582194.500,63320,2,EL,1,100,4146.799805
1760385716.444623,1582261.000,63320,2,EL,1,100,4108.399902
1760385716.511126,1582327.500,63338,2,EL,1,100,4070.199951
1760385716.577628,1582394.000,63338,2,EL,1,100,4033.399902
1760385716.644631,1582461.000,63354,1,EL,1,100,3996.000000
1760385716.711134,1582527.500,63369,2,EL,1,100,3956.800049
1760385716.777637,1582594.000,63369,2,EL,1,100,3919.199951
1760385716.844640,1582661.000,63386,1,EL,1,100,3886.199951
1760385716.911142,1582727.500,63403,2,EL,1,100,3849.000000
1760385716.977645,1582794.000,63403,2,EL,1,100,3814.000000
1760385717.044648,1582861.000,63421,1,EL,1,100,3781.199951
1760385717.111151,1582927.500,63437,2,EL,1,100,3749.399902
1760385717.177654,1582994.000,63437,2,EL,1,100,3711.600098
1760385717.244656,1583061.000,63458,2,EL,1,100,3676.800049
1760385717.311659,1583128.000,63458,2,EL,1,100,3638.000000
1760385717.377662,1583194.000,63477,1,EL,1,100,3606.800049
1760385717.444665,1583261.000,63494,2,EL,1,100,3571.600098
1760385717.511667,1583328.000,63494,2,EL,1,100,3536.600098
1760385717.577670,1583394.000,63513,1,EL,1,100,3503.600098
1760385717.644673,1583461.000,63527,2,EL,1,100,3470.399902
1760385717.711676,1583528.000,63527,2,EL,1,100,3436.800049
1760385717.777678,1583594.000,63544,1,EL,1,100,3404.399902
1760385717.844181,1583660.500,63561,2,EL,1,100,3372.399902
1760385717.910684,1583727.000,63561,2,EL,1,100,3341.000000
1760385717.977687,1583794.000,63578,1,EL,1,100,3306.800049
1760385718.044190,1583860.500,63593,2,EL,1,100,3274.600098
1760385718.110693,1583927.000,63593,2,EL,1,100,3243.800049
1760385718.177695,1583994.000,63610,1,EL,1,100,3209.600098
1760385718.244198,1584060.500,63626,2,EL,1,100,3177.399902
1760385718.310701,1584127.000,63626,2,EL,1,100,3143.399902
1760385718.377704,1584194.000,63643,2,EL,1,100,3110.600098
1760385718.444706,1584261.000,63643,2,EL,1,100,3076.399902
1760385718.510709,1584327.000,63660,1,EL,1,100,3042.600098
1760385718.577712,1584394.000,63675,2,EL,1,100,3005.800049
1760385718.644715,1584461.000,63675,2,EL,1,100,2973.600098
1760385718.710718,1584527.000,63691,1,EL,1,100,2941.800049
1760385718.777720,1584594.000,63711,2,EL,1,100,2915.399902
