LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760381818.638554,1123526.000,53422,1,SA,1,100,0.002734
1760381818.971558,1123859.000,53489,1,SA,1,100,0.000992
1760381819.371563,1124259.000,53558,1,SA,1,100,0.001957
1760381819.637567,1124525.000,53612,1,SA,1,100,0.006923
1760381820.171573,1125059.000,53681,1,SA,1,100,0.001760
1760381820.904583,1125792.000,53818,1,SA,1,100,0.000413
1760381821.237587,1126125.000,53869,1,SA,1,100,0.000952
1760381821.704593,1126592.000,53938,1,SA,1,100,0.000245
1760381822.037597,1126925.000,53990,1,SA,1,100,0.000800
1760381823.504616,1128392.000,54247,1,SA,1,100,0.001477
1760381823.971622,1128859.000,54317,1,SA,1,100,0.002016
1760381824.304626,1129192.000,54386,1,SA,1,100,0.000930
1760381825.104636,1129992.000,54507,1,SA,1,100,0.000590
1760381825.504641,1130392.000,54576,1,SA,1,100,0.001969
1760381826.570654,1131458.000,54764,1,SA,1,100,0.000063
1760381827.303663,1132191.000,54883,1,SA,1,100,0.001474
1760381827.771669,1132659.000,54959,1,SA,1,100,0.001274
1760381828.103674,1132991.000,55012,1,SA,1,100,0.000562
1760381828.836683,1133724.000,55148,1,SA,1,100,0.001796
1760381829.304689,1134192.000,55218,1,SA,1,100,0.000952
1760381829.636693,1134524.000,55270,1,SA,1,100,0.001240
1760381830.370702,1135258.000,55407,1,SA,1,100,0.000558
1760381830.837708,1135725.000,55477,1,SA,1,100,0.000183
1760381831.170712,1136058.000,55530,1,SA,1,100,0.000746
1760381831.569717,1136457.000,55599,1,SA,1,100,0.002183
1760381831.903722,1136791.000,55671,1,SA,1,100,0.001060
1760381832.369728,1137257.000,55740,1,SA,1,100,0.000046
1760381832.703732,1137591.000,55798,1,SA,1,100,0.000640
1760381833.436741,1138324.000,55934,1,SA,1,100,0.000093
1760381834.237751,1139125.000,56054,1,SA,1,100,0.000438
1760381834.636756,1139524.000,56124,1,SA,1,100,0.001812
1760381834.969760,1139857.000,56176,1,SA,1,100,0.000552
1760381835.702770,1140590.000,56312,1,SA,1,100,0.000084
1760381836.436779,1141324.000,56434,1,SA,1,100,0.001219
1760381836.902785,1141790.000,56503,1,SA,1,100,0.001309
1760381837.236789,1142124.000,56572,1,SA,1,100,0.000314
1760381837.636794,1142524.000,56647,1,SA,1,100,0.002959
1760381837.969798,1142857.000,56701,1,SA,1,100,0.000115
1760381838.369803,1143257.000,56770,1,SA,1,100,0.002350
1760381838.702807,1143590.000,56821,1,SA,1,100,0.002110
1760381839.169813,1144057.000,56890,1,SA,1,100,0.002015
1760381839.502818,1144390.000,56959,1,SA,1,100,0.000618
1760381840.235827,1145123.000,57079,1,SA,1,100,0.000767
1760381840.702833,1145590.000,57148,1,SA,1,100,0.000379
1760381841.035837,1145923.000,57217,1,SA,1,100,0.000497
1760381841.435842,1146323.000,57287,1,SA,1,100,0.001608
1760381842.502856,1147390.000,57477,1,SA,1,100,0.000236
1760381843.235865,1148123.000,57587,1,SA,1,100,0.000897
1760381843.635870,1148523.000,57656,1,SA,1,100,0.002244
1760381843.969874,1148857.000,57725,1,SA,1,100,0.003208
1760381844.369879,1149257.000,57794,1,SA,1,100,0.005266
1760381844.635882,1149523.000,57846,1,SA,1,100,0.007848
1760381845.102888,1149990.000,57915,1,SA,1,100,0.004417
1760381845.502893,1150390.000,57982,1,SA,1,100,0.000949
1760381845.902899,1150790.000,58052,1,SA,1,100,0.002248
1760381846.235903,1151123.000,58105,1,SA,1,100,0.002290
1760381846.702909,1151590.000,58174,1,SA,1,100,0.002113
1760381847.435918,1152323.000,58312,1,SA,1,100,0.001222
1760381847.768922,1152656.000,58362,1,SA,1,100,0.001420
1760381848.234928,1153122.000,58436,1,SA,1,100,0.000724
1760381848.568932,1153456.000,58491,1,SA,1,100,0.000327
1760381848.968937,1153856.000,58561,1,SA,1,100,0.002670
1760381850.034951,1154922.000,58747,1,SA,1,100,0.001585
1760381850.502957,1155390.000,58816,1,SA,1,100,0.002472
1760381851.568970,1156456.000,59004,1,SA,1,100,0.001123
1760381852.035976,1156923.000,59075,1,SA,1,100,0.000800
1760381852.367980,1157255.000,59127,1,SA,1,100,0.000582
1760381852.767985,1157655.000,59196,1,SA,1,100,0.002367
1760381853.834999,1158722.000,59390,1,SA,1,100,0.000877
1760381854.302005,1159189.000,59458,1,SA,1,100,0.000788
1760381854.635009,1159522.000,59508,1,SA,1,100,0.000585
1760381855.035014,1159922.000,59577,1,SA,1,100,0.001785
