LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1760385036.022598,901837.000,15201,1,PI,1,100,156211
1760385036.062598,901877.000,15215,2,PI,1,100,156229
1760385036.102598,901917.000,15215,2,PI,1,100,156175
1760385036.142598,901957.000,15232,3,PI,1,100,156143
1760385036.182598,901997.000,15232,3,PI,1,100,156198
1760385036.222598,902037.000,15232,3,PI,1,100,156198
1760385036.262598,902077.000,15249,2,PI,1,100,156207
1760385036.302598,902117.000,15249,2,PI,1,100,156248
1760385036.342597,902157.000,15268,3,PI,1,100,156275
1760385036.382597,902197.000,15268,3,PI,1,100,156313
1760385036.422597,902237.000,15268,3,PI,1,100,156334
1760385036.462597,902277.000,15284,2,PI,1,100,156312
1760385036.502597,902317.000,15284,2,PI,1,100,156316
1760385036.542597,902357.000,15302,3,PI,1,100,156319
1760385036.582597,902397.000,15302,3,PI,1,100,156305
1760385036.622597,902437.000,15302,3,PI,1,100,156284
1760385036.662596,902477.000,15316,2,PI,1,100,156248
1760385036.702596,902517.000,15316,2,PI,1,100,156193
1760385036.742596,902557.000,15333,3,PI,1,100,156172
1760385036.782596,902597.000,15333,3,PI,1,100,156107
1760385036.822596,902637.000,15333,3,PI,1,100,156086
1760385036.862596,902677.000,15350,3,PI,1,100,156128
1760385036.902596,902717.000,15350,3,PI,1,100,156133
1760385036.942596,902757.000,15350,3,PI,1,100,156141
1760385036.982596,902797.000,15375,3,PI,1,100,156192
1760385037.022595,902837.000,15375,3,PI,1,100,156264
1760385037.062595,902877.000,15375,3,PI,1,100,156283
1760385037.102595,902917.000,15391,3,PI,1,100,156277
1760385037.142595,902957.000,15391,3,PI,1,100,156307
1760385037.182595,902997.000,15391,3,PI,1,100,156291
1760385037.222595,903037.000,15409,2,PI,1,100,156288
1760385037.262595,903077.000,15409,2,PI,1,100,156266
1760385037.302595,903117.000,15423,3,PI,1,100,156257
1760385037.342595,903157.000,15423,3,PI,1,100,156262
1760385037.382594,903197.000,15423,3,PI,1,100,156271
1760385037.422594,903237.000,15440,3,PI,1,100,156263
1760385037.462594,903277.000,15440,3,PI,1,100,156223
1760385037.502594,903317.000,15440,3,PI,1,100,156195
1760385037.542594,903357.000,15457,2,PI,1,100,156247
1760385037.582594,903397.000,15457,2,PI,1,100,156254
1760385037.622594,903437.000,15478,3,PI,1,100,156264
1760385037.662594,903477.000,15478,3,PI,1,100,156276
1760385037.702594,903517.000,15478,3,PI,1,100,156286
1760385037.742593,903557.000,15493,2,PI,1,100,156302
1760385037.782593,903597.000,15493,2,PI,1,100,156302
1760385037.822593,903637.000,15509,3,PI,1,100,156328
1760385037.862593,903677.000,15509,3,PI,1,100,156348
1760385037.902593,903717.000,15509,3,PI,1,100,156335
1760385037.942593,903757.000,15526,2,PI,1,100,156335
1760385037.982593,903797.000,15526,2,PI,1,100,156316
1760385038.022593,903837.000,15543,3,PI,1,100,156284
1760385038.062593,903877.000,15543,3,PI,1,100,156235
1760385038.102592,903917.000,15543,3,PI,1,100,156211
1760385038.142592,903957.000,15558,2,PI,1,100,156166
1760385038.182592,903997.000,15558,2,PI,1,100,156100
1760385038.222592,904037.000,15575,3,PI,1,100,156135
1760385038.262592,904077.000,15575,3,PI,1,100,156158
1760385038.302592,904117.000,15575,3,PI,1,100,156148
1760385038.342592,904157.000,15593,2,PI,1,100,156224
1760385038.382591,904197.000,15593,2,PI,1,100,156275
1760385038.422591,904237.000,15612,3,PI,1,100,156275
1760385038.462591,904277.000,15612,3,PI,1,100,156286
1760385038.502591,904317.000,15612,3,PI,1,100,156317
1760385038.542591,904357.000,15629,2,PI,1,100,156302
1760385038.582591,904397.000,15629,2,PI,1,100,156277
1760385038.622591,904437.000,15644,3,PI,1,100,156279
1760385038.662591,904477.000,15644,3,PI,1,100,156310
1760385038.702591,904517.000,15644,3,PI,1,100,156312
1760385038.742590,904557.000,15660,3,PI,1,100,156303
1760385038.782590,904597.000,15660,3,PI,1,100,156291
1760385038.822590,904637.000,15660,3,PI,1,100,156261
1760385038.862590,904677.000,15678,2,PI,1,100,156204
1760385038.902590,904717.000,15678,2,PI,1,100,156230
1760385038.942590,904757.000,15694,3,PI,1,100,156258
1760385038.982590,904797.000,15694,3,PI,1,100,156225
1760385039.022590,904837.000,15694,3,PI,1,100,156225
1760385039.062590,904877.000,15713,2,PI,1,100,156281
1760385039.102589,904917.000,15713,2,PI,1,100,156324
1760385039.142589,904957.000,15729,3,PI,1,100,156322
1760385039.182589,904997.000,15729,3,PI,1,100,156349
1760385039.222589,905037.000,15729,3,PI,1,100,156320
1760385039.262589,905077.000,15747,2,PI,1,100,156327
1760385039.302589,905117.000,15747,2,PI,1,100,156300
1760385039.342589,905157.000,15763,3,PI,1,100,156323
1760385039.382589,905197.000,15763,3,PI,1,100,156299
1760385039.422589,905237.000,15763,3,PI,1,100,156262
1760385039.462588,905277.000,15778,2,PI,1,100,156255
1760385039.502588,905317.000,15778,2,PI,1,100,156166
1760385039.542588,905357.000,15795,3,PI,1,100,156117
1760385039.582588,905397.000,15795,3,PI,1,100,156190
1760385039.622588,905437.000,15795,3,PI,1,100,156208
1760385039.662588,905477.000,15814,2,PI,1,100,156207
1760385039.702588,905517.000,15814,2,PI,1,100,156215
1760385039.742588,905557.000,15832,3,PI,1,100,156250
1760385039.782588,905597.000,15832,3,PI,1,100,156292
1760385039.822587,905637.000,15832,3,PI,1,100,156306
1760385039.862587,905677.000,15848,2,PI,1,100,156312
1760385039.902587,905717.000,15848,2,PI,1,100,156308
1760385039.942587,905757.000,15864,3,PI,1,100,156321
1760385039.982587,905797.000,15864,3,PI,1,100,156303
1760385040.022587,905837.000,15864,3,PI,1,100,156264
1760385040.062587,905877.000,15881,3,PI,1,100,156268
1760385040.102587,905917.000,15881,3,PI,1,100,156286
1760385040.142586,905957.000,15881,3,PI,1,100,156283
1760385040.182586,905997.000,15897,2,PI,1,100,156231
1760385040.222586,906037.000,15897,2,PI,1,100,156225
1760385040.262586,906077.000,15914,3,PI,1,100,156267
1760385040.302586,906117.000,15914,3,PI,1,100,156281
1760385040.342586,906157.000,15914,3,PI,1,100,156287
1760385040.382586,906197.000,15933,2,PI,1,100,156320
1760385040.422586,906237.000,15933,2,PI,1,100,156336
1760385040.462585,906277.000,15950,3,PI,1,100,156338
1760385040.502585,906317.000,15950,3,PI,1,100,156355
1760385040.542585,906357.000,15950,3,PI,1,100,156364
1760385040.582585,906397.000,15967,2,PI,1,100,156338
1760385040.622585,906437.000,15967,2,PI,1,100,156345
1760385040.662585,906477.000,15984,3,PI,1,100,156332
1760385040.702585,906517.000,15984,3,PI,1,100,156326
1760385040.742585,906557.000,15984,3,PI,1,100,156288
1760385040.782585,906597.000,15998,2,PI,1,100,156257
1760385040.822584,906637.000,15998,2,PI,1,100,156208
1760385040.862584,906677.000,16016,3,PI,1,100,156134
1760385040.902584,906717.000,16016,3,PI,1,100,156114
1760385040.942584,906757.000,16016,3,PI,1,100,156185
1760385040.982584,906797.000,16034,2,PI,1,100,156192
1760385041.022584,906837.000,16034,2,PI,1,100,156189
1760385041.062584,906877.000,16053,3,PI,1,100,156236
1760385041.102584,906917.000,16053,3,PI,1,100,156313
1760385041.142584,906957.000,16053,3,PI,1,100,156329
1760385041.182250,906996.667,16068,3,PI,1,100,156359
1760385041.221917,907036.333,16068,3,PI,1,100,156384
1760385041.261583,907076.000,16068,3,PI,1,100,156405
1760385041.301583,907116.000,16087,2,PI,1,100,156379
1760385041.341583,907156.000,16087,2,PI,1,100,156358
1760385041.381583,907196.000,16103,3,PI,1,100,156383
1760385041.421583,907236.000,16103,3,PI,1,100,156385
1760385041.461583,907276.000,16103,3,PI,1,100,156379
1760385041.502083,907316.500,16120,2,PI,1,100,156371
1760385041.542583,907357.000,16120,2,PI,1,100,156328
1760385041.582249,907396.667,16135,3,PI,1,100,156284
1760385041.621916,907436.333,16135,3,PI,1,100,156320
1760385041.661582,907476.000,16135,3,PI,1,100,156313
1760385041.701582,907516.000,16152,2,PI,1,100,156282
1760385041.741582,907556.000,16152,2,PI,1,100,156309
1760385041.781582,907596.000,16172,3,PI,1,100,156348
1760385041.821582,907636.000,16172,3,PI,1,100,156372
1760385041.861582,907676.000,16172,3,PI,1,100,156400
1760385041.902081,907716.500,16190,2,PI,1,100,156376
