LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385075.977483,941792.000,21998,1,SA,1,100,0.000099
1760385076.777481,942592.000,22117,1,SA,1,100,0.000045
1760385077.377479,943192.000,22240,1,SA,1,100,0.000092
1760385078.044477,943859.000,22341,1,SA,1,100,0.000086
1760385078.710475,944525.000,22410,1,SA,1,100,0.000024
1760385078.977474,944792.000,22460,1,SA,1,100,0.000044
1760385079.510473,945325.000,22563,1,SA,1,100,0.000072
1760385080.177471,945992.000,22681,1,SA,1,100,0.000082
1760385080.843469,946658.000,22802,1,SA,1,100,0.000055
1760385081.443467,947258.000,22922,1,SA,1,100,0.000094
1760385082.376464,948191.000,23025,1,SA,1,100,0.000032
1760385082.909463,948724.000,23146,1,SA,1,100,0.000066
1760385083.509461,949324.000,23266,1,SA,1,100,0.000080
1760385084.177459,949992.000,23367,1,SA,1,100,0.000087
1760385084.976457,950791.000,23486,1,SA,1,100,0.000050
1760385085.642455,951457.000,23605,1,SA,1,100,0.000090
1760385086.376453,952191.000,23725,1,SA,1,100,0.000050
1760385086.910451,952725.000,23824,1,SA,1,100,0.000090
1760385087.842448,953657.000,23944,1,SA,1,100,0.000030
1760385088.242447,954057.000,24068,1,SA,1,100,0.000118
1760385089.109445,954924.000,24186,1,SA,1,100,0.000066
1760385089.775443,955590.000,24305,1,SA,1,100,0.000076
1760385090.509441,956324.000,24423,1,SA,1,100,0.000044
1760385091.109439,956924.000,24542,1,SA,1,100,0.000099
1760385091.908437,957723.000,24645,1,SA,1,100,0.000043
1760385092.576435,958391.000,24780,1,SA,1,100,0.000065
1760385093.176433,958991.000,24886,1,SA,1,100,0.000073
1760385093.842431,959657.000,25006,1,SA,1,100,0.000105
1760385094.509429,960324.000,25105,1,SA,1,100,0.000085
1760385095.309427,961124.000,25242,1,SA,1,100,0.000098
1760385096.108425,961923.000,25362,1,SA,1,100,0.000048
1760385096.775423,962590.000,25480,1,SA,1,100,0.000083
1760385097.375421,963190.000,25598,1,SA,1,100,0.000085
1760385098.042419,963857.000,25722,1,SA,1,100,0.000075
1760385098.775417,964590.000,25790,1,SA,1,100,0.000035
1760385099.041416,964856.000,25825,1,SA,1,100,0.000028
1760385099.441415,965256.000,25960,1,SA,1,100,0.000094
1760385100.175413,965990.000,26043,1,SA,1,100,0.000078
1760385100.908411,966723.000,26182,1,SA,1,100,0.000082
1760385101.508409,967323.000,26249,1,SA,1,100,0.000029
1760385101.774408,967589.000,26285,1,SA,1,100,0.000040
1760385102.308407,968123.000,26403,1,SA,1,100,0.000074
1760385103.041404,968856.000,26522,1,SA,1,100,0.000052
1760385103.707403,969522.000,26645,1,SA,1,100,0.000078
