LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760382031.692857,1336579.000,23548,1,TH,1,100,31.711
1760382031.825860,1336712.000,23564,1,TH,1,100,31.745
1760382031.958864,1336845.000,23596,1,TH,1,100,31.745
1760382032.092867,1336979.000,23615,1,TH,1,100,31.726
1760382032.225870,1337112.000,23636,1,TH,1,100,31.726
1760382032.359874,1337246.000,23668,1,TH,1,100,31.840
1760382032.492877,1337379.000,23685,1,TH,1,100,31.840
1760382032.625880,1337512.000,23703,1,TH,1,100,31.806
1760382032.758884,1337645.000,23735,1,TH,1,100,31.806
1760382032.892887,1337779.000,23752,1,TH,1,100,31.767
1760382033.025890,1337912.000,23769,1,TH,1,100,31.767
1760382033.158894,1338045.000,23786,1,TH,1,100,31.738
1760382033.292897,1338179.000,23818,1,TH,1,100,31.738
1760382033.425900,1338312.000,23834,1,TH,1,100,31.830
1760382033.558904,1338445.000,23853,1,TH,1,100,31.830
1760382033.692907,1338579.000,23885,1,TH,1,100,31.716
1760382033.825910,1338712.000,23901,1,TH,1,100,31.716
1760382033.958914,1338845.000,23918,1,TH,1,100,31.709
1760382034.092917,1338979.000,23950,1,TH,1,100,31.709
1760382034.225920,1339112.000,23968,1,TH,1,100,31.803
1760382034.358924,1339245.000,23986,1,TH,1,100,31.803
1760382034.492927,1339379.000,24017,1,TH,1,100,31.701
1760382034.625930,1339512.000,24033,1,TH,1,100,31.709
1760382034.758934,1339645.000,24051,1,TH,1,100,31.813
1760382034.891937,1339778.000,24067,1,TH,1,100,31.813
1760382035.025940,1339912.000,24099,1,TH,1,100,31.815
1760382035.158944,1340045.000,24116,1,TH,1,100,31.815
1760382035.292947,1340179.000,24134,1,TH,1,100,31.764
1760382035.425951,1340312.000,24166,1,TH,1,100,31.764
1760382035.558954,1340445.000,24183,1,TH,1,100,31.740
1760382035.691957,1340578.000,24200,1,TH,1,100,31.740
1760382035.825960,1340712.000,24231,1,TH,1,100,31.779
