LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760384801.540561,667353.000,42250,1,EA,1,100,0.030176
1760384801.606559,667419.000,42256,1,EA,1,100,0.030176
1760384801.673223,667485.667,42278,3,EA,1,100,0.030176
1760384801.739888,667552.333,42278,3,EA,1,100,0.030176
1760384801.806553,667619.000,42278,3,EA,1,100,0.030176
1760384801.873050,667685.500,42295,2,EA,1,100,0.030176
1760384801.939548,667752.000,42295,2,EA,1,100,0.030176
1760384802.006546,667819.000,42312,1,EA,1,100,0.030176
1760384802.073044,667885.500,42328,2,EA,1,100,0.030176
1760384802.139542,667952.000,42328,2,EA,1,100,0.030176
1760384802.206540,668019.000,42345,1,EA,1,100,0.030175
1760384802.273038,668085.500,42361,2,EA,1,100,0.030175
1760384802.339536,668152.000,42361,2,EA,1,100,0.030175
1760384802.406533,668219.000,42377,2,EA,1,100,0.030175
1760384802.473531,668286.000,42377,2,EA,1,100,0.030175
1760384802.539529,668352.000,42393,1,EA,1,100,0.030175
1760384802.606527,668419.000,42411,2,EA,1,100,0.030175
1760384802.673525,668486.000,42411,2,EA,1,100,0.030176
1760384802.739523,668552.000,42427,1,EA,1,100,0.030175
1760384802.806521,668619.000,42442,2,EA,1,100,0.030175
1760384802.873518,668686.000,42442,2,EA,1,100,0.030175
1760384802.939517,668752.000,42459,1,EA,1,100,0.030175
1760384803.006514,668819.000,42476,2,EA,1,100,0.030175
1760384803.073512,668886.000,42476,2,EA,1,100,0.030175
1760384803.139510,668952.000,42492,1,EA,1,100,0.030175
1760384803.206508,669019.000,42508,2,EA,1,100,0.030175
1760384803.273506,669086.000,42508,2,EA,1,100,0.030175
1760384803.339504,669152.000,42524,1,EA,1,100,0.030175
1760384803.406502,669219.000,42541,2,EA,1,100,0.030175
1760384803.473500,669286.000,42541,2,EA,1,100,0.030176
1760384803.539497,669352.000,42557,1,EA,1,100,0.030175
1760384803.606495,669419.000,42573,2,EA,1,100,0.030175
1760384803.673493,669486.000,42573,2,EA,1,100,0.030176
1760384803.739491,669552.000,42589,1,EA,1,100,0.030175
1760384803.806489,669619.000,42606,2,EA,1,100,0.030175
1760384803.873487,669686.000,42606,2,EA,1,100,0.030175
1760384803.939485,669752.000,42623,1,EA,1,100,0.030175
1760384804.006482,669819.000,42639,2,EA,1,100,0.030175
1760384804.073480,669886.000,42639,2,EA,1,100,0.030175
1760384804.139478,669952.000,42654,1,EA,1,100,0.030175
1760384804.206476,670019.000,42674,2,EA,1,100,0.030175
1760384804.273474,670086.000,42674,2,EA,1,100,0.030175
1760384804.339972,670152.500,42690,2,EA,1,100,0.030175
1760384804.406470,670219.000,42690,2,EA,1,100,0.030175
1760384804.473468,670286.000,42707,1,EA,1,100,0.030175
1760384804.539965,670352.500,42722,2,EA,1,100,0.030175
1760384804.606463,670419.000,42722,2,EA,1,100,0.030175
1760384804.672461,670485.000,42739,1,EA,1,100,0.030175
1760384804.739459,670552.000,42755,2,EA,1,100,0.030175
1760384804.806457,670619.000,42755,2,EA,1,100,0.030175
1760384804.872455,670685.000,42772,1,EA,1,100,0.030175
1760384804.939453,670752.000,42787,2,EA,1,100,0.030175
1760384805.006450,670819.000,42787,2,EA,1,100,0.030175
1760384805.072448,670885.000,42804,1,EA,1,100,0.030175
1760384805.139446,670952.000,42820,2,EA,1,100,0.030175
1760384805.206444,671019.000,42820,2,EA,1,100,0.030175
1760384805.272442,671085.000,42838,1,EA,1,100,0.030175
1760384805.339440,671152.000,42852,2,EA,1,100,0.030175
1760384805.406438,671219.000,42852,2,EA,1,100,0.030175
1760384805.472436,671285.000,42869,1,EA,1,100,0.030175
1760384805.539433,671352.000,42886,2,EA,1,100,0.030175
1760384805.606431,671419.000,42886,2,EA,1,100,0.030175
1760384805.672429,671485.000,42903,1,EA,1,100,0.030175
1760384805.739427,671552.000,42917,2,EA,1,100,0.030175
1760384805.806425,671619.000,42917,2,EA,1,100,0.030175
1760384805.872423,671685.000,42934,1,EA,1,100,0.030175
1760384805.939421,671752.000,42951,2,EA,1,100,0.030175
1760384806.006419,671819.000,42951,2,EA,1,100,0.030175
1760384806.072417,671885.000,42968,1,EA,1,100,0.030175
1760384806.139414,671952.000,42983,2,EA,1,100,0.030175
1760384806.206412,672019.000,42983,2,EA,1,100,0.030175
1760384806.272410,672085.000,43000,1,EA,1,100,0.030175
1760384806.339408,672152.000,43018,2,EA,1,100,0.030175
1760384806.406406,672219.000,43018,2,EA,1,100,0.030175
1760384806.472904,672285.500,43035,2,EA,1,100,0.030175
1760384806.539402,672352.000,43035,2,EA,1,100,0.030175
