LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760381400.482453,705368.000,48746,1,SR,1,100,0.066667
1760381400.682451,705568.000,48797,1,SR,1,100,0.200000
1760381401.015449,705901.000,48831,1,SR,1,100,0.066667
1760381401.215448,706101.000,48950,1,SR,1,100,0.533333
1760381401.881444,706767.000,49036,1,SR,1,100,0.400000
1760381403.081436,707967.000,49239,1,SR,1,100,0.400000
1760381404.814425,709700.000,49518,1,SR,1,100,0.400000
1760381406.015417,710901.000,49668,1,SR,1,100,0.133333
1760381406.547414,711433.000,49735,1,SR,1,100,0.066667
1760381406.747413,711633.000,49769,1,SR,1,100,0.066667
1760381407.081411,711967.000,49838,1,SR,1,100,0.133333
1760381407.615407,712501.000,50011,1,SR,1,100,0.666667
1760381408.414402,713300.000,50078,1,SR,1,100,0.266667
1760381408.947399,713833.000,50179,1,SR,1,100,0.333333
1760381409.547395,714433.000,50246,1,SR,1,100,0.066667
1760381409.880393,714766.000,50314,1,SR,1,100,0.200000
1760381410.347390,715233.000,50365,1,SR,1,100,0.066667
1760381410.680387,715566.000,50434,1,SR,1,100,0.066667
1760381411.014385,715900.000,50486,1,SR,1,100,0.066667
1760381411.214384,716100.000,50571,1,SR,1,100,0.333333
1760381412.213378,717099.000,50691,1,SR,1,100,0.133333
1760381412.480376,717366.000,50758,1,SR,1,100,0.200000
1760381412.947373,717833.000,50833,1,SR,1,100,0.200000
1760381414.214365,719100.000,51033,1,SR,1,100,0.200000
1760381414.547363,719433.000,51087,1,SR,1,100,0.133333
1760381414.946360,719832.000,51137,1,SR,1,100,0.066667
1760381415.680356,720566.000,51289,1,SR,1,100,0.200000
1760381416.014354,720900.000,51358,1,SR,1,100,0.333333
1760381416.480350,721366.000,51392,1,SR,1,100,0.066667
1760381416.680349,721566.000,51497,1,SR,1,100,0.466667
1760381417.280345,722166.000,51530,1,SR,1,100,0.066667
1760381418.013341,722899.000,51687,1,SR,1,100,0.266667
1760381418.546337,723432.000,51756,1,SR,1,100,0.133333
1760381419.346332,724232.000,51905,1,SR,1,100,0.200000
1760381419.947328,724833.000,51973,1,SR,1,100,0.066667
1760381420.413325,725299.000,52057,1,SR,1,100,0.133333
1760381420.679324,725565.000,52110,1,SR,1,100,0.133333
1760381421.079321,725965.000,52160,1,SR,1,100,0.066667
1760381421.412319,726298.000,52229,1,SR,1,100,0.066667
1760381421.746317,726632.000,52298,1,SR,1,100,0.133333
1760381422.946309,727832.000,52484,1,SR,1,100,0.133333
1760381423.212307,728098.000,52641,1,SR,1,100,0.800000
1760381424.279301,729165.000,52692,1,SR,1,100,0.066667
1760381424.879297,729765.000,52827,1,SR,1,100,0.200000
1760381425.346294,730232.000,52879,1,SR,1,100,0.066667
1760381426.345288,731231.000,53047,1,SR,1,100,0.066667
1760381426.545286,731431.000,53114,1,SR,1,100,0.333333
1760381427.145282,732031.000,53183,1,SR,1,100,0.133333
1760381427.545280,732431.000,53250,1,SR,1,100,0.066667
1760381428.145276,733031.000,53390,1,SR,1,100,0.400000
1760381430.545261,735431.000,53739,1,SR,1,100,0.133333
1760381430.812259,735698.000,53842,1,SR,1,100,0.466667
1760381431.679253,736565.000,53926,1,SR,1,100,0.133333
1760381432.745247,737631.000,54094,1,SR,1,100,0.066667
1760381433.345243,738231.000,54197,1,SR,1,100,0.066667
1760381433.679240,738565.000,54271,1,SR,1,100,0.200000
1760381434.011238,738897.000,54338,1,SR,1,100,0.200000
1760381434.744234,739630.000,54441,1,SR,1,100,0.066667
1760381434.945232,739831.000,54476,1,SR,1,100,0.133333
1760381435.344230,740230.000,54528,1,SR,1,100,0.066667
1760381435.544229,740430.000,54628,1,SR,1,100,0.466667
1760381436.144225,741030.000,54664,1,SR,1,100,0.066667
1760381436.612222,741498.000,54749,1,SR,1,100,0.066667
1760381436.944220,741830.000,54819,1,SR,1,100,0.133333
