LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1760386119.432363,1985248.000,64842,2,MZ,1,100,17
1760386119.472363,1985288.000,64842,2,MZ,1,100,19
1760386119.512362,1985328.000,64858,3,MZ,1,100,19
1760386119.552361,1985368.000,64858,3,MZ,1,100,18
1760386119.592361,1985408.000,64858,3,MZ,1,100,21
1760386119.632360,1985448.000,64875,2,MZ,1,100,20
1760386119.672360,1985488.000,64875,2,MZ,1,100,17
1760386119.712359,1985528.000,64892,3,MZ,1,100,19
1760386119.752359,1985568.000,64892,3,MZ,1,100,18
1760386119.792358,1985608.000,64892,3,MZ,1,100,19
1760386119.825858,1985641.500,64911,2,MZ,1,100,19
1760386119.859357,1985675.000,64911,2,MZ,1,100,19
1760386119.899357,1985715.000,64927,3,MZ,1,100,20
1760386119.939356,1985755.000,64927,3,MZ,1,100,19
1760386119.979355,1985795.000,64927,3,MZ,1,100,19
1760386120.019355,1985835.000,64942,3,MZ,1,100,19
1760386120.059354,1985875.000,64942,3,MZ,1,100,18
1760386120.099354,1985915.000,64942,3,MZ,1,100,19
1760386120.139353,1985955.000,64961,2,MZ,1,100,17
1760386120.179353,1985995.000,64961,2,MZ,1,100,17
1760386120.219352,1986035.000,64978,3,MZ,1,100,17
1760386120.259351,1986075.000,64978,3,MZ,1,100,19
1760386120.299351,1986115.000,64978,3,MZ,1,100,20
1760386120.339350,1986155.000,64994,2,MZ,1,100,21
1760386120.379349,1986195.000,64994,2,MZ,1,100,19
1760386120.419349,1986235.000,65012,3,MZ,1,100,20
1760386120.459348,1986275.000,65012,3,MZ,1,100,19
1760386120.499348,1986315.000,65012,3,MZ,1,100,19
1760386120.539347,1986355.000,65028,3,MZ,1,100,20
1760386120.579347,1986395.000,65028,3,MZ,1,100,19
1760386120.619346,1986435.000,65028,3,MZ,1,100,20
1760386120.659345,1986475.000,65045,2,MZ,1,100,21
1760386120.699345,1986515.000,65045,2,MZ,1,100,21
1760386120.739344,1986555.000,65062,3,MZ,1,100,20
1760386120.779344,1986595.000,65062,3,MZ,1,100,20
1760386120.819343,1986635.000,65062,3,MZ,1,100,18
1760386120.859343,1986675.000,65077,2,MZ,1,100,18
1760386120.899342,1986715.000,65077,2,MZ,1,100,17
1760386120.939342,1986755.000,65095,3,MZ,1,100,19
1760386120.979341,1986795.000,65095,3,MZ,1,100,18
1760386121.019340,1986835.000,65095,3,MZ,1,100,18
1760386121.059340,1986875.000,65112,2,MZ,1,100,18
1760386121.099339,1986915.000,65112,2,MZ,1,100,21
1760386121.139338,1986955.000,65131,3,MZ,1,100,21
1760386121.179338,1986995.000,65131,3,MZ,1,100,20
1760386121.219337,1987035.000,65131,3,MZ,1,100,21
1760386121.259337,1987075.000,65146,2,MZ,1,100,20
1760386121.299336,1987115.000,65146,2,MZ,1,100,19
1760386121.339336,1987155.000,65173,4,MZ,1,100,19
1760386121.379335,1987195.000,65173,4,MZ,1,100,19
1760386121.419334,1987235.000,65173,4,MZ,1,100,19
1760386121.459334,1987275.000,65173,4,MZ,1,100,20
1760386121.499333,1987315.000,65187,3,MZ,1,100,21
1760386121.539333,1987355.000,65187,3,MZ,1,100,19
1760386121.579332,1987395.000,65187,3,MZ,1,100,20
1760386121.619332,1987435.000,65204,2,MZ,1,100,20
1760386121.659331,1987475.000,65204,2,MZ,1,100,19
1760386121.699330,1987515.000,65222,3,MZ,1,100,17
1760386121.739330,1987555.000,65222,3,MZ,1,100,17
1760386121.779329,1987595.000,65222,3,MZ,1,100,17
1760386121.819329,1987635.000,65240,2,MZ,1,100,18
1760386121.859328,1987675.000,65240,2,MZ,1,100,19
1760386121.899328,1987715.000,65254,3,MZ,1,100,19
1760386121.939327,1987755.000,65254,3,MZ,1,100,20
1760386121.979326,1987795.000,65254,3,MZ,1,100,20
1760386122.019326,1987835.000,65271,2,MZ,1,100,20
1760386122.059325,1987875.000,65271,2,MZ,1,100,21
1760386122.099325,1987915.000,65290,3,MZ,1,100,20
1760386122.139324,1987955.000,65290,3,MZ,1,100,19
1760386122.179323,1987995.000,65290,3,MZ,1,100,19
