LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1760384203.420580,69233,9214,1,TL,1,100,2025-10-13_15-36-38-410391
1760384203.433580,69246,9217,1,TL,1,100,2025-10-13_15-36-43-427938
1760384208.528565,74341,10049,1,TL,1,100,2025-10-13_15-36-43-498382
1760384208.538565,74351,10052,1,TL,1,100,2025-10-13_15-36-48-534065
1760384213.660550,79473,10908,1,TL,1,100,2025-10-13_15-36-48-576487
1760384213.680550,79493,10911,1,TL,1,100,2025-10-13_15-36-53-673379
1760384218.767535,84580,11745,1,TL,1,100,2025-10-13_15-36-53-747259
1760384218.778535,84591,11748,1,TL,1,100,2025-10-13_15-36-58-774764
1760384223.876521,89689,12582,1,TL,1,100,2025-10-13_15-36-58-841039
1760384223.896521,89709,12585,1,TL,1,100,2025-10-13_15-37-03-892136
1760384228.999506,94812,13429,1,TL,1,100,2025-10-13_15-37-03-919385
1760384229.015506,94828,13432,1,TL,1,100,2025-10-13_15-37-09-011295
1760384234.105491,99918,14263,1,TL,1,100,2025-10-13_15-37-09-087649
1760384234.127491,99940,14266,1,TL,1,100,2025-10-13_15-37-14-119447
1760384239.213476,105026,15097,1,TL,1,100,2025-10-13_15-37-14-174501
1760384239.243476,105056,15100,1,TL,1,100,2025-10-13_15-37-19-234332
1760384244.346462,110159,15949,1,TL,1,100,2025-10-13_15-37-19-269523
1760384244.367462,110180,15952,1,TL,1,100,2025-10-13_15-37-24-362661
1760384249.454447,115267,16789,1,TL,1,100,2025-10-13_15-37-24-439427
1760384249.492447,115305,16792,1,TL,1,100,2025-10-13_15-37-29-462906
1760384254.562432,120375,17627,1,TL,1,100,2025-10-13_15-37-29-514124
1760384254.575432,120388,17630,1,TL,1,100,2025-10-13_15-37-34-569673
1760384259.680418,125493,18476,1,TL,1,100,2025-10-13_15-37-34-648839
1760384259.704417,125517,18479,1,TL,1,100,2025-10-13_15-37-39-688685
1760384264.787403,130600,19312,1,TL,1,100,2025-10-13_15-37-39-765906
1760384264.809403,130622,19315,1,TL,1,100,2025-10-13_15-37-44-796444
1760384269.922388,135735,20167,1,TL,1,100,2025-10-13_15-37-44-836039
1760384269.937388,135750,20170,1,TL,1,100,2025-10-13_15-37-49-931435
1760384275.030373,140843,21003,1,TL,1,100,2025-10-13_15-37-50-041417
1760384275.048373,140861,21006,1,TL,1,100,2025-10-13_15-37-55-043466
1760384280.162359,145975,21859,1,TL,1,100,2025-10-13_15-37-55-087415
1760384280.177358,145990,21862,1,TL,1,100,2025-10-13_15-38-00-172442
1760384285.270344,151083,22696,1,TL,1,100,2025-10-13_15-38-00-255993
1760384285.289344,151102,22699,1,TL,1,100,2025-10-13_15-38-05-283794
1760384290.407329,156220,23552,1,TL,1,100,2025-10-13_15-38-05-362819
1760384290.419329,156232,23555,1,TL,1,100,2025-10-13_15-38-10-413790
1760384295.514314,161327,24394,1,TL,1,100,2025-10-13_15-38-10-513653
1760384295.528314,161341,24397,1,TL,1,100,2025-10-13_15-38-15-523373
1760384300.624300,166437,25231,1,TL,1,100,2025-10-13_15-38-15-589227
1760384300.637300,166450,25234,1,TL,1,100,2025-10-13_15-38-20-631891
1760384305.746285,171559,26085,1,TL,1,100,2025-10-13_15-38-20-662562
1760384305.806285,171619,26088,1,TL,1,100,2025-10-13_15-38-25-756911
1760384310.853270,176666,26922,1,TL,1,100,2025-10-13_15-38-25-847285
1760384310.925270,176738,26925,1,TL,1,100,2025-10-13_15-38-30-907330
1760384315.967255,181780,27758,1,TL,1,100,2025-10-13_15-38-30-959466
1760384316.018255,181831,27761,1,TL,1,100,2025-10-13_15-38-36-009212
1760384321.075241,186888,28602,1,TL,1,100,2025-10-13_15-38-36-041413
1760384321.111240,186924,28605,1,TL,1,100,2025-10-13_15-38-41-087271
1760384326.183226,191996,29433,1,TL,1,100,2025-10-13_15-38-41-137315
1760384326.198226,192011,29436,1,TL,1,100,2025-10-13_15-38-46-189574
1760384331.304211,197117,30290,1,TL,1,100,2025-10-13_15-38-46-225882
1760384331.318211,197131,30293,1,TL,1,100,2025-10-13_15-38-51-313211
