LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760386111.740475,1977556.000,63546,1,GZ,1,100,89.508
1760386111.780141,1977595.667,63561,3,GZ,1,100,61.584
1760386111.819807,1977635.333,63561,3,GZ,1,100,44.312
1760386111.859473,1977675.000,63561,3,GZ,1,100,13.153
1760386111.899472,1977715.000,63578,2,GZ,1,100,-5.585
1760386111.939472,1977755.000,63578,2,GZ,1,100,-20.660
1760386111.979471,1977795.000,63596,3,GZ,1,100,-34.485
1760386112.019471,1977835.000,63596,3,GZ,1,100,-36.743
1760386112.059470,1977875.000,63596,3,GZ,1,100,-71.472
1760386112.099469,1977915.000,63614,2,GZ,1,100,-78.857
1760386112.139469,1977955.000,63614,2,GZ,1,100,-69.916
1760386112.179468,1977995.000,63629,3,GZ,1,100,-76.447
1760386112.219468,1978035.000,63629,3,GZ,1,100,-36.163
1760386112.259467,1978075.000,63629,3,GZ,1,100,-4.028
1760386112.299467,1978115.000,63647,2,GZ,1,100,0.336
1760386112.339466,1978155.000,63647,2,GZ,1,100,-22.430
1760386112.379465,1978195.000,63663,3,GZ,1,100,-21.912
1760386112.419465,1978235.000,63663,3,GZ,1,100,5.432
1760386112.459464,1978275.000,63663,3,GZ,1,100,25.146
1760386112.499464,1978315.000,63681,2,GZ,1,100,46.448
1760386112.539463,1978355.000,63681,2,GZ,1,100,75.684
1760386112.579463,1978395.000,63696,3,GZ,1,100,77.423
1760386112.619462,1978435.000,63696,3,GZ,1,100,79.834
1760386112.659461,1978475.000,63696,3,GZ,1,100,85.968
1760386112.699461,1978515.000,63714,2,GZ,1,100,82.153
1760386112.739460,1978555.000,63714,2,GZ,1,100,64.331
1760386112.779459,1978595.000,63731,3,GZ,1,100,26.825
1760386112.819459,1978635.000,63731,3,GZ,1,100,-11.536
1760386112.859458,1978675.000,63731,3,GZ,1,100,-66.925
1760386112.895458,1978711.000,63748,3,GZ,1,100,-136.169
1760386112.931457,1978747.000,63748,3,GZ,1,100,-118.958
1760386112.967457,1978783.000,63748,3,GZ,1,100,-97.839
1760386113.007456,1978823.000,63764,2,GZ,1,100,-89.630
1760386113.047456,1978863.000,63764,2,GZ,1,100,-40.436
1760386113.087455,1978903.000,63780,3,GZ,1,100,5.341
1760386113.127455,1978943.000,63780,3,GZ,1,100,0.732
1760386113.167454,1978983.000,63780,3,GZ,1,100,-12.939
1760386113.207453,1979023.000,63796,2,GZ,1,100,10.864
1760386113.247453,1979063.000,63796,2,GZ,1,100,34.882
1760386113.287452,1979103.000,63813,3,GZ,1,100,29.449
1760386113.327452,1979143.000,63813,3,GZ,1,100,54.047
1760386113.367451,1979183.000,63813,3,GZ,1,100,76.263
1760386113.407450,1979223.000,63830,2,GZ,1,100,64.087
1760386113.447450,1979263.000,63830,2,GZ,1,100,56.976
1760386113.487449,1979303.000,63849,3,GZ,1,100,43.976
1760386113.527449,1979343.000,63849,3,GZ,1,100,27.893
1760386113.567448,1979383.000,63849,3,GZ,1,100,-1.373
1760386113.607448,1979423.000,63865,3,GZ,1,100,-36.926
1760386113.647447,1979463.000,63865,3,GZ,1,100,-40.375
1760386113.687446,1979503.000,63865,3,GZ,1,100,-57.587
1760386113.727446,1979543.000,63882,2,GZ,1,100,-84.015
1760386113.767445,1979583.000,63882,2,GZ,1,100,-63.873
1760386113.807445,1979623.000,63903,3,GZ,1,100,-76.385
1760386113.847444,1979663.000,63903,3,GZ,1,100,-73.517
1760386113.887444,1979703.000,63903,3,GZ,1,100,-24.231
1760386113.927443,1979743.000,63918,2,GZ,1,100,8.026
1760386113.967442,1979783.000,63918,2,GZ,1,100,-6.226
1760386114.007108,1979822.667,63934,3,GZ,1,100,-3.174
1760386114.046775,1979862.333,63934,3,GZ,1,100,37.201
1760386114.086441,1979902.000,63934,3,GZ,1,100,54.657
1760386114.126440,1979942.000,63952,2,GZ,1,100,63.354
1760386114.166440,1979982.000,63952,2,GZ,1,100,91.461
1760386114.206439,1980022.000,63968,3,GZ,1,100,88.562
1760386114.246438,1980062.000,63968,3,GZ,1,100,73.059
1760386114.286438,1980102.000,63968,3,GZ,1,100,71.106
1760386114.326437,1980142.000,63985,2,GZ,1,100,52.826
1760386114.366436,1980182.000,63985,2,GZ,1,100,13.397
1760386114.406436,1980222.000,64002,3,GZ,1,100,-27.924
1760386114.446435,1980262.000,64002,3,GZ,1,100,-47.760
1760386114.486435,1980302.000,64002,3,GZ,1,100,-58.167
1760386114.526434,1980342.000,64019,2,GZ,1,100,-103.210
1760386114.566434,1980382.000,64019,2,GZ,1,100,-102.509
1760386114.606433,1980422.000,64035,3,GZ,1,100,-82.794
1760386114.646433,1980462.000,64035,3,GZ,1,100,-85.724
1760386114.686432,1980502.000,64035,3,GZ,1,100,-54.077
1760386114.726431,1980542.000,64053,2,GZ,1,100,-10.254
1760386114.766431,1980582.000,64053,2,GZ,1,100,5.981
1760386114.806430,1980622.000,64069,3,GZ,1,100,-7.202
1760386114.846430,1980662.000,64069,3,GZ,1,100,7.721
1760386114.886429,1980702.000,64069,3,GZ,1,100,40.649
1760386114.926429,1980742.000,64086,3,GZ,1,100,49.438
1760386114.966428,1980782.000,64086,3,GZ,1,100,70.801
1760386115.006427,1980822.000,64086,3,GZ,1,100,82.306
1760386115.046427,1980862.000,64102,2,GZ,1,100,72.418
1760386115.086426,1980902.000,64102,2,GZ,1,100,73.608
1760386115.126426,1980942.000,64122,3,GZ,1,100,67.596
1760386115.166425,1980982.000,64122,3,GZ,1,100,35.583
1760386115.206424,1981022.000,64122,3,GZ,1,100,0.427
1760386115.246424,1981062.000,64138,2,GZ,1,100,-26.306
1760386115.286423,1981102.000,64138,2,GZ,1,100,-45.105
1760386115.326423,1981142.000,64155,3,GZ,1,100,-69.427
1760386115.366422,1981182.000,64155,3,GZ,1,100,-94.177
1760386115.406421,1981222.000,64155,3,GZ,1,100,-89.386
1760386115.446421,1981262.000,64174,2,GZ,1,100,-82.855
1760386115.486420,1981302.000,64174,2,GZ,1,100,-73.792
1760386115.526420,1981342.000,64193,3,GZ,1,100,-49.225
1760386115.566419,1981382.000,64193,3,GZ,1,100,-3.540
1760386115.606419,1981422.000,64193,3,GZ,1,100,9.888
1760386115.646418,1981462.000,64207,2,GZ,1,100,7.538
1760386115.686418,1981502.000,64207,2,GZ,1,100,24.261
1760386115.726417,1981542.000,64225,3,GZ,1,100,46.112
1760386115.766416,1981582.000,64225,3,GZ,1,100,51.147
1760386115.806416,1981622.000,64225,3,GZ,1,100,86.731
1760386115.846415,1981662.000,64241,2,GZ,1,100,98.358
1760386115.886415,1981702.000,64241,2,GZ,1,100,84.198
1760386115.926414,1981742.000,64262,3,GZ,1,100,76.324
1760386115.966413,1981782.000,64262,3,GZ,1,100,63.507
1760386116.006413,1981822.000,64262,3,GZ,1,100,38.391
1760386116.046412,1981862.000,64276,2,GZ,1,100,0.519
1760386116.086412,1981902.000,64276,2,GZ,1,100,-40.802
1760386116.126411,1981942.000,64296,3,GZ,1,100,-51.453
1760386116.166410,1981982.000,64296,3,GZ,1,100,-79.529
1760386116.206410,1982022.000,64296,3,GZ,1,100,-104.462
1760386116.246409,1982062.000,64315,3,GZ,1,100,-88.989
1760386116.286409,1982102.000,64315,3,GZ,1,100,-90.088
1760386116.326408,1982142.000,64315,3,GZ,1,100,-82.458
1760386116.366408,1982182.000,64334,3,GZ,1,100,-40.466
1760386116.406407,1982222.000,64334,3,GZ,1,100,-11.322
1760386116.446406,1982262.000,64334,3,GZ,1,100,-11.261
1760386116.486406,1982302.000,64351,3,GZ,1,100,2.350
1760386116.526405,1982342.000,64351,3,GZ,1,100,38.055
1760386116.566405,1982382.000,64351,3,GZ,1,100,56.519
1760386116.599404,1982415.000,64367,2,GZ,1,100,72.266
1760386116.632404,1982448.000,64367,2,GZ,1,100,94.452
1760386116.672403,1982488.000,64382,3,GZ,1,100,82.214
1760386116.712403,1982528.000,64382,3,GZ,1,100,76.141
1760386116.752402,1982568.000,64382,3,GZ,1,100,78.522
1760386116.792402,1982608.000,64402,2,GZ,1,100,48.065
1760386116.832401,1982648.000,64402,2,GZ,1,100,15.778
1760386116.872400,1982688.000,64418,3,GZ,1,100,-8.911
1760386116.912400,1982728.000,64418,3,GZ,1,100,-34.149
1760386116.952399,1982768.000,64418,3,GZ,1,100,-46.082
1760386116.992399,1982808.000,64434,2,GZ,1,100,-71.686
1760386117.032398,1982848.000,64434,2,GZ,1,100,-84.869
1760386117.072397,1982888.000,64450,3,GZ,1,100,-83.130
1760386117.112397,1982928.000,64450,3,GZ,1,100,-81.268
1760386117.152396,1982968.000,64450,3,GZ,1,100,-56.641
1760386117.192396,1983008.000,64469,3,GZ,1,100,-26.428
1760386117.232395,1983048.000,64469,3,GZ,1,100,-4.089
1760386117.272394,1983088.000,64469,3,GZ,1,100,-10.895
1760386117.312394,1983128.000,64485,2,GZ,1,100,-0.397
1760386117.352393,1983168.000,64485,2,GZ,1,100,27.832
1760386117.392393,1983208.000,64503,3,GZ,1,100,45.776
1760386117.432392,1983248.000,64503,3,GZ,1,100,50.201
1760386117.472392,1983288.000,64503,3,GZ,1,100,81.787
1760386117.512391,1983328.000,64517,2,GZ,1,100,78.064
1760386117.552391,1983368.000,64517,2,GZ,1,100,61.340
1760386117.592390,1983408.000,64534,3,GZ,1,100,69.611
1760386117.632389,1983448.000,64534,3,GZ,1,100,55.817
1760386117.672389,1983488.000,64534,3,GZ,1,100,22.980
