LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760382020.211570,1325098.000,21655,1,T1,1,100,32.749
1760382020.345573,1325232.000,21673,1,T1,1,100,32.714
1760382020.478576,1325365.000,21706,1,T1,1,100,32.664
1760382020.611580,1325498.000,21722,1,T1,1,100,32.677
1760382020.745583,1325632.000,21740,1,T1,1,100,32.683
1760382020.878587,1325765.000,21771,1,T1,1,100,32.756
1760382021.011590,1325898.000,21790,1,T1,1,100,32.753
1760382021.145593,1326032.000,21807,1,T1,1,100,32.716
1760382021.278596,1326165.000,21839,1,T1,1,100,32.735
1760382021.411600,1326298.000,21855,1,T1,1,100,32.885
1760382021.545603,1326432.000,21872,1,T1,1,100,32.809
1760382021.678607,1326565.000,21906,1,T1,1,100,32.882
1760382021.811610,1326698.000,21922,1,T1,1,100,32.807
1760382021.945613,1326832.000,21944,1,T1,1,100,32.775
1760382022.078617,1326965.000,21961,1,T1,1,100,32.725
1760382022.211620,1327098.000,21994,1,T1,1,100,32.775
1760382022.345623,1327232.000,22014,1,T1,1,100,32.761
1760382022.478626,1327365.000,22030,1,T1,1,100,32.826
1760382022.611630,1327498.000,22062,1,T1,1,100,32.854
1760382022.745633,1327632.000,22079,1,T1,1,100,32.759
1760382022.878637,1327765.000,22095,1,T1,1,100,32.825
1760382023.011640,1327898.000,22129,1,T1,1,100,32.889
1760382023.144643,1328031.000,22146,1,T1,1,100,32.916
1760382023.278646,1328165.000,22162,1,T1,1,100,32.822
1760382023.411650,1328298.000,22194,1,T1,1,100,32.852
1760382023.544653,1328431.000,22211,1,T1,1,100,32.865
1760382023.678657,1328565.000,22228,1,T1,1,100,32.800
1760382023.811660,1328698.000,22261,1,T1,1,100,32.842
1760382023.944663,1328831.000,22278,1,T1,1,100,32.861
1760382024.078666,1328965.000,22295,1,T1,1,100,32.833
1760382024.211670,1329098.000,22312,1,T1,1,100,32.822
1760382024.344673,1329231.000,22344,1,T1,1,100,32.710
1760382024.478677,1329365.000,22360,1,T1,1,100,32.733
1760382024.611680,1329498.000,22379,1,T1,1,100,32.707
1760382024.744683,1329631.000,22411,1,T1,1,100,32.767
1760382024.878687,1329765.000,22427,1,T1,1,100,32.793
1760382025.011690,1329898.000,22445,1,T1,1,100,32.946
1760382025.144693,1330031.000,22476,1,T1,1,100,32.835
1760382025.278697,1330165.000,22492,1,T1,1,100,32.751
1760382025.411700,1330298.000,22510,1,T1,1,100,32.821
1760382025.544703,1330431.000,22543,1,T1,1,100,32.852
1760382025.678707,1330565.000,22560,1,T1,1,100,32.759
1760382025.811710,1330698.000,22577,1,T1,1,100,32.825
1760382025.944713,1330831.000,22609,1,T1,1,100,32.747
1760382026.078717,1330965.000,22625,1,T1,1,100,32.713
1760382026.211720,1331098.000,22642,1,T1,1,100,32.770
1760382026.344723,1331231.000,22676,1,T1,1,100,32.829
1760382026.477726,1331364.000,22692,1,T1,1,100,32.749
1760382026.611730,1331498.000,22709,1,T1,1,100,32.820
1760382026.744733,1331631.000,22726,1,T1,1,100,32.851
1760382026.877737,1331764.000,22757,1,T1,1,100,32.723
1760382027.011740,1331898.000,22782,1,T1,1,100,32.845
1760382027.144743,1332031.000,22800,1,T1,1,100,32.933
1760382027.277747,1332164.000,22832,1,T1,1,100,32.829
1760382027.411750,1332298.000,22849,1,T1,1,100,32.784
1760382027.544753,1332431.000,22865,1,T1,1,100,32.836
1760382027.677757,1332564.000,22899,1,T1,1,100,32.823
1760382027.811760,1332698.000,22916,1,T1,1,100,32.888
1760382027.944763,1332831.000,22932,1,T1,1,100,32.916
1760382028.077767,1332964.000,22950,1,T1,1,100,32.857
1760382028.211770,1333098.000,22981,1,T1,1,100,32.761
1760382028.344773,1333231.000,22998,1,T1,1,100,32.826
1760382028.477777,1333364.000,23017,1,T1,1,100,32.747
1760382028.611780,1333498.000,23049,1,T1,1,100,32.855
1760382028.744783,1333631.000,23065,1,T1,1,100,32.866
1760382028.877787,1333764.000,23082,1,T1,1,100,32.765
1760382029.011790,1333898.000,23114,1,T1,1,100,32.827
1760382029.144793,1334031.000,23130,1,T1,1,100,32.890
1760382029.277797,1334164.000,23147,1,T1,1,100,32.846
1760382029.411800,1334298.000,23181,1,T1,1,100,32.827
1760382029.544803,1334431.000,23197,1,T1,1,100,32.890
1760382029.677807,1334564.000,23215,1,T1,1,100,32.775
1760382029.811810,1334698.000,23246,1,T1,1,100,32.832
1760382029.944813,1334831.000,23262,1,T1,1,100,32.856
1760382030.077817,1334964.000,23282,1,T1,1,100,32.867
1760382030.210820,1335097.000,23298,1,T1,1,100,32.871
1760382030.344823,1335231.000,23330,1,T1,1,100,32.944
1760382030.477827,1335364.000,23347,1,T1,1,100,32.799
1760382030.610830,1335497.000,23363,1,T1,1,100,32.877
1760382030.744833,1335631.000,23397,1,T1,1,100,32.912
1760382030.877837,1335764.000,23414,1,T1,1,100,32.749
1760382031.010840,1335897.000,23431,1,T1,1,100,32.820
1760382031.144843,1336031.000,23462,1,T1,1,100,32.851
1760382031.277847,1336164.000,23479,1,T1,1,100,32.829
1760382031.410850,1336297.000,23496,1,T1,1,100,32.891
1760382031.544853,1336431.000,23527,1,T1,1,100,32.882
1760382031.677857,1336564.000,23547,1,T1,1,100,32.842
1760382031.810860,1336697.000,23563,1,T1,1,100,32.825
1760382031.944863,1336831.000,23595,1,T1,1,100,32.818
1760382032.077867,1336964.000,23614,1,T1,1,100,32.744
1760382032.210870,1337097.000,23635,1,T1,1,100,32.818
1760382032.344873,1337231.000,23667,1,T1,1,100,32.886
1760382032.477877,1337364.000,23684,1,T1,1,100,32.809
1760382032.610880,1337497.000,23702,1,T1,1,100,32.740
1760382032.744883,1337631.000,23720,1,T1,1,100,32.817
1760382032.877887,1337764.000,23751,1,T1,1,100,32.814
1760382033.010890,1337897.000,23768,1,T1,1,100,32.813
1760382033.144893,1338031.000,23785,1,T1,1,100,32.884
1760382033.277897,1338164.000,23817,1,T1,1,100,33.021
1760382033.410900,1338297.000,23833,1,T1,1,100,32.867
1760382033.543903,1338430.000,23852,1,T1,1,100,32.907
1760382033.677907,1338564.000,23884,1,T1,1,100,32.960
1760382033.810910,1338697.000,23900,1,T1,1,100,32.841
1760382033.943913,1338830.000,23917,1,T1,1,100,32.896
1760382034.077917,1338964.000,23949,1,T1,1,100,32.884
1760382034.210920,1339097.000,23967,1,T1,1,100,32.843
1760382034.343923,1339230.000,23985,1,T1,1,100,32.861
1760382034.477927,1339364.000,24001,1,T1,1,100,32.905
1760382034.610930,1339497.000,24032,1,T1,1,100,32.781
1760382034.743933,1339630.000,24050,1,T1,1,100,32.835
1760382034.877937,1339764.000,24066,1,T1,1,100,32.893
1760382035.010940,1339897.000,24098,1,T1,1,100,32.776
1760382035.143943,1340030.000,24115,1,T1,1,100,32.797
1760382035.277947,1340164.000,24133,1,T1,1,100,32.912
1760382035.410950,1340297.000,24165,1,T1,1,100,32.820
1760382035.543953,1340430.000,24182,1,T1,1,100,32.709
1760382035.677957,1340564.000,24199,1,T1,1,100,32.803
1760382035.810960,1340697.000,24230,1,T1,1,100,32.773
1760382035.943963,1340830.000,24247,1,T1,1,100,32.866
1760382036.077967,1340964.000,24264,1,T1,1,100,32.871
1760382036.210970,1341097.000,24297,1,T1,1,100,32.873
1760382036.343973,1341230.000,24315,1,T1,1,100,32.981
1760382036.476977,1341363.000,24331,1,T1,1,100,32.921
1760382036.610980,1341497.000,24348,1,T1,1,100,32.859
1760382036.743983,1341630.000,24380,1,T1,1,100,32.833
1760382036.876987,1341763.000,24396,1,T1,1,100,32.892
1760382037.010990,1341897.000,24414,1,T1,1,100,32.882
1760382037.143993,1342030.000,24449,1,T1,1,100,32.843
1760382037.276997,1342163.000,24470,1,T1,1,100,32.861
1760382037.411000,1342297.000,24488,1,T1,1,100,32.798
1760382037.544003,1342430.000,24519,1,T1,1,100,32.806
1760382037.677007,1342563.000,24536,1,T1,1,100,32.916
1760382037.811010,1342697.000,24555,1,T1,1,100,32.857
1760382037.944013,1342830.000,24587,1,T1,1,100,32.867
1760382038.077017,1342963.000,24603,1,T1,1,100,32.872
1760382038.211020,1343097.000,24620,1,T1,1,100,32.803
1760382038.344023,1343230.000,24654,1,T1,1,100,32.879
1760382038.477027,1343363.000,24670,1,T1,1,100,32.877
1760382038.611030,1343497.000,24687,1,T1,1,100,32.876
1760382038.744033,1343630.000,24704,1,T1,1,100,32.911
1760382038.877037,1343763.000,24735,1,T1,1,100,32.961
1760382039.011040,1343897.000,24755,1,T1,1,100,32.877
1760382039.144043,1344030.000,24771,1,T1,1,100,32.805
1760382039.277047,1344163.000,24803,1,T1,1,100,32.845
1760382039.411050,1344297.000,24820,1,T1,1,100,32.862
1760382039.544053,1344430.000,24836,1,T1,1,100,32.976
1760382039.677057,1344563.000,24868,1,T1,1,100,32.919
1760382039.810060,1344696.000,24885,1,T1,1,100,32.787
1760382039.944063,1344830.000,24901,1,T1,1,100,32.979
1760382040.077067,1344963.000,24935,1,T1,1,100,32.955
1760382040.210070,1345096.000,24952,1,T1,1,100,32.874
1760382040.344074,1345230.000,24969,1,T1,1,100,32.875
1760382040.477077,1345363.000,25000,1,T1,1,100,32.981
1760382040.610080,1345496.000,25017,1,T1,1,100,32.956
1760382040.744083,1345630.000,25034,1,T1,1,100,32.839
1760382040.877087,1345763.000,25051,1,T1,1,100,32.895
1760382041.010090,1345896.000,25085,1,T1,1,100,32.848
1760382041.144094,1346030.000,25101,1,T1,1,100,32.863
1760382041.277097,1346163.000,25118,1,T1,1,100,32.870
1760382041.410100,1346296.000,25150,1,T1,1,100,32.802
1760382041.544103,1346430.000,25166,1,T1,1,100,32.843
1760382041.677107,1346563.000,25186,1,T1,1,100,32.932
1760382041.810110,1346696.000,25217,1,T1,1,100,32.935
1760382041.944113,1346830.000,25233,1,T1,1,100,32.937
1760382042.077117,1346963.000,25253,1,T1,1,100,33.008
1760382042.210120,1347096.000,25284,1,T1,1,100,32.933
