LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1760385942.888477,1808706.000,35560,3,PG,1,100,5694
1760385942.888477,1808706.000,35560,3,PG,1,100,5693
1760385942.888477,1808706.000,35560,3,PG,1,100,5688
1760385942.928479,1808746.000,35577,2,PG,1,100,5675
1760385942.968480,1808786.000,35577,2,PG,1,100,5678
1760385943.008482,1808826.000,35593,3,PG,1,100,5682
1760385943.048483,1808866.000,35593,3,PG,1,100,5663
1760385943.088484,1808906.000,35593,3,PG,1,100,5668
1760385943.128485,1808946.000,35611,2,PG,1,100,5674
1760385943.168487,1808986.000,35611,2,PG,1,100,5693
1760385943.208488,1809026.000,35629,3,PG,1,100,5687
1760385943.248490,1809066.000,35629,3,PG,1,100,5699
1760385943.288491,1809106.000,35629,3,PG,1,100,5681
1760385943.328492,1809146.000,35646,2,PG,1,100,5704
1760385943.368494,1809186.000,35646,2,PG,1,100,5704
1760385943.408495,1809226.000,35663,3,PG,1,100,5695
1760385943.448496,1809266.000,35663,3,PG,1,100,5699
1760385943.488498,1809306.000,35663,3,PG,1,100,5702
1760385943.528499,1809346.000,35680,2,PG,1,100,5684
1760385943.568501,1809386.000,35680,2,PG,1,100,5678
1760385943.608502,1809426.000,35694,3,PG,1,100,5670
1760385943.648503,1809466.000,35694,3,PG,1,100,5671
1760385943.688505,1809506.000,35694,3,PG,1,100,5675
1760385943.728506,1809546.000,35711,3,PG,1,100,5687
1760385943.768507,1809586.000,35711,3,PG,1,100,5675
1760385943.808509,1809626.000,35711,3,PG,1,100,5701
1760385943.848510,1809666.000,35728,2,PG,1,100,5701
1760385943.888511,1809706.000,35728,2,PG,1,100,5705
1760385943.928513,1809746.000,35745,3,PG,1,100,5690
1760385943.968514,1809786.000,35745,3,PG,1,100,5692
1760385944.008516,1809826.000,35745,3,PG,1,100,5695
1760385944.048517,1809866.000,35761,2,PG,1,100,5703
1760385944.088518,1809906.000,35761,2,PG,1,100,5704
1760385944.128520,1809946.000,35779,3,PG,1,100,5704
1760385944.168521,1809986.000,35779,3,PG,1,100,5710
1760385944.208522,1810026.000,35779,3,PG,1,100,5704
1760385944.248524,1810066.000,35797,2,PG,1,100,5702
1760385944.288525,1810106.000,35797,2,PG,1,100,5705
1760385944.328526,1810146.000,35814,3,PG,1,100,5707
1760385944.368528,1810186.000,35814,3,PG,1,100,5710
1760385944.408529,1810226.000,35814,3,PG,1,100,5707
1760385944.448531,1810266.000,35830,2,PG,1,100,5725
1760385944.488532,1810306.000,35830,2,PG,1,100,5715
1760385944.528533,1810346.000,35846,3,PG,1,100,5712
1760385944.568535,1810386.000,35846,3,PG,1,100,5702
1760385944.608536,1810426.000,35846,3,PG,1,100,5711
1760385944.648537,1810466.000,35862,2,PG,1,100,5699
1760385944.688539,1810506.000,35862,2,PG,1,100,5699
1760385944.728540,1810546.000,35882,3,PG,1,100,5701
1760385944.768542,1810586.000,35882,3,PG,1,100,5712
1760385944.808543,1810626.000,35882,3,PG,1,100,5705
1760385944.848544,1810666.000,35898,2,PG,1,100,5700
1760385944.888546,1810706.000,35898,2,PG,1,100,5713
1760385944.928547,1810746.000,35915,3,PG,1,100,5709
1760385944.968548,1810786.000,35915,3,PG,1,100,5702
1760385945.008550,1810826.000,35915,3,PG,1,100,5707
1760385945.048551,1810866.000,35931,2,PG,1,100,5696
1760385945.088552,1810906.000,35931,2,PG,1,100,5689
1760385945.128554,1810946.000,35949,3,PG,1,100,5690
1760385945.168555,1810986.000,35949,3,PG,1,100,5694
1760385945.208557,1811026.000,35949,3,PG,1,100,5693
1760385945.248558,1811066.000,35965,3,PG,1,100,5677
1760385945.288559,1811106.000,35965,3,PG,1,100,5687
1760385945.328561,1811146.000,35965,3,PG,1,100,5690
1760385945.368562,1811186.000,35980,2,PG,1,100,5706
1760385945.408563,1811226.000,35980,2,PG,1,100,5704
1760385945.448565,1811266.000,35997,3,PG,1,100,5720
1760385945.488566,1811306.000,35997,3,PG,1,100,5715
1760385945.528568,1811346.000,35997,3,PG,1,100,5719
1760385945.568569,1811386.000,36016,2,PG,1,100,5710
1760385945.608570,1811426.000,36016,2,PG,1,100,5714
1760385945.648571,1811466.000,36032,3,PG,1,100,5703
1760385945.688573,1811506.000,36032,3,PG,1,100,5710
1760385945.728574,1811546.000,36032,3,PG,1,100,5697
1760385945.768576,1811586.000,36050,2,PG,1,100,5711
1760385945.808577,1811626.000,36050,2,PG,1,100,5701
1760385945.848578,1811666.000,36066,3,PG,1,100,5712
1760385945.888580,1811706.000,36066,3,PG,1,100,5703
1760385945.928581,1811746.000,36066,3,PG,1,100,5692
1760385945.968582,1811786.000,36083,2,PG,1,100,5724
1760385946.008584,1811826.000,36083,2,PG,1,100,5724
1760385946.048585,1811866.000,36099,3,PG,1,100,5725
1760385946.088587,1811906.000,36099,3,PG,1,100,5721
1760385946.128588,1811946.000,36099,3,PG,1,100,5709
1760385946.168589,1811986.000,36119,2,PG,1,100,5713
1760385946.208591,1812026.000,36119,2,PG,1,100,5706
1760385946.248592,1812066.000,36137,3,PG,1,100,5709
1760385946.288593,1812106.000,36137,3,PG,1,100,5706
1760385946.328595,1812146.000,36137,3,PG,1,100,5712
1760385946.368596,1812186.000,36154,2,PG,1,100,5709
1760385946.408597,1812226.000,36154,2,PG,1,100,5718
1760385946.448599,1812266.000,36173,3,PG,1,100,5714
1760385946.488600,1812306.000,36173,3,PG,1,100,5706
1760385946.528602,1812346.000,36173,3,PG,1,100,5727
1760385946.568603,1812386.000,36188,3,PG,1,100,5719
1760385946.608604,1812426.000,36188,3,PG,1,100,5725
1760385946.648606,1812466.000,36188,3,PG,1,100,5717
1760385946.688607,1812506.000,36204,2,PG,1,100,5712
1760385946.728608,1812546.000,36204,2,PG,1,100,5705
1760385946.768610,1812586.000,36222,3,PG,1,100,5700
1760385946.808611,1812626.000,36222,3,PG,1,100,5698
1760385946.848613,1812666.000,36222,3,PG,1,100,5696
1760385946.888614,1812706.000,36238,2,PG,1,100,5692
1760385946.928615,1812746.000,36238,2,PG,1,100,5700
1760385946.968617,1812786.000,36257,3,PG,1,100,5701
1760385947.008618,1812826.000,36257,3,PG,1,100,5699
1760385947.048619,1812866.000,36257,3,PG,1,100,5718
