LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760381794.934255,1099822.000,49405,3,PR,1,100,114735
1760381794.934255,1099822.000,49405,3,PR,1,100,114575
1760381794.934255,1099822.000,49405,3,PR,1,100,114530
1760381794.974589,1099862.333,49425,3,PR,1,100,114678
1760381795.014922,1099902.667,49425,3,PR,1,100,114829
1760381795.055256,1099943.000,49425,3,PR,1,100,114906
1760381795.094757,1099982.500,49441,2,PR,1,100,114922
1760381795.134257,1100022.000,49441,2,PR,1,100,114806
1760381795.174591,1100062.333,49456,3,PR,1,100,114802
1760381795.214925,1100102.667,49456,3,PR,1,100,114761
1760381795.255259,1100143.000,49456,3,PR,1,100,114505
1760381795.294759,1100182.500,49472,2,PR,1,100,114476
1760381795.334260,1100222.000,49472,2,PR,1,100,114557
1760381795.374260,1100262.000,49492,3,PR,1,100,114743
1760381795.414261,1100302.000,49492,3,PR,1,100,114808
1760381795.454261,1100342.000,49492,3,PR,1,100,114789
1760381795.494262,1100382.000,49508,2,PR,1,100,114749
1760381795.534262,1100422.000,49508,2,PR,1,100,114761
1760381795.574263,1100462.000,49525,3,PR,1,100,114794
1760381795.614263,1100502.000,49525,3,PR,1,100,114712
1760381795.654264,1100542.000,49525,3,PR,1,100,114534
1760381795.694264,1100582.000,49542,2,PR,1,100,114436
1760381795.734265,1100622.000,49542,2,PR,1,100,114589
1760381795.774265,1100662.000,49561,3,PR,1,100,114779
1760381795.814266,1100702.000,49561,3,PR,1,100,114880
1760381795.854266,1100742.000,49561,3,PR,1,100,114916
1760381795.894267,1100782.000,49577,2,PR,1,100,114830
1760381795.934268,1100822.000,49577,2,PR,1,100,114805
1760381795.974268,1100862.000,49596,3,PR,1,100,114761
1760381796.014268,1100902.000,49596,3,PR,1,100,114633
1760381796.054269,1100942.000,49596,3,PR,1,100,114589
1760381796.094270,1100982.000,49611,2,PR,1,100,114666
1760381796.134270,1101022.000,49611,2,PR,1,100,114770
1760381796.174604,1101062.333,49628,3,PR,1,100,114781
1760381796.214938,1101102.667,49628,3,PR,1,100,114727
1760381796.255271,1101143.000,49628,3,PR,1,100,114699
1760381796.294939,1101182.667,49645,3,PR,1,100,114726
1760381796.334606,1101222.333,49645,3,PR,1,100,114762
1760381796.374273,1101262.000,49645,3,PR,1,100,114700
1760381796.421273,1101309.000,49662,2,PR,1,100,114635
1760381796.468274,1101356.000,49662,2,PR,1,100,114631
1760381796.508275,1101396.000,49678,2,PR,1,100,114753
1760381796.548275,1101436.000,49678,2,PR,1,100,114868
1760381796.588276,1101476.000,49695,3,PR,1,100,114930
1760381796.628276,1101516.000,49695,3,PR,1,100,114900
1760381796.668277,1101556.000,49695,3,PR,1,100,114798
1760381796.708277,1101596.000,49712,2,PR,1,100,114803
1760381796.748278,1101636.000,49712,2,PR,1,100,114753
1760381796.788278,1101676.000,49734,4,PR,1,100,114587
1760381796.828279,1101716.000,49734,4,PR,1,100,114512
1760381796.868279,1101756.000,49734,4,PR,1,100,114637
1760381796.908280,1101796.000,49734,4,PR,1,100,114788
1760381796.948280,1101836.000,49752,3,PR,1,100,114821
1760381796.988281,1101876.000,49752,3,PR,1,100,114825
1760381797.028281,1101916.000,49752,3,PR,1,100,114785
1760381797.068282,1101956.000,49772,2,PR,1,100,114811
1760381797.108282,1101996.000,49772,2,PR,1,100,114840
1760381797.148283,1102036.000,49788,3,PR,1,100,114747
1760381797.188283,1102076.000,49788,3,PR,1,100,114670
1760381797.228284,1102116.000,49788,3,PR,1,100,114668
1760381797.268284,1102156.000,49807,2,PR,1,100,114816
1760381797.308285,1102196.000,49807,2,PR,1,100,114974
1760381797.348285,1102236.000,49824,3,PR,1,100,115020
1760381797.388286,1102276.000,49824,3,PR,1,100,114943
1760381797.428286,1102316.000,49824,3,PR,1,100,114854
1760381797.468287,1102356.000,49840,2,PR,1,100,114849
1760381797.508287,1102396.000,49840,2,PR,1,100,114775
1760381797.547955,1102435.667,49855,3,PR,1,100,114613
1760381797.587622,1102475.333,49855,3,PR,1,100,114582
1760381797.627289,1102515.000,49855,3,PR,1,100,114717
1760381797.667789,1102555.500,49873,2,PR,1,100,114832
1760381797.708290,1102596.000,49873,2,PR,1,100,114794
1760381797.747957,1102635.667,49891,3,PR,1,100,114757
1760381797.787624,1102675.333,49891,3,PR,1,100,114758
1760381797.827291,1102715.000,49891,3,PR,1,100,114820
1760381797.867792,1102755.500,49908,2,PR,1,100,114867
1760381797.908292,1102796.000,49908,2,PR,1,100,114701
1760381797.947959,1102835.667,49923,3,PR,1,100,114643
1760381797.987627,1102875.333,49923,3,PR,1,100,114601
1760381798.027294,1102915.000,49923,3,PR,1,100,114778
1760381798.067294,1102955.000,49942,2,PR,1,100,114915
1760381798.107295,1102995.000,49942,2,PR,1,100,114968
1760381798.147295,1103035.000,49960,3,PR,1,100,114908
1760381798.187296,1103075.000,49960,3,PR,1,100,114862
1760381798.227296,1103115.000,49960,3,PR,1,100,114865
1760381798.267630,1103155.333,49977,3,PR,1,100,114760
1760381798.307964,1103195.667,49977,3,PR,1,100,114567
1760381798.348298,1103236.000,49977,3,PR,1,100,114636
1760381798.387798,1103275.500,49992,2,PR,1,100,114763
1760381798.427299,1103315.000,49992,2,PR,1,100,114857
1760381798.467299,1103355.000,50011,3,PR,1,100,114861
1760381798.507300,1103395.000,50011,3,PR,1,100,114804
1760381798.547300,1103435.000,50011,3,PR,1,100,114796
1760381798.587301,1103475.000,50027,2,PR,1,100,114833
1760381798.627301,1103515.000,50027,2,PR,1,100,114868
1760381798.667302,1103555.000,50045,3,PR,1,100,114766
1760381798.707302,1103595.000,50045,3,PR,1,100,114733
1760381798.747303,1103635.000,50045,3,PR,1,100,114684
1760381798.787303,1103675.000,50061,2,PR,1,100,114811
1760381798.827304,1103715.000,50061,2,PR,1,100,114970
1760381798.867305,1103755.000,50078,3,PR,1,100,115010
1760381798.907305,1103795.000,50078,3,PR,1,100,115012
1760381798.947305,1103835.000,50078,3,PR,1,100,114888
1760381798.987306,1103875.000,50095,2,PR,1,100,114886
1760381799.027307,1103915.000,50095,2,PR,1,100,114825
1760381799.067307,1103955.000,50112,3,PR,1,100,114638
1760381799.107307,1103995.000,50112,3,PR,1,100,114579
1760381799.147308,1104035.000,50112,3,PR,1,100,114661
1760381799.187309,1104075.000,50126,2,PR,1,100,114832
1760381799.227309,1104115.000,50126,2,PR,1,100,114897
1760381799.267309,1104155.000,50145,3,PR,1,100,114892
1760381799.307310,1104195.000,50145,3,PR,1,100,114866
1760381799.347311,1104235.000,50145,3,PR,1,100,114876
1760381799.387311,1104275.000,50164,2,PR,1,100,114872
1760381799.427311,1104315.000,50164,2,PR,1,100,114786
1760381799.467312,1104355.000,50181,3,PR,1,100,114723
1760381799.507313,1104395.000,50181,3,PR,1,100,114689
1760381799.547313,1104435.000,50181,3,PR,1,100,114785
1760381799.587314,1104475.000,50197,2,PR,1,100,114889
1760381799.627314,1104515.000,50197,2,PR,1,100,114971
1760381799.667315,1104555.000,50215,3,PR,1,100,114948
1760381799.707315,1104595.000,50215,3,PR,1,100,114835
1760381799.747316,1104635.000,50215,3,PR,1,100,114832
1760381799.787316,1104675.000,50231,3,PR,1,100,114820
1760381799.827317,1104715.000,50231,3,PR,1,100,114598
1760381799.867317,1104755.000,50231,3,PR,1,100,114509
1760381799.907318,1104795.000,50248,2,PR,1,100,114514
1760381799.947318,1104835.000,50248,2,PR,1,100,114662
1760381799.987319,1104875.000,50266,3,PR,1,100,114879
1760381800.027319,1104915.000,50266,3,PR,1,100,114899
1760381800.067320,1104955.000,50266,3,PR,1,100,114833
1760381800.107320,1104995.000,50284,2,PR,1,100,114783
1760381800.147321,1105035.000,50284,2,PR,1,100,114773
1760381800.187321,1105075.000,50300,3,PR,1,100,114746
1760381800.227322,1105115.000,50300,3,PR,1,100,114557
1760381800.267322,1105155.000,50300,3,PR,1,100,114533
1760381800.307323,1105195.000,50318,2,PR,1,100,114654
1760381800.347323,1105235.000,50318,2,PR,1,100,114887
1760381800.387324,1105275.000,50336,3,PR,1,100,114992
1760381800.427324,1105315.000,50336,3,PR,1,100,114996
1760381800.467325,1105355.000,50336,3,PR,1,100,114923
1760381800.507325,1105395.000,50351,2,PR,1,100,114851
1760381800.547326,1105435.000,50351,2,PR,1,100,114804
1760381800.587326,1105475.000,50367,3,PR,1,100,114772
1760381800.627327,1105515.000,50367,3,PR,1,100,114784
1760381800.667327,1105555.000,50367,3,PR,1,100,114747
1760381800.707328,1105595.000,50387,2,PR,1,100,114814
1760381800.747328,1105635.000,50387,2,PR,1,100,114912
1760381800.787329,1105675.000,50403,3,PR,1,100,114885
1760381800.827329,1105715.000,50403,3,PR,1,100,114825
1760381800.867330,1105755.000,50403,3,PR,1,100,114817
1760381800.907330,1105795.000,50420,3,PR,1,100,114839
1760381800.947331,1105835.000,50420,3,PR,1,100,114828
1760381800.987331,1105875.000,50420,3,PR,1,100,114680
1760381801.027332,1105915.000,50437,2,PR,1,100,114608
1760381801.067332,1105955.000,50437,2,PR,1,100,114695
1760381801.107333,1105995.000,50456,3,PR,1,100,114900
1760381801.147333,1106035.000,50456,3,PR,1,100,115011
1760381801.187334,1106075.000,50456,3,PR,1,100,115037
1760381801.227334,1106115.000,50472,2,PR,1,100,114950
1760381801.267335,1106155.000,50472,2,PR,1,100,114878
1760381801.307335,1106195.000,50490,3,PR,1,100,114867
1760381801.347336,1106235.000,50490,3,PR,1,100,114669
1760381801.387336,1106275.000,50490,3,PR,1,100,114570
1760381801.427337,1106315.000,50506,2,PR,1,100,114572
1760381801.467337,1106355.000,50506,2,PR,1,100,114719
1760381801.507338,1106395.000,50525,3,PR,1,100,114869
1760381801.547338,1106435.000,50525,3,PR,1,100,114879
1760381801.587339,1106475.000,50525,3,PR,1,100,114791
1760381801.627339,1106515.000,50541,2,PR,1,100,114774
1760381801.667340,1106555.000,50541,2,PR,1,100,114764
1760381801.707340,1106595.000,50558,3,PR,1,100,114753
1760381801.747341,1106635.000,50558,3,PR,1,100,114509
1760381801.787341,1106675.000,50558,3,PR,1,100,114449
1760381801.827342,1106715.000,50573,2,PR,1,100,114659
1760381801.867342,1106755.000,50573,2,PR,1,100,114889
1760381801.907343,1106795.000,50598,4,PR,1,100,115024
1760381801.947343,1106835.000,50598,4,PR,1,100,115000
1760381801.987344,1106875.000,50598,4,PR,1,100,114934
1760381802.027344,1106915.000,50598,4,PR,1,100,114893
1760381802.067345,1106955.000,50616,3,PR,1,100,114890
1760381802.107345,1106995.000,50616,3,PR,1,100,114641
1760381802.147346,1107035.000,50616,3,PR,1,100,114550
1760381802.187346,1107075.000,50633,2,PR,1,100,114617
1760381802.227347,1107115.000,50633,2,PR,1,100,114826
1760381802.267347,1107155.000,50651,3,PR,1,100,114921
1760381802.307348,1107195.000,50651,3,PR,1,100,114900
