LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760380448.015068,462886.000,9262,1,GZ,1,100,29.388
1760380448.055065,462926.000,9281,2,GZ,1,100,24.963
1760380448.095063,462966.000,9281,2,GZ,1,100,21.332
1760380448.135060,463006.000,9298,3,GZ,1,100,19.775
1760380448.175058,463046.000,9298,3,GZ,1,100,21.027
1760380448.215055,463086.000,9298,3,GZ,1,100,20.721
1760380448.255053,463126.000,9314,2,GZ,1,100,11.292
1760380448.295051,463166.000,9314,2,GZ,1,100,2.075
1760380448.335048,463206.000,9329,3,GZ,1,100,-1.831
1760380448.375046,463246.000,9329,3,GZ,1,100,-3.143
1760380448.415043,463286.000,9329,3,GZ,1,100,-8.026
1760380448.455041,463326.000,9346,3,GZ,1,100,-12.787
1760380448.495039,463366.000,9346,3,GZ,1,100,-12.268
1760380448.535036,463406.000,9346,3,GZ,1,100,-13.153
1760380448.575034,463446.000,9363,2,GZ,1,100,-15.991
1760380448.615031,463486.000,9363,2,GZ,1,100,-9.552
1760380448.655029,463526.000,9379,3,GZ,1,100,-5.005
1760380448.695026,463566.000,9379,3,GZ,1,100,-13.306
1760380448.735024,463606.000,9379,3,GZ,1,100,-21.423
1760380448.775022,463646.000,9395,2,GZ,1,100,-23.193
1760380448.815019,463686.000,9395,2,GZ,1,100,-17.273
1760380448.855017,463726.000,9413,3,GZ,1,100,-9.613
1760380448.895014,463766.000,9413,3,GZ,1,100,-6.134
1760380448.935012,463806.000,9413,3,GZ,1,100,-7.996
1760380448.975009,463846.000,9430,2,GZ,1,100,-9.613
1760380449.015007,463886.000,9430,2,GZ,1,100,-9.796
1760380449.055005,463926.000,9447,3,GZ,1,100,-7.507
1760380449.095002,463966.000,9447,3,GZ,1,100,-2.838
1760380449.135000,464006.000,9447,3,GZ,1,100,4.395
1760380449.174998,464046.000,9462,2,GZ,1,100,11.383
1760380449.214995,464086.000,9462,2,GZ,1,100,15.289
1760380449.254993,464126.000,9478,3,GZ,1,100,18.433
1760380449.294990,464166.000,9478,3,GZ,1,100,24.689
1760380449.334988,464206.000,9478,3,GZ,1,100,28.809
1760380449.370652,464241.667,9495,3,GZ,1,100,24.536
1760380449.406317,464277.333,9495,3,GZ,1,100,23.132
1760380449.441981,464313.000,9495,3,GZ,1,100,26.520
1760380449.481979,464353.000,9512,2,GZ,1,100,28.351
1760380449.521976,464393.000,9512,2,GZ,1,100,22.400
1760380449.561974,464433.000,9528,3,GZ,1,100,13.336
1760380449.601972,464473.000,9528,3,GZ,1,100,7.782
1760380449.641969,464513.000,9528,3,GZ,1,100,2.289
1760380449.681967,464553.000,9543,2,GZ,1,100,-1.617
1760380449.721964,464593.000,9543,2,GZ,1,100,-5.463
1760380449.761962,464633.000,9561,3,GZ,1,100,-11.322
1760380449.801960,464673.000,9561,3,GZ,1,100,-19.043
1760380449.841957,464713.000,9561,3,GZ,1,100,-28.412
1760380449.881955,464753.000,9577,2,GZ,1,100,-29.694
1760380449.921952,464793.000,9577,2,GZ,1,100,-17.456
1760380449.961950,464833.000,9593,3,GZ,1,100,-12.115
1760380450.001947,464873.000,9593,3,GZ,1,100,-19.806
1760380450.041945,464913.000,9593,3,GZ,1,100,-24.811
1760380450.081943,464953.000,9611,2,GZ,1,100,-20.172
1760380450.121940,464993.000,9611,2,GZ,1,100,-12.909
1760380450.161938,465033.000,9628,3,GZ,1,100,-8.881
1760380450.201935,465073.000,9628,3,GZ,1,100,-6.866
1760380450.241933,465113.000,9628,3,GZ,1,100,-5.707
1760380450.281931,465153.000,9644,2,GZ,1,100,-5.859
1760380450.321928,465193.000,9644,2,GZ,1,100,-5.798
1760380450.361926,465233.000,9662,3,GZ,1,100,-7.385
1760380450.401923,465273.000,9662,3,GZ,1,100,-6.165
1760380450.441921,465313.000,9662,3,GZ,1,100,0.732
1760380450.481919,465353.000,9676,2,GZ,1,100,2.869
1760380450.521916,465393.000,9676,2,GZ,1,100,3.235
1760380450.561914,465433.000,9693,3,GZ,1,100,23.010
1760380450.601911,465473.000,9693,3,GZ,1,100,28.625
1760380450.641909,465513.000,9693,3,GZ,1,100,19.775
1760380450.681906,465553.000,9709,3,GZ,1,100,17.273
1760380450.721904,465593.000,9709,3,GZ,1,100,20.416
1760380450.761902,465633.000,9709,3,GZ,1,100,25.208
1760380450.801899,465673.000,9727,2,GZ,1,100,22.308
1760380450.841897,465713.000,9727,2,GZ,1,100,13.672
1760380450.881894,465753.000,9741,3,GZ,1,100,4.395
1760380450.921892,465793.000,9741,3,GZ,1,100,-4.395
1760380450.961890,465833.000,9741,3,GZ,1,100,-9.674
1760380451.001887,465873.000,9758,2,GZ,1,100,-11.902
1760380451.041885,465913.000,9758,2,GZ,1,100,-10.925
1760380451.081882,465953.000,9775,3,GZ,1,100,-10.620
1760380451.121880,465993.000,9775,3,GZ,1,100,-17.914
1760380451.161877,466033.000,9775,3,GZ,1,100,-22.766
1760380451.201875,466073.000,9792,2,GZ,1,100,-9.186
1760380451.241873,466113.000,9792,2,GZ,1,100,-3.967
1760380451.281870,466153.000,9806,3,GZ,1,100,-11.749
1760380451.321868,466193.000,9806,3,GZ,1,100,-16.235
1760380451.361865,466233.000,9806,3,GZ,1,100,-12.451
1760380451.401863,466273.000,9826,2,GZ,1,100,-8.698
1760380451.441860,466313.000,9826,2,GZ,1,100,-6.287
1760380451.481858,466353.000,9842,3,GZ,1,100,-6.195
1760380451.521856,466393.000,9842,3,GZ,1,100,-7.080
1760380451.561853,466433.000,9842,3,GZ,1,100,-5.890
1760380451.601851,466473.000,9859,2,GZ,1,100,-2.594
1760380451.641848,466513.000,9859,2,GZ,1,100,2.838
1760380451.681846,466553.000,9873,3,GZ,1,100,5.890
1760380451.721843,466593.000,9873,3,GZ,1,100,3.998
1760380451.761841,466633.000,9873,3,GZ,1,100,2.747
1760380451.801839,466673.000,9891,3,GZ,1,100,4.547
1760380451.841836,466713.000,9891,3,GZ,1,100,7.996
1760380451.881834,466753.000,9891,3,GZ,1,100,19.928
1760380451.921831,466793.000,9907,2,GZ,1,100,15.503
1760380451.961829,466833.000,9907,2,GZ,1,100,7.324
1760380452.001827,466873.000,9926,3,GZ,1,100,12.329
1760380452.041824,466913.000,9926,3,GZ,1,100,18.677
1760380452.081822,466953.000,9926,3,GZ,1,100,20.905
1760380452.121819,466993.000,9942,2,GZ,1,100,14.160
1760380452.161817,467033.000,9942,2,GZ,1,100,8.087
1760380452.201815,467073.000,9960,3,GZ,1,100,5.707
1760380452.241812,467113.000,9960,3,GZ,1,100,5.981
1760380452.281810,467153.000,9960,3,GZ,1,100,2.716
1760380452.321807,467193.000,9981,2,GZ,1,100,-3.998
1760380452.361805,467233.000,9981,2,GZ,1,100,-7.599
1760380452.401803,467273.000,9999,3,GZ,1,100,-8.179
1760380452.441800,467313.000,9999,3,GZ,1,100,-18.280
1760380452.481798,467353.000,9999,3,GZ,1,100,-26.794
1760380452.521795,467393.000,10015,2,GZ,1,100,-15.900
1760380452.561793,467433.000,10015,2,GZ,1,100,-11.536
1760380452.601790,467473.000,10034,3,GZ,1,100,-15.564
1760380452.641788,467513.000,10034,3,GZ,1,100,-19.867
1760380452.681786,467553.000,10034,3,GZ,1,100,-15.778
1760380452.721783,467593.000,10051,2,GZ,1,100,-11.841
1760380452.761781,467633.000,10051,2,GZ,1,100,-10.071
1760380452.801778,467673.000,10068,3,GZ,1,100,-7.202
1760380452.841776,467713.000,10068,3,GZ,1,100,-3.540
1760380452.881773,467753.000,10068,3,GZ,1,100,-1.465
1760380452.917105,467788.333,10084,3,GZ,1,100,0.336
1760380452.952436,467823.667,10084,3,GZ,1,100,4.211
1760380452.987767,467859.000,10084,3,GZ,1,100,10.345
1760380453.027765,467899.000,10099,2,GZ,1,100,15.045
1760380453.067762,467939.000,10099,2,GZ,1,100,16.907
1760380453.107760,467979.000,10116,3,GZ,1,100,16.083
1760380453.147757,468019.000,10116,3,GZ,1,100,17.365
1760380453.187755,468059.000,10116,3,GZ,1,100,22.308
1760380453.227752,468099.000,10133,2,GZ,1,100,15.930
1760380453.267750,468139.000,10133,2,GZ,1,100,15.961
1760380453.307748,468179.000,10151,3,GZ,1,100,24.139
1760380453.347745,468219.000,10151,3,GZ,1,100,22.095
1760380453.387743,468259.000,10151,3,GZ,1,100,16.815
1760380453.427741,468299.000,10167,2,GZ,1,100,11.810
1760380453.467738,468339.000,10167,2,GZ,1,100,4.700
1760380453.507736,468379.000,10183,3,GZ,1,100,1.984
1760380453.547733,468419.000,10183,3,GZ,1,100,-4.364
1760380453.587731,468459.000,10183,3,GZ,1,100,-15.503
1760380453.627728,468499.000,10200,3,GZ,1,100,-22.797
1760380453.667726,468539.000,10200,3,GZ,1,100,-25.330
1760380453.707724,468579.000,10200,3,GZ,1,100,-24.261
1760380453.747721,468619.000,10219,2,GZ,1,100,-23.712
1760380453.787719,468659.000,10219,2,GZ,1,100,-12.054
1760380453.827716,468699.000,10234,3,GZ,1,100,-7.507
1760380453.867714,468739.000,10234,3,GZ,1,100,-15.533
1760380453.907712,468779.000,10234,3,GZ,1,100,-21.423
1760380453.947709,468819.000,10250,2,GZ,1,100,-17.761
1760380453.987707,468859.000,10250,2,GZ,1,100,-8.942
1760380454.027704,468899.000,10269,3,GZ,1,100,-0.885
1760380454.067702,468939.000,10269,3,GZ,1,100,4.669
1760380454.107699,468979.000,10269,3,GZ,1,100,6.653
1760380454.147697,469019.000,10286,2,GZ,1,100,3.937
1760380454.187695,469059.000,10286,2,GZ,1,100,2.502
1760380454.227692,469099.000,10302,3,GZ,1,100,4.730
1760380454.267690,469139.000,10302,3,GZ,1,100,10.773
1760380454.307687,469179.000,10302,3,GZ,1,100,17.212
1760380454.347685,469219.000,10317,2,GZ,1,100,20.172
1760380454.387682,469259.000,10317,2,GZ,1,100,19.012
1760380454.427680,469299.000,10335,3,GZ,1,100,19.165
1760380454.467678,469339.000,10335,3,GZ,1,100,21.759
1760380454.507675,469379.000,10335,3,GZ,1,100,11.139
1760380454.547673,469419.000,10351,2,GZ,1,100,-1.343
1760380454.587670,469459.000,10351,2,GZ,1,100,-5.066
1760380454.627668,469499.000,10370,3,GZ,1,100,-1.678
1760380454.667665,469539.000,10370,3,GZ,1,100,2.930
1760380454.707663,469579.000,10370,3,GZ,1,100,2.686
1760380454.747661,469619.000,10385,2,GZ,1,100,-2.319
1760380454.787658,469659.000,10385,2,GZ,1,100,-8.453
1760380454.827656,469699.000,10402,3,GZ,1,100,-16.541
1760380454.867653,469739.000,10402,3,GZ,1,100,-22.766
1760380454.907651,469779.000,10402,3,GZ,1,100,-16.571
1760380454.947649,469819.000,10418,3,GZ,1,100,-5.554
1760380454.987646,469859.000,10418,3,GZ,1,100,-2.960
1760380455.027644,469899.000,10418,3,GZ,1,100,-1.923
1760380455.067641,469939.000,10436,2,GZ,1,100,8.026
1760380455.107639,469979.000,10436,2,GZ,1,100,11.993
1760380455.147636,470019.000,10452,3,GZ,1,100,5.005
1760380455.187634,470059.000,10452,3,GZ,1,100,1.740
1760380455.227632,470099.000,10452,3,GZ,1,100,3.357
1760380455.267629,470139.000,10469,2,GZ,1,100,4.486
1760380455.307627,470179.000,10469,2,GZ,1,100,3.357
1760380455.347625,470219.000,10487,3,GZ,1,100,1.587
1760380455.387622,470259.000,10487,3,GZ,1,100,-1.678
1760380455.427620,470299.000,10487,3,GZ,1,100,-6.042
1760380455.467617,470339.000,10505,2,GZ,1,100,-9.552
1760380455.507615,470379.000,10505,2,GZ,1,100,-5.493
1760380455.547612,470419.000,10519,3,GZ,1,100,3.845
1760380455.587610,470459.000,10519,3,GZ,1,100,6.073
1760380455.627608,470499.000,10519,3,GZ,1,100,0.305
1760380455.667605,470539.000,10536,2,GZ,1,100,6.866
1760380455.707603,470579.000,10536,2,GZ,1,100,25.635
1760380455.747600,470619.000,10553,3,GZ,1,100,27.893
1760380455.787598,470659.000,10553,3,GZ,1,100,18.097
1760380455.827595,470699.000,10553,3,GZ,1,100,14.221
1760380455.867593,470739.000,10570,2,GZ,1,100,20.050
1760380455.907591,470779.000,10570,2,GZ,1,100,24.719
1760380455.947588,470819.000,10584,3,GZ,1,100,20.111
1760380455.987586,470859.000,10584,3,GZ,1,100,9.125
1760380456.027583,470899.000,10584,3,GZ,1,100,-0.702
1760380456.067581,470939.000,10602,3,GZ,1,100,-2.655
1760380456.107579,470979.000,10602,3,GZ,1,100,-5.402
1760380456.147576,471019.000,10602,3,GZ,1,100,-12.512
1760380456.187574,471059.000,10618,2,GZ,1,100,-13.092
1760380456.227571,471099.000,10618,2,GZ,1,100,-11.475
1760380456.267569,471139.000,10635,3,GZ,1,100,-14.923
1760380456.307566,471179.000,10635,3,GZ,1,100,-25.085
1760380456.347564,471219.000,10635,3,GZ,1,100,-26.764
1760380456.387562,471259.000,10650,2,GZ,1,100,-10.712
1760380456.427559,471299.000,10650,2,GZ,1,100,-2.930
1760380456.462890,471334.333,10667,3,GZ,1,100,-11.078
1760380456.498222,471369.667,10667,3,GZ,1,100,-16.876
1760380456.533553,471405.000,10667,3,GZ,1,100,-13.550
1760380456.573550,471445.000,10683,3,GZ,1,100,-8.820
1760380456.613548,471485.000,10683,3,GZ,1,100,-3.021
1760380456.653546,471525.000,10683,3,GZ,1,100,-3.479
1760380456.693543,471565.000,10702,2,GZ,1,100,-11.078
1760380456.733541,471605.000,10702,2,GZ,1,100,-14.404
1760380456.773538,471645.000,10719,3,GZ,1,100,-10.803
1760380456.813536,471685.000,10719,3,GZ,1,100,-7.141
1760380456.853534,471725.000,10719,3,GZ,1,100,-2.686
1760380456.893531,471765.000,10734,2,GZ,1,100,1.007
1760380456.933529,471805.000,10734,2,GZ,1,100,3.326
1760380456.973526,471845.000,10750,3,GZ,1,100,11.047
1760380457.013524,471885.000,10750,3,GZ,1,100,20.172
1760380457.053521,471925.000,10750,3,GZ,1,100,31.067
1760380457.094019,471965.500,10768,2,GZ,1,100,25.726
1760380457.134516,472006.000,10768,2,GZ,1,100,20.081
1760380457.174181,472045.667,10788,3,GZ,1,100,14.893
