LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760381794.840254,1099728.000,49402,1,EA,1,100,0.220594
1760381794.907254,1099795.000,49407,1,EA,1,100,0.218255
1760381794.973755,1099861.500,49427,2,EA,1,100,0.220027
1760381795.040256,1099928.000,49427,2,EA,1,100,0.222412
1760381795.107257,1099995.000,49443,1,EA,1,100,0.224558
1760381795.173758,1100061.500,49458,2,EA,1,100,0.223703
1760381795.240259,1100128.000,49458,2,EA,1,100,0.219020
1760381795.306259,1100194.000,49474,1,EA,1,100,0.219255
1760381795.373260,1100261.000,49494,2,EA,1,100,0.223178
1760381795.440261,1100328.000,49494,2,EA,1,100,0.224507
1760381795.506262,1100394.000,49510,1,EA,1,100,0.225032
1760381795.573263,1100461.000,49527,2,EA,1,100,0.222070
1760381795.640264,1100528.000,49527,2,EA,1,100,0.218688
1760381795.706264,1100594.000,49544,1,EA,1,100,0.219435
1760381795.773265,1100661.000,49563,2,EA,1,100,0.221949
1760381795.840266,1100728.000,49563,2,EA,1,100,0.223949
1760381795.907267,1100795.000,49579,1,EA,1,100,0.225075
1760381795.973768,1100861.500,49598,2,EA,1,100,0.220959
1760381796.040269,1100928.000,49598,2,EA,1,100,0.219206
1760381796.107270,1100995.000,49613,1,EA,1,100,0.222220
1760381796.173770,1101061.500,49630,2,EA,1,100,0.224369
1760381796.240271,1101128.000,49630,2,EA,1,100,0.225127
1760381796.306772,1101194.500,49647,2,EA,1,100,0.224043
1760381796.373273,1101261.000,49647,2,EA,1,100,0.220062
1760381796.440274,1101328.000,49664,1,EA,1,100,0.218792
1760381796.506775,1101394.500,49680,2,EA,1,100,0.221220
1760381796.573276,1101461.000,49680,2,EA,1,100,0.223120
1760381796.640276,1101528.000,49697,1,EA,1,100,0.225222
1760381796.706777,1101594.500,49714,2,EA,1,100,0.222784
1760381796.773278,1101661.000,49714,2,EA,1,100,0.219588
1760381796.839779,1101727.500,49736,2,EA,1,100,0.221581
1760381796.906280,1101794.000,49736,2,EA,1,100,0.224791
1760381796.973280,1101861.000,49754,1,EA,1,100,0.224981
1760381797.039781,1101927.500,49774,2,EA,1,100,0.225002
1760381797.106282,1101994.000,49774,2,EA,1,100,0.221715
1760381797.173283,1102061.000,49790,1,EA,1,100,0.219950
1760381797.239784,1102127.500,49809,2,EA,1,100,0.220910
1760381797.306285,1102194.000,49809,2,EA,1,100,0.222526
1760381797.373286,1102261.000,49826,1,EA,1,100,0.224922
1760381797.439786,1102327.500,49842,2,EA,1,100,0.224536
1760381797.506287,1102394.000,49842,2,EA,1,100,0.219581
1760381797.573288,1102461.000,49857,1,EA,1,100,0.220216
1760381797.639789,1102527.500,49875,2,EA,1,100,0.224275
1760381797.706290,1102594.000,49875,2,EA,1,100,0.225603
1760381797.773291,1102661.000,49893,2,EA,1,100,0.226014
1760381797.840292,1102728.000,49893,2,EA,1,100,0.223264
1760381797.906292,1102794.000,49910,1,EA,1,100,0.219449
1760381797.972793,1102860.500,49925,2,EA,1,100,0.220826
1760381798.039294,1102927.000,49925,2,EA,1,100,0.222769
1760381798.106295,1102994.000,49944,1,EA,1,100,0.224667
1760381798.172796,1103060.500,49962,2,EA,1,100,0.226169
1760381798.239296,1103127.000,49962,2,EA,1,100,0.222248
1760381798.306297,1103194.000,49979,1,EA,1,100,0.219512
1760381798.372798,1103260.500,49994,2,EA,1,100,0.222655
1760381798.439299,1103327.000,49994,2,EA,1,100,0.225566
1760381798.506300,1103394.000,50013,1,EA,1,100,0.225830
1760381798.572801,1103460.500,50029,2,EA,1,100,0.225207
1760381798.639302,1103527.000,50029,2,EA,1,100,0.221503
1760381798.706302,1103594.000,50047,1,EA,1,100,0.219936
