LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1760382198.521177,1503408.000,50835,3,MY,1,100, 6
1760382198.561177,1503448.000,50835,3,MY,1,100, 5
1760382198.601176,1503488.000,50835,3,MY,1,100, 6
1760382198.641175,1503528.000,50850,2,MY,1,100, 5
1760382198.681174,1503568.000,50850,2,MY,1,100, 6
1760382198.721173,1503608.000,50867,3,MY,1,100, 7
1760382198.761173,1503648.000,50867,3,MY,1,100, 6
1760382198.801172,1503688.000,50867,3,MY,1,100, 7
1760382198.841171,1503728.000,50883,2,MY,1,100, 6
1760382198.881170,1503768.000,50883,2,MY,1,100, 5
1760382198.921170,1503808.000,50901,3,MY,1,100, 6
1760382198.961169,1503848.000,50901,3,MY,1,100, 5
1760382199.001168,1503888.000,50901,3,MY,1,100, 7
1760382199.041167,1503928.000,50915,2,MY,1,100, 5
1760382199.081166,1503968.000,50915,2,MY,1,100, 5
1760382199.121166,1504008.000,50932,3,MY,1,100, 7
1760382199.161165,1504048.000,50932,3,MY,1,100, 5
1760382199.201164,1504088.000,50932,3,MY,1,100, 5
1760382199.241163,1504128.000,50948,3,MY,1,100, 5
1760382199.281163,1504168.000,50948,3,MY,1,100, 4
1760382199.321162,1504208.000,50948,3,MY,1,100, 6
1760382199.361161,1504248.000,50966,2,MY,1,100, 4
1760382199.401160,1504288.000,50966,2,MY,1,100, 5
1760382199.441159,1504328.000,50980,3,MY,1,100, 5
1760382199.481159,1504368.000,50980,3,MY,1,100, 5
1760382199.521158,1504408.000,50980,3,MY,1,100, 5
1760382199.561157,1504448.000,50997,2,MY,1,100, 4
1760382199.601156,1504488.000,50997,2,MY,1,100, 6
1760382199.641155,1504528.000,51014,3,MY,1,100, 6
1760382199.681155,1504568.000,51014,3,MY,1,100, 5
1760382199.721154,1504608.000,51014,3,MY,1,100, 7
1760382199.761153,1504648.000,51031,2,MY,1,100, 5
1760382199.801152,1504688.000,51031,2,MY,1,100, 4
1760382199.841152,1504728.000,51046,3,MY,1,100, 5
1760382199.881151,1504768.000,51046,3,MY,1,100, 5
1760382199.921150,1504808.000,51046,3,MY,1,100, 6
1760382199.961149,1504848.000,51063,2,MY,1,100, 4
1760382200.001148,1504888.000,51063,2,MY,1,100, 6
1760382200.041148,1504928.000,51079,3,MY,1,100, 4
1760382200.081147,1504968.000,51079,3,MY,1,100, 6
1760382200.121146,1505008.000,51079,3,MY,1,100, 5
1760382200.161145,1505048.000,51096,2,MY,1,100, 6
1760382200.201145,1505088.000,51096,2,MY,1,100, 5
1760382200.241144,1505128.000,51115,3,MY,1,100, 5
1760382200.281143,1505168.000,51115,3,MY,1,100, 6
1760382200.321142,1505208.000,51115,3,MY,1,100, 5
1760382200.361141,1505248.000,51130,2,MY,1,100, 7
1760382200.401141,1505288.000,51130,2,MY,1,100, 4
1760382200.441140,1505328.000,51146,3,MY,1,100, 5
1760382200.481139,1505368.000,51146,3,MY,1,100, 4
1760382200.521138,1505408.000,51146,3,MY,1,100, 5
1760382200.561138,1505448.000,51163,3,MY,1,100, 8
1760382200.601137,1505488.000,51163,3,MY,1,100, 4
1760382200.641136,1505528.000,51163,3,MY,1,100, 5
1760382200.681135,1505568.000,51180,2,MY,1,100, 4
1760382200.721135,1505608.000,51180,2,MY,1,100, 5
1760382200.761134,1505648.000,51195,3,MY,1,100, 6
1760382200.801133,1505688.000,51195,3,MY,1,100, 5
1760382200.841132,1505728.000,51195,3,MY,1,100, 5
1760382200.881131,1505768.000,51211,2,MY,1,100, 4
1760382200.921131,1505808.000,51211,2,MY,1,100, 4
1760382200.961130,1505848.000,51234,5,MY,1,100, 5
1760382201.001129,1505888.000,51234,5,MY,1,100, 5
1760382201.041128,1505928.000,51234,5,MY,1,100, 4
1760382201.081128,1505968.000,51234,5,MY,1,100, 4
1760382201.121127,1506008.000,51234,5,MY,1,100, 7
1760382201.161126,1506048.000,51251,2,MY,1,100, 6
1760382201.201125,1506088.000,51251,2,MY,1,100, 4
1760382201.241124,1506128.000,51267,3,MY,1,100, 5
1760382201.281124,1506168.000,51267,3,MY,1,100, 5
1760382201.321123,1506208.000,51267,3,MY,1,100, 6
1760382201.361122,1506248.000,51285,2,MY,1,100, 4
1760382201.401121,1506288.000,51285,2,MY,1,100, 5
1760382201.441121,1506328.000,51300,3,MY,1,100, 5
1760382201.481120,1506368.000,51300,3,MY,1,100, 4
1760382201.521119,1506408.000,51300,3,MY,1,100, 5
1760382201.561118,1506448.000,51316,2,MY,1,100, 6
1760382201.601118,1506488.000,51316,2,MY,1,100, 4
1760382201.636783,1506523.667,51333,3,MY,1,100, 2
1760382201.672449,1506559.333,51333,3,MY,1,100, 5
1760382201.708115,1506595.000,51333,3,MY,1,100, 6
1760382201.748115,1506635.000,51350,3,MY,1,100, 7
1760382201.788114,1506675.000,51350,3,MY,1,100, 5
1760382201.828113,1506715.000,51350,3,MY,1,100, 4
1760382201.868112,1506755.000,51365,2,MY,1,100, 5
1760382201.908112,1506795.000,51365,2,MY,1,100, 5
1760382201.948111,1506835.000,51382,3,MY,1,100, 7
1760382201.988110,1506875.000,51382,3,MY,1,100, 5
1760382202.028109,1506915.000,51382,3,MY,1,100, 5
1760382202.068108,1506955.000,51400,2,MY,1,100, 4
1760382202.108108,1506995.000,51400,2,MY,1,100, 6
1760382202.148107,1507035.000,51419,3,MY,1,100, 7
1760382202.188106,1507075.000,51419,3,MY,1,100, 5
1760382202.228105,1507115.000,51419,3,MY,1,100, 7
1760382202.268105,1507155.000,51436,2,MY,1,100, 5
1760382202.308104,1507195.000,51436,2,MY,1,100, 6
1760382202.348103,1507235.000,51451,3,MY,1,100, 5
1760382202.388102,1507275.000,51451,3,MY,1,100, 4
1760382202.428102,1507315.000,51451,3,MY,1,100, 4
1760382202.468101,1507355.000,51467,3,MY,1,100, 5
1760382202.508100,1507395.000,51467,3,MY,1,100, 5
1760382202.548099,1507435.000,51467,3,MY,1,100, 6
1760382202.588098,1507475.000,51484,2,MY,1,100, 5
1760382202.628098,1507515.000,51484,2,MY,1,100, 5
1760382202.668097,1507555.000,51501,3,MY,1,100, 5
1760382202.708096,1507595.000,51501,3,MY,1,100, 4
1760382202.748095,1507635.000,51501,3,MY,1,100, 5
1760382202.788095,1507675.000,51516,2,MY,1,100, 4
1760382202.828094,1507715.000,51516,2,MY,1,100, 6
1760382202.868093,1507755.000,51532,3,MY,1,100, 4
1760382202.908092,1507795.000,51532,3,MY,1,100, 6
1760382202.948091,1507835.000,51532,3,MY,1,100, 5
1760382202.988091,1507875.000,51550,2,MY,1,100, 6
1760382203.028090,1507915.000,51550,2,MY,1,100, 5
1760382203.068089,1507955.000,51566,3,MY,1,100, 5
1760382203.108088,1507995.000,51566,3,MY,1,100, 5
1760382203.148088,1508035.000,51566,3,MY,1,100, 7
1760382203.188087,1508075.000,51582,2,MY,1,100, 6
1760382203.228086,1508115.000,51582,2,MY,1,100, 6
1760382203.268085,1508155.000,51598,3,MY,1,100, 5
1760382203.308084,1508195.000,51598,3,MY,1,100, 4
1760382203.348083,1508235.000,51598,3,MY,1,100, 5
1760382203.388083,1508275.000,51615,2,MY,1,100, 5
1760382203.428082,1508315.000,51615,2,MY,1,100, 5
1760382203.468081,1508355.000,51631,3,MY,1,100, 5
1760382203.508080,1508395.000,51631,3,MY,1,100, 6
1760382203.548080,1508435.000,51631,3,MY,1,100, 4
1760382203.588079,1508475.000,51647,2,MY,1,100, 6
1760382203.628078,1508515.000,51647,2,MY,1,100, 4
1760382203.668077,1508555.000,51663,3,MY,1,100, 5
1760382203.708077,1508595.000,51663,3,MY,1,100, 5
1760382203.748076,1508635.000,51663,3,MY,1,100, 5
1760382203.788075,1508675.000,51680,3,MY,1,100, 7
1760382203.828074,1508715.000,51680,3,MY,1,100, 5
1760382203.868073,1508755.000,51680,3,MY,1,100, 6
1760382203.908073,1508795.000,51696,2,MY,1,100, 4
1760382203.948072,1508835.000,51696,2,MY,1,100, 5
1760382203.988071,1508875.000,51714,3,MY,1,100, 6
1760382204.028070,1508915.000,51714,3,MY,1,100, 5
1760382204.068070,1508955.000,51714,3,MY,1,100, 4
1760382204.108069,1508995.000,51728,2,MY,1,100, 7
1760382204.148068,1509035.000,51728,2,MY,1,100, 4
1760382204.188067,1509075.000,51747,3,MY,1,100, 5
1760382204.228066,1509115.000,51747,3,MY,1,100, 4
1760382204.268066,1509155.000,51747,3,MY,1,100, 4
1760382204.308065,1509195.000,51764,2,MY,1,100, 4
1760382204.348064,1509235.000,51764,2,MY,1,100, 3
1760382204.388063,1509275.000,51781,3,MY,1,100, 3
1760382204.428063,1509315.000,51781,3,MY,1,100, 4
1760382204.468062,1509355.000,51781,3,MY,1,100, 4
1760382204.508061,1509395.000,51795,2,MY,1,100, 4
1760382204.548060,1509435.000,51795,2,MY,1,100, 4
1760382204.587726,1509474.667,51813,3,MY,1,100, 2
1760382204.627392,1509514.333,51813,3,MY,1,100, 4
1760382204.667058,1509554.000,51813,3,MY,1,100, 3
1760382204.707057,1509594.000,51829,2,MY,1,100, 4
1760382204.747056,1509634.000,51829,2,MY,1,100, 4
1760382204.787056,1509674.000,51846,3,MY,1,100, 3
1760382204.827055,1509714.000,51846,3,MY,1,100, 5
1760382204.867054,1509754.000,51846,3,MY,1,100, 4
1760382204.907053,1509794.000,51860,2,MY,1,100, 5
1760382204.947052,1509834.000,51860,2,MY,1,100, 4
1760382204.987052,1509874.000,51878,3,MY,1,100, 6
1760382205.027051,1509914.000,51878,3,MY,1,100, 5
1760382205.067050,1509954.000,51878,3,MY,1,100, 7
1760382205.107049,1509994.000,51894,3,MY,1,100, 4
1760382205.147049,1510034.000,51894,3,MY,1,100, 5
1760382205.187048,1510074.000,51894,3,MY,1,100, 5
1760382205.227047,1510114.000,51911,2,MY,1,100, 5
1760382205.267046,1510154.000,51911,2,MY,1,100, 4
1760382205.302712,1510189.667,51926,3,MY,1,100, 5
1760382205.338378,1510225.333,51926,3,MY,1,100, 5
1760382205.374044,1510261.000,51926,3,MY,1,100, 4
1760382205.414043,1510301.000,51943,3,MY,1,100, 4
1760382205.454043,1510341.000,51943,3,MY,1,100, 4
1760382205.494042,1510381.000,51943,3,MY,1,100, 4
1760382205.534041,1510421.000,51959,2,MY,1,100, 3
1760382205.574040,1510461.000,51959,2,MY,1,100, 5
1760382205.614040,1510501.000,51977,3,MY,1,100, 5
1760382205.654039,1510541.000,51977,3,MY,1,100, 5
1760382205.694038,1510581.000,51977,3,MY,1,100, 4
1760382205.734037,1510621.000,51992,2,MY,1,100, 4
1760382205.774037,1510661.000,51992,2,MY,1,100, 5
1760382205.814036,1510701.000,52008,3,MY,1,100, 5
1760382205.854035,1510741.000,52008,3,MY,1,100, 5
1760382205.894034,1510781.000,52008,3,MY,1,100, 4
1760382205.934033,1510821.000,52024,2,MY,1,100, 4
1760382205.974033,1510861.000,52024,2,MY,1,100, 3
1760382206.014032,1510901.000,52042,3,MY,1,100, 5
1760382206.054031,1510941.000,52042,3,MY,1,100, 5
1760382206.094030,1510981.000,52042,3,MY,1,100, 5
1760382206.134030,1511021.000,52065,3,MY,1,100, 2
1760382206.174029,1511061.000,52065,3,MY,1,100, 4
1760382206.214028,1511101.000,52065,3,MY,1,100, 5
1760382206.254027,1511141.000,52083,3,MY,1,100, 5
1760382206.294026,1511181.000,52083,3,MY,1,100, 3
1760382206.334026,1511221.000,52083,3,MY,1,100, 5
1760382206.374025,1511261.000,52099,2,MY,1,100, 6
1760382206.414024,1511301.000,52099,2,MY,1,100, 5
1760382206.454023,1511341.000,52116,3,MY,1,100, 4
1760382206.494023,1511381.000,52116,3,MY,1,100, 5
1760382206.534022,1511421.000,52116,3,MY,1,100, 5
1760382206.574021,1511461.000,52132,2,MY,1,100, 5
1760382206.614020,1511501.000,52132,2,MY,1,100, 5
1760382206.654020,1511541.000,52150,3,MY,1,100, 7
1760382206.694019,1511581.000,52150,3,MY,1,100, 4
1760382206.734018,1511621.000,52150,3,MY,1,100, 5
1760382206.774017,1511661.000,52164,2,MY,1,100, 6
1760382206.814016,1511701.000,52164,2,MY,1,100, 5
1760382206.854016,1511741.000,52181,3,MY,1,100, 5
1760382206.894015,1511781.000,52181,3,MY,1,100, 3
1760382206.934014,1511821.000,52181,3,MY,1,100, 5
1760382206.974013,1511861.000,52198,3,MY,1,100, 6
1760382207.014013,1511901.000,52198,3,MY,1,100, 5
1760382207.054012,1511941.000,52198,3,MY,1,100, 4
1760382207.094011,1511981.000,52217,2,MY,1,100, 4
1760382207.134010,1512021.000,52217,2,MY,1,100, 5
1760382207.174009,1512061.000,52231,2,MY,1,100, 5
1760382207.214009,1512101.000,52231,2,MY,1,100, 5
1760382207.254008,1512141.000,52249,3,MY,1,100, 6
1760382207.294007,1512181.000,52249,3,MY,1,100, 4
1760382207.334006,1512221.000,52249,3,MY,1,100, 4
1760382207.374006,1512261.000,52265,3,MY,1,100, 3
1760382207.414005,1512301.000,52265,3,MY,1,100, 5
1760382207.454004,1512341.000,52265,3,MY,1,100, 4
1760382207.494003,1512381.000,52282,2,MY,1,100, 5
1760382207.534002,1512421.000,52282,2,MY,1,100, 4
1760382207.574002,1512461.000,52297,3,MY,1,100, 4
1760382207.614001,1512501.000,52297,3,MY,1,100, 4
1760382207.654000,1512541.000,52297,3,MY,1,100, 4
1760382207.693999,1512581.000,52314,2,MY,1,100, 6
1760382207.733999,1512621.000,52314,2,MY,1,100, 5
1760382207.773998,1512661.000,52330,3,MY,1,100, 6
1760382207.813997,1512701.000,52330,3,MY,1,100, 4
1760382207.853996,1512741.000,52330,3,MY,1,100, 4
1760382207.893996,1512781.000,52347,2,MY,1,100, 5
1760382207.933995,1512821.000,52347,2,MY,1,100, 5
1760382207.973660,1512860.667,52363,3,MY,1,100, 4
1760382208.013326,1512900.333,52363,3,MY,1,100, 4
1760382208.052992,1512940.000,52363,3,MY,1,100, 5
1760382208.093492,1512980.500,52379,2,MY,1,100, 7
1760382208.133991,1513021.000,52379,2,MY,1,100, 5
1760382208.173657,1513060.667,52395,3,MY,1,100, 4
1760382208.213323,1513100.333,52395,3,MY,1,100, 4
1760382208.252989,1513140.000,52395,3,MY,1,100, 4
1760382208.293488,1513180.500,52413,2,MY,1,100, 6
1760382208.333987,1513221.000,52413,2,MY,1,100, 4
1760382208.373986,1513261.000,52429,3,MY,1,100, 5
1760382208.413985,1513301.000,52429,3,MY,1,100, 4
1760382208.453984,1513341.000,52429,3,MY,1,100, 3
1760382208.493484,1513380.500,52444,2,MY,1,100, 5
1760382208.532983,1513420.000,52444,2,MY,1,100, 4
1760382208.568982,1513456.000,52461,3,MY,1,100, 4
1760382208.604982,1513492.000,52461,3,MY,1,100, 4
1760382208.640981,1513528.000,52461,3,MY,1,100, 5
1760382208.680980,1513568.000,52478,3,MY,1,100, 4
1760382208.720979,1513608.000,52478,3,MY,1,100, 4
1760382208.760979,1513648.000,52478,3,MY,1,100, 5
1760382208.800978,1513688.000,52494,2,MY,1,100, 6
1760382208.840977,1513728.000,52494,2,MY,1,100, 5
1760382208.880976,1513768.000,52509,3,MY,1,100, 6
1760382208.920975,1513808.000,52509,3,MY,1,100, 5
1760382208.960975,1513848.000,52509,3,MY,1,100, 5
1760382209.000974,1513888.000,52526,3,MY,1,100, 7
1760382209.040973,1513928.000,52526,3,MY,1,100, 5
1760382209.080972,1513968.000,52526,3,MY,1,100, 5
1760382209.120972,1514008.000,52543,2,MY,1,100, 5
1760382209.160971,1514048.000,52543,2,MY,1,100, 6
1760382209.200970,1514088.000,52559,3,MY,1,100, 6
1760382209.240969,1514128.000,52559,3,MY,1,100, 5
1760382209.280968,1514168.000,52559,3,MY,1,100, 5
1760382209.320968,1514208.000,52575,2,MY,1,100, 4
1760382209.360967,1514248.000,52575,2,MY,1,100, 5
1760382209.400966,1514288.000,52591,3,MY,1,100, 4
1760382209.440965,1514328.000,52591,3,MY,1,100, 4
1760382209.480965,1514368.000,52591,3,MY,1,100, 7
1760382209.520964,1514408.000,52608,2,MY,1,100, 5
1760382209.560963,1514448.000,52608,2,MY,1,100, 4
1760382209.600962,1514488.000,52625,3,MY,1,100, 4
1760382209.640962,1514528.000,52625,3,MY,1,100, 5
1760382209.680961,1514568.000,52625,3,MY,1,100, 7
1760382209.720960,1514608.000,52640,2,MY,1,100, 5
1760382209.760959,1514648.000,52640,2,MY,1,100, 5
1760382209.800958,1514688.000,52656,3,MY,1,100, 5
1760382209.840958,1514728.000,52656,3,MY,1,100, 4
1760382209.880957,1514768.000,52656,3,MY,1,100, 4
1760382209.920956,1514808.000,52673,2,MY,1,100, 5
1760382209.960955,1514848.000,52673,2,MY,1,100, 4
1760382210.000955,1514888.000,52690,3,MY,1,100, 5
1760382210.040954,1514928.000,52690,3,MY,1,100, 4
1760382210.080953,1514968.000,52690,3,MY,1,100, 5
1760382210.120952,1515008.000,52706,2,MY,1,100, 5
1760382210.160951,1515048.000,52706,2,MY,1,100, 5
1760382210.200951,1515088.000,52721,3,MY,1,100, 5
1760382210.240950,1515128.000,52721,3,MY,1,100, 5
1760382210.280949,1515168.000,52721,3,MY,1,100, 4
1760382210.320948,1515208.000,52739,2,MY,1,100, 6
1760382210.360948,1515248.000,52739,2,MY,1,100, 6
1760382210.400947,1515288.000,52755,3,MY,1,100, 5
1760382210.440946,1515328.000,52755,3,MY,1,100, 5
1760382210.480945,1515368.000,52755,3,MY,1,100, 5
1760382210.520944,1515408.000,52772,3,MY,1,100, 5
1760382210.560944,1515448.000,52772,3,MY,1,100, 5
1760382210.600943,1515488.000,52772,3,MY,1,100, 4
1760382210.640942,1515528.000,52787,2,MY,1,100, 6
1760382210.680941,1515568.000,52787,2,MY,1,100, 5
1760382210.720941,1515608.000,52806,3,MY,1,100, 6
1760382210.760940,1515648.000,52806,3,MY,1,100, 5
1760382210.800939,1515688.000,52806,3,MY,1,100, 5
1760382210.840938,1515728.000,52822,2,MY,1,100, 5
1760382210.880938,1515768.000,52822,2,MY,1,100, 5
1760382210.920937,1515808.000,52840,3,MY,1,100, 7
1760382210.960936,1515848.000,52840,3,MY,1,100, 5
1760382211.000935,1515888.000,52840,3,MY,1,100, 6
1760382211.040434,1515927.500,52854,2,MY,1,100, 7
1760382211.079934,1515967.000,52854,2,MY,1,100, 5
1760382211.120266,1516007.333,52871,3,MY,1,100, 5
1760382211.160599,1516047.667,52871,3,MY,1,100, 5
1760382211.200931,1516088.000,52871,3,MY,1,100, 5
1760382211.240597,1516127.667,52894,3,MY,1,100, 7
1760382211.280263,1516167.333,52894,3,MY,1,100, 5
1760382211.319929,1516207.000,52894,3,MY,1,100, 5
1760382211.359928,1516247.000,52910,3,MY,1,100, 5
1760382211.399927,1516287.000,52910,3,MY,1,100, 4
1760382211.439927,1516327.000,52910,3,MY,1,100, 4
1760382211.480259,1516367.333,52927,3,MY,1,100, 6
1760382211.520592,1516407.667,52927,3,MY,1,100, 5
1760382211.560924,1516448.000,52927,3,MY,1,100, 5
1760382211.600924,1516488.000,52942,2,MY,1,100, 5
1760382211.640923,1516528.000,52942,2,MY,1,100, 4
1760382211.680922,1516568.000,52959,3,MY,1,100, 6
1760382211.720921,1516608.000,52959,3,MY,1,100, 4
1760382211.760921,1516648.000,52959,3,MY,1,100, 4
1760382211.800420,1516687.500,52975,2,MY,1,100, 4
1760382211.839919,1516727.000,52975,2,MY,1,100, 5
1760382211.880251,1516767.333,52994,3,MY,1,100, 7
1760382211.920584,1516807.667,52994,3,MY,1,100, 4
1760382211.960917,1516848.000,52994,3,MY,1,100, 5
1760382212.000916,1516888.000,53013,2,MY,1,100, 5
1760382212.040915,1516928.000,53013,2,MY,1,100, 5
1760382212.080914,1516968.000,53028,3,MY,1,100, 6
1760382212.120914,1517008.000,53028,3,MY,1,100, 7
1760382212.160913,1517048.000,53028,3,MY,1,100, 7
1760382212.200412,1517087.500,53044,2,MY,1,100, 7
1760382212.239911,1517127.000,53044,2,MY,1,100, 6
1760382212.275577,1517162.667,53062,3,MY,1,100, 7
1760382212.311243,1517198.333,53062,3,MY,1,100, 7
1760382212.346909,1517234.000,53062,3,MY,1,100, 7
1760382212.386575,1517273.667,53078,3,MY,1,100, 5
1760382212.426241,1517313.333,53078,3,MY,1,100, 6
1760382212.465907,1517353.000,53078,3,MY,1,100, 5
1760382212.505906,1517393.000,53093,2,MY,1,100, 6
1760382212.545905,1517433.000,53093,2,MY,1,100, 6
1760382212.585904,1517473.000,53110,3,MY,1,100, 5
1760382212.625904,1517513.000,53110,3,MY,1,100, 5
1760382212.665903,1517553.000,53110,3,MY,1,100, 6
1760382212.705902,1517593.000,53127,2,MY,1,100, 5
1760382212.745901,1517633.000,53127,2,MY,1,100, 6
1760382212.785901,1517673.000,53143,3,MY,1,100, 6
1760382212.825900,1517713.000,53143,3,MY,1,100, 5
1760382212.865899,1517753.000,53143,3,MY,1,100, 6
1760382212.905898,1517793.000,53158,2,MY,1,100, 8
1760382212.945897,1517833.000,53158,2,MY,1,100, 4
1760382212.985897,1517873.000,53175,3,MY,1,100, 5
1760382213.025896,1517913.000,53175,3,MY,1,100, 5
1760382213.065895,1517953.000,53175,3,MY,1,100, 5
1760382213.105894,1517993.000,53194,2,MY,1,100, 6
1760382213.145894,1518033.000,53194,2,MY,1,100, 4
1760382213.185893,1518073.000,53210,3,MY,1,100, 5
1760382213.225892,1518113.000,53210,3,MY,1,100, 5
1760382213.265891,1518153.000,53210,3,MY,1,100, 4
1760382213.305891,1518193.000,53226,2,MY,1,100, 7
1760382213.345890,1518233.000,53226,2,MY,1,100, 5
1760382213.385889,1518273.000,53242,3,MY,1,100, 5
1760382213.425888,1518313.000,53242,3,MY,1,100, 5
1760382213.465887,1518353.000,53242,3,MY,1,100, 6
1760382213.505887,1518393.000,53259,3,MY,1,100, 7
1760382213.545886,1518433.000,53259,3,MY,1,100, 5
1760382213.585885,1518473.000,53259,3,MY,1,100, 4
1760382213.625884,1518513.000,53276,2,MY,1,100, 5
1760382213.665884,1518553.000,53276,2,MY,1,100, 5
1760382213.705883,1518593.000,53291,3,MY,1,100, 7
1760382213.745882,1518633.000,53291,3,MY,1,100, 6
1760382213.785881,1518673.000,53291,3,MY,1,100, 5
1760382213.825880,1518713.000,53307,2,MY,1,100, 6
1760382213.865880,1518753.000,53307,2,MY,1,100, 5
1760382213.905879,1518793.000,53324,3,MY,1,100, 7
1760382213.945878,1518833.000,53324,3,MY,1,100, 5
1760382213.985877,1518873.000,53324,3,MY,1,100, 5
1760382214.025877,1518913.000,53341,2,MY,1,100, 5
1760382214.065876,1518953.000,53341,2,MY,1,100, 6
1760382214.105875,1518993.000,53357,3,MY,1,100, 5
1760382214.145874,1519033.000,53357,3,MY,1,100, 5
1760382214.185873,1519073.000,53357,3,MY,1,100, 5
1760382214.225873,1519113.000,53372,2,MY,1,100, 5
1760382214.265872,1519153.000,53372,2,MY,1,100, 5
1760382214.305871,1519193.000,53390,3,MY,1,100, 7
1760382214.345870,1519233.000,53390,3,MY,1,100, 5
1760382214.385870,1519273.000,53390,3,MY,1,100, 5
1760382214.425869,1519313.000,53406,2,MY,1,100, 5
1760382214.465868,1519353.000,53406,2,MY,1,100, 5
1760382214.505867,1519393.000,53423,3,MY,1,100, 6
1760382214.545866,1519433.000,53423,3,MY,1,100, 6
1760382214.585866,1519473.000,53423,3,MY,1,100, 5
1760382214.625865,1519513.000,53438,2,MY,1,100, 4
1760382214.665864,1519553.000,53438,2,MY,1,100, 6
1760382214.705863,1519593.000,53455,3,MY,1,100, 5
1760382214.745862,1519633.000,53455,3,MY,1,100, 5
1760382214.785862,1519673.000,53455,3,MY,1,100, 5
1760382214.825861,1519713.000,53471,3,MY,1,100, 5
1760382214.865860,1519753.000,53471,3,MY,1,100, 5
1760382214.905859,1519793.000,53471,3,MY,1,100, 7
1760382214.945859,1519833.000,53489,2,MY,1,100, 5
1760382214.985858,1519873.000,53489,2,MY,1,100, 6
1760382215.025857,1519913.000,53505,3,MY,1,100, 5
1760382215.065856,1519953.000,53505,3,MY,1,100, 5
1760382215.105855,1519993.000,53505,3,MY,1,100, 7
1760382215.145855,1520033.000,53522,2,MY,1,100, 7
1760382215.185854,1520073.000,53522,2,MY,1,100, 6
1760382215.225853,1520113.000,53538,3,MY,1,100, 6
1760382215.265852,1520153.000,53538,3,MY,1,100, 5
1760382215.305852,1520193.000,53538,3,MY,1,100, 5
1760382215.345851,1520233.000,53556,2,MY,1,100, 6
1760382215.385850,1520273.000,53556,2,MY,1,100, 6
1760382215.425849,1520313.000,53570,3,MY,1,100, 5
1760382215.465848,1520353.000,53570,3,MY,1,100, 6
1760382215.505848,1520393.000,53570,3,MY,1,100, 5
1760382215.545847,1520433.000,53587,2,MY,1,100, 7
1760382215.585846,1520473.000,53587,2,MY,1,100, 6
