LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760384359.518639,225330.000,34913,2,EA,1,100,0.065589
1760384359.518639,225330.000,34913,2,EA,1,100,0.065596
1760384359.585638,225397.000,34932,1,EA,1,100,0.065339
1760384359.652137,225463.500,34947,2,EA,1,100,0.065073
1760384359.718636,225530.000,34947,2,EA,1,100,0.065241
1760384359.785634,225597.000,34964,1,EA,1,100,0.065839
1760384359.852133,225663.500,34980,2,EA,1,100,0.065759
1760384359.918632,225730.000,34980,2,EA,1,100,0.065678
1760384359.985631,225797.000,35000,1,EA,1,100,0.065483
1760384360.052130,225863.500,35014,2,EA,1,100,0.065328
1760384360.118628,225930.000,35014,2,EA,1,100,0.065579
1760384360.185627,225997.000,35031,1,EA,1,100,0.065899
1760384360.252126,226063.500,35048,2,EA,1,100,0.065959
1760384360.318625,226130.000,35048,2,EA,1,100,0.066020
1760384360.385623,226197.000,35067,1,EA,1,100,0.065772
1760384360.452122,226263.500,35081,2,EA,1,100,0.065669
1760384360.518621,226330.000,35081,2,EA,1,100,0.066030
1760384360.585620,226397.000,35098,1,EA,1,100,0.066280
1760384360.652119,226463.500,35117,2,EA,1,100,0.066159
1760384360.718617,226530.000,35117,2,EA,1,100,0.065970
1760384360.785616,226597.000,35136,1,EA,1,100,0.065703
1760384360.852115,226663.500,35150,2,EA,1,100,0.065689
1760384360.918614,226730.000,35150,2,EA,1,100,0.066294
1760384360.985613,226797.000,35168,1,EA,1,100,0.066544
1760384361.052112,226863.500,35186,2,EA,1,100,0.066604
1760384361.118610,226930.000,35186,2,EA,1,100,0.066428
1760384361.185609,226997.000,35205,1,EA,1,100,0.066031
1760384361.252108,227063.500,35221,2,EA,1,100,0.065781
1760384361.318607,227130.000,35221,2,EA,1,100,0.066560
1760384361.385606,227197.000,35239,1,EA,1,100,0.066766
1760384361.452104,227263.500,35259,2,EA,1,100,0.066613
1760384361.518603,227330.000,35259,2,EA,1,100,0.066371
1760384361.585102,227396.500,35277,2,EA,1,100,0.066119
1760384361.651601,227463.000,35277,2,EA,1,100,0.066091
1760384361.718600,227530.000,35293,1,EA,1,100,0.066660
1760384361.785098,227596.500,35308,2,EA,1,100,0.066902
1760384361.851597,227663.000,35308,2,EA,1,100,0.066839
1760384361.918596,227730.000,35326,1,EA,1,100,0.066277
1760384361.985095,227796.500,35351,2,EA,1,100,0.066215
1760384362.051594,227863.000,35351,2,EA,1,100,0.066354
1760384362.118092,227929.500,35367,2,EA,1,100,0.066981
1760384362.184591,227996.000,35367,2,EA,1,100,0.067081
1760384362.251590,228063.000,35384,1,EA,1,100,0.066937
1760384362.318089,228129.500,35401,2,EA,1,100,0.067011
1760384362.384588,228196.000,35401,2,EA,1,100,0.066821
1760384362.451586,228263.000,35418,1,EA,1,100,0.066631
1760384362.518085,228329.500,35436,2,EA,1,100,0.067554
1760384362.584584,228396.000,35436,2,EA,1,100,0.068907
1760384362.651583,228463.000,35454,1,EA,1,100,0.069435
1760384362.718081,228529.500,35470,2,EA,1,100,0.068339
1760384362.784580,228596.000,35470,2,EA,1,100,0.067828
1760384362.851579,228663.000,35487,1,EA,1,100,0.068094
1760384362.918078,228729.500,35506,2,EA,1,100,0.067748
1760384362.984577,228796.000,35506,2,EA,1,100,0.068514
