LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385229.562757,1095376.000,47734,1,SR,1,100,0.266667
1760385229.962744,1095776.000,47785,1,SR,1,100,0.266667
1760385230.496725,1096310.000,47854,1,SR,1,100,0.133333
1760385230.896711,1096710.000,47921,1,SR,1,100,0.133333
1760385231.295697,1097109.000,47999,1,SR,1,100,0.133333
1760385231.696684,1097510.000,48066,1,SR,1,100,0.133333
1760385232.096670,1097910.000,48136,1,SR,1,100,0.133333
1760385232.496656,1098310.000,48203,1,SR,1,100,0.200000
1760385232.962640,1098776.000,48272,1,SR,1,100,0.133333
1760385233.229631,1099043.000,48339,1,SR,1,100,0.266667
1760385233.762612,1099576.000,48409,1,SR,1,100,0.133333
1760385234.029603,1099843.000,48476,1,SR,1,100,0.266667
1760385234.429589,1100243.000,48529,1,SR,1,100,0.200000
1760385234.895573,1100709.000,48612,1,SR,1,100,0.200000
1760385235.362557,1101176.000,48681,1,SR,1,100,0.133333
1760385235.762543,1101576.000,48749,1,SR,1,100,0.133333
1760385236.162529,1101976.000,48820,1,SR,1,100,0.133333
1760385236.562516,1102376.000,48878,1,SR,1,100,0.133333
1760385236.962502,1102776.000,48947,1,SR,1,100,0.133333
1760385237.362488,1103176.000,49014,1,SR,1,100,0.133333
1760385237.762474,1103576.000,49084,1,SR,1,100,0.133333
1760385238.161461,1103975.000,49151,1,SR,1,100,0.133333
1760385238.561447,1104375.000,49220,1,SR,1,100,0.133333
1760385238.961433,1104775.000,49303,1,SR,1,100,0.200000
1760385239.295421,1105109.000,49356,1,SR,1,100,0.200000
1760385239.761405,1105575.000,49424,1,SR,1,100,0.133333
1760385240.162391,1105976.000,49493,1,SR,1,100,0.133333
1760385240.562378,1106376.000,49560,1,SR,1,100,0.200000
1760385240.895366,1106709.000,49629,1,SR,1,100,0.200000
1760385241.362350,1107176.000,49703,1,SR,1,100,0.133333
1760385241.761336,1107575.000,49756,1,SR,1,100,0.133333
1760385242.161323,1107975.000,49823,1,SR,1,100,0.133333
1760385242.561309,1108375.000,49892,1,SR,1,100,0.133333
1760385242.961295,1108775.000,49959,1,SR,1,100,0.133333
1760385243.361281,1109175.000,50028,1,SR,1,100,0.133333
1760385243.762267,1109576.000,50098,1,SR,1,100,0.200000
1760385244.228251,1110042.000,50165,1,SR,1,100,0.133333
1760385244.627237,1110441.000,50232,1,SR,1,100,0.133333
1760385245.027224,1110841.000,50301,1,SR,1,100,0.133333
