LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1760385040.768585,906583.000,16013,3,MZ,1,100,13
1760385040.808584,906623.000,16013,3,MZ,1,100,13
1760385040.848584,906663.000,16013,3,MZ,1,100,14
1760385040.888584,906703.000,16031,2,MZ,1,100,12
1760385040.928584,906743.000,16031,2,MZ,1,100,11
1760385040.968584,906783.000,16049,3,MZ,1,100,10
1760385041.008584,906823.000,16049,3,MZ,1,100, 7
1760385041.048584,906863.000,16049,3,MZ,1,100, 8
1760385041.088584,906903.000,16066,2,MZ,1,100, 5
1760385041.128584,906943.000,16066,2,MZ,1,100, 5
1760385041.168583,906983.000,16083,3,MZ,1,100, 4
1760385041.208583,907023.000,16083,3,MZ,1,100, 4
1760385041.248583,907063.000,16083,3,MZ,1,100, 3
1760385041.288583,907103.000,16102,2,MZ,1,100, 3
1760385041.328583,907143.000,16102,2,MZ,1,100, 1
1760385041.368583,907183.000,16118,3,MZ,1,100, 2
1760385041.408583,907223.000,16118,3,MZ,1,100, 2
1760385041.448583,907263.000,16118,3,MZ,1,100, 3
1760385041.488083,907302.500,16133,2,MZ,1,100, 4
1760385041.527582,907342.000,16133,2,MZ,1,100, 6
1760385041.567916,907382.333,16150,3,MZ,1,100, 6
1760385041.608249,907422.667,16150,3,MZ,1,100, 7
1760385041.648582,907463.000,16150,3,MZ,1,100, 7
1760385041.688249,907502.667,16167,3,MZ,1,100,10
1760385041.727915,907542.333,16167,3,MZ,1,100, 9
1760385041.767582,907582.000,16167,3,MZ,1,100,13
1760385041.808082,907622.500,16187,2,MZ,1,100,13
1760385041.848582,907663.000,16187,2,MZ,1,100,13
1760385041.888248,907702.667,16203,3,MZ,1,100,14
1760385041.927915,907742.333,16203,3,MZ,1,100,13
1760385041.967581,907782.000,16203,3,MZ,1,100,14
1760385042.008081,907822.500,16219,2,MZ,1,100,15
1760385042.048581,907863.000,16219,2,MZ,1,100,14
1760385042.088248,907902.667,16243,3,MZ,1,100,14
1760385042.127914,907942.333,16243,3,MZ,1,100,14
1760385042.167581,907982.000,16243,3,MZ,1,100,13
1760385042.207581,908022.000,16260,2,MZ,1,100,13
1760385042.247580,908062.000,16260,2,MZ,1,100,12
1760385042.287580,908102.000,16276,3,MZ,1,100, 9
1760385042.327580,908142.000,16276,3,MZ,1,100, 7
1760385042.367580,908182.000,16276,3,MZ,1,100, 6
1760385042.407580,908222.000,16293,2,MZ,1,100, 7
1760385042.447580,908262.000,16293,2,MZ,1,100, 6
1760385042.487580,908302.000,16312,3,MZ,1,100, 5
1760385042.527580,908342.000,16312,3,MZ,1,100, 3
1760385042.567580,908382.000,16312,3,MZ,1,100, 3
1760385042.607579,908422.000,16329,2,MZ,1,100, 3
1760385042.647579,908462.000,16329,2,MZ,1,100, 2
1760385042.683579,908498.000,16346,3,MZ,1,100, 1
1760385042.719579,908534.000,16346,3,MZ,1,100, 3
1760385042.755579,908570.000,16346,3,MZ,1,100, 4
1760385042.795579,908610.000,16360,3,MZ,1,100, 4
1760385042.835579,908650.000,16360,3,MZ,1,100, 5
1760385042.875579,908690.000,16360,3,MZ,1,100, 5
1760385042.915578,908730.000,16378,2,MZ,1,100, 5
1760385042.955578,908770.000,16378,2,MZ,1,100, 7
1760385042.995578,908810.000,16394,3,MZ,1,100, 7
1760385043.035578,908850.000,16394,3,MZ,1,100, 8
1760385043.075578,908890.000,16394,3,MZ,1,100, 9
1760385043.115578,908930.000,16413,2,MZ,1,100, 8
1760385043.155578,908970.000,16413,2,MZ,1,100, 8
1760385043.195578,909010.000,16430,3,MZ,1,100,11
1760385043.235578,909050.000,16430,3,MZ,1,100,11
1760385043.275577,909090.000,16430,3,MZ,1,100,11
1760385043.315577,909130.000,16447,2,MZ,1,100,12
1760385043.355577,909170.000,16447,2,MZ,1,100,13
1760385043.395577,909210.000,16463,3,MZ,1,100,14
1760385043.435577,909250.000,16463,3,MZ,1,100,12
1760385043.475577,909290.000,16463,3,MZ,1,100,12
1760385043.515577,909330.000,16481,2,MZ,1,100,11
1760385043.555577,909370.000,16481,2,MZ,1,100,12
1760385043.595577,909410.000,16495,3,MZ,1,100,11
1760385043.635576,909450.000,16495,3,MZ,1,100, 9
1760385043.675576,909490.000,16495,3,MZ,1,100, 7
1760385043.715576,909530.000,16514,3,MZ,1,100, 6
1760385043.755576,909570.000,16514,3,MZ,1,100, 5
1760385043.795576,909610.000,16514,3,MZ,1,100, 5
1760385043.835576,909650.000,16532,2,MZ,1,100, 5
1760385043.875576,909690.000,16532,2,MZ,1,100, 4
1760385043.915576,909730.000,16550,3,MZ,1,100, 3
1760385043.955575,909770.000,16550,3,MZ,1,100, 3
1760385043.995575,909810.000,16550,3,MZ,1,100, 3
1760385044.035575,909850.000,16564,2,MZ,1,100, 3
1760385044.075575,909890.000,16564,2,MZ,1,100, 4
1760385044.115575,909930.000,16581,3,MZ,1,100, 4
1760385044.155575,909970.000,16581,3,MZ,1,100, 5
1760385044.195575,910010.000,16581,3,MZ,1,100, 4
1760385044.235575,910050.000,16598,2,MZ,1,100, 3
1760385044.275574,910090.000,16598,2,MZ,1,100, 4
1760385044.315574,910130.000,16615,3,MZ,1,100, 5
1760385044.355574,910170.000,16615,3,MZ,1,100, 5
1760385044.395574,910210.000,16615,3,MZ,1,100, 7
1760385044.435574,910250.000,16633,2,MZ,1,100, 7
1760385044.475574,910290.000,16633,2,MZ,1,100, 9
1760385044.515240,910329.667,16651,3,MZ,1,100,10
1760385044.554907,910369.333,16651,3,MZ,1,100,11
1760385044.594573,910409.000,16651,3,MZ,1,100,11
1760385044.634573,910449.000,16667,2,MZ,1,100,12
1760385044.674573,910489.000,16667,2,MZ,1,100,13
1760385044.714573,910529.000,16684,3,MZ,1,100,14
1760385044.754573,910569.000,16684,3,MZ,1,100,13
1760385044.794573,910609.000,16684,3,MZ,1,100,14
1760385044.835073,910649.500,16699,2,MZ,1,100,14
1760385044.875573,910690.000,16699,2,MZ,1,100,15
1760385044.915239,910729.667,16716,3,MZ,1,100,13
1760385044.954906,910769.333,16716,3,MZ,1,100,13
1760385044.994572,910809.000,16716,3,MZ,1,100,11
1760385045.034572,910849.000,16732,3,MZ,1,100, 9
1760385045.074572,910889.000,16732,3,MZ,1,100, 7
1760385045.114572,910929.000,16732,3,MZ,1,100, 8
1760385045.154572,910969.000,16753,2,MZ,1,100, 6
1760385045.194572,911009.000,16753,2,MZ,1,100, 7
1760385045.234572,911049.000,16770,3,MZ,1,100, 5
1760385045.274572,911089.000,16770,3,MZ,1,100, 4
1760385045.314572,911129.000,16770,3,MZ,1,100, 4
1760385045.354571,911169.000,16785,2,MZ,1,100, 4
1760385045.394571,911209.000,16785,2,MZ,1,100, 5
1760385045.434571,911249.000,16801,3,MZ,1,100, 4
1760385045.474571,911289.000,16801,3,MZ,1,100, 3
1760385045.514571,911329.000,16801,3,MZ,1,100, 4
1760385045.554571,911369.000,16819,2,MZ,1,100, 2
1760385045.594571,911409.000,16819,2,MZ,1,100, 3
1760385045.634571,911449.000,16837,3,MZ,1,100, 3
1760385045.674571,911489.000,16837,3,MZ,1,100, 5
1760385045.714570,911529.000,16837,3,MZ,1,100, 5
1760385045.754570,911569.000,16852,2,MZ,1,100, 6
1760385045.794570,911609.000,16852,2,MZ,1,100, 8
1760385045.834570,911649.000,16871,3,MZ,1,100, 9
1760385045.874570,911689.000,16871,3,MZ,1,100, 8
1760385045.914570,911729.000,16871,3,MZ,1,100,11
1760385045.954570,911769.000,16888,2,MZ,1,100,12
1760385045.994570,911809.000,16888,2,MZ,1,100,12
1760385046.034570,911849.000,16904,3,MZ,1,100,14
1760385046.074569,911889.000,16904,3,MZ,1,100,15
1760385046.114569,911929.000,16904,3,MZ,1,100,15
1760385046.154569,911969.000,16919,2,MZ,1,100,14
1760385046.194569,912009.000,16919,2,MZ,1,100,14
1760385046.234569,912049.000,16938,3,MZ,1,100,13
1760385046.274569,912089.000,16938,3,MZ,1,100,12
1760385046.314569,912129.000,16938,3,MZ,1,100,12
1760385046.349902,912164.333,16955,3,MZ,1,100,13
1760385046.385235,912199.667,16955,3,MZ,1,100,11
1760385046.420568,912235.000,16955,3,MZ,1,100,11
1760385046.460568,912275.000,16973,2,MZ,1,100, 8
1760385046.500568,912315.000,16973,2,MZ,1,100, 9
1760385046.540568,912355.000,16991,3,MZ,1,100, 7
1760385046.580568,912395.000,16991,3,MZ,1,100, 6
1760385046.620568,912435.000,16991,3,MZ,1,100, 5
1760385046.660568,912475.000,17007,2,MZ,1,100, 6
1760385046.700567,912515.000,17007,2,MZ,1,100, 6
1760385046.740567,912555.000,17024,3,MZ,1,100, 5
1760385046.780567,912595.000,17024,3,MZ,1,100, 5
1760385046.820567,912635.000,17024,3,MZ,1,100, 7
1760385046.860567,912675.000,17041,3,MZ,1,100, 6
1760385046.900567,912715.000,17041,3,MZ,1,100, 7
1760385046.940567,912755.000,17041,3,MZ,1,100, 6
1760385046.980567,912795.000,17057,2,MZ,1,100, 6
1760385047.020566,912835.000,17057,2,MZ,1,100, 7
1760385047.060566,912875.000,17072,3,MZ,1,100, 7
1760385047.100566,912915.000,17072,3,MZ,1,100, 6
1760385047.140566,912955.000,17072,3,MZ,1,100, 7
1760385047.180566,912995.000,17096,2,MZ,1,100, 7
1760385047.220566,913035.000,17096,2,MZ,1,100, 8
1760385047.260566,913075.000,17115,3,MZ,1,100,10
1760385047.300566,913115.000,17115,3,MZ,1,100,11
1760385047.340566,913155.000,17115,3,MZ,1,100,11
1760385047.380566,913195.000,17131,2,MZ,1,100,12
1760385047.420565,913235.000,17131,2,MZ,1,100,13
1760385047.460565,913275.000,17146,3,MZ,1,100,14
1760385047.500565,913315.000,17146,3,MZ,1,100,13
1760385047.540565,913355.000,17146,3,MZ,1,100,16
1760385047.580565,913395.000,17164,2,MZ,1,100,12
1760385047.620565,913435.000,17164,2,MZ,1,100,12
1760385047.660565,913475.000,17180,3,MZ,1,100,12
1760385047.700565,913515.000,17180,3,MZ,1,100, 9
1760385047.740565,913555.000,17180,3,MZ,1,100, 9
1760385047.780564,913595.000,17197,2,MZ,1,100, 7
1760385047.820564,913635.000,17197,2,MZ,1,100, 6
1760385047.860564,913675.000,17216,3,MZ,1,100, 7
1760385047.900564,913715.000,17216,3,MZ,1,100, 6
1760385047.940564,913755.000,17216,3,MZ,1,100, 4
1760385047.980564,913795.000,17233,2,MZ,1,100, 3
1760385048.020564,913835.000,17233,2,MZ,1,100, 4
1760385048.060564,913875.000,17249,3,MZ,1,100, 3
1760385048.100564,913915.000,17249,3,MZ,1,100, 4
1760385048.140563,913955.000,17249,3,MZ,1,100, 3
1760385048.180563,913995.000,17267,2,MZ,1,100, 2
1760385048.220563,914035.000,17267,2,MZ,1,100, 3
1760385048.260563,914075.000,17281,3,MZ,1,100, 4
1760385048.300563,914115.000,17281,3,MZ,1,100, 3
1760385048.340563,914155.000,17281,3,MZ,1,100, 3
1760385048.380563,914195.000,17298,3,MZ,1,100, 3
1760385048.420563,914235.000,17298,3,MZ,1,100, 4
1760385048.460562,914275.000,17298,3,MZ,1,100, 5
1760385048.500562,914315.000,17316,2,MZ,1,100, 5
1760385048.540562,914355.000,17316,2,MZ,1,100, 7
1760385048.580562,914395.000,17336,3,MZ,1,100, 9
1760385048.620562,914435.000,17336,3,MZ,1,100, 9
1760385048.660562,914475.000,17336,3,MZ,1,100,12
1760385048.700562,914515.000,17350,2,MZ,1,100,13
1760385048.740561,914555.000,17350,2,MZ,1,100,13
1760385048.780561,914595.000,17367,3,MZ,1,100,13
1760385048.820561,914635.000,17367,3,MZ,1,100,16
1760385048.860561,914675.000,17367,3,MZ,1,100,13
1760385048.900561,914715.000,17384,2,MZ,1,100,14
1760385048.940561,914755.000,17384,2,MZ,1,100,16
1760385048.980561,914795.000,17401,3,MZ,1,100,15
1760385049.020561,914835.000,17401,3,MZ,1,100,13
1760385049.060561,914875.000,17401,3,MZ,1,100,16
1760385049.100561,914915.000,17416,2,MZ,1,100,14
1760385049.140560,914955.000,17416,2,MZ,1,100,12
1760385049.180560,914995.000,17433,3,MZ,1,100, 9
1760385049.220560,915035.000,17433,3,MZ,1,100, 8
1760385049.260560,915075.000,17433,3,MZ,1,100, 7
1760385049.300560,915115.000,17453,2,MZ,1,100, 5
1760385049.340560,915155.000,17453,2,MZ,1,100, 5
1760385049.380560,915195.000,17470,3,MZ,1,100, 4
1760385049.420560,915235.000,17470,3,MZ,1,100, 3
1760385049.460560,915275.000,17470,3,MZ,1,100, 5
1760385049.500559,915315.000,17485,2,MZ,1,100, 3
1760385049.540559,915355.000,17485,2,MZ,1,100, 4
1760385049.580559,915395.000,17502,3,MZ,1,100, 3
1760385049.620559,915435.000,17502,3,MZ,1,100, 3
1760385049.660559,915475.000,17502,3,MZ,1,100, 3
1760385049.700559,915515.000,17518,3,MZ,1,100, 4
1760385049.740559,915555.000,17518,3,MZ,1,100, 3
1760385049.780559,915595.000,17518,3,MZ,1,100, 4
1760385049.820559,915635.000,17535,2,MZ,1,100, 6
1760385049.860558,915675.000,17535,2,MZ,1,100, 6
1760385049.896225,915710.667,17556,3,MZ,1,100, 8
1760385049.931891,915746.333,17556,3,MZ,1,100,10
1760385049.967558,915782.000,17556,3,MZ,1,100,11
1760385050.007558,915822.000,17571,3,MZ,1,100,12
1760385050.047558,915862.000,17571,3,MZ,1,100,12
1760385050.087558,915902.000,17571,3,MZ,1,100,14
1760385050.127558,915942.000,17587,2,MZ,1,100,13
1760385050.167557,915982.000,17587,2,MZ,1,100,15
1760385050.207557,916022.000,17605,3,MZ,1,100,15
1760385050.247557,916062.000,17605,3,MZ,1,100,15
1760385050.287557,916102.000,17605,3,MZ,1,100,14
1760385050.327557,916142.000,17621,2,MZ,1,100,13
1760385050.367557,916182.000,17621,2,MZ,1,100,14
1760385050.407557,916222.000,17636,3,MZ,1,100,14
1760385050.447557,916262.000,17636,3,MZ,1,100,13
1760385050.487556,916302.000,17636,3,MZ,1,100,11
1760385050.527556,916342.000,17653,2,MZ,1,100, 8
1760385050.567556,916382.000,17653,2,MZ,1,100, 9
1760385050.607556,916422.000,17672,3,MZ,1,100, 7
1760385050.647556,916462.000,17672,3,MZ,1,100, 7
1760385050.687556,916502.000,17672,3,MZ,1,100, 8
1760385050.727556,916542.000,17690,2,MZ,1,100, 5
1760385050.767556,916582.000,17690,2,MZ,1,100, 5
1760385050.807556,916622.000,17705,3,MZ,1,100, 5
1760385050.847555,916662.000,17705,3,MZ,1,100, 6
1760385050.887555,916702.000,17705,3,MZ,1,100, 5
1760385050.927555,916742.000,17722,2,MZ,1,100, 6
1760385050.967555,916782.000,17722,2,MZ,1,100, 7
1760385051.007555,916822.000,17741,3,MZ,1,100, 7
1760385051.047555,916862.000,17741,3,MZ,1,100, 5
1760385051.087555,916902.000,17741,3,MZ,1,100, 5
1760385051.127555,916942.000,17757,2,MZ,1,100, 7
1760385051.167555,916982.000,17757,2,MZ,1,100, 7
1760385051.207555,917022.000,17774,3,MZ,1,100, 8
1760385051.247554,917062.000,17774,3,MZ,1,100, 8
1760385051.287554,917102.000,17774,3,MZ,1,100, 8
1760385051.327554,917142.000,17795,3,MZ,1,100,11
1760385051.367554,917182.000,17795,3,MZ,1,100,11
1760385051.407554,917222.000,17795,3,MZ,1,100,11
1760385051.447054,917261.500,17812,2,MZ,1,100,13
1760385051.486554,917301.000,17812,2,MZ,1,100,13
1760385051.526554,917341.000,17829,3,MZ,1,100,13
1760385051.566553,917381.000,17829,3,MZ,1,100,14
1760385051.606553,917421.000,17829,3,MZ,1,100,14
1760385051.646553,917461.000,17845,2,MZ,1,100,13
1760385051.686553,917501.000,17845,2,MZ,1,100,14
1760385051.726886,917541.333,17860,3,MZ,1,100,14
1760385051.767220,917581.667,17860,3,MZ,1,100,15
1760385051.807553,917622.000,17860,3,MZ,1,100,13
1760385051.847553,917662.000,17878,2,MZ,1,100,13
1760385051.887552,917702.000,17878,2,MZ,1,100,11
1760385051.927219,917741.667,17894,3,MZ,1,100,10
1760385051.966886,917781.333,17894,3,MZ,1,100,11
1760385052.006552,917821.000,17894,3,MZ,1,100, 9
1760385052.046552,917861.000,17915,2,MZ,1,100, 9
1760385052.086552,917901.000,17915,2,MZ,1,100, 7
1760385052.126552,917941.000,17929,3,MZ,1,100, 6
1760385052.166552,917981.000,17929,3,MZ,1,100, 6
1760385052.206552,918021.000,17929,3,MZ,1,100, 7
1760385052.246885,918061.333,17952,3,MZ,1,100, 6
1760385052.287218,918101.667,17952,3,MZ,1,100, 6
1760385052.327551,918142.000,17952,3,MZ,1,100, 6
1760385052.367051,918181.500,17968,2,MZ,1,100, 5
1760385052.406551,918221.000,17968,2,MZ,1,100, 5
1760385052.446884,918261.333,17985,3,MZ,1,100, 6
1760385052.487217,918301.667,17985,3,MZ,1,100, 7
1760385052.527551,918342.000,17985,3,MZ,1,100, 5
1760385052.567550,918382.000,18000,2,MZ,1,100, 7
1760385052.607550,918422.000,18000,2,MZ,1,100, 6
1760385052.647550,918462.000,18021,3,MZ,1,100, 7
1760385052.687550,918502.000,18021,3,MZ,1,100, 7
1760385052.727550,918542.000,18021,3,MZ,1,100, 9
1760385052.767550,918582.000,18037,2,MZ,1,100,11
1760385052.807550,918622.000,18037,2,MZ,1,100,13
1760385052.847550,918662.000,18055,3,MZ,1,100,13
1760385052.887550,918702.000,18055,3,MZ,1,100,14
1760385052.927550,918742.000,18055,3,MZ,1,100,14
1760385052.967549,918782.000,18070,2,MZ,1,100,14
1760385053.007549,918822.000,18070,2,MZ,1,100,14
1760385053.047549,918862.000,18086,3,MZ,1,100,15
1760385053.087549,918902.000,18086,3,MZ,1,100,14
1760385053.127549,918942.000,18086,3,MZ,1,100,14
1760385053.167549,918982.000,18103,3,MZ,1,100,13
1760385053.207549,919022.000,18103,3,MZ,1,100,13
1760385053.247549,919062.000,18103,3,MZ,1,100,11
1760385053.287549,919102.000,18120,2,MZ,1,100, 9
1760385053.327548,919142.000,18120,2,MZ,1,100, 9
1760385053.362882,919177.333,18140,3,MZ,1,100, 8
1760385053.398215,919212.667,18140,3,MZ,1,100, 7
1760385053.433548,919248.000,18140,3,MZ,1,100, 5
1760385053.473548,919288.000,18155,2,MZ,1,100, 4
1760385053.513548,919328.000,18155,2,MZ,1,100, 4
1760385053.553548,919368.000,18172,3,MZ,1,100, 3
1760385053.593548,919408.000,18172,3,MZ,1,100, 3
1760385053.633548,919448.000,18172,3,MZ,1,100, 3
1760385053.673547,919488.000,18189,3,MZ,1,100, 4
1760385053.713547,919528.000,18189,3,MZ,1,100, 4
1760385053.753547,919568.000,18189,3,MZ,1,100, 3
1760385053.793547,919608.000,18207,2,MZ,1,100, 3
1760385053.833547,919648.000,18207,2,MZ,1,100, 5
1760385053.873547,919688.000,18223,3,MZ,1,100, 5
1760385053.913547,919728.000,18223,3,MZ,1,100, 7
1760385053.953547,919768.000,18223,3,MZ,1,100, 7
1760385053.993546,919808.000,18243,2,MZ,1,100, 9
1760385054.033546,919848.000,18243,2,MZ,1,100,11
1760385054.073546,919888.000,18260,3,MZ,1,100,13
1760385054.113546,919928.000,18260,3,MZ,1,100,13
1760385054.153546,919968.000,18260,3,MZ,1,100,15
1760385054.193546,920008.000,18277,2,MZ,1,100,15
1760385054.233546,920048.000,18277,2,MZ,1,100,16
1760385054.273546,920088.000,18292,3,MZ,1,100,15
1760385054.313545,920128.000,18292,3,MZ,1,100,16
1760385054.353545,920168.000,18292,3,MZ,1,100,17
1760385054.393545,920208.000,18308,2,MZ,1,100,15
1760385054.433545,920248.000,18308,2,MZ,1,100,16
1760385054.473545,920288.000,18325,3,MZ,1,100,17
1760385054.513545,920328.000,18325,3,MZ,1,100,15
1760385054.553545,920368.000,18325,3,MZ,1,100,15
1760385054.593545,920408.000,18342,2,MZ,1,100,13
1760385054.633544,920448.000,18342,2,MZ,1,100,11
1760385054.673544,920488.000,18357,3,MZ,1,100, 9
1760385054.713544,920528.000,18357,3,MZ,1,100, 8
1760385054.753544,920568.000,18357,3,MZ,1,100, 6
1760385054.793544,920608.000,18377,3,MZ,1,100, 6
1760385054.833544,920648.000,18377,3,MZ,1,100, 5
1760385054.873544,920688.000,18377,3,MZ,1,100, 5
1760385054.913544,920728.000,18395,2,MZ,1,100, 5
1760385054.953544,920768.000,18395,2,MZ,1,100, 5
1760385054.993544,920808.000,18411,3,MZ,1,100, 4
1760385055.033543,920848.000,18411,3,MZ,1,100, 4
1760385055.073543,920888.000,18411,3,MZ,1,100, 6
1760385055.113543,920928.000,18427,2,MZ,1,100, 3
1760385055.153543,920968.000,18427,2,MZ,1,100, 5
1760385055.193543,921008.000,18443,3,MZ,1,100, 6
1760385055.233543,921048.000,18443,3,MZ,1,100, 6
