ax_mean,ax_std,ax_max,ax_min,ax_range,ax_skew,ax_kurt,ax_zcr,ay_mean,ay_std,ay_max,ay_min,ay_range,ay_skew,ay_kurt,ay_zcr,az_mean,az_std,az_max,az_min,az_range,az_skew,az_kurt,az_zcr,sma,corr_axy,corr_axz,corr_ayz,axG_mean,ayG_mean,azG_mean,Gx,Gy,Gz,Gx_angle,Gy_angle,Gz_angle,activity_id,participant_id
-0.002039786730354172,0.007936856408511214,0.013686855749795846,-0.024381991034944497,0.038068846784740346,-0.42837102545592876,1.7350674075253627,0,1.811179714251626e-05,0.003702433479126356,0.008082256585185745,-0.006213103677953564,0.014295360263139309,0.3057286586242837,-0.44025481294452895,0,0.002910104248485729,0.004422982238182479,0.010936079124515323,-0.004581507955605655,0.015517587080120979,-0.031001194878810475,-1.0095170676698562,0,0.22807659104636818,0.4546368121992959,0.2727214359321548,0.25778074658556777,0.06839167554750009,-1.0238426076227416,0.1878731436666098,0.06556067412793962,-0.9814617205866668,0.18009633264158875,1.5051885960902587,2.948741196581859,1.389711942464187,1,LL
0.004889603995545377,0.009201318307531596,0.03275533688212252,-0.011421171629012208,0.04417650851113472,1.1775752221487725,2.8466026237863025,0,0.0018956915893683043,0.004890564136911645,0.00873111856238122,-0.015259829650090255,0.023990948212471476,-1.6947653454890979,5.425193349682367,0,0.0042986769389096935,0.005836997382924276,0.024398478763689783,-0.004581507955605655,0.02897998671929544,1.6672821422547321,4.999686304761658,0,0.27258798806009266,-0.57130849530582,0.5383097248865795,-0.34657470685194686,0.07232501231378966,-1.023652030843366,0.19070575188543334,0.06929186638851995,-0.9807224012876082,0.18270798796183824,1.5014488910275179,2.9449210657247735,1.3870562252876253,1,LL
-0.010651583959903885,0.04387516101418827,0.07072456563170079,-0.11014518554277047,0.18086975117447127,-0.5352102576900319,0.4429537260650749,6,-0.003511395397158984,0.019514528500322557,0.04068115462899674,-0.05530425116380611,0.09598540579280285,-0.520642015388881,1.456972369205027,2,-0.011698103096352575,0.03291067531142432,0.05081210281544779,-0.08064181517773686,0.13145391799318465,-0.7830913511049165,0.23776051876693582,5,1.1367897386763597,-0.16603038860863603,0.6082689470746657,0.28154192627683616,0.076421538212702,-1.0233061948909572,0.19379534126041073,0.0731800151706449,-0.9799012767566675,0.18557524940109074,1.4975508367129011,2.9407623128335736,1.3841390787083292,1,LL
-0.006527310531301701,0.06610776031601934,0.15076064465344105,-0.11014518554277047,0.2609058301962115,0.46328352638675513,-0.03007933799344764,9,0.0007023572730454105,0.028293160745658418,0.06906497455054583,-0.05530425116380611,0.12436922571435194,0.19113844505026764,0.21073385848705195,4,0.0011975411124038,0.04728627090388958,0.09587354386218562,-0.08064181517773686,0.1765153590399225,0.06327541836313155,-0.309590156888945,6,1.905451645951232,-0.004924687059338162,0.7004596307279483,0.14393248991010515,0.08055017466632243,-1.0228008700994482,0.19709190498275198,0.0771016257144106,-0.9790122764283948,0.18865392101593695,1.4936181055018696,2.9363535182722242,1.381005052827592,1,LL
0.009422548937686093,0.05573023785206189,0.15076064465344105,-0.10860744441531306,0.2593680890687541,0.30643770941054893,0.6638581237023695,8,0.002151962918670459,0.02664808679951449,0.06906497455054583,-0.0412399819549511,0.11030495650549693,0.37194793201157766,0.10587853914992396,2,0.006043511328514898,0.03514912698849317,0.09587354386218562,-0.05454184287430495,0.15041538673649058,0.48381062432691757,1.1279713276724257,3,1.5133587128571089,-0.04447506155598886,0.6708784823665658,0.031402024116704105,0.084583368634572,-1.0221385821382523,0.20055273922255126,0.08093664882611216,-0.9780701905070507,0.19190612631779133,1.4897710506217732,2.931781146233354,1.3776923218022816,1,LL
0.0025767405908038187,0.03825742830746335,0.07916961903616311,-0.055214855049553216,0.13438447408571633,0.5076165507031719,-0.2123674613210782,6,-0.0028796497989760613,0.016379899429617453,0.01874756173118868,-0.038447851853639664,0.05719541358482834,-0.4375636123638,-0.7786449802339388,0,-0.005716104908062766,0.022257668508286754,0.022031342245739667,-0.05454184287430495,0.07657318512004462,-0.9158139358926679,0.22687923589494297,2,0.9858474845414437,0.13437590514633954,0.7115439136869284,0.24663884850973639,0.08840842443400096,-1.0213272527620278,0.20414819482819355,0.08457902544795783,-0.9770886004934893,0.1953055432903729,1.4861161344228837,2.927119220688604,1.3742273434461816,1,LL
-0.0043461628019501215,0.01786653364962923,0.02563303957449741,-0.04898575044807364,0.07461879002257105,-1.1852690495135445,1.3492590204754196,0,-0.00011459489121703196,0.008101431239986065,0.013818445332972181,-0.022016490352814378,0.03583493568578656,-0.8190003293372695,1.0938277193273223,0,0.0003372281160539271,0.007094419341031354,0.010537385341157812,-0.01564648736473254,0.02618387270589035,-0.7078350424642357,-0.40033515651177787,0,0.4084469985718363,0.29212696571624625,0.4251398561453332,0.03802149641510445,0.0919361836464547,-1.0203792867928363,0.20786280761330336,0.08794467575612015,-0.9760784270787775,0.19883822116879538,1.4827378900705523,2.9224234967982956,1.3706239983752375,1,LL
0.00020869772698680884,0.003926814396753225,0.010090173936238747,-0.0069004343603150855,0.016990608296553834,0.35393253506109884,0.3306833144379753,0,0.0006319407383195381,0.0038172658572512303,0.008968488446675076,-0.00755045890083815,0.016518947347513226,-0.3188168839396457,0.5354143047733775,0,0.0010927171307226113,0.0035487813703784458,0.0072503724311432476,-0.0051763349194121604,0.012426707350555408,-0.23381497084556052,-1.0362194945327499,0,0.15008168140061848,0.46303644558607576,0.2549490005323246,0.14699455781263435,0.09510557889038732,-1.0193115884709605,0.21169082157110997,0.09097559039137022,-0.975047674761421,0.2024980836830014,1.479694772565309,2.91773202256677,1.3668881434626663,1,LL
0.0004309992891937367,0.005574425098641711,0.013907171594705323,-0.015242355397815516,0.02914952699252084,-0.2579726329724718,2.4365743027625744,0,-0.00018599372759788325,0.002919797510488186,0.004644778467619641,-0.00755045890083815,0.012195237368457791,-0.42952454440494026,0.33140776437674546,0,-0.0006261044783113598,0.003459257286225222,0.0073533793513170295,-0.006769447635499058,0.014122826986816089,0.5435666349494682,-0.0103528814271594,0,0.15571135170491673,0.09746201448273634,0.1176662741845472,-0.008004766115958835,0.0978838146699819,-1.0181463044141403,0.21562741141126449,0.09363985846833947,-0.9740024555320143,0.20627843688479888,1.4770190798775609,2.913071418798296,1.3630262629254981,1,LL
0.00017816523509763414,0.006506582825678034,0.013907171594705323,-0.015242355397815516,0.02914952699252084,-0.3460124760711173,0.9449340096375645,0,0.00043638442967137926,0.005136348332539531,0.015217364697212226,-0.010556909311998996,0.025774274009211222,0.39101678970768616,2.4600705452808986,0,-0.0005203056127350629,0.004800694879067991,0.013994199045115112,-0.006769447635499058,0.02076364668061417,1.7271969254221635,3.2575739696594797,0,0.20526959619746832,0.15846657371857598,-0.03541533799850998,0.3839819406703575,0.10026291918828703,-1.0169117601778543,0.21965817354953543,0.09592838545737975,-0.9729489635474313,0.21016198323084007,1.4747202024810107,2.9084665773614797,1.359055686476078,1,LL
-0.00242290075537438,0.009057912727379677,0.014777293602449506,-0.021170751433132403,0.03594804503558191,-0.11068535991092562,-0.33000506171300703,0,0.0003433850947609591,0.006535579172953483,0.015217364697212226,-0.010556909311998996,0.025774274009211222,0.3483622213022487,0.19892641385027376,0,0.0006167168745139004,0.009576499265417869,0.022532006970673008,-0.014234560548294329,0.036766567518967334,0.5866979175023735,0.006511303773925725,0,0.3293491877758312,0.16030023517370254,0.600232196780807,-0.08033234203067852,0.10225389555575487,-1.0156430123574156,0.22374968234601017,0.09784947495531073,-0.9718958379147067,0.21411202790838285,1.4727900316085254,2.9039509135047252,1.3550136415241791,1,LL
-0.0025896278865553575,0.009170073136685906,0.015154784224973957,-0.021170751433132403,0.03632553565810636,-0.14671501744214213,-0.3941671374351441,0,-0.001592947884946497,0.008449518749389897,0.013414415185845751,-0.025072595493603692,0.03848701067944944,-0.45053886971102164,1.421085830637728,0,-0.002220996375387345,0.0095558282250924,0.022532006970673008,-0.01646722468611413,0.038999231656787134,0.6160719983489108,0.47341836182717856,0,0.36269121365634455,0.10131723652444478,0.5227407973711664,0.00020850533575798077,0.10387980330464702,-1.0143815195191748,0.22784348480363625,0.09942251108115882,-0.9708562651890031,0.21806713790385088,1.4712092869402782,2.8995744521077684,1.350962821904757,1,LL
0.00038600785026930874,0.023753539978211606,0.054432327473862105,-0.051265865818007614,0.10569819329186972,-0.28489336340174537,0.744467470000818,4,-0.0009742781404125743,0.018001934383282563,0.03686691632064598,-0.02546219665927274,0.06232911297991872,0.7037181490380954,-0.15686806778180973,0,-0.002063268909842898,0.010235954353121055,0.029805736211639393,-0.017806342161820428,0.04761207837345982,0.9919909365786129,2.8236226553529287,0,0.6576593619955223,-0.025136548204946676,0.12292253353474471,-0.15562008993111648,0.10516889419793808,-1.013173605892864,0.23185495414967128,0.10067176305526053,-0.9698492502385755,0.22194059550929104,1.4699537354010423,2.895407799622524,1.3469920740729733,1,LL
-0.00025641098039108634,0.02950978066016206,0.06437665560605556,-0.051265865818007614,0.11564252142406317,0.29909607582520925,-0.2714441403675245,4,0.0020672542127000352,0.01755005455851519,0.03686691632064598,-0.02546219665927274,0.06232911297991872,0.5327111974402042,-0.4799531052953263,0,0.0037791436794822157,0.01545434266141562,0.03616065015590506,-0.017806342161820428,0.05396699231772549,0.7721792202473542,-0.19795671316461494,0,0.8385290503916218,-0.005569725929467842,0.4325325997012796,-0.03419848635984321,0.10614849209297754,-1.0120676966817204,0.2356770824611861,0.10162091502989366,-0.9688997307555475,0.2256246914021483,1.4689996906265714,2.89154136224978,1.3432121123171814,1,LL
0.0017609771738929484,0.025130491528762896,0.06437665560605556,-0.03853573096874839,0.10291238657480395,0.714350999388333,0.33295596725129384,2,-0.0009854980932185163,0.008707726302842233,0.018960421346484124,-0.02109083315865903,0.04005125450514316,0.10948154453072968,0.9601239273007138,0,-0.00018787913880651122,0.012521744347856568,0.03616065015590506,-0.013860008619927115,0.05002065877583218,1.6135777013435444,2.2336634485948217,0,0.6136832219921056,-0.03713703359533872,0.6326704543002997,0.16244436736546083,0.10683989852167528,-1.0111107637019203,0.23918773381610922,0.10228853549779707,-0.9680376027701495,0.2289983736377578,1.4683285729784883,2.8880808024096023,1.3397477380483696,1,LL
-0.0012721954030017052,0.013395174254401591,0.02922683083580455,-0.03853573096874839,0.06776256180455294,-0.4253853556330777,2.0583813119010674,0,-0.0009375690439276156,0.007511287429668391,0.018960421346484124,-0.02109083315865903,0.04005125450514316,-0.18167879509539642,2.566225331375339,0,-0.003836807771558147,0.0037562575079213975,0.002574626478361609,-0.011438587996006423,0.014013214474368032,-0.1991807032380751,-0.6876968761280504,0,0.3274218477886446,-0.05668691409985911,0.164049261150836,0.03194002442801442,0.10725463037812936,-1.010344879922519,0.24225764464437283,0.10268472516104138,-0.9672961059764614,0.2319355310886534,1.4679302860858854,2.8851410106035456,1.336729324051404,1,LL
0.00014817905072067619,0.0052928604260943195,0.008319515666207913,-0.010153334193078324,0.01847284985928624,-0.28650528260589475,-0.47632575154737067,0,0.0011360416405129799,0.003967738403126714,0.011322293853335559,-0.0049096429113983965,0.016231936764733956,0.46762047135239243,0.21851333772278103,0,0.0004312780845666287,0.003953922597062773,0.008240123670926757,-0.006598389159262139,0.014838512830188895,0.17940483896813914,-0.4800397124783533,0,0.17586550560560307,0.054828641759543995,0.2769568439518832,0.02445665018801294,0.10739243906244587,-1.0098047892276067,0.2447565502022053,0.10280933470486181,-0.966710128465435,0.23431126353610485,1.467805013539376,2.8828409133404143,1.3342862780592517,1,LL
0.00027355951231198633,0.004198667750387895,0.008319515666207913,-0.006215763426677149,0.014535279092885062,0.4240212631608013,-0.7483817945058302,0,0.0009409386554575257,0.004733945782397252,0.011322293853335559,-0.0068909659021588795,0.01821325975549444,0.606098361810676,0.21251035149675523,0,0.001753200176163703,0.004381278455971908,0.008240123670926757,-0.007439637932497184,0.015679761603423943,-0.5283935960046745,-0.4959748370432875,0,0.1798926278009583,0.2690727547985683,0.2187628346556297,0.3244318809760348,0.10724114407881251,-1.0095168560142112,0.24655637384428888,0.10265177920680277,-0.966314769385142,0.23600503955173877,1.4679634070628662,2.88130026491628,1.332543633006131,1,LL
