ax_spec_energy,ax_spec_entropy,ax_dom_freq,ax_spec_centroid,ax_spec_power,ax_spec_flatness,ax_spec_flux,ax_spec_rolloff,ay_spec_energy,ay_spec_entropy,ay_dom_freq,ay_spec_centroid,ay_spec_power,ay_spec_flatness,ay_spec_flux,ay_spec_rolloff,az_spec_energy,az_spec_entropy,az_dom_freq,az_spec_centroid,az_spec_power,az_spec_flatness,az_spec_flux,az_spec_rolloff,activity_id,participant_id
0.9999999999626042,3.070173431226066,1.0,3.3934882491262295,0.08333333333021702,0.6897734186813052,0.019675594077971103,7.0,0.9999999999634258,3.188414269438697,0.0,3.3017831570856906,0.08333333333028549,0.7345935781228942,0.005023770077743089,6.0,0.9999999999849289,2.805704125215073,0.0,2.6164716310621716,0.08333333333207742,0.5731134658709036,0.0511907522766759,6.0,1,LL
0.9999999999950229,2.7895239166216346,2.0,2.655059395945292,0.08333333333291858,0.42577345415819307,0.09591147914004974,5.0,0.9999999999896733,3.018950981243275,2.0,3.2650865968093807,0.08333333333247277,0.5989207960236362,0.03126390693764522,6.0,0.9999999999784829,3.382134810539808,1.0,3.926988743820617,0.08333333333154024,0.857690979285908,0.004635896221757771,7.0,1,LL
0.9999999999963592,2.913539897716893,2.0,3.2088092768298075,0.08333333333302993,0.5394506206808218,0.11958742737462723,5.0,0.9999999999905324,3.0095620154880325,3.0,2.9792560690035748,0.08333333333254436,0.5114898542768402,0.008147301612757988,5.0,0.9999999999928447,2.9805938976515907,0.0,2.6350829052765374,0.08333333333273706,0.6194822970946037,0.03868146148899353,5.0,1,LL
0.9999999999946632,3.0711782595329993,5.0,3.839892690816458,0.0833333333328886,0.5863518220358225,0.04895820645261501,6.0,0.9999999999564881,3.3231855487064927,6.0,5.264513227074921,0.08333333332970734,0.8279295469857221,0.014479145173922603,9.0,0.9999999999858383,3.3420253171199286,3.0,3.8202862934918085,0.08333333333215319,0.817811566161445,0.011019197213509425,7.0,1,LL
0.9999999999817528,3.201681257243531,6.0,4.016242874491727,0.08333333333181274,0.7020877122761984,0.018240940610093393,6.0,0.9999999999339116,3.3617558148242965,3.0,4.749250580313752,0.08333333332782597,0.8543573994521798,0.006769304277867148,8.0,0.999999999947585,2.4826807542706915,0.0,2.5726436031146704,0.08333333332896542,0.5463610238624034,0.017453870689655992,8.0,1,LL
0.9999999998897854,3.232009575517938,0.0,3.7734230094351413,0.08333333332414879,0.7623786493372615,0.0030338045470157267,7.0,0.9999999997646737,3.2347162995608407,5.0,4.639774464956199,0.08333333331372281,0.7728971944304265,0.001923567095623449,7.0,0.9999999998916174,2.9906796710232464,0.0,2.6221232608769385,0.08333333332430144,0.6195107975748768,0.0014807040963633901,6.0,1,LL
0.9999999998797996,2.9940048510236594,1.0,2.996192768918315,0.08333333332331663,0.4731814420622497,0.002579695508838713,6.0,0.9999999998463901,3.103859302444391,4.0,4.089806623837327,0.08333333332053251,0.6020471715418436,0.0025083729104239893,7.0,0.9999999998231167,2.7555803727607864,2.0,2.8971716370416822,0.08333333331859306,0.2818229157232369,0.004332815299074962,5.0,1,LL
0.9999999997304149,3.072968499290015,0.0,3.2369803883619612,0.08333333331086791,0.5972408149116207,0.001531148887453661,7.0,0.9999999997835374,3.234791702059271,1.0,3.796829213625219,0.08333333331529479,0.6730071606781162,0.0006370308980208234,7.0,0.9999999998483419,2.8796179836167317,1.0,2.458291562589859,0.08333333332069516,0.47140661019204366,0.001005068411362364,5.0,1,LL
0.9999999998300548,3.0126385191293203,1.0,3.3256631941439654,0.08333333331917124,0.5936307509990879,0.004600923430029828,6.0,0.99999999951816,3.233350193741779,0.0,3.2748709479332203,0.08333333329318,0.7424022406047138,0.00024506934512964,6.0,0.999999999732167,2.497181003834208,0.0,1.73738142389862,0.08333333331101392,0.39724580126688,0.0009894002344247577,4.0,1,LL
0.9999999998247069,3.3219986063396414,0.0,4.088356135960693,0.08333333331872557,0.8258951370791145,0.0016950685083295242,8.0,0.9999999994689243,3.075125805863547,6.0,5.202395631901154,0.08333333328907702,0.6162398722147069,0.0009607754541872222,8.0,0.999999999538326,3.1938684421756895,3.0,3.281653584072398,0.08333333329486049,0.6993521201248616,0.00020881831673662723,6.0,1,LL
0.999999999664916,2.9870222977053946,1.0,3.6724859335229234,0.08333333330540967,0.5279311042417147,0.001948395811969014,7.0,0.9999999995844546,3.1290238001126873,0.0,3.7195719703282997,0.08333333329870456,0.604263805831941,0.0006139547382264352,7.0,0.9999999999150018,2.6386209878843556,0.0,2.0853472857841027,0.08333333332625015,0.5154179092607525,0.005744205610044406,5.0,1,LL
0.99999999952651,3.429080154138876,2.0,4.667920423501464,0.08333333329387584,0.8876511050502218,0.0005987673733269966,8.0,0.999999999523372,3.416853449550603,1.0,4.1013964545116695,0.08333333329361434,0.8806411210292838,0.000354536578121426,8.0,0.9999999998697592,2.962054133999638,0.0,3.048647125139935,0.08333333332247993,0.6516456243349222,0.0030203029529316237,7.0,1,LL
0.9999999997593108,3.2570740869564743,6.0,4.117769826471217,0.0833333333132759,0.7546862838879435,0.0019284105688563413,7.0,0.9999999995225382,3.163378532492462,7.0,4.263178826696309,0.08333333329354485,0.5641853186439426,0.000617982334466499,7.0,0.9999999998619519,2.9039879860878473,0.0,2.7070219886527034,0.08333333332182932,0.5843969762503924,0.0037594036338119774,5.0,1,LL
0.9999999998417538,3.0116097588446338,0.0,3.4636495578643847,0.08333333332014616,0.5318329009243343,0.0038930491589280916,6.0,0.9999999995727145,3.218566449326516,7.0,4.169637948899152,0.0833333332977262,0.6993761603327536,0.0008555915812253054,7.0,0.9999999998935536,2.8265318767659457,0.0,2.4891249954226526,0.0833333333244628,0.5378274995903519,0.005891581131965059,5.0,1,LL
0.9999999997777612,3.0498424419518058,7.0,3.735964717362281,0.08333333331481343,0.6477489249108934,0.00319924325362408,7.0,0.9999999995965889,3.2384486748811483,6.0,4.510885189807554,0.08333333329971575,0.7170570390388299,0.001067598907833492,7.0,0.9999999998884495,2.7136691266274373,0.0,2.2425855539711153,0.08333333332403746,0.4727696925582477,0.004533552318864078,5.0,1,LL
0.9999999999428897,2.93363043185834,0.0,3.2305068464085194,0.08333333332857414,0.6251950977203625,0.005578879924176547,7.0,0.9999999994706985,3.2341158790770486,1.0,4.163388582184043,0.08333333328922488,0.7327800122195822,0.000831280067864837,7.0,0.9999999997835362,2.764454034220928,1.0,2.2375830792592737,0.08333333331529467,0.35814070550242955,0.0011998063767385391,5.0,1,LL
0.9999999999624252,2.9476920113092064,0.0,2.7274296964287084,0.0833333333302021,0.5506685950372949,0.005556268708097992,7.0,0.999999999704225,3.3369195399306193,4.0,4.603551252356166,0.08333333330868542,0.8026029848787432,0.000868536624949635,7.0,0.9999999997457312,3.131935948900145,0.0,3.455873640825007,0.08333333331214426,0.720934987187727,0.0025040673127240056,7.0,1,LL
0.9999999999231106,3.169802459952796,1.0,3.352071427601456,0.08333333332692588,0.6752349258178411,0.00310959957888669,7.0,0.9999999998020592,3.3179499561986323,4.0,4.879443409743957,0.08333333331683827,0.811670076901554,0.001542942398484639,8.0,0.9999999999777058,2.754480672433548,0.0,2.2156986134021084,0.08333333333147548,0.5730295278655433,0.014480368490750793,5.0,1,LL
0.99999999996673,2.720285137099707,0.0,2.5327190491903973,0.08333333333056082,0.5982018965517786,0.01828745801972853,7.0,0.9999999999414865,3.039539196117576,0.0,3.1353544258938464,0.0833333333284572,0.6235292441614048,0.007319454174492391,6.0,0.9999999999954222,2.469419622157906,0.0,1.9232532702557839,0.08333333333295186,0.5206928720070017,0.13736358198767937,5.0,1,LL
0.9999999999925013,2.87834036932538,1.0,3.102123071134908,0.08333333333270844,0.5983923019245841,0.08732076164227026,7.0,0.9999999999790153,3.1490798239942004,1.0,3.9448900204147135,0.08333333333158462,0.7434841651603549,0.03978564877471424,7.0,0.9999999999956629,3.1663876108975177,1.0,3.6348672374928994,0.08333333333297191,0.7731435409690369,0.19829498067564627,8.0,1,LL
0.99999999999655,3.039206534426757,1.0,2.9685917127139407,0.08333333333304584,0.6656898584230726,0.0700785509731859,7.0,0.9999999999917908,3.203236186476893,0.0,3.429839830621346,0.08333333333264924,0.6986773506512206,0.03072810924062949,7.0,0.9999999999994317,2.4538807717375564,0.0,1.6587682297742632,0.08333333333328598,0.4341912283558813,0.3175667295991823,4.0,1,LL
0.9999999999982345,3.0633604283529188,1.0,3.0280878738852977,0.08333333333318621,0.6587771749101794,0.186432622256922,7.0,0.9999999999972091,3.10790760302915,3.0,4.114873676384556,0.08333333333310076,0.6935080035204162,0.17503675386773968,7.0,0.9999999999995272,3.1159211417447095,1.0,3.1413750834254475,0.08333333333329393,0.7032342295616192,0.5760588933975277,6.0,1,LL
0.9999999999993132,3.113561605600952,2.0,3.8565016703057093,0.0833333333332761,0.7274602183608146,0.9252249477379305,7.0,0.9999999999982319,2.8772401752903245,3.0,3.8430715693783637,0.08333333333318599,0.5549599109647086,0.4341518363761444,6.0,0.9999999999993552,2.7482456077468416,2.0,2.5388801245125685,0.0833333333332796,0.49180640760273975,0.8022352303870608,5.0,1,LL
0.9999999999990705,3.141259466579338,2.0,3.849170743735853,0.08333333333325588,0.7414726546863097,0.6214502899620449,7.0,0.9999999999964208,3.2159592602062808,5.0,4.766161105438051,0.08333333333303507,0.8040211218914333,0.2518012638590121,8.0,0.9999999999978048,3.000403030441072,2.0,3.2310578882829417,0.08333333333315039,0.6754510348463966,0.4203084944907985,7.0,1,LL
0.9999999999961307,3.1194363802907605,1.0,3.3179412491828733,0.08333333333301089,0.7155055065966974,0.10744090026268788,7.0,0.9999999999896261,2.9523611759189365,4.0,4.420133968000739,0.08333333333246884,0.5553108741987748,0.058489423583575166,6.0,0.9999999999964735,2.8996380165730082,1.0,2.373004388327285,0.08333333333303945,0.5765963845796492,0.02858027131947656,5.0,1,LL
0.9999999999931377,3.060530529639858,2.0,3.317156114564884,0.08333333333276148,0.6702472229897354,0.06763193921418341,7.0,0.9999999999749393,3.1922002802277247,2.0,3.8718390998619707,0.08333333333124494,0.7606164236659975,0.020511310037685603,7.0,0.9999999999946774,3.3437271963380377,2.0,3.703071728226047,0.08333333333288978,0.8441999284433298,0.016118474894712066,8.0,1,LL
0.9999999999961233,2.5324951827604854,0.0,1.7886544160700846,0.08333333333301028,0.43956781613280865,0.048173046880182376,5.0,0.9999999999575356,3.018566005474896,1.0,2.7904980760099547,0.08333333332979463,0.6436156115260819,0.0037198556722805396,6.0,0.9999999999979616,2.632712152722799,0.0,1.9858053656515104,0.08333333333316346,0.5245391746985427,0.10359124842017937,5.0,1,LL
0.9999999999953625,2.8292355996064344,0.0,2.303039884700123,0.08333333333294687,0.5628628842506767,0.02890178537009929,5.0,0.9999999999678899,2.794874124056002,0.0,2.614222506251682,0.0833333333306575,0.5710805596800062,0.0209185323134688,5.0,0.9999999999979938,2.511695127445596,0.0,1.9046333706165108,0.08333333333316616,0.5070237469142944,0.20165973923660555,5.0,1,LL
0.9999999999875511,3.109539950006202,1.0,3.0336798134064713,0.08333333333229592,0.6743588236482583,0.01793031668660001,7.0,0.9999999999604295,3.0349149152813686,1.0,3.3429572374098746,0.0833333333300358,0.6131264085647055,0.012475915872710104,6.0,0.9999999999936332,3.166799040910796,1.0,3.3481062694383996,0.08333333333280277,0.7634500345196414,0.05816482032827628,7.0,1,LL
0.999999999980261,2.6947637682396786,0.0,2.3356712684892007,0.08333333333168842,0.5614873076683288,0.039540723333705376,5.0,0.9999999999619754,2.80000386456708,0.0,2.453055125168773,0.08333333333016461,0.4294607050887727,0.010625216561063527,6.0,0.9999999999963073,1.7939971675434419,0.0,0.9279823734071649,0.0833333333330256,0.17126767637816026,0.1373132685729351,3.0,1,LL
0.9999999999516035,2.8457188447208743,0.0,2.771346681190423,0.08333333332930029,0.5453969799317706,0.012787841022009035,6.0,0.9999999997458501,3.1980983959206797,1.0,3.5964915689857944,0.08333333331215417,0.717975107540096,0.0014771086362853042,7.0,0.9999999999881314,3.035156871958864,0.0,2.730912724716787,0.08333333333234429,0.6976554478614225,0.017900126846004328,7.0,1,LL
0.9999999998458399,2.958498664917943,0.0,3.001714619058356,0.08333333332048666,0.4769906780941743,0.00231128926636243,6.0,0.9999999992351795,3.2894417419020345,5.0,4.449548549976038,0.08333333326959828,0.7788826661013796,0.00041508434279094594,7.0,0.9999999997728913,2.9179362711665373,1.0,3.1219321054537477,0.0833333333144076,0.5904817897292588,0.00253848469113337,6.0,1,LL
0.9999999999301796,2.881752434999227,0.0,2.601861856328382,0.08333333332751497,0.5587968755574522,0.004770856842784975,6.0,0.9999999994230485,3.1358784970892337,4.0,3.3168587292119383,0.08333333328525404,0.5515901436003541,0.00033244928653119966,6.0,0.9999999999589756,2.5868014693236128,0.0,1.9355606469821278,0.08333333332991463,0.48905282075975004,0.009356096336066114,4.0,1,LL
0.9999999999402799,3.0083825251595795,0.0,3.155832671446078,0.08333333332835666,0.5888768022021355,0.006927009824007556,6.0,0.9999999994442176,3.032234164395436,0.0,3.2536921351742554,0.08333333328701813,0.5805860953162074,0.0007768895378881007,7.0,0.9999999999566952,2.618724510152689,0.0,1.9521809728458068,0.0833333333297246,0.4751402390714645,0.008387422598041261,4.0,1,LL
0.9999999999068265,2.9801114738628667,0.0,3.161600617457745,0.08333333332556887,0.5770897218721706,0.0034120972296300426,6.0,0.9999999985058047,3.2758939688564994,1.0,4.449625231953294,0.08333333320881706,0.7733174187853581,0.0002386050478981044,7.0,0.9999999994338254,3.4176286877232913,1.0,4.461222114794224,0.08333333328615213,0.8964277324400438,0.0007180041357460888,8.0,1,LL
0.9999999999127692,3.105380367790398,1.0,3.1152588697885073,0.0833333333260641,0.6501645621402923,0.0036803450988852518,6.0,0.9999999997745075,3.12356715020219,5.0,4.1732566465335905,0.08333333331454229,0.5979422779018516,0.0007367545619736417,7.0,0.9999999998360316,3.324492529422218,3.0,4.095381606506958,0.0833333333196693,0.8085749644531252,0.0005636884542831098,7.0,1,LL
0.9999999999231426,3.024073222489645,0.0,2.7824130647001732,0.08333333332692855,0.5866731487841552,0.0023143794692828995,5.0,0.9999999998363033,3.221864254517131,3.0,4.134947390315564,0.08333333331969194,0.7406513086174416,0.00196858547964993,6.0,0.9999999999116741,3.1227885009340155,2.0,3.1194372245781534,0.08333333332597284,0.6555923137799379,0.0016701071202837026,6.0,1,LL
0.9999999998900327,3.081019603235852,0.0,3.0830695004624085,0.0833333333241694,0.5905904010226973,0.0016467810272336539,6.0,0.9999999998379744,3.0119918709516904,5.0,4.089989433895869,0.0833333333198312,0.47624900771038975,0.0017736441219053831,6.0,0.9999999999289485,2.7798559567987224,1.0,2.6790759950054484,0.08333333332741237,0.4170618063138289,0.005521301239515533,5.0,1,LL
0.9999999999153534,3.0529530766528397,0.0,3.16457075715588,0.08333333332627944,0.6364858633819624,0.004912926453168065,6.0,0.9999999998056062,3.342372271498558,5.0,4.360023420637875,0.08333333331713384,0.8080863700527389,0.0007259153279986498,7.0,0.9999999999305341,2.9164543299691834,0.0,2.4440564687706647,0.08333333332754451,0.4914569118392066,0.0017825192772538308,5.0,1,LL
0.9999999999297854,2.956761648662967,0.0,2.7102615973154793,0.08333333332748212,0.5872254417264166,0.004911608717103362,6.0,0.9999999993142598,3.1509751379389095,1.0,3.728106345816518,0.08333333327618832,0.5874224666325586,0.00039584775112413496,7.0,0.9999999997069123,3.0191855418876057,0.0,3.024091999320737,0.08333333330890937,0.5398907931139275,0.0006478631843180763,5.0,1,LL
0.9999999999059155,3.093344773439216,1.0,3.52340742156286,0.08333333332549296,0.6549719775632893,0.004909696520678785,6.0,0.9999999994331304,3.0049698997462473,6.0,4.608373731736598,0.0833333332860942,0.5071740261405762,0.0004562356917127938,7.0,0.9999999998663505,2.9637397093467874,0.0,2.5908446199347916,0.08333333332219588,0.5590921479733024,0.001264823891007959,5.0,1,LL
0.9999999999620821,2.8716018042960063,0.0,3.3017831091971206,0.08333333333017351,0.5091061912297734,0.015371656047143483,6.0,0.9999999995644389,3.136399431169458,7.0,4.499551842212502,0.08333333329703657,0.6474313532003905,0.001601674070298435,7.0,0.9999999998760761,3.2031723356867285,4.0,4.340041545143798,0.08333333332300634,0.76210867168413,0.0032468052393158087,8.0,1,LL
0.9999999999828509,2.7530063831532994,0.0,2.7895240477429417,0.08333333333190425,0.5662198821754357,0.03454998837460801,6.0,0.9999999997337137,3.1016158187123204,5.0,4.084639929174885,0.0833333333111428,0.6301431395148844,0.0032219123988683107,7.0,0.9999999999609555,2.8637361896540154,0.0,2.5545316020044875,0.08333333333007963,0.5901393797771493,0.009954248191120884,5.0,1,LL
0.9999999999910986,2.386573225969866,0.0,2.1077147284153126,0.08333333333259155,0.4815222030017708,0.09097769054820526,6.0,0.9999999999802528,3.116536103987412,3.0,4.328206542110652,0.08333333333168773,0.6864771630848997,0.014373873267344343,7.0,0.9999999999807694,2.9714157216775754,0.0,2.8269223395602423,0.08333333333173078,0.6669095455503801,0.023419805337915864,6.0,1,LL
0.9999999999849168,3.3155898304802194,1.0,3.720570436248799,0.0833333333320764,0.8305558621635641,0.015935262105081026,8.0,0.9999999999877144,2.580911660253353,4.0,4.208252545390246,0.08333333333230954,0.34201263172073737,0.04205319542526407,6.0,0.9999999999857113,2.650697433420639,3.0,2.843738205886587,0.08333333333214261,0.32475324350025947,0.03338388179841113,4.0,1,LL
0.9999999999982903,3.112544289663043,0.0,3.1399959558612554,0.08333333333319086,0.7147272351060612,0.1517729006182595,6.0,0.999999999982209,3.223373949365527,3.0,4.080057145377996,0.08333333333185075,0.6893822145640623,0.02742325116949241,8.0,0.9999999999906755,2.68765221832927,0.0,2.0996341461421006,0.08333333333255628,0.3329390825369564,0.01625672430682406,4.0,1,LL
0.9999999999994756,2.686478417305549,0.0,1.9595012486357124,0.08333333333328964,0.4402113835284706,0.34967807810949736,4.0,0.9999999999862877,3.2661048165888062,1.0,3.9969131090443075,0.08333333333219065,0.8083784470458169,0.047763075926630066,8.0,0.9999999999896783,2.906732397980977,1.0,2.474872930611209,0.08333333333247318,0.548258464144116,0.029608175807849326,5.0,1,LL
0.9999999999994613,3.2201555710373544,1.0,3.4495454760321524,0.08333333333328845,0.7757116108523145,0.49587546431364443,7.0,0.9999999999964231,2.9643444851009066,1.0,3.0895413864724115,0.08333333333303526,0.6200985652481428,0.21203085491237383,6.0,0.9999999999984927,2.4178784602014556,0.0,1.7333456033847134,0.08333333333320772,0.3899309894185916,0.2623565125745825,3.0,1,LL
0.999999999999521,2.8055881819211534,0.0,2.327899344546045,0.08333333333329342,0.4629753530207249,0.7196430580128876,5.0,0.9999999999971889,3.0089876460951137,1.0,3.1858786603191818,0.08333333333309907,0.6310748822505652,0.22888637896382874,6.0,0.9999999999990375,3.180214680659397,1.0,3.56666713457338,0.08333333333325313,0.7773211383190267,0.7527659097027213,7.0,1,LL
0.9999999999989562,2.835188216970183,2.0,2.594644510923325,0.08333333333324634,0.4920407611528857,0.37940856493764735,6.0,0.9999999999983561,3.055699485498303,0.0,3.1811362521049746,0.08333333333319634,0.6496295303268127,0.4068838464976687,6.0,0.9999999999997355,2.63496658801844,0.0,1.959598854958172,0.08333333333331129,0.5123643871427414,0.846386285794518,4.0,1,LL
0.9999999999994532,2.7833345997563326,2.0,3.029562147994419,0.08333333333328777,0.4458286614171249,1.0366589513362754,5.0,0.9999999999981637,2.913704935228283,2.0,3.2903316721941676,0.08333333333318031,0.48779781293543556,0.24063595889682293,5.0,0.9999999999997394,3.045125799928762,1.0,2.9303163032156285,0.08333333333331162,0.6439406411670701,0.7176130433591081,6.0,1,LL
0.9999999999995194,3.106682054789029,2.0,3.1826522149000196,0.08333333333329328,0.6526378615291151,0.5361259876531481,5.0,0.9999999999967776,3.064878399280283,0.0,3.0492890833237283,0.0833333333330648,0.5289406498543683,0.06282629903265452,6.0,0.999999999999793,2.884376847297492,0.0,2.4146822926769036,0.08333333333331609,0.5715004731690201,1.6330349872344732,5.0,1,LL
0.9999999999993365,2.713424539643196,0.0,2.0890051662631786,0.08333333333327804,0.3877414425792617,0.38922134353782717,4.0,0.9999999999959408,3.1997900204817324,3.0,3.3508046558496614,0.08333333333299507,0.7541106264682144,0.0622351053106467,6.0,0.9999999999996527,2.6719777744038615,0.0,2.0349362169088865,0.0833333333333044,0.488617368325841,0.4344842053722285,4.0,1,LL
0.9999999999984958,3.1218859435197808,0.0,2.9033315863169173,0.08333333333320798,0.673480221859544,0.026215736164752194,6.0,0.9999999999974356,3.1526621482801644,2.0,3.2921000037298613,0.08333333333311964,0.688466741167276,0.11535439614168529,7.0,0.9999999999994496,2.8384027429797785,0.0,2.2789759299990786,0.08333333333328746,0.5855621949070849,0.2005130395371248,5.0,1,LL
0.9999999999986365,2.890061927559938,1.0,2.6659050055353744,0.08333333333321971,0.5502536090222804,0.40433670723790033,5.0,0.9999999999949968,3.372093424922444,1.0,4.423205322574426,0.0833333333329164,0.8621150402139885,0.07498530572195557,8.0,0.9999999999993097,3.05078253947919,0.0,2.7390754033869427,0.0833333333332758,0.6891279565907338,0.20023139412704757,6.0,1,LL
0.9999999999980342,2.615365956464769,0.0,1.9130581267526325,0.08333333333316952,0.3274918130041269,0.19182971420334125,5.0,0.9999999999826712,2.6895916817686945,0.0,2.231573340211805,0.08333333333188926,0.45865707138464334,0.018974796963438043,5.0,0.9999999999985506,2.6493123761065673,1.0,2.041002756895829,0.08333333333321255,0.5033004539264399,0.1456915502732169,4.0,1,LL
0.9999999999887335,3.186268814975186,3.0,3.406403982644019,0.08333333333239445,0.6958594087820232,0.025188322800378898,6.0,0.999999999952956,3.252327351125157,2.0,4.029987130957122,0.08333333332941299,0.7825644439220726,0.00865845591131301,7.0,0.9999999999966697,2.8985126657763147,0.0,2.4872859521202115,0.0833333333330558,0.6236236703277279,0.06061758108749946,6.0,1,LL
0.9999999999708036,3.2278038779916884,0.0,3.3262127798982886,0.0833333333309003,0.7186187347167937,0.004457834517156195,6.0,0.9999999998745559,3.180504518136703,1.0,3.6319709530027535,0.08333333332287966,0.655849687242642,0.002157249203225435,7.0,0.9999999999864025,3.058414701307642,0.0,2.790126501296794,0.08333333333220021,0.6877924556927861,0.008389731688476258,6.0,1,LL
0.999999999967498,3.2836061651402617,2.0,3.98632832933519,0.08333333333062483,0.7627949261576462,0.003960611078899887,7.0,0.9999999999149314,2.856537538624703,0.0,2.5443902246110266,0.08333333332624428,0.5060843074661536,0.00411651672027732,6.0,0.999999999993485,2.1657136064262694,0.0,1.5461093139212787,0.08333333333279042,0.39692976856341466,0.12200216536155524,4.0,1,LL
0.9999999999842943,2.9264615972837156,1.0,2.944971141267954,0.08333333333202453,0.47609654881154445,0.03137186361108528,6.0,0.999999999913732,2.605403612050048,1.0,3.276414015921589,0.08333333332614433,0.5056494998810812,0.018207539111897673,7.0,0.9999999999896152,2.330878092916732,1.0,2.684482512444047,0.08333333333246794,0.49544768597561145,0.15332310689667522,6.0,1,LL
